사투리,표준어
그~ 최근 들어서는 코로나,그~ 최근 들어서는 코로나
때문에 뭐~ 국내라던가 해외라던가 다 여행하기가 좀 쉽지 않았는데,때문에 뭐~ 국내라던가 해외라던가 다 여행하기가 좀 쉽지 않았는데
혹시,혹시
그래도 지금은 약간 코로나가 이제 일 단계로 잠잠한 추세잖아요.,그래도 지금은 약간 코로나가 이제 일 단계로 잠잠한 추세잖아요.
뭐~ 그래도,뭐~ 그래도
그런 면에서,그런 면에서
완전히 종식되고 나면은,완전히 종식되고 나면은
가고 싶은 여행지 있으세요 선생님?,가고 싶은 여행지 있으세요 선생님?
저는,저는
여행,여행
여행지긴 한데,여행지긴 한데
서울 가 보고 싶어요.,서울 가 보고 싶어요.
난 서울을 자주 가긴 했었는데,난 서울을 자주 가긴 했었는데
한 몇 년 동안,한 몇 년 동안
좀 자주 못 갔었거든요?,좀 자주 못 갔었거든요?
그래서,그래서
서울을 좀 가 보고 싶고,서울을 좀 가 보고 싶고
뭐~ 서울이 한 도시긴 하지만 워낙 세계적인 도시기도 하고,뭐~ 서울이 한 도시긴 하지만 워낙 세계적인 도시기도 하고
워낙 변화무쌍한 도시기 때문에,워낙 변화무쌍한 도시기 때문에
서울을 가 보고 싶고 아직까지는 제가 겁이 많아서,서울을 가 보고 싶고 아직까지는 제가 겁이 많아서
해외는,해외는
아직 생각은,아직 생각은
안 해봤어요.,안 해봤어요.
혹시 가 보고 싶은 여행지 있으세요?,혹시 가 보고 싶은 여행지 있으세요?
저 같은 경우에는,저 같은 경우에는
원래는 제가 이제,원래는 제가 이제
원래 이~ 지금 시즌에 코로나가 아니었으면은,원래 이~ 지금 시즌에 코로나가 아니었으면은
미국에 가 있을려고 했었거든요.,미국에 가 있을려고 했었거든요.
친척이 있어가지고.,친척이 있어가지고.
그~ 앞전에도,그~ 앞전에도
이제 뭐~ 캐나다라던가 다른 데서 외국 생활을 쪼끔 하긴 했었는데,이제 뭐~ 캐나다라던가 다른 데서 외국 생활을 쪼끔 하긴 했었는데
이번에 코로나 땜에,이번에 코로나 때문에
미국 못 간 게 너무 아쉬워가지고,미국 못 간 게 너무 아쉬워가지고
만약에,만약에
끝나게 되면은,끝나게 되면은
이제 뭐~ 친척들 얼굴 볼 겸,이제 뭐~ 친척들 얼굴 볼 겸
그~ 저희 친척 같은 경우에는 인디애나폴리스에 계시거든요?,그~ 저희 친척 같은 경우에는 인디애나폴리스에 계시거든요?
거기 가서,거기 가서
약간,약간
이제 우리나라에서 못 즐겨 보는 것들?,이제 우리나라에서 못 즐겨 보는 것들?
그런 거 한 번 더,그런 거 한 번 더
다시,다시
한번 느껴 보고 싶은 거 있어요.,한번 느껴 보고 싶은 거 있어요.
만약에 뭐~ 선생님 같은 경우에는 혹시 여행하시게 되면은,만약에 뭐~ 선생님 같은 경우에는 혹시 여행하시게 되면은
여행 스타일이 어떻게 되세요?,여행 스타일이 어떻게 되세요?
뭐~ 그 여행지 주위의 맛집을 간다든가 아니면  유적지를 간다던가,뭐~ 그 여행지 주위의 맛집을 간다든가 아니면  유적지를 간다던가
뭐~ 이런 식으로 스타일이 쪼끔 나뉠 수 있는 걸로 알고 있는데,뭐~ 이런 식으로 스타일이 쪼끔 나뉠 수 있는 걸로 알고 있는데
한 번만 말씀해주세요.,한 번만 말씀해주세요.
만약에 어느 여행지를 하나 제가 선택을 했다면,만약에 어느 여행지를 하나 제가 선택을 했다면
아마 그 여행지가 가지고 있는 특유의 장소나,아마 그 여행지가 가지고 있는 특유의 장소나
아까 말씀하신 대로 뭐~ 유적지도 관심이 있을 것 같고요.,아까 말씀하신 대로 뭐~ 유적지도 관심이 있을 것 같고요.
그다음에,그다음에
한국에서는 먹을 수 없는,한국에서는 먹을 수 없는
음식을,음식을
만약에 잘하는 곳이 있다면 아마 궁금해서 먹어 볼 것 같아요.,만약에 잘하는 곳이 있다면 아마 궁금해서 먹어 볼 것 같아요.
그리고 그 외에는,그리고 그 외에는
음~,음~
아~ 여행 스타일,아~ 여행 스타일
그런 스타일에 대해서 그렇게,그런 스타일에 대해서 그렇게
생각은 안 해봤는데,생각은 안 해봤는데
나름 여행 가기 전에는,나름 여행 가기 전에는
계획을 짜서 가는 것 같고,계획을 짜서 가는 것 같고
그~ 지금은 이제 시간이 좀 흘러서 쪼끔은,그~ 지금은 이제 시간이 좀 흘러서 쪼끔은
옛날보다 어떻게 계획보다는 그냥 그날그날의,옛날보다 어떻게 계획보다는 그냥 그날그날의
기분에 따라서 좀 여유롭게,기분에 따라서 좀 여유롭게
어~ 여행을 하는 것 같아요.,어~ 여행을 하는 것 같아요.
그러면,그러면
앞전에 말씀해주실 때 그래도 일 말고,앞전에 말씀해주실 때 그래도 일 말고
다음에는 여행으로 약간,다음에는 여행으로 약간
그런 여가 차 서울 가고 싶다고 하셨는데,그런 여가 차 서울 가고 싶다고 하셨는데
혹시,혹시
서울에 가시고 싶었던 곳?,서울에 가시고 싶었던 곳?
약간 가 보고 싶었던 곳 있으시면은,약간 가 보고 싶었던 곳 있으시면은
설명해주실 수 있으세요?,설명해주실 수 있으세요?
아~ 저는,아~ 저는
고궁 같은 데 좋아해서,고궁 같은 데 좋아해서
어~,어~
뭐~ 창경궁이나 창덕궁 가는 거 제일 굉장히 좋아하구요.,뭐~ 창경궁이나 창덕궁 가는 거 제일 굉장히 좋아하구요.
그다음에 서울에서는 쪼끔 떨어진 도시긴 하지만,그다음에 서울에서는 쪼끔 떨어진 도시긴 하지만
선재 미술관 국립 과천 미술관 가는 것도 굉장히 좋아하고,선재 미술관 국립 과천 미술관 가는 것도 굉장히 좋아하고
또,또
강남에 가면 또 나름대로 강남도 좋아해서,강남에 가면 또 나름대로 강남도 좋아해서
백화점도 가는 거 좋아하고 또,백화점도 가는 거 좋아하고 또
아무래도 거기가 쪼끔 앞서가는 도시다 보니까,아무래도 거기가 쪼끔 앞서가는 도시다 보니까
트렌드도 알 수 있고 쫌 이렇게,트렌드도 알 수 있고 조금 이렇게
아이쇼핑하면서 걷는 것도 굉장히 쫌 좋아하는 편이에요.,아이쇼핑하면서 걷는 것도 굉장히 조금 좋아하는 편이에요.
