사투리,표준어
누나는 그~ 뭐 어디 간 적 있나?,누나는 그~ 뭐 어디 간 적 있니?
지금은 여행을 안 간지 거의 한 일 년 넘었지 코로나 때문에,지금은 여행을 안 간지 거의 한 일 년 넘었지 코로나 때문에
최근에 갔던 거는 고향 간 것도 여행인가 인제 부산 가고,최근에 갔던 거는 고향 간 것도 여행인가 인제 부산 가고
가고 친구 수원을 이사가서 수원 함 갔었는데 수원에서 생각보다 볼 게 많은 거야 그래서,가고 친구 수원을 이사가서 수원 함 갔었는데 수원에서 생각보다 볼 게 많은 거야 그래서
한바퀴 돌고 그냥 일 박으로 갔다오고,한바퀴 돌고 그냥 일 박으로 갔다오고
근데 근래에는 여행을 안 가서 기억이 잘 안 난다.,근데 근래에는 여행을 안 가서 기억이 잘 안 난다.
하긴 요즘 뭐~ 그~ 코로나 때문에 갈 데도 없고 가면 안 되고 가도 안 되고,하긴 요즘 뭐~ 그~ 코로나 때문에 갈 데도 없고 가면 안 되고 가도 안 되고
글킨 하지 나도 나도 뭐~ 최근에 뭐 어디 돌아다닌 게 없네 그~,글킨 하지 나도 나도 뭐~ 최근에 뭐 어디 돌아다닌 게 없네 그~
돌아다닌 게 없네 진짜 없네?,돌아다닌 게 없네 진짜 없네?
작년에는 쫌 막 강릉도 가고 막 그랬는데 막 일본도 가고,작년에는 조금 막 강릉도 가고 막 그랬는데 막 일본도 가고
근데 올해는 진짜 회사만 다니면서 뭐 어디 가지도 않고,근데 올해는 진짜 회사만 다니면서 뭐 어디 가지도 않고
친구들도 아예 못 봤던 거 같애 뭐~ 아무튼,친구들도 아예 못 봤던 거 같애 뭐~ 아무튼
원래는 그~ 회사 사람들이랑 퇴사 한 명이 퇴사를 해 가지고 퇴사개념 여행을 갈라고 했었단 말야 올해 거의 초쯤에 코로나 터지기 전에 그래서,원래는 그~ 회사 사람들이랑 퇴사 한 명이 퇴사를 해 가지고 퇴사개념 여행을 갈려고 했었단 말야 올해 거의 초쯤에 코로나 터지기 전에 그래서
제주도 아니면은 그 때 어디 갈라 했지 동남아 중에 쫌,제주도 아니면은 그 때 어디 갈려 했지 동남아 중에 조금
빨리 갔다 올 수  가자 이렇게 계획을 짜고 있는데 코로나가 터진 거야 그래 가지고 못 갔었었고,빨리 갔다 올 수  가자 이렇게 계획을 짜고 있는데 코로나가 터진 거야 그래 가지고 못 갔었었고
일본 갔었나 재작년인가 근데 그 때는 친구가 거기서 결혼을 해서 인제 보러 가는 김에 갔는데 그러면 내 혼자 가야 되잖아 그래서,일본 갔었나 재작년인가 근데 그 때는 친구가 거기서 결혼을 해서 인제 보러 가는 김에 갔는데 그러면 나 혼자 가야 되잖아 그래서
혼자 갔었는데 생각보다 재밌더라 나는,혼자 갔었는데 생각보다 재밌더라 나는
일본 다 똑같은 우리랑 되게 많이 비슷할 줄 알아서 재미없을 줄 알았거든 근데 재미는 있드라.,일본 다 똑같은 우리랑 되게 많이 비슷할 줄 알아서 재미없을 줄 알았거든 근데 재미는 있드라.
일본 얘기 나와서 하는 말인데 내가 작년에 처음으로 해외여행에 갔거든 그~ 작년에,일본 얘기 나와서 하는 말인데 내가 작년에 처음으로 해외여행에 갔거든 그~ 작년에
일본에 갔어 근데 사람들 막 되게 막 작년 칠 월달쯤에 말 많았잖아 막 사지 않습니다.,일본에 갔어 근데 사람들 막 되게 막 작년 칠 월달쯤에 말 많았잖아 막 사지 않습니다.
근데 나는 그거를 삼 월달 때부터 예약을 했었단 말이야.,근데 나는 그거를 삼 월달 때부터 예약을 했었단 말이야.
나 내가 그 때 작년에 팔 월이 졸업이라 가주고 내가 나 혼자 이제 그동안 고생했다고,나 내가 그 때 작년에 팔 월이 졸업이라 가지고 내가 나 혼자 이제 그동안 고생했다고
졸업여행 혼자서 갔다 와야지 이래 가주고,졸업여행 혼자서 갔다 와야지 이래 가지고
그~ 홋카이도를 갔는데 여름에 그 때 거기가 진짜 좋았지.,그~ 홋카이도를 갔는데 여름에 그 때 거기가 진짜 좋았지.
