사투리,표준어
일단 또 너가 잘 알다시피,일단 또 너가 잘 알다시피
나에게 모든 영감이 다 이제 만화에서 비롯한다 아이가?,나에게 모든 영감이 다 이제 만화에서 비롯하지 않니?
일본 만화 웹툰 등등등,일본 만화 웹툰 등등등
뭐~ 어떻게 질문을 할까 아니면은 뭐~,뭐~ 어떻게 질문을 할까 아니면은 뭐~
에~ 나는 일단 만화를 안 가리고 보거든 어떤 장르를,에~ 나는 일단 만화를 안 가리고 보거든 어떤 장르를
데 모르겠다 이제 만화를,데 모르겠다 이제 만화를
즐겨 보는 사람들 사이에서는 평균이라는 게 있다 치면은 나는,즐겨 보는 사람들 사이에서는 평균이라는 게 있다 치면은 나는
마이너틱 하거나 아니면은 뭐~ 되게 막 그렇지는 않아.,마이너틱 하거나 아니면은 뭐~ 되게 막 그렇지는 않아.
내가 모르는 것들도 너무 많고 이러다 보니까 나는 그냥 쫌,내가 모르는 것들도 너무 많고 이러다 보니까 나는 그냥 조금
쉽게 쉽게 접할 수 있는 수준에서 그냥 많이 찾아보는 정도?,쉽게 쉽게 접할 수 있는 수준에서 그냥 많이 찾아보는 정도?
일단 아무래도 시작은 원피스로 했던 것 같,일단 아무래도 시작은 원피스로 했던 것 같
원나블이라고 알아?,원나블이라고 알아?
원나블이라고 있거든.,원나블이라고 있거든.
소년 점프라는 어떤 뭐~ 잡지사가 있는데,소년 점프라는 어떤 뭐~ 잡지사가 있는데
그래서 왜 마미손이 뭐~ 소년 점프 했던 것도 그거고 그~ 점프라는 잡지사에서 이제 만화를 실어,그래서 왜 마미손이 뭐~ 소년 점프 했던 것도 그거고 그~ 점프라는 잡지사에서 이제 만화를 실어
거기서 원나블,거기서 원나블
삼대장이 있었거든 그때 당시 이제,삼대장이 있었거든 그때 당시 이제
만화의 앞글자를 따서 원피스 나루토 이제 블리치라고 또 있었지.,만화의 앞글자를 따서 원피스 나루토 이제 블리치라고 또 있었지.
여 원 그리고 그~ 소년 점프의 특징 중 하나가 딱 그거야.,여 원 그리고 그~ 소년 점프의 특징 중 하나가 딱 그거야.
대기만성형 그니까 시작은 미약하나 어떤 소년,대기만성형 그러니까 시작은 미약하나 어떤 소년
가능성은 무궁무진하지만,가능성은 무궁무진하지만
현재는 보잘것없는 어~ 그리고 꿈이 있는,현재는 보잘것없는 어~ 그리고 꿈이 있는
이뤄나가는 어떤 과정들을 이제,이뤄나가는 어떤 과정들을 이제
그리는 게 약간 정석이거든.,그리는 게 약간 정석이거든.
클리셰일 수도 있고 아니면은,클리셰일 수도 있고 아니면은
특징일 수 시그니처 할 수도 있지 시그니처에 쫌 더 가까운 것 같다.,특징일 수 시그니처 할 수도 있지 시그니처에 조금 더 가까운 것 같다.
그래서 인제 원피스를 처음 보면서,그래서 인제 원피스를 처음 보면서
와 이거는 진짜 예술이다.,와 이거는 진짜 예술이다.
이런 생각 진짜 많지 원피스 난 지금도 원피스 애니메이션 어떤 클립들 보면은,이런 생각 진짜 많지 원피스 난 지금도 원피스 애니메이션 어떤 클립들 보면은
눈물 버튼이 있어 막 치트키들이 있어.,눈물 버튼이 있어 막 치트키들이 있어.
그 장면만 왔다 하면 우는 그런 장면들이  있고,그 장면만 왔다 하면 우는 그런 장면들이  있고
나루토 나루토도,나루토 나루토도
여 원나블 중에 뭐가 젤 재밌냐 하면,여 원나블 중에 뭐가 젤 재밌냐 하면
나루토 꼽는 사람들도 의외로 진짜 많거든.,나루토 꼽는 사람들도 의외로 진짜 많거든.
이 형도 나루토가 원픽이고 막 그렇거든.,이 형도 나루토가 원픽이고 막 그렇거든.
그리고 블리치 블리치를 난 사실 개인적으로 그때 당시 젤 좋아했어.,그리고 블리치 블리치를 난 사실 개인적으로 그때 당시 젤 좋아했어.
블리치는 잘 모르지 보통 원피스 나루토는 뭐~ 어디선가 접해 봐서 알거든.,블리치는 잘 모르지 보통 원피스 나루토는 뭐~ 어디선가 접해 봐서 알거든.
근데 이제 블리치가 사신들의 이야기야.,근데 이제 블리치가 사신들의 이야기야.
사람들이 이승에서 약간 죽으면 혼백이 돼서,사람들이 이승에서 약간 죽으면 혼백이 돼서
소울소사이어티라는 영계에 가거든.,소울소사이어티라는 영계에 가거든.
그까 생각하면 뭐~ 어떤 천국 같은 곳이겠지 어떤 혼백들이 사는 곳,그러니까 생각하면 뭐~ 어떤 천국 같은 곳이겠지 어떤 혼백들이 사는 곳
거기서 서 만약에 소멸을 하면,거기서 서 만약에 소멸을 하면
진짜 이제 걍 없어지는 그런 건데,진짜 이제 그냥 없어지는 그런 건데
보통 소멸할 일이 그냥 일반적으로 삶엔 잘 없어 그래서 소울소사이어티 사람들은 막 여기,보통 소멸할 일이 그냥 일반적으로 삶엔 잘 없어 그래서 소울소사이어티 사람들은 막 여기
팔백 살 여 약간 이렇게 그~ 기준으로 하면 엄청 막 그런 사람들도 많거든.,팔백 살 여 약간 이렇게 그~ 기준으로 하면 엄청 막 그런 사람들도 많거든.
근데 이제 거기에 그 질서를 잡는 사신들이 있어.,근데 이제 거기에 그 질서를 잡는 사신들이 있어.
칼 들고 이렇게 막 싸우거든 쉽게 거의 뭐~ 칼 들고 계속 싸우는 그런 만화인데 거기서,칼 들고 이렇게 막 싸우거든 쉽게 거의 뭐~ 칼 들고 계속 싸우는 그런 만화인데 거기서
각각의 이제 검들이 다 또 쫌 특별해.,각각의 이제 검들이 다 또 조금 특별해.
어~ 능력도 있고 형태도 다 다 각 걍 각색으로 다르고 이래서,어~ 능력도 있고 형태도 다 다 각 그냥 각색으로 다르고 이래서
거기서 오는 그런 배틀물 이런 건데,거기서 오는 그런 배틀물 이런 건데
한 명 한 명의 개성이나 캐릭터도 너무 멋있었고,한 명 한 명의 개성이나 캐릭터도 너무 멋있었고
그~ 컨셉이 너무 멋있었던 것 같애.,그~ 컨셉이 너무 멋있었던 것 같애.
그~ 사신들의 뭐~ 호정 십삼 대라고 해 가지고,그~ 사신들의 뭐~ 호정 십삼 대라고 해 가지고
이제 일 대부터 십삼 대까지 있고 걱 거기에 각,이제 일 대부터 십삼 대까지 있고 걱 거기에 각
부대 대장들이 있고 이 대장들은 진짜 다,부대 대장들이 있고 이 대장들은 진짜 다
개성도 뚜렷하고 또 특징도 뚜렷하고 강함도 엄청 강하고,개성도 뚜렷하고 또 특징도 뚜렷하고 강함도 엄청 강하고
그~ 이제 주인공 무리가 나중에 걔네들과 싸우면서,그~ 이제 주인공 무리가 나중에 걔네들과 싸우면서
그런 거 진짜 멋있었어.,그런 거 진짜 멋있었어.
약간 밈처럼 그때 당시 우리 뭐~ 중학교 고등학교 때도 뭐~ 그거 많이 따라 하고 그랬어.,약간 밈처럼 그때 당시 우리 뭐~ 중학교 고등학교 때도 뭐~ 그거 많이 따라 하고 그랬어.
그~ 일본어로 빗자루 들고 있다 아이가?,그~ 일본어로 빗자루 들고 있지 않니?
드래곤볼로 치면 초싸이언이 되는 것처럼,드래곤볼로 치면 초싸이언이 되는 것처럼
어~ 더 강해지는 어떤 그런 게 있거든 변신하는 이단 변신 뭐~ 이런 게 있는데,어~ 더 강해지는 어떤 그런 게 있거든 변신하는 이단 변신 뭐~ 이런 게 있는데
게 만해라고 하거든 근데 그걸 이제,게 만해라고 하거든 근데 그걸 이제
일본어로 하면 반카이 이렇게 된단 말이야.,일본어로 하면 반카이 이렇게 된단 말이야.
주인공이 처음으로 그~ 만해를 터득했을 때 막 그런 장면이 있어 명장면 중 하나야 그~ 우리끼리 막,주인공이 처음으로 그~ 만해를 터득했을 때 막 그런 장면이 있어 명장면 중 하나야 그~ 우리끼리 막
와 멋있다 이러면서 막,와 멋있다 이러면서 막
빗자루 엎으로 이케 딱 들면서 그~ 자세가 있거든.,빗자루 엎으로 이렇게 딱 들면서 그~ 자세가 있거든.
딱 들면서 막 기를 막 모아 으아아악 이케 한 다음에,딱 들면서 막 기를 막 모아 으아아악 이렇게 한 다음에
암튼 뭐~ 그런 게 있었어.,암튼 뭐~ 그런 게 있었어.
나는 개인적으로 블리치가 젤 재밌었는데,나는 개인적으로 블리치가 젤 재밌었는데
블리치가 이제 용두사미에도 전형이어 가지고,블리치가 이제 용두사미에도 전형이어 가지고
시작은 좋았는데,시작은 좋았는데
끝이 쫌 많이 안 좋아 가지고 결국에 이제 끝에는 그랬지만,끝이 조금 많이 안 좋아 가지고 결국에 이제 끝에는 그랬지만
난 일본 만화에서 쫌 많이 봤어.,난 일본 만화에서 조금 많이 봤어.
그래서 그런 뭐~ 소년 점프 이런 것도 그렇고 뭐~ 스포츠물,그래서 그런 뭐~ 소년 점프 이런 것도 그렇고 뭐~ 스포츠물
도 많이 봤 그래 스포츠물도 야 눈물 버튼이다.,도 많이 봤 그래 스포츠물도 야 눈물 버튼이다.
