사투리,표준어
네 어릴 적 꿈 같은 게 있으세요?,네 어릴 적 꿈 같은 게 있으세요?
저는 사실 어릴 때,저는 사실 어릴 때
되게 어릴 때는 꿈이 쫌 그냥 막연하지 않아요?,되게 어릴 때는 꿈이 조금 그냥 막연하지 않아요?
네 맞아요.,네 맞아요.
한정되어 있지 않았던 거 같,한정되어 있지 않았던 거 같
네네.,네네.
근데 그러면서 진짜 하기 싫었던 거,근데 그러면서 진짜 하기 싫었던 거
네.,네.
내가 그거는 못 하겠다 했던 직업은 있어요 혹시 있어요 음 직업이진 않지만,내가 그거는 못 하겠다 했던 직업은 있어요 혹시 있어요 음 직업이진 않지만
아 이건 못하겠다?,아 이건 못하겠다?
응.,응.
어~ 저는 그런 건 없는 없었던 것 같애요.,어~ 저는 그런 건 없는 없었던 것 같애요.
전 있었거든.,전 있었거든.
뭐에요?,뭐에요?
저는 학교 선생님이랑,저는 학교 선생님이랑
예.,예.
간호사요.,간호사요.
못하겠다?,못하겠다?
약간 봉사 정신이 있어야 될 수 있 아 저는,약간 봉사 정신이 있어야 될 수 있 아 저는
예.,예.
모 못하겠더라고요.,모 못하겠더라고요.
봉사 정신이 투철한 것도 아니고,봉사 정신이 투철한 것도 아니고
네.,네.
또 뭐  어릴 되게 현실적인 성격이어 가지고,또 뭐  어릴 되게 현실적인 성격이어 가지고
어릴 땐 어릴 때부터 쫌 그랬나 봐요.,어릴 땐 어릴 때부터 조금 그랬나 봐요.
어릴 때 막 간호사들 이케 보면은 힘들어 보였어요.,어릴 때 막 간호사들 이렇게 보면은 힘들어 보였어요.
음.,음.
지금도 힘드시잖아요 간호사분들,지금도 힘드시잖아요 간호사분들
엄청 업무량도 많고 그런데 막,엄청 업무량도 많고 그런데 막
그 비슷한 업무도 업무를 물론 의사 의사는 그 만큼에 그걸 하지만,그 비슷한 업무도 업무를 물론 의사 의사는 그 만큼에 그걸 하지만
업무를 하는데도 그만큼의 대우를 받지 못하고,업무를 하는데도 그만큼의 대우를 받지 못하고
간병인 취급 하고 막 너무 어떻게 보면 전부 의료진 의료인인데,간병인 취급 하고 막 너무 어떻게 보면 전부 의료진 의료인인데
맞어.,맞어.
어 그런 게 너무 싫고 못 하겠고 한 번도 좋아  보인 적이 없어,어 그런 게 너무 싫고 못 하겠고 한 번도 좋아  보인 적이 없어
어린데 보통 제 나이 또래 여자애들은 어릴 때 꿈 뭐였어 하면은,어린데 보통 제 나이 또래 여자애들은 어릴 때 꿈 뭐였어 하면은
간호사 한번은 생각해 본다고 봤다고 하더라고요.,간호사 한번은 생각해 본다고 봤다고 하더라고요.
네.,네.
저는 그런 꿈을 한 번도 생각해 본적,저는 그런 꿈을 한 번도 생각해 본적
그리고 선생님,그리고 선생님
네.,네.
선생님은 뭔가 제가 저 친구들 그 어린 친구들을,선생님은 뭔가 제가 저 친구들 그 어린 친구들을
약간 어느 정도 케어 할 수 있어야 되고,약간 어느 정도 케어 할 수 있어야 되고
제가 올바른 길로 인도를 해야 되잖아요.,제가 올바른 길로 인도를 해야 되잖아요.
내 살길도 힘들어 죽겠는데,내 살길도 힘들어 죽겠는데
쟤네를 내가 올바른 길로 인도를 해  아니,쟤네를 내가 올바른 길로 인도를 해  아니
네.,네.
이게 생각  했었나 봐요.,이게 생각  했었나 봐요.
네에.,네에.
선생님은,선생님은
예.,예.
어느 정도 인생에 어 영향력을 되게 많이 미치는 사람이잖아요.,어느 정도 인생에 어 영향력을 되게 많이 미치는 사람이잖아요.
맞죠 맞죠.,맞죠 맞죠.
어 제가 뭐라고 인생에 영향력을,어 제가 뭐라고 인생에 영향력을
네.,네.
인생에 영향을 미치는 되고 싶지 않다.,인생에 영향을 미치는 되고 싶지 않다.
저는 뭐 어렸을 때,저는 뭐 어렸을 때
일단 제일 처음 꿈꿨던 게,일단 제일 처음 꿈꿨던 게
축구선수,축구선수
아 축구선수.,아 축구선수.
한 번씩은 다 꿈꿔봤을,한 번씩은 다 꿈꿔봤을
그렇죠 그렇죠.,그렇죠 그렇죠.
예 한 중학생쯤 되니까 예 이 꿈은 더이상,예 한 중학생쯤 되니까 예 이 꿈은 더이상
현실이 되드라구요.,현실이 되드라구요.
아,아
바로 접게 되었고,바로 접게 되었고
네.,네.
중학교 때 연구원.,중학교 때 연구원.
아 연구원.,아 연구원.
에에.,에에.
어떤 연구원이요?,어떤 연구원이요?
연구원 이제 제가 생물을 엄청 좋아했어요.,연구원 이제 제가 생물을 엄청 좋아했어요.
생물학 연구원 막 이런 거였다가,생물학 연구원 막 이런 거였다가
아~,아~
어 일단 뭐 연구원 하겠다,어 일단 뭐 연구원 하겠다
연구원.,연구원.
에 그러다가 이제 쫌 고등학생 되니까,에 그러다가 이제 조금 고등학생 되니까
네.,네.
예 이것도 아 현실이 되드라구요.,예 이것도 아 현실이 되드라구요.
아 고 초중고 이렇게 단계가 있네요.,아 고 초중고 이렇게 단계가 있네요.
고등학교 제가 이제 성격이 쫌 많이 변했거든요.,고등학교 제가 이제 성격이 조금 많이 변했거든요.
아 진짜요?,아 진짜요?
예 성격이 엄청 많이 변했어요 원래는 엄청 내성적이고,예 성격이 엄청 많이 변했어요 원래는 엄청 내성적이고
특급 에이형 같은 그런 느낌이었는데,특급 에이형 같은 그런 느낌이었는데
네.,네.
저 원래 오형인데 이제 점점 오형에 고등학교 되니까,저 원래 오형인데 이제 점점 오형에 고등학교 되니까
아 쪼끔 외향적 이어지셨군요.,아 조금 외향적 이어지셨군요.
