사투리,표준어
엄청 추워졌잖아요 어제부터,엄청 추워졌잖아요 어제부터
그~ 창원 사신다 하셨잖아요 근데 밑 지방이라도 너무 추운 거 아니에요 이거,그~ 창원 사신다 하셨잖아요 근데 밑 지방이라도 너무 추운 거 아니에요 이거
그~ 뭐지 내일부터 이제 롱패딩 입을라고요.,그~ 뭐지 내일부터 이제 롱패딩 입으려고요.
애들 벌써 막 롱패딩 입고 다니는데,애들 벌써 막 롱패딩 입고 다니는데
근데 진짜 입어야 될 날씨예요.,근데 진짜 입어야 될 날씨예요.
다시 따뜻해 질라 하나?,다시 따뜻해 질라 하나?
또 근데 한 번씩 따뜻해지던데 그쵸,또 근데 한 번씩 따뜻해지던데 그렇죠
이쯤 되면은 작년 겨울이 생각이 안 나요 언제쯤 롱패,이쯤 되면은 작년 겨울이 생각이 안 나요 언제쯤 롱패
저는 한 이월쯤에 그 플리스 샀거든요 근데 지금 꺼내 입으니까 딱 맞더라고요.,저는 한 이월쯤에 그 플리스 샀거든요 근데 지금 꺼내 입으니까 딱 맞더라고요.
플리스가요?,플리스가요?
어~ 히트택 이런 거 같은 내복인데,어~ 히트택 이런 거 같은 내복인데
그런 거 입고 교복 입고 그 위에 플리스 입는데도 너무 추워요.,그런 거 입고 교복 입고 그 위에 플리스 입는데도 너무 추워요.
헐 그럼 진짜 추워졌다는 거네요?,헐 그럼 진짜 추워졌다는 거네요?
맞죠 진짜 롱패딩 입어야 돼요 이거는,맞죠 진짜 롱패딩 입어야 돼요 이거는
이건 진짜 겨울이야 저는 오늘 아침에 어땠냐면 이제 여덟 시에 제가 오늘 예금을 들었어야 돼 가주고,이건 진짜 겨울이야 저는 오늘 아침에 어땠냐면 이제 여덟 시에 제가 오늘 예금을 들었어야 돼 가지고
그 은행에 갈려고 이제 전 자전거 타고 다니거든요.,그 은행에 가려고 이제 전 자전거 타고 다니거든요.
근데 자전거 타는데 손이 진짜 얼 거 같은 거예요.,근데 자전거 타는데 손이 진짜 얼 거 같은 거예요.
바람 안 그래도 씽씽 부니까,바람 안 그래도 씽씽 부니까
아~ 근데 얼굴은 안 시려워요 그러면은,아~ 근데 얼굴은 안 시려워요 그러면은
