사투리,표준어
형 좌우명은,형 좌우명은
항상 뭐라고 생각하고 살면서 있어요?,항상 뭐라고 생각하고 살면서 있어요?
어~ 내 좌우명은,어~ 내 좌우명은
어렸을 때부터 계속 이제,어렸을 때부터 계속 이제
우리 가족들이 항상 하는 얘기였는데,우리 가족들이 항상 하는 얘기였는데
늦었다고 생각할 때가 제일 빠르다고 하는 게 내 좌우명이거든.,늦었다고 생각할 때가 제일 빠르다고 하는 게 내 좌우명이거든.
왜 그렇냐면,왜 그렇냐면
진짜,진짜
선뜻 시작하는 게 난 제일 어렵단 말이야.,선뜻 시작하는 게 난 제일 어렵단 말이야.
그래서,그래서
이제 항상 시작이 좀 늦는 편인데,이제 항상 시작이 좀 늦는 편인데
그래도 시작하고 나서,그래도 시작하고 나서
나보다 이제 더 늦게 시작한사람도 있을 거니까,나보다 이제 더 늦게 시작한사람도 있을 거니까
그런 것 때문에 나는 이제,그런 것 때문에 나는 이제
늦었다고 생각할 때가 가장 빠른 때라고,늦었다고 생각할 때가 가장 빠른 때라고
그게 내 좌우명이야.,그게 내 좌우명이야.
는 좌우명이 뭐야?,는 좌우명이 뭐야?
어~ 어렸을 때부터 맨날 생각해오던 게 있는데,어~ 어렸을 때부터 맨날 생각해오던 게 있는데
어 형이 아까 말했는 것처럼,어 형이 아까 말했는 것처럼
늦었을 때 시작하는 게 제일 빠르다고도 하지마는,늦었을 때 시작하는 게 제일 빠르다고도 하지마는
저는 그냥 어떤 일을 하든,저는 그냥 어떤 일을 하든
먼저 계획을 세우고,먼저 계획을 세우고
하라고 하는 게 제,하라고 하는 게 제
아~ 제일 맨 처음에 세운 좌우명이,아~ 제일 맨 처음에 세운 좌우명이
진짜,진짜
솔직히 이제 무턱대고 모든 일을 시작을 하면,솔직히 이제 무턱대고 모든 일을 시작을 하면
되게,되게
무슨 일이 일어날지도 모르는 그런 긴장감 속에,무슨 일이 일어날지도 모르는 그런 긴장감 속에
그 일을 하게 되는데,그 일을 하게 되는데
그러다 보니까,그러다 보니까
어려움이 너무 많이 찾아오는 거예요 즉흥적으로,어려움이 너무 많이 찾아오는 거예요 즉흥적으로
그래서 어떤 일을 할 때,그래서 어떤 일을 할 때
계획을  앞에 세우고 그 일을 시작하면,계획을  앞에 세우고 그 일을 시작하면
계획 속에 내가 어떤 거를 했을 때 어떤 일이 일어날지를,계획 속에 내가 어떤 거를 했을 때 어떤 일이 일어날지를
예측을 하고 그 일을 실행을 하니까,예측을 하고 그 일을 실행을 하니까
더 빨리 대응을 할 수 있어서,더 빨리 대응을 할 수 있어서
저는,저는
어떤 모든 일을 시작하기 전에 계획을 먼저 세우고 어떤 거를 하자라는 거를,어떤 모든 일을 시작하기 전에 계획을 먼저 세우고 어떤 거를 하자라는 거를
좌우명으로 두고 지내고 있어요.,좌우명으로 두고 지내고 있어요.
혹시 음~ 시작하는 게 되게,혹시 음~ 시작하는 게 되게
느리다고 느린 편이라고,느리다고 느린 편이라고
말씀을 하셨는데 공부 말고도 어떤 거를 할 때 원래 좀,말씀을 하셨는데 공부 말고도 어떤 거를 할 때 원래 좀
느린 거예요?,느린 거예요?
내가 항상 이제 머리로는,내가 항상 이제 머리로는
이제 생각을 하는데,이제 생각을 하는데
그게 이제,그게 이제
행동으로 옮길려고 하니까,행동으로 옮길려고 하니까
그게 잘 안 되는 것 같애 난 그래서 그거는 조금,그게 잘 안 되는 것 같애 난 그래서 그거는 조금
고쳐야 되는 부분이라고 생각을 하고 요즘에는 그래도 좀,고쳐야 되는 부분이라고 생각을 하고 요즘에는 그래도 좀
빨리빨리 이렇게 신청을 할려고 노력은 하는 중이야.,빨리빨리 이렇게 신청을 할려고 노력은 하는 중이야.
혹시 아는 뭐~ 짧은 명언이라던지,혹시 아는 뭐~ 짧은 명언이라던지
유명한 글귀들이 있을까?,유명한 글귀들이 있을까?
뭐~ 너 자신을 알라라는,뭐~ 너 자신을 알라라는
뜻이 그런 말이 되게 제일 와닿는 말이긴 해요.,뜻이 그런 말이 되게 제일 와닿는 말이긴 해요.
제가 나를 알아야지 어떤 일을 할 때,제가 나를 알아야지 어떤 일을 할 때
어떻게 받아들여야 할지도 생각을 해야 되고 다가올,어떻게 받아들여야 할지도 생각을 해야 되고 다가올
결과에 따라서 그걸 어떻게 대처해야 될지도 어떻게 받아들여야 될지도 생각을 해야 되니까,결과에 따라서 그걸 어떻게 대처해야 될지도 어떻게 받아들여야 될지도 생각을 해야 되니까
어~ 내 자신을 알고 내 분수를 알고,어~ 내 자신을 알고 내 분수를 알고
어떤 일을 행동을 해야,어떤 일을 행동을 해야
그 일에,그 일에
내가 할 수 있는 만큼의 결과를 가져올 수 있을 있을 거라고,내가 할 수 있는 만큼의 결과를 가져올 수 있을 있을 거라고
생각을 해요.,생각을 해요.
혹시,혹시
학교에서 뭐~ 선생님이 해 주신 말 명언이나 뭐~,학교에서 뭐~ 선생님이 해 주신 말 명언이나 뭐~
