사투리,표준어
엄마 엄마는 내가 봤을 때는,엄마 엄마는 내가 봤을 때는
내 친구들 엄마들에 비해서는 쫌 취미 활동을 되게 많이 하는 편이라고 생각을 한단 말이야.,내 친구들 엄마들에 비해서는 조금 취미 활동을 되게 많이 하는 편이라고 생각을 한단 말이야.
엄마는 어떤 취미를 구체적으로 하고 있어?,엄마는 어떤 취미를 구체적으로 하고 있어?
글게 엄마는 쪼끔이라도 짬이 나면,그러게 엄마는 쪼끔이라도 짬이 나면
뭔가를 내가 쫌 이래 내 인생을 꽉 채워서 살고 싶어서,뭔가를 내가 조금 이래 내 인생을 꽉 채워서 살고 싶어서
그냥 뭐~ 따른 엄마들처럼,그냥 뭐~ 다른 엄마들처럼
뭐~ 티비를 본다거나 뭐~ 또 친구들 만나 술을 마신다거나 노래방을 간다거나,뭐~ 티비를 본다거나 뭐~ 또 친구들 만나 술을 마신다거나 노래방을 간다거나
뭐~ 그런 건 내가 별로 좋아하는 건 아닌 것 같애 그래서,뭐~ 그런 건 내가 별로 좋아하는 건 아닌 것 같애 그래서
뭐~ 항상 뭐~ 백화점 문화센터라던지,뭐~ 항상 뭐~ 백화점 문화센터라던지
그다음에 또 동네 뭐~ 이런 데 강좌 하는  이런 데 가서,그다음에 또 동네 뭐~ 이런 데 강좌 하는  이런 데 가서
뭐지 그~ 푸른방송 이런 데 가 가지고,뭐지 그~ 푸른방송 이런 데 가 가지고
이제 뭘 배울 게 없을까를 항상 보고 그~ 학기에 마다,이제 뭘 배울 게 없을까를 항상 보고 그~ 학기에 마다
또 요번 학기에 뭐 배우고 나면 또 그다음 학기에 또 뭐 배우고,또 요번 학기에 뭐 배우고 나면 또 그다음 학기에 또 뭐 배우고
또 뭐~ 학기가 바뀔 때마다 계속 새로운 걸 막 이렇게 막 취미 활동을 이렇게 배우고 있는데,또 뭐~ 학기가 바뀔 때마다 계속 새로운 걸 막 이렇게 막 취미 활동을 이렇게 배우고 있는데
내가 제일 먼저 시작했던 거는 리본 아트,내가 제일 먼저 시작했던 거는 리본 아트
어~ 청소년 수련관에 그때 가 가지고 리본 아트 그~ 강좌를 한 삼 개월 했는데,어~ 청소년 수련관에 그때 가 가지고 리본 아트 그~ 강좌를 한 삼 개월 했는데
처음에 그~ 리본으로 막 애들 삔 만들고 머리띠 만들고 너무 재밌는 거야.,처음에 그~ 리본으로 막 애들 삔 만들고 머리띠 만들고 너무 재밌는 거야.
그래서 그때 삔 만들고 어~ 만들어 갖고 또 인제,그래서 그때 삔 만들고 어~ 만들어 갖고 또 인제
애들한테 선물하고 또 막 그래서 그래 배우고 나면 또,애들한테 선물하고 또 막 그래서 그래 배우고 나면 또
막 교본 문구 이런 데서 리본 아트 책 사 가지고 머리띠도 만들어 보고,막 교본 문구 이런 데서 리본 아트 책 사 가지고 머리띠도 만들어 보고
하다 보니까 뭘 뭐~ 선물할 때 포장을 해도 항상 리본 갖고 또 예쁘게,하다 보니까 뭘 뭐~ 선물할 때 포장을 해도 항상 리본 갖고 또 예쁘게
뭐~ 아트 꾸며 가지고 또 고기에 붙이면 또 뭐~ 폼이 쫌 더 나는 것 같기도 하고,뭐~ 아트 꾸며 가지고 또 고기에 붙이면 또 뭐~ 폼이 조금 더 나는 것 같기도 하고
그래 리본 아트를 그때 배웠는데,그래 리본 아트를 그때 배웠는데
