사투리,표준어
요즘 보는 영화 있어?,요즘 보는 영화 있어?
아니 내가 영화관 너무 가고 싶었거든?,아니 내가 영화관 너무 가고 싶었거든?
근데 요즘은 코로나 때메 못 가잖아?,근데 요즘은 코로나 때문에 못 가잖아?
그래 가지고 마지막으로 봤었던 영화가,그래 가지고 마지막으로 봤었던 영화가
그 송지효 나온 영화인데 영화관 가가지고는 그거 봤는데 너무 무서운 거야 나 그때 남자 친구랑 같이 가서 봤는데 저녁에 봤단 말이야 심야로 봤단 말야,그 송지효 나온 영화인데 영화관 가가지고는 그거 봤는데 너무 무서운 거야 나 그때 남자 친구랑 같이 가서 봤는데 저녁에 봤단 말이야 심야로 봤단 말야
근데 그 막 약간 사이비 종교 그때 딱 터 사이비 종교 코로나 땜에 심했을 때 사이비 종교 그 영화가 딱 나와가지고 진짜 무서운 거야,근데 그 막 약간 사이비 종교 그때 딱 터 사이비 종교 코로나 땜에 심했을 때 사이비 종교 그 영화가 딱 나와가지고 진짜 무서운 거야
사람이 어떻게 저렇게 종교에 물들면 저럴 수 있나 싶어가지고,사람이 어떻게 저렇게 종교에 물들면 저럴 수 있나 싶어가지고
그래가지고 그게 마지막으로 봤고 요즘은 유튜브에 뜨는거 영화소개채널 그런 거 가지고 많이 봄.,그래가지고 그게 마지막으로 봤고 요즘은 유튜브에 뜨는거 영화소개채널 그런 거 가지고 많이 봄.
나는 제일 최근에 본 게 레포트 때문에 본 건데,나는 제일 최근에 본 게 레포트 때문에 본 건데
미쳐야 사는 여자였거든?,미쳐야 사는 여자였거든?
근데 난 그게 약간 스페인어권 그거여가지고,근데 난 그게 약간 스페인어권 그거여가지고
정신 나간 내용인 줄 알았어.,정신 나간 내용인 줄 알았어.
그~ 원래 스페인어권 드라마도 그렇고 영화도 그렇고 미친 이야기가,그~ 원래 스페인어권 드라마도 그렇고 영화도 그렇고 미친 이야기가
말 그대로 막장 드라마가 많은 거네?,말 그대로 막장 드라마가 많은 거네?
쫌 심각하지 그래서 당연히 약간 막장일 줄 알았는데 줄거리도 막장이었음.,조금 심각하지 그래서 당연히 약간 막장일 줄 알았는데 줄거리도 막장이었음.
줄거리가 어떤데?,줄거리가 어떤데?
생일 다음날에 엄마가 너무 쪼아 가지고 결혼한 지 팔 년 됐는데 애가 없어서,생일 다음날에 엄마가 너무 쪼아 가지고 결혼한 지 팔 년 됐는데 애가 없어서
불임 클리닉 가가지고 검사 받았더니 불임이래 근데 그날 밤에 남편이,불임 클리닉 가가지고 검사 받았더니 불임이래 근데 그날 밤에 남편이
자기한테 청혼했던 장소로 불러내길래,자기한테 청혼했던 장소로 불러내길래
갔는데 알고보니까 자기 친구랑 이 년 전부터 바람을 폈었다는 거야.,갔는데 알고보니까 자기 친구랑 이 년 전부터 바람을 폈었다는 거야.
그런데 이 년 전부터 바람을 폈는데 그 이~ 둘이 만나게 된 계기가,그런데 이 년 전부터 바람을 폈는데 그 이~ 둘이 만나게 된 계기가
여자주인공 아빠 돌아가셨을때,여자주인공 아빠 돌아가셨을때
그때 어떻게 위로해줄지 고민하다가 둘이 연애를 하게 됐다는 거야.,그때 어떻게 위로해줄지 고민하다가 둘이 연애를 하게 됐다는 거야.
근데 그 얘기를 하면서 남자가,근데 그 얘기를 하면서 남자가
