사투리,표준어
강아지 예전에 키웠었제?,강아지 예전에 키웠었지?
키웠었지.,키웠었지.
혹시 무슨 종 키웠었어?,혹시 무슨 종 키웠었어?
비글 맞제?,비글 맞지?
비글 맞다.,비글 맞다.
내가 그 때 비글이라는 종을 처음 접해봤는데,내가 그 때 비글이라는 종을 처음 접해봤는데
걔를 키우면서 특이했던 거는,걔를 키우면서 특이했던 거는
산책을 시키면 사람들이,산책을 시키면 사람들이
비글이 워낙,비글이 워낙
약간 악마견으로 유명하니까,약간 악마견으로 유명하니까
그거를 자꾸 떠 올리나 봐 보면은,그거를 자꾸 떠 올리나 봐 보면은
그래서 나한테는 억수로 귀엽고 예쁘고 그런 친군데,그래서 나한테는 굉장히 귀엽고 예쁘고 그런 친군데
사람들은 자꾸 걔를 보고 악마견이라고 하더라고 산책하는데,사람들은 자꾸 걔를 보고 악마견이라고 하더라고 산책하는데
그래서 나는 그게 너무 기분이 나빴어.,그래서 나는 그게 너무 기분이 나빴어.
그래 가지고 안제,그래 가지고 안제
사람들이 그런 말 하면은 괜히 뭐~ 눈치도 주고,사람들이 그런 말 하면은 괜히 뭐~ 눈치도 주고
좀 그러지 않았으면 좋겠다 하고,좀 그러지 않았으면 좋겠다 하고
티를 내고 했는데 다들 모르더라고,티를 내고 했는데 다들 모르더라고
근데 그게 좀 특이했던 게,근데 그게 좀 특이했던 게
특히나 애들이,특히나 애들이
엄마가 그런 얘기를 해서 그런지 모르겠는데,엄마가 그런 얘기를 해서 그런지 모르겠는데
어른들보다 오히려 애들이 와가지고,어른들보다 오히려 애들이 와가지고
아~ 얘 막 악마견이다 막 이런 말을 하니까,아~ 얘 막 악마견이다 막 이런 말을 하니까
내가 좀 어쩔 줄을 모르겠더라고?,내가 좀 어쩔 줄을 모르겠더라고?
근데,근데
비글을 보면은 다른 강아지보단 되게 활기차고,비글을 보면은 다른 강아지보단 되게 활기차고
좀 악마견까지는 아니더라도 좀 뭐랄까,좀 악마견까지는 아니더라도 좀 뭐랄까
많이 까불 되고,많이 까불 되고
