사투리,표준어
네 콤플렉스라는 얘기를 주제로 이제,네 콤플렉스라는 얘기를 주제로 이제
말을 할려고 하니까 굉장히 좀 부담감도 있고,말을 할려고 하니까 굉장히 좀 부담감도 있고
좀 말하기 어려운 그런 부분들도 있는데,좀 말하기 어려운 그런 부분들도 있는데
예 막상 이 주제로 얘기를 할려니까 쫌,예 막상 이 주제로 얘기를 할려니까 조금
예 말이 좀 턱턱 막힐 수도 있겠다 이런 생각이 드네요.,예 말이 좀 턱턱 막힐 수도 있겠다 이런 생각이 드네요.
네 일단은 이게 콤플렉스 하면은 이제,네 일단은 이게 콤플렉스 하면은 이제
뭐~ 사람마다 약한 부분들도 있고 뭐~,뭐~ 사람마다 약한 부분들도 있고 뭐~
뭐~ 몇 가지 콤플렉스가 있을 수도 있고 뭐~,뭐~ 몇 가지 콤플렉스가 있을 수도 있고 뭐~
그 컴플렉스가 적은 사람들도 있을 수가 있는데요.,그 컴플렉스가 적은 사람들도 있을 수가 있는데요.
뭐~,뭐~
뭐~ 저도 어~ 사람이기 때문에 컴플렉스가 있고 또,뭐~ 저도 어~ 사람이기 때문에 컴플렉스가 있고 또
뭐~ 그런 부분이 뭐~ 적잖아 어~ 있지만은,뭐~ 그런 부분이 뭐~ 적잖아 어~ 있지만은
뭐~ 크게 내색을 안 하고 뭐~ 살려고 하는 스타일이구요.,뭐~ 크게 내색을 안 하고 뭐~ 살려고 하는 스타일이구요.
근데 어~ 제 콤플렉스라고 하면은,근데 어~ 제 콤플렉스라고 하면은
이제 좀 말수가 많지 않은 거구요.,이제 좀 말수가 많지 않은 거구요.
또 낯가림도 있고,또 낯가림도 있고
사람들이랑 만났을 때 그렇게 할 말이 많지는 않은 거 같아서,사람들이랑 만났을 때 그렇게 할 말이 많지는 않은 거 같아서
예 그게 좀 콤플렉스가 되는 거 같아요.,예 그게 좀 콤플렉스가 되는 거 같아요.
예 그러다 보니까 쫌,예 그러다 보니까 조금
너무 익숙지 않고 쫌 낯선 사람들하고는 그렇게 말도 많이 안 하고 하는데,너무 익숙지 않고 조금 낯선 사람들하고는 그렇게 말도 많이 안 하고 하는데
그 반대의 상황에서는 또,그 반대의 상황에서는 또
말수가 늘어나기도 하고 제가 또 신나서 얘기할 때도 아주 드물지만 있기도 하구요.,말수가 늘어나기도 하고 제가 또 신나서 얘기할 때도 아주 드물지만 있기도 하구요.
뭐~ 그 상황마다 다른데,뭐~ 그 상황마다 다른데
예 아무튼,예 아무튼
예 쫌 말수가 많이 없으니까 소심하다 뭐~ 소심해 보인다,예 조금 말수가 많이 없으니까 소심하다 뭐~ 소심해 보인다
이런 지적을 쫌 받게 되는데 그런 게 또,이런 지적을 조금 받게 되는데 그런 게 또
또다시 콤플렉스로 돌아와서 참 고민도 되고 쫌,또다시 콤플렉스로 돌아와서 참 고민도 되고 조금
뭐~ 긍정적으로 살고 싶은데 쫌 가끔 스트레스가 쫌 많이 되는 것 같습니다.,뭐~ 긍정적으로 살고 싶은데 조금 가끔 스트레스가 조금 많이 되는 것 같습니다.
예  님은 어~ 성격이 뭐~,예  님은 어~ 성격이 뭐~
어~ 소심하지는 않으실 거 같은데 성격이 어떤 점이 콤플렉스 신지,어~ 소심하지는 않으실 거 같은데 성격이 어떤 점이 콤플렉스 신지
뭐~ 소심한 사람들이 이런 얘기를 하면,뭐~ 소심한 사람들이 이런 얘기를 하면
예 이해가 가시는지 궁금합니다.,예 이해가 가시는지 궁금합니다.
저도 약간 소심한 편이거든요.,저도 약간 소심한 편이거든요.
저는 혈액형이 에이비형이라서,저는 혈액형이 에이비형이라서
어~ 에이형의 소심함을 가지고 있구요.,어~ 에이형의 소심함을 가지고 있구요.
비형의 까칠함도 같이 가지고 있어요.,비형의 까칠함도 같이 가지고 있어요.
어~,어~
저 자신 스스로가 자존감이 낮다고 생각하는 게 콤플렉스예요.,저 자신 스스로가 자존감이 낮다고 생각하는 게 콤플렉스예요.
그러다 보니까 늘 어떤 면에서는 왠지,그러다 보니까 늘 어떤 면에서는 왠지
다른 사람과 비교를 많이 하게 되드라구요.,다른 사람과 비교를 많이 하게 되드라구요.
