사투리,표준어
언니 언니는 쇼핑하러 주로 어디  가요 어디 가면 쫌 예쁜 기 많아요?,언니 언니는 쇼핑하러 주로 어디  가요 어디 가면 조금 예쁜 게 많아요?
집 부근에 항상 저녁 묵고,집 부근에 항상 저녁 먹고
운동 삼아 슬슬 걸어가면은 그~ 롯데,운동 삼아 슬슬 걸어가면은 그~ 롯데
쇼핑 있그든.,쇼핑 있거든.
그라면 아래 우로 인자,그러면 아래 위로 이제
다이소도 들어가 보고,다이소도 들어가 보고
뭐~ 일이 층 다 헤매 보고,뭐~ 일이 층 다 헤매 보고
또 입는 거는 한번 입어보고,또 입는 거는 한번 입어보고
그래가 내 마음에 들면 나는 또 긴 옷을 좋아하잖아.,그래서 내 마음에 들면 나는 또 긴 옷을 좋아하잖아.
그러 긴 옷 있으면 한 번씩 다 입어보고,그러 긴 옷 있으면 한 번씩 다 입어보고
그르케 한 번씩 한 바쿠 돌고,그렇게 한 번씩 한 바퀴 돌고
또 한 개 마음에 있으면 또 사고 아래는 또 한번,또 한 개 마음에 있으면 또 사고 아래는 또 한번
나이키 가가,나이키 가서
티 한 개 샀어.,티 한 개 샀어.
그 사가와 보니까네 너무 내한테 쫌 짧드라고,그 사가와 보니까 너무 니한테 조금 짧더라고
그래도 뭐~ 그대로 입고 다닌다.,그래도 뭐~ 그대로 입고 다닌다.
어~ 그렇다.,어~ 그렇다.
나는 옷 사러 가니까,나는 옷 사러 가니까
저~ 그거 마음에 드는 게 잘 없드라구요 그래서 인제,저~ 그거 마음에 드는 게 잘 없더라구요 그래서 인제
뭐~ 저~ 현대 아울렛에 주로 가는데,뭐~ 저~ 현대 아울렛에 주로 가는데
그 가도 내 맘에 쏙 드는 것도 없어갖고 또 옷 조 옷이 없다 보니까 한 개 구입해갖고,거기 가도 내 맘에 쏙 드는 것도 없어갖고 또 옷 조 옷이 없다 보니까 한 개 구입해갖고
왔는데 아래께도 옷을 한 개 샀는데,왔는데 그저께도 옷을 한 개 샀는데
어~ 입지도 안 하고 또 오니까 또,어~ 입지도 안 하고 또 오니까 또
쪼 뭐~ 교환하러 갈라 카니까,쪼 뭐~ 교환하러 가려 하니까
또 쫌 미안하고 거서 또 마이 입어보고 해갖고,또 조금 미안하고 거기서 또 많이 입어보고 해갖고
그냥 처박이 놓기는 처박이 놨는데,그냥 처박이 놓기는 처박이 놨는데
아~ 입기는 입어야 되는데 그~ 언니 가는 데 나중에 한번 가고 가보고 싶어서 그래요.,아~ 입기는 입어야 되는데 그~ 언니 가는 데 나중에 한번 가고 가보고 싶어서 그래요.
어~ 언니 전에도 보이께는 칠성 시장하고 저~ 서문 시장에도 가던데 거기는 자주 안 가요?,어~ 언니 전에도 보니까 칠성 시장하고 저~ 서문 시장에도 가던데 거기는 자주 안 가요?
가끔가다가 한 번씩 간다.,가끔가다가 한 번씩 간다.
우예했노 카면은 작년 여름에는,어찌했냐 하면은 작년 여름에는
얼떨결에 바람 들어가지고,얼떨결에 바람 들어가지고
서문 시장에 그~ 지하상가에 가가지고 여름옷 제법 몇 벌 샀다 그래,서문 시장에 그~ 지하상가에 가가지고 여름옷 제법 몇 벌 샀다 그래
사가와 보니까 후회 되드라 너무 많이 사가지고,사가와 보니까 후회 되더라 너무 많이 사가지고
그래 나는 인자는,그래 나는 이제는
신중한 생각하는데 그래도 옷 보면 또 사고 싶어가,신중한 생각하는데 그래도 옷 보면 또 사고 싶어서
또 사고 또 사고 돌아서면 또 후회하고,또 사고 또 사고 돌아서면 또 후회하고
맨날 그렇다 그래 오늘도 안 그래도,맨날 그렇다 그래 오늘도 안 그래도
쪼끔 전에 저 저 &company-name1& 카는데,쪼끔 전에 저 저 &company-name1& 하는데
그 갔드만 그래도 또 내 맘에 드는 거 없어 그냥 왔다 사고는 싶은데 돈 생각해갖고,거기 갔드만 그래도 또 내 맘에 드는 거 없어 그냥 왔다 사고는 싶은데 돈 생각해갖고
돌아 왔지 뭐~,돌아 왔지 뭐~
나는 그래도 언니 옷 입고 다니는 거 보니까,나는 그래도 언니 옷 입고 다니는 거 보니까
내 맘에 내 스타일로 딱 맞드라고요 그래서,내 맘에 내 스타일로 딱 맞더라고요 그래서
언니가 어디서 사는가 궁금했는데,언니가 어디서 사는가 궁금했는데
옷이 그래도 싼 거는 싼데 메이커 있는 거는 너무 비싸갖고,옷이 그래도 싼 거는 싼데 메이커 있는 거는 너무 비싸갖고
한 개 살라 카면은 쫌,한 개 사려 하면은 조금
그릏 그래 그죠?,그렇 그래 그죠?
어떨 때는  이래 죽 사다 보면은,어떨 때는  이래 죽 사다 보면은
후회되고 메이커는 그래도 한 개 사놓으면 몇 년 동안 입는데,후회되고 메이커는 그래도 한 개 사놓으면 몇 년 동안 입는데
그래도 또 돈 생각해가지고 이 생각 저 생각하다 보면 또 그른 것도 몇 개 사보고,그래도 또 돈 생각해가지고 이 생각 저 생각하다 보면 또 그런 것도 몇 개 사보고
또 또 처박아놓고,또 또 처박아놓고
그래 요번에도 동서 몇 개 줬다 제사 때 왔을 때,그래 요번에도 동서 몇 개 줬다 제사 때 왔을 때
그~ 그걸 또 동서는 또 좋아하데 그래 안 그래도 드라이를 몬 해줘서,그~ 그걸 또 동서는 또 좋아하데 그래 안 그래도 드라이를 못 해줘서
그~ 세일을 안 해가지고,그~ 세일을 안 해가지고
그래 안 그래도 그것도 호주머이에,그래 안 그래도 그것도 호주머니에
돈 만 원 여줬다 그 세 그거 드라이 해가 입으라고,돈 만 원 넣어줬다 그 세 그거 드라이 해서 입으라고
주는 것만 해도 고맙지 뭐~ 돈까지 줘요 주노  그거,주는 것만 해도 고맙지 뭐~ 돈까지 줘요 주나  그거
저 신발,저 신발
그 신발은 그~,그 신발은 그~
드갈 때가 지금 신발이고 코트고 간에,들어갈 때가 지금 신발이고 코트고 간에
지금 계절이 바뀔 때 사면 제일 싸다 카든데,지금 계절이 바뀔 때 사면 제일 싸다 하든데
그~ 어디 가면은 쫌 좋은 거  좋은 가격에 좋은 상품 살 수 있는가?,그~ 어디 가면은 조금 좋은 거  좋은 가격에 좋은 상품 살 수 있는가?
어~ 세일할 때는 또 물론 싸기는 싼데,어~ 세일할 때는 또 물론 싸기는 싼데
사놓고 보면 세일 제,사놓고 보면 세일 제
한 해 입으면 별로 실증이 나 신발이고 옷이고,한 해 입으면 별로 실증이 나 신발이고 옷이고
그~ 돈 쫌 주고 사면은 그래도 이삼 년은 입거든.,그~ 돈 조금 주고 사면은 그래도 이삼 년은 입거든.
신고 입고 그래가지고 뭐~ 목돈 들어도 막,신고 입고 그래가지고 뭐~ 목돈 들어도 막
살 때 쫌 괜찮은 거 사라.,살 때 조금 괜찮은 거 사라.
그건 맞는 거 같애 그건 맞는 게,그건 맞는 거 같애 그건 맞는 게
우리가 어제 세일한다 카면은 한 뭐~ 육십 프로씩 막 세일한다 카면 싸다고,우리가 어제 세일한다 하면은 한 뭐~ 육십 프로씩 막 세일한다 하면 싸다고
이것저것 막 몇 가지를 사갖고,이것저것 막 몇 가지를 사갖고
이건 뭐~ 어~ 보통 때는 얼마인데 싶어갖고 사갖고 오면은,이건 뭐~ 어~ 보통 때는 얼마인데 싶어갖고 사갖고 오면은
진짜로 진짜로 그기,진짜로 진짜로 그게
입을 게 없드라고 내 전번에도 미국 가갖고 그~ 사다 캐갖고 뭐~ 폴로 뭐~ 뭐~,입을 게 없더라고 나 전번에도 미국 가갖고 그~ 사다 해갖고 뭐~ 폴로 뭐~ 뭐~
타미고 뭐~ 이런 거 산다 캐갖고 몇백만 원치 진짜,타미고 뭐~ 이런 거 산다 해갖고 몇백만 원치 진짜
온 식구가 아들 거하고 막 몇백만 원치 세 하 진짜 샀지 싶은데,온 식구가 아들 거하고 막 몇백만 원치 세 하 진짜 샀지 싶은데
항 집에 오니까 입을 게 한 개도 없드라고 진짜 옷은 진짜 그르케 안 살 거 뻔하게 아는데,항 집에 오니까 입을 게 한 개도 없더라고 진짜 옷은 진짜 그렇게 안 살 거 뻔하게 아는데
또 지금,또 지금
가면은 또 그 계절에 맞게 가면 너무 비싼 거 같애갖고,가면은 또 그 계절에 맞게 가면 너무 비싼 거 같애갖고
진짜 또 세일할 때 사고 싶고,진짜 또 세일할 때 사고 싶고
그기 그렇다 카니까 그리 뭐~ 또 아줌마다 보니까,그게 그렇다 하니까 그리 뭐~ 또 아줌마다 보니까
돈을 또 생각 안 할 수도 없고 해갖고,돈을 또 생각 안 할 수도 없고 해갖고
