사투리,표준어
저는,저는
계절이 뚜렷하다고 어릴 때부터,계절이 뚜렷하다고 어릴 때부터
참 많이 느끼면서 지냈는데 그~ 네 가지 뚜렷한 계절 중에 가장,참 많이 느끼면서 지냈는데 그~ 네 가지 뚜렷한 계절 중에 가장
좋아하는 계절은 없는 것 같아요.,좋아하는 계절은 없는 것 같아요.
항상 다 장단점이 있고 그 계절이 될 때마다,항상 다 장단점이 있고 그 계절이 될 때마다
아~ 언제 빨리 여름이 왔으면 좋겠다 아~ 겨울이 왔으면 좋겠다 이런 식으로 생각하면서 그냥,아~ 언제 빨리 여름이 왔으면 좋겠다 아~ 겨울이 왔으면 좋겠다 이런 식으로 생각하면서 그냥
매달매달 매 계절을 보내고 있는 것 같은데 혹시  님은 어떤 계절이,매달매달 매 계절을 보내고 있는 것 같은데 혹시  님은 어떤 계절이
가장 뭐~ 좋아하는 계절이 있으신지,가장 뭐~ 좋아하는 계절이 있으신지
아니면 사계절이라는 거에 대해서 어떻게 생각하시는지 좀 궁금하네요?,아니면 사계절이라는 거에 대해서 어떻게 생각하시는지 좀 궁금하네요?
저는 가장 좋아하는 계절은,저는 가장 좋아하는 계절은
지금은 가을 아니면 봄인 것 같은데,지금은 가을 아니면 봄인 것 같은데
조금 우습게 웃기게 들릴 수 있는데 제가 이렇게,조금 우습게 웃기게 들릴 수 있는데 제가 이렇게
햇살이 내리쬐고 따뜻한 걸 되게 좋아하는데,햇살이 내리쬐고 따뜻한 걸 되게 좋아하는데
그리고 나무 사이에 그런 걸 여름은 너무 덥고 봄이나,그리고 나무 사이에 그런 걸 여름은 너무 덥고 봄이나
가을에 제가 딱 그 온도도 적당하고,가을에 제가 딱 그 온도도 적당하고
그래서 좋아하는 것 같고 어릴 때는 저는,그래서 좋아하는 것 같고 어릴 때는 저는
여름에 막 놀러 가고 겨울에 놀러 가고 해서 그거 생각해서,여름에 막 놀러 가고 겨울에 놀러 가고 해서 그거 생각해서
좋아했던 거 같은데 지금은 너무 더운 것도 싫고 너무 추운 것도 싫고 해서,좋아했던 거 같은데 지금은 너무 더운 것도 싫고 너무 추운 것도 싫고 해서
봄이랑 가을 근데 굳이 둘 중에 고른다고 하면 가을이 옷이,봄이랑 가을 근데 굳이 둘 중에 고른다고 하면 가을이 옷이
옷 입기는 좋은데 아무래도 봄이 약간 시작하는 느낌이고 뭔가 새해,옷 입기는 좋은데 아무래도 봄이 약간 시작하는 느낌이고 뭔가 새해
아~ 뭔가 저 한 제가 대학생이라서 학생 신분을 아직 못 벗어나서 그렇게 생각하는 거일 수도 있지만,아~ 뭔가 저 한 제가 대학생이라서 학생 신분을 아직 못 벗어나서 그렇게 생각하는 거일 수도 있지만
학기가 시작하고 개강했을 때 딱 삼월이라서 저한테 약간 새해는 삼월부터,학기가 시작하고 개강했을 때 딱 삼월이라서 저한테 약간 새해는 삼월부터
시작하는 느낌이 있거든요 그래서 봄 하고 조금 연관되는 느낌,시작하는 느낌이 있거든요 그래서 봄 하고 조금 연관되는 느낌
해서 좀 설렘 설렘이 가득한 계절,해서 좀 설렘 설렘이 가득한 계절
그런 느낌을 가지고 있는 것 같아서 봄을 좋아하는 것 같습니다.,그런 느낌을 가지고 있는 것 같아서 봄을 좋아하는 것 같습니다.
그리고 싫어하는 계절은 크게 없고 저는,그리고 싫어하는 계절은 크게 없고 저는
사계절이 있다는 거 자체가 저는 좋은 것 같아요 예전에는 막 영국에,사계절이 있다는 거 자체가 저는 좋은 것 같아요 예전에는 막 영국에
일정하게 계절이 유지되면,일정하게 계절이 유지되면
그 나라에서 막 고유의 막 바버 자켓 입고 막 이런 게 너무 부러워 보이고 했는데,그 나라에서 막 고유의 막 바버 자켓 입고 막 이런 게 너무 부러워 보이고 했는데
그냥 저희 나라에서 짧지만  계절이 자꾸 돌아가면서 옷 입는 재미도 있고,그냥 저희 나라에서 짧지만  계절이 자꾸 돌아가면서 옷 입는 재미도 있고
그리고 한 계절만  있으면 너무 지루할 것 같다 이런,그리고 한 계절만  있으면 너무 지루할 것 같다 이런
생각이 들기도 하는 것 같아요.,생각이 들기도 하는 것 같아요.
씨는 혹시 사계절이,씨는 혹시 사계절이
중에 딱히는 크게 좋아하는 싫어하는 계절이,중에 딱히는 크게 좋아하는 싫어하는 계절이
없다 하셨나 좋아하는 계절이 없다고 하셨는데 제가 듣기에는 그러면 사계절을,없다 하셨나 좋아하는 계절이 없다고 하셨는데 제가 듣기에는 그러면 사계절을
그래도 전반적으로 다 괜찮게,그래도 전반적으로 다 괜찮게
생각하시는 의도로 말씀하신 건지 아니면 사계절이 있는 거에 대해서,생각하시는 의도로 말씀하신 건지 아니면 사계절이 있는 거에 대해서
구체적으로 어떻게 생각하시는지 궁금합니다.,구체적으로 어떻게 생각하시는지 궁금합니다.
저는 봄에는,저는 봄에는
이제 겨울이 끝나고,이제 겨울이 끝나고
막 따뜻해지기 시작하면서 벚꽃도 피고 이제 사람이 좀 뭔가,막 따뜻해지기 시작하면서 벚꽃도 피고 이제 사람이 좀 뭔가
다들,다들
방방 떠 있는 듯한 느낌이에요  님이 말하신 것처럼,방방 떠 있는 듯한 느낌이에요  님이 말하신 것처럼
새 학기가 있어서 그런 거일 수도 있고,새 학기가 있어서 그런 거일 수도 있고
아니면 뭐~ 뭐~ 일반 직장인들은 뭐~ 그달이 그달이고 그때가 그때겠지만,아니면 뭐~ 뭐~ 일반 직장인들은 뭐~ 그달이 그달이고 그때가 그때겠지만
제가 봤을 때는 길거리에 다니는 모든 사람들도 옷이 한결 가벼워지면서,제가 봤을 때는 길거리에 다니는 모든 사람들도 옷이 한결 가벼워지면서
즐거워하는 게 내 눈에도 보이고 나도 그거에 동화돼서 더 재밌고 즐겁고,즐거워하는 게 내 눈에도 보이고 나도 그거에 동화돼서 더 재밌고 즐겁고
그런 면에 있어서 봄이,그런 면에 있어서 봄이
참 좋은 계절이기도 한데,참 좋은 계절이기도 한데
그거랑 반대돼가지고 저는 알러지가 너무 심해서,그거랑 반대돼가지고 저는 알러지가 너무 심해서
봄만 되면 알레르기 비염과의 진짜 하 전쟁이거든요.,봄만 되면 알레르기 비염과의 진짜 하 전쟁이거든요.
매일 청소해야 되고 매일 약 먹어야 되고,매일 청소해야 되고 매일 약 먹어야 되고
그 약을 먹으면 또 항상 피곤하고 졸리고 코도 막 마르고 이런 느낌이라가지고,그 약을 먹으면 또 항상 피곤하고 졸리고 코도 막 마르고 이런 느낌이라가지고
그런 게 좀 힘들었는데 또,그런 게 좀 힘들었는데 또
꽃가루나 요런 게 괜찮아질 때쯤 되면 여름이 와요 그러면 또 되게 반갑거든요?,꽃가루나 요런 게 괜찮아질 때쯤 되면 여름이 와요 그러면 또 되게 반갑거든요?
여름이 와서 또 옷도 더 한결 가벼워지고,여름이 와서 또 옷도 더 한결 가벼워지고
사람이 또 밤에도 돌아다닐 수 있는 딱 좋은 날씨가 되면서,사람이 또 밤에도 돌아다닐 수 있는 딱 좋은 날씨가 되면서
내가 활동할 수 있는 시간이 점점 길어지는 게 체감이 되니까 그거에 있어서는 또 좋은데,내가 활동할 수 있는 시간이 점점 길어지는 게 체감이 되니까 그거에 있어서는 또 좋은데
여름은 아까 님 말씀하신 것처럼 너무 더워요.,여름은 아까 님 말씀하신 것처럼 너무 더워요.
진짜 더운 것도 너무 싫어하거든요 항상 에어컨이 빵빵한 곳에 있어야 되고,진짜 더운 것도 너무 싫어하거든요 항상 에어컨이 빵빵한 곳에 있어야 되고
여름만 되면 이 머리들을 다 밀어버릴지 말지 막 고민이 되고,여름만 되면 이 머리들을 다 밀어버릴지 말지 막 고민이 되고
그런 생각을 항상 매년 할 정도로 여름의 더위는 정말 싫어하고,그런 생각을 항상 매년 할 정도로 여름의 더위는 정말 싫어하고
그러고 가을이 넘어가면 좀 선선해지면서 다시 또,그러고 가을이 넘어가면 좀 선선해지면서 다시 또
왜 여름에는 열대야라고 한밤중에 또 너무 더워서 못 나가잖아요 근데 밤에 되면,왜 여름에는 열대야라고 한밤중에 또 너무 더워서 못 나가잖아요 근데 밤에 되면
선선해지기 시작하면서 아~ 가을이구나 가을 되면 맛있는 게 너무 많아요.,선선해지기 시작하면서 아~ 가을이구나 가을 되면 맛있는 게 너무 많아요.
과일도 너무 많고,과일도 너무 많고
곡식도 이제 많이 나오고 햅쌀도 나오고 햅쌀로 밥 쪄먹으면 얼마나 흰밥도 맛있단 말이에요.,곡식도 이제 많이 나오고 햅쌀도 나오고 햅쌀로 밥 쪄먹으면 얼마나 흰밥도 맛있단 말이에요.
그래서 그런 거,그래서 그런 거
