사투리,표준어
네 그러면 저희 연애 얘기 이런 얘기해 볼까요 어~  씨는 지금 사귀는 사람 있어요?,네 그러면 저희 연애 얘기 이런 얘기해 볼까요 어~  씨는 지금 사귀는 사람 있어요?
지금은 없어요.,지금은 없어요.
지금은 없어요 좋아하는 사람 있구나?,지금은 없어요 좋아하는 사람 있구나?
막 좋아하는 사람 아닌데 그냥 관심 정도?,막 좋아하는 사람 아닌데 그냥 관심 정도?
어떤 부분이 맘에 들었어요?,어떤 부분이 맘에 들었어요?
그냥 저랑 티키타카가 되게 잘 맞더라구요.,그냥 저랑 티키타카가 되게 잘 맞더라구요.
근 전 그걸 되게 이케 중요하게 생각은 하는데,근 전 그걸 되게 이렇게 중요하게 생각은 하는데
솔직히 외모를 안 볼 수 없잖아요 근데 그 사람이 저보다 나이가 한 살 많긴 한데,솔직히 외모를 안 볼 수 없잖아요 근데 그 사람이 저보다 나이가 한 살 많긴 한데
되게 정말 진짜 말랐단 말이에요 키는 백칠십오 이 정도 되는데 정말 너무 말라가지구,되게 정말 진짜 말랐단 말이에요 키는 백칠십오 이 정도 되는데 정말 너무 말라가지구
이케 성격이나 이런 건 쫌 잘 맞는데,이렇게 성격이나 이런 건 조금 잘 맞는데
근데 너무 마르니까 제가 부담스러운 거예요 솔직히 요즘 길에 다니다 보면,근데 너무 마르니까 제가 부담스러운 거예요 솔직히 요즘 길에 다니다 보면
남자가 여자보다 더 마른 사람이 많잖아요 그쵸?,남자가 여자보다 더 마른 사람이 많잖아요 그쵸?
근데 아니 진짜 그 오빠는 정말 진짜 다리가 거의 젓가락인 거예요.,근데 아니 진짜 그 오빠는 정말 진짜 다리가 거의 젓가락인 거예요.
쪼끔 그래서 뭐~ 제가 옆으로 같이 다니면 쪼끔 부담스러울 정도로 너무 말라서,쪼끔 그래서 뭐~ 제가 옆으로 같이 다니면 쪼끔 부담스러울 정도로 너무 말라서
어~ 비교돼 비교돼 보일까 봐?,어~ 비교돼 비교돼 보일까 봐?
지금도 비교되긴 한데,지금도 비교되긴 한데
너무 말라서 그냥 제가 옆에 있으면 쪼끔 부담스러워요.,너무 말라서 그냥 제가 옆에 있으면 쪼끔 부담스러워요.
어~ 그럴 수도 있겠구나.,어~ 그럴 수도 있겠구나.
저도 어릴 때 말라가지구 되게 그게 저는 그게 되게 컴플렉스였거든요.,저도 어릴 때 말라가지구 되게 그게 저는 그게 되게 컴플렉스였거든요.
너무 마른 게 되게 사람들이 안 좋게 볼까 봐.,너무 마른 게 되게 사람들이 안 좋게 볼까 봐.
아~ 근데 그렇게 다르게도 생각할 수  있네요.,아~ 근데 그렇게 다르게도 생각할 수  있네요.
저는 제 이상형이 일단 티키타카가 잘 맞아야 되고요 키는 그렇게 막 외모 이런 걸 신경 안 쓰는데 진짜,저는 제 이상형이 일단 티키타카가 잘 맞아야 되고요 키는 그렇게 막 외모 이런 걸 신경 안 쓰는데 진짜
저는 쫌 곰 같은 사람 있죠 그런 덩치도 막 이렇게 크고 이래야 쪼끔 이케 안길 때도,저는 조금 곰 같은 사람 있죠 그런 덩치도 막 이렇게 크고 이래야 쪼끔 이렇게 안길 때도
쪼끔 포근하고 이렇지 않을까요?,쪼끔 포근하고 이렇지 않을까요?
그렇죠 좀 푹신푹신하고 그런 맛은 있겠죠 듬직한 면도 있고,그렇죠 좀 푹신푹신하고 그런 맛은 있겠죠 듬직한 면도 있고
이상형이 어떻게 되세요?,이상형이 어떻게 되세요?
저요 저는 이상형은,저요 저는 이상형은
저는 일단 성격이 잘 맞아야 돼요 말이 잘 통하고,저는 일단 성격이 잘 맞아야 돼요 말이 잘 통하고
그리고 저는 외모 쪽으로 따지면은 제가 피부가 쫌 까만 편이거든요.,그리고 저는 외모 쪽으로 따지면은 제가 피부가 조금 까만 편이거든요.
그래가지고 쫌 하얀 얼굴이 쫌 하얀 여자?,그래가지고 조금 하얀 얼굴이 조금 하얀 여자?
