사투리,표준어
내 취미는 뭐라 해야 돼 내 취미는 글쓰기 같은 건데 이제 글쓰는 종류에서도 펜 창작 같은 걸 나는,내 취미는 뭐라 해야 돼 내 취미는 글쓰기 같은 건데 이제 글쓰는 종류에서도 펜 창작 같은 걸 나는
취미도 많이 하는 거 같애 이제 펜 창작이라고 하는 거면 이제 또 자기가 좋아하는 이제,취미도 많이 하는 거 같애 이제 펜 창작이라고 하는 거면 이제 또 자기가 좋아하는 이제
좋아하는 이제 케릭터 같은 거를 해서 약간 이야기를 짓는 건데,좋아하는 이제 케릭터 같은 거를 해서 약간 이야기를 짓는 건데
자기가 좋아하는 케릭터도 되고 이제 막 만화에 나오는 사람들 막 웹툰 나오는 사람도 되고 이제,자기가 좋아하는 케릭터도 되고 이제 막 만화에 나오는 사람들 막 웹툰 나오는 사람도 되고 이제
연예인 빙의글 같이 그런 이런 거 같이 이제 약간 가상의 인물이나,연예인 빙의글 같이 그런 이런 거 같이 이제 약간 가상의 인물이나
어떠한 인물의 주제로 글쓰는 걸 나는 내 취미로 생각해 왜냐하면,어떠한 인물의 주제로 글쓰는 걸 나는 내 취미로 생각해 왜냐하면
그~ 이제 글을 쓰고 이제 그런 글들을 블로그를 올린 적이 있는데,그~ 이제 글을 쓰고 이제 그런 글들을 블로그를 올린 적이 있는데
되게 사람들한테 반응도 좋았고 이제 약간 허구속의 이야기 약간,되게 사람들한테 반응도 좋았고 이제 약간 허구속의 이야기 약간
좀 사랑의 이야기를 많이 쓰다 보니까 이제 사람들이 좋아해주는 경우도 있고 또,좀 사랑의 이야기를 많이 쓰다 보니까 이제 사람들이 좋아해주는 경우도 있고 또
이제 구독같은 걸 하면서 이제 내 이야기를 더 보고 싶다 또 응원해주는 사람도 많았구,이제 구독같은 걸 하면서 이제 내 이야기를 더 보고 싶다 또 응원해주는 사람도 많았구
이제 글 쓰기가 이제 나한테 너무 즐거움이 되어서 이제 내 취미도 생각하게 된 것도 있는 거 같애 또,이제 글 쓰기가 이제 나한테 너무 즐거움이 되어서 이제 내 취미도 생각하게 된 것도 있는 거 같애 또
다른 취미는 이제 뭐라 해야 돼 다른 취미 같은 건 생각하면 이제,다른 취미는 이제 뭐라 해야 돼 다른 취미 같은 건 생각하면 이제
그림 그리기도 내 취미라고 할 수 있지.,그림 그리기도 내 취미라고 할 수 있지.
그~ 나는 어릴 때 미술을 한 적이 있는데 이제 미술을 하면서 미술할 때도 좀 즐거움을 많이 느꼈던 거 같애.,그~ 나는 어릴 때 미술을 한 적이 있는데 이제 미술을 하면서 미술할 때도 좀 즐거움을 많이 느꼈던 거 같애.
이제 미술도 손에 뭔가 내 만지면서 하는 게 익숙해져서 그런지,이제 미술도 손에 뭔가 내 만지면서 하는 게 익숙해져서 그런지
미술을 배울 때도 빠르게 익히는 경우가 있었고 칭찬 받으면서도 느는 경우도 있었구,미술을 배울 때도 빠르게 익히는 경우가 있었고 칭찬 받으면서도 느는 경우도 있었구
이제 실력이 느니까 어~ 이제 수준도 되게 높아지구 그림 그릴 때 약간 막힘없이,이제 실력이 느니까 어~ 이제 수준도 되게 높아지구 그림 그릴 때 약간 막힘없이
이제 잔선 없이 또 그리는 것도 많이 할 수 있게 되고 또 이제 크로키,이제 잔선 없이 또 그리는 것도 많이 할 수 있게 되고 또 이제 크로키
크로키 같은 것들은 아니지만 이제 어떤 인물 같은 사진을 보여주고 그 사진을 그리는데 또,크로키 같은 것들은 아니지만 이제 어떤 인물 같은 사진을 보여주고 그 사진을 그리는데 또
즐거움을 느끼게 되서 이제 또 많은 그림들도 그리고,즐거움을 느끼게 되서 이제 또 많은 그림들도 그리고
또 학교 미술 같은 경우에서는 또 다양하게 그림을 그릴 수 있으니까,또 학교 미술 같은 경우에서는 또 다양하게 그림을 그릴 수 있으니까
또 내가 그리고 싶은 그림이나 아니면 어떠한 주제가 정해져 있으면 그 주제에 대한 좋은 그림들을,또 내가 그리고 싶은 그림이나 아니면 어떠한 주제가 정해져 있으면 그 주제에 대한 좋은 그림들을
약간 많이 그리는 거 같애 그래서 그런 게 내 취미라고 할 수도 있지.,약간 많이 그리는 거 같애 그래서 그런 게 내 취미라고 할 수도 있지.
너의 나의 취미는 이런 건데 너의 취미는 뭐야?,너의 나의 취미는 이런 건데 너의 취미는 뭐야?
내 취미는 뭔가 나는 끝까지 잘 못 가 왜냐면 금방 질려해서,내 취미는 뭔가 나는 끝까지 잘 못 가 왜냐면 금방 질려해서
잘 못 가는데 지금까지 했거나 배웠던 취미가 그림 그리기랑 뭐~ 악기,잘 못 가는데 지금까지 했거나 배웠던 취미가 그림 그리기랑 뭐~ 악기
뭐~ 그런 것도 있었구 뭐~ 지금은 운동도 취미삼아로 하고 있지 사실 뭐~ 맨날 맨날 하는 거긴 한데,뭐~ 그런 것도 있었구 뭐~ 지금은 운동도 취미삼아로 하고 있지 사실 뭐~ 맨날 맨날 하는 거긴 한데
취미생활처럼 하고 있어 악기를 처음 배웠던 거는 피아노를 배웠는데,취미생활처럼 하고 있어 악기를 처음 배웠던 거는 피아노를 배웠는데
피아노는 엄마가 억지로 보내 가주고 싫은데 그냥 억지로 갔었어 그게 처음 시작이었던 거 같애.,피아노는 엄마가 억지로 보내 가지고 싫은데 그냥 억지로 갔었어 그게 처음 시작이었던 거 같애.
피아노는 내가 배우고 싶었던 게 아니다 보니까 이게 치고 나서 끊었는데 그리고 금방 다 까먹어 버린 거야 그래서,피아노는 내가 배우고 싶었던 게 아니다 보니까 이게 치고 나서 끊었는데 그리고 금방 다 까먹어 버린 거야 그래서
이제 다른 유튜버나 그런 사람들 연주하는 걸 보면 너무 멋있어 보이더라고 그래서 중학교 때 다시,이제 다른 유튜버나 그런 사람들 연주하는 걸 보면 너무 멋있어 보이더라고 그래서 중학교 때 다시
아 초등학교 육 학년쯤에 다시 피아노를 배웠는데 그것도 얼마 못 가서,아 초등학교 육 학년쯤에 다시 피아노를 배웠는데 그것도 얼마 못 가서
쌤이랑 또 잘 안 맞고 해서 금방 끊어 버렸었거든 그리고 나서 기타를 배웠지 중삼 때,쌤이랑 또 잘 안 맞고 해서 금방 끊어 버렸었거든 그리고 나서 기타를 배웠지 중삼 때
아니다 중학교 방과후를 먼저 하고 중삼 때 학원을 갔던 거 같애.,아니다 중학교 방과후를 먼저 하고 중삼 때 학원을 갔던 거 같애.
근데 그 학원도 내가 생각했던 그런 기타가 아니었어 어쿠스틱 기타를 나는 쓰는데 거기는 클래식 기타를 쓰더라고,근데 그 학원도 내가 생각했던 그런 기타가 아니었어 어쿠스틱 기타를 나는 쓰는데 거기는 클래식 기타를 쓰더라고
클래식은 그~ 줄이 나일론 줄이어 가주구 그~ 철사에서 나는 그~ 징하는 특유의 소리가 안 나서,클래식은 그~ 줄이 나일론 줄이어 가지고 그~ 철사에서 나는 그~ 징하는 특유의 소리가 안 나서
되게 부드럽고 깔끔한 소리가 났었거든 내 문제는 내가 원하는 그런 스타일이 아니어서,되게 부드럽고 깔끔한 소리가 났었거든 내 문제는 내가 원하는 그런 스타일이 아니어서
거기도 그냥 애초에 처음부터 엄마랑 오 개월만 다니겠다 하고 다녔던 그거거든 그래서,거기도 그냥 애초에 처음부터 엄마랑 오 개월만 다니겠다 하고 다녔던 그거거든 그래서
거기도 한 오 개월만 다니고 그만뒀는데 이제 내가 거기서 계속 기타를 쳤으면 아마,거기도 한 오 개월만 다니고 그만뒀는데 이제 내가 거기서 계속 기타를 쳤으면 아마
기타리스트 정도가 되어있지 않을까 해 근데 고등학교 들어와서,기타리스트 정도가 되어있지 않을까 해 근데 고등학교 들어와서
기타보다는 공부가 더 중요하니깐 공부 위주로 하다보니 이제 기타는 다 까먹었지 손도 손도 이제 안 돌아가고 손도,기타보다는 공부가 더 중요하니깐 공부 위주로 하다보니 이제 기타는 다 까먹었지 손도 손도 이제 안 돌아가고 손도
코드 잡을라면 손이 벌어져야 되는데 손도 안 벌어지고 씨코드나 에프코드 같은 그런 기본적인 코드도 다 까먹어 버려서,코드 잡을려면 손이 벌어져야 되는데 손도 안 벌어지고 씨코드나 에프코드 같은 그런 기본적인 코드도 다 까먹어 버려서
