사투리,표준어
어~ 요즘 요즘 자주 듣는 노래 중에,어~ 요즘 요즘 자주 듣는 노래 중에
위클리라는 그룹의 지그재그라는 노래를 많이 듣는데,위클리라는 그룹의 지그재그라는 노래를 많이 듣는데
그 노래가 되게 신나고 재밌단 말이지?,그 노래가 되게 신나고 재밌단 말이지?
그리고 또 어~ 멤버들이 나이대가 어려.,그리고 또 어~ 멤버들이 나이대가 어려.
그래서 되게 귀엽고 그런 느낌을 잘 살리는 거 같아서 그 노래를 좋아하는데,그래서 되게 귀엽고 그런 느낌을 잘 살리는 거 같아서 그 노래를 좋아하는데
혹시 나한테 추천해 줄 노래 있니?,혹시 나한테 추천해 줄 노래 있니?
나는 요즘 트와이스가 최근에 컴백했잖아.,나는 요즘 트와이스가 최근에 컴백했잖아.
그래가지구 아이 캔 스탑 미?,그래가지구 아이 캔 스탑 미?
그것도 많이 듣구,그것도 많이 듣구
헬 인 헤븐 아 후 수록곡 중에 헬 인 헤븐이란 노래가,헬 인 헤븐 아 후 수록곡 중에 헬 인 헤븐이란 노래가
좋다는 얘기가 많길래 그냥 플레이 리스트에 들어 놓고 들었는데 처음에 들었을 때는,좋다는 얘기가 많길래 그냥 플레이 리스트에 들어 놓고 들었는데 처음에 들었을 때는
걍 이 노래가 그렇게까지 큰 메리트가 없다고 생각했는데,그냥 이 노래가 그렇게까지 큰 메리트가 없다고 생각했는데
계속 듣다 보니까는 쫌 많이 익숙해져가지구,계속 듣다 보니까는 조금 많이 익숙해져가지구
걍 플레이 리스트에서 빼기도 귀찮기도 하고 계속 듣고 있는 거 같은데 헬 인 헤븐 들어봤어?,그냥 플레이 리스트에서 빼기도 귀찮기도 하고 계속 듣고 있는 거 같은데 헬 인 헤븐 들어봤어?
어~ 니 얘기도 많이 들었구 사람들도,어~ 너 얘기도 많이 들었구 사람들도
이번에 트와이스 새로운 앨범 중에,이번에 트와이스 새로운 앨범 중에
헬 인 헤븐 좋다고 그러고 또 멤버들도 직접 헬 인 헤븐이 제일,헬 인 헤븐 좋다고 그러고 또 멤버들도 직접 헬 인 헤븐이 제일
좋다 그리고 홍보도 많이 하길래,좋다 그리고 홍보도 많이 하길래
들어봐야겠다 생각은 했는데 아직은 못 들어서 조금 아쉽기는 해.,들어봐야겠다 생각은 했는데 아직은 못 들어서 조금 아쉽기는 해.
그리고 어~ 아이 캔 스탑 미,그리고 어~ 아이 캔 스탑 미
나도 정말 너무 좋아하는데 요즘에는 하루에 한 번씩 들을 정도로 좋아한단 말이지?,나도 정말 너무 좋아하는데 요즘에는 하루에 한 번씩 들을 정도로 좋아한단 말이지?
어~ 그러면 트와이스 노래 중에 어~ 이번 앨범 말고 또 좋아하는 거 있니?,어~ 그러면 트와이스 노래 중에 어~ 이번 앨범 말고 또 좋아하는 거 있니?
내가 생각보다 트와이스 노래를 그렇게 많이  들었던 거 같진 않고,내가 생각보다 트와이스 노래를 그렇게 많이  들었던 거 같진 않고
음~ 생각나는 게 타이틀곡밖에 없는 거 같애 내가,음~ 생각나는 게 타이틀곡밖에 없는 거 같애 내가
내가 좋아하는 아이돌 아니면은 수록곡을 잘 안 는 안 듣는 편이기도 하고,내가 좋아하는 아이돌 아니면은 수록곡을 잘 안 는 안 듣는 편이기도 하고
그리고 트와이스 노래 중에 그렇게,그리고 트와이스 노래 중에 그렇게
타이틀 중에서도 내 스타일인 게 많이 있는 편은 아니었어.,타이틀 중에서도 내 스타일인 게 많이 있는 편은 아니었어.
걍 데뷔곡 우아하게 이런 거 이런 게 나는 좋았지 그 뒤로,그냥 데뷔곡 우아하게 이런 거 이런 게 나는 좋았지 그 뒤로
나왔던 거는 많이 듣진 않았던 거 같고,나왔던 거는 많이 듣진 않았던 거 같고
그리고 요즘 블핑 럽식 걸이라는  노래가 있잖아.,그리고 요즘 블핑 럽식 걸이라는  노래가 있잖아.
어~ 너는 그 노래 어떻게 생각해?,어~ 너는 그 노래 어떻게 생각해?
블랙핑크 럽식 걸,블랙핑크 럽식 걸
나도 진짜 많이 들었는데 원래는 블랙핑크 노래를 별로 안 좋아했어.,나도 진짜 많이 들었는데 원래는 블랙핑크 노래를 별로 안 좋아했어.
어~ 럽식 걸 전에 셀레나 고메즈랑 아이스크림이라는 노래가 나왔잖아.,어~ 럽식 걸 전에 셀레나 고메즈랑 아이스크림이라는 노래가 나왔잖아.
그때부터 점점 블랙핑크 노래를 자주 듣기 시작해서 이번 앨범도,그때부터 점점 블랙핑크 노래를 자주 듣기 시작해서 이번 앨범도
어~ 타이틀은 진짜 좋게 들었어 럽식 걸,어~ 타이틀은 진짜 좋게 들었어 럽식 걸
근데 수록곡까지 들어보니까 수록곡 중에는 취향이 없더라고,근데 수록곡까지 들어보니까 수록곡 중에는 취향이 없더라고
그리고 내가 아까 트와이스 노래를 물어본 거는,그리고 내가 아까 트와이스 노래를 물어본 거는
내가 트와이스 노래를 좀 추천하주고 싶어서 그런 건데,내가 트와이스 노래를 좀 추천하주고 싶어서 그런 건데
트와이스 수록곡 중에 투애니 포 세븐이라는 노래가 있어.,트와이스 수록곡 중에 투애니 포 세븐이라는 노래가 있어.
그 노래가 어~ 일주일 동안 일주일 이십사 시간 동안 힘들게 일하고,그 노래가 어~ 일주일 동안 일주일 이십사 시간 동안 힘들게 일하고
어~ 어~ 약간 피로 같은 걸,어~ 어~ 약간 피로 같은 걸
치워버리자라는 내용을 담고 있는 노래인데 정말 신나고 좋단다.,치워버리자라는 내용을 담고 있는 노래인데 정말 신나고 좋단다.
어~ 너는 나에게 추천해 줄 노래 뭐 없니?,어~ 너는 나에게 추천해 줄 노래 뭐 없니?
추천해 줄 노래?,추천해 줄 노래?
어~ 최근에 엔씨티 노래 중에,어~ 최근에 엔씨티 노래 중에
친구가 엔씨티 좋아하는 친구가 갑자기 메아리라는 노래를 들어보라고 하는 거야.,친구가 엔씨티 좋아하는 친구가 갑자기 메아리라는 노래를 들어보라고 하는 거야.
그래가지구 아~ 한번 들어봤는데,그래가지구 아~ 한번 들어봤는데
아~ 내 맘에 너무 많이 들어가지구,아~ 내 마음에 너무 많이 들어가지구
최근에 그~ 한 삼사월 때쯤에 듣다가,최근에 그~ 한 삼사월 때쯤에 듣다가
아~ 요즘 안 듣다가 최근에 그냥 들을 노래가 없어가지고 또  넣어서 듣고 있는데,아~ 요즘 안 듣다가 최근에 그냥 들을 노래가 없어가지고 또  넣어서 듣고 있는데
어~ 뭐~ 노래 설명하기는,어~ 뭐~ 노래 설명하기는
쫌 애매한 거 같고 내가 설명을 잘 못 하는 타입이라서,조금 애매한 거 같고 내가 설명을 잘 못 하는 타입이라서
음~ 한번 들어보면은 좋아.,음~ 한번 들어보면은 좋아.
좋고 그리고 그~ 블랙핑크 수록곡 노래,좋고 그리고 그~ 블랙핑크 수록곡 노래
하니깐 생각나는 건데,하니깐 생각나는 건데
벳츄 워너가 카디비랑 같이 한,벳츄 워너가 카디비랑 같이 한
같이 부른 노래잖아 그래서 카디비가 한 게 궁금해서 들어봤는데,같이 부른 노래잖아 그래서 카디비가 한 게 궁금해서 들어봤는데
그렇게까지 내 취향은 아니었던 거 같애 그냥 이 말 하고 싶었어.,그렇게까지 내 취향은 아니었던 거 같애 그냥 이 말 하고 싶었어.
그리고 요즘 즐겨 듣는 노래 뭐가 있어?,그리고 요즘 즐겨 듣는 노래 뭐가 있어?
요즘은 아~ 생각보다 즐겨 듣는 노래라거나,요즘은 아~ 생각보다 즐겨 듣는 노래라거나
어~ 노래를 찾는 게 내 취향의 노래를 찾는 게 조금 힘들더라고,어~ 노래를 찾는 게 내 취향의 노래를 찾는 게 조금 힘들더라고
그래서 옛날에 많이 들었던 데이식스 노래를 많이 듣고 있는데,그래서 옛날에 많이 들었던 데이식스 노래를 많이 듣고 있는데
어~ 역시 데이식스 노래가 좋은 게 많잖아?,어~ 역시 데이식스 노래가 좋은 게 많잖아?
그래서 요즘은 데이식스의 쏟아진다나 댄스댄스나,그래서 요즘은 데이식스의 쏟아진다나 댄스댄스나
어~ 또 프리하게라는 노래를 많이 듣는 것 같애.,어~ 또 프리하게라는 노래를 많이 듣는 것 같애.
