사투리,표준어
너는 이상형이 어떻게 돼?,너는 이상형이 어떻게 돼?
나는 이상형은,나는 이상형은
외모적으로 생각하면,외모적으로 생각하면
키는 큰 게 확실히 좋아.,키는 큰 게 확실히 좋아.
확실히 키가 커야지,확실히 키가 커야지
나랑 덩치 차이가 좀 나야지,나랑 덩치 차이가 좀 나야지
이성적으로 보이고 그런 게 있는 거 같아.,이성적으로 보이고 그런 게 있는 거 같아.
그리고 얼굴은,그리고 얼굴은
내 취향에 맞으면은 좋은 거 같애.,내 취향에 맞으면은 좋은 거 같애.
잘 생겼든,잘 생겼든
못 생겼든,못 생겼든
내 취향에 맞게 잘 생긴 것도 있고,내 취향에 맞게 잘 생긴 것도 있고
내 취향에 맞게 못 생긴 것도 있잖아?,내 취향에 맞게 못 생긴 것도 있잖아?
또 반대로 내 취향에 안 맞게 잘 생긴 그런 것도 있고.,또 반대로 내 취향에 안 맞게 잘 생긴 그런 것도 있고.
그래서 괜찮게 생각하는 외모면은,그래서 괜찮게 생각하는 외모면은
괜찮은거 같고.,괜찮은거 같고.
성격적인 거는,성격적인 거는
진짜 다정한 게 최곤거 같애.,진짜 다정한 게 최곤거 같애.
다정하고 가정적인 그런 남자.,다정하고 가정적인 그런 남자.
센스도 있고,센스도 있고
여러모로 섬세한 게 좀 난 중요한 거 같애.,여러모로 섬세한 게 좀 난 중요한 거 같애.
공감 능력도 있고,공감 능력도 있고
여자친구가,여자친구가
어떤 행동을 할 때 대충,어떤 행동을 할 때 대충
이래서 이런 행동을 하는구나.,이래서 이런 행동을 하는구나.
대충이라도 어느정도는,대충이라도 어느정도는
아는 그러한 공감 능력이 좀 있는 게 너무 중요하고,아는 그러한 공감 능력이 좀 있는 게 너무 중요하고
자기 일 열심히 하는 것도 나는,자기 일 열심히 하는 것도 나는
매력으로 다가온 것 같애.,매력으로 다가온 것 같애.
그리고,그리고
가치관 이거는 진짜 빼놓으면 안 되는 것 같은데.,가치관 이거는 진짜 빼놓으면 안 되는 것 같은데.
뭐랄까 정치적인 가치관도 그렇고,뭐랄까 정치적인 가치관도 그렇고
삶을 대하는 가치관이라던가,삶을 대하는 가치관이라던가
직업 선택하는 가치관이라던가 예를 들어서,직업 선택하는 가치관이라던가 예를 들어서
돈만 잘 벌면은 불법적인 일도 괜찮아 하는 사람이 있을 수도 있잖아.,돈만 잘 벌면은 불법적인 일도 괜찮아 하는 사람이 있을 수도 있잖아.
그런 거 말고,그런 거 말고
직업적인 가치관도 맞는 사람.,직업적인 가치관도 맞는 사람.
그리고 종교적인 가치관도 아무래도 맞아야지,그리고 종교적인 가치관도 아무래도 맞아야지
싸울 일이 덜하고 그런 거 같애.,싸울 일이 덜하고 그런 거 같애.
이거는 꼭 중요한 건 아닌데,이거는 꼭 중요한 건 아닌데
형제관계가 여자 형제가 있으면은,형제관계가 여자 형제가 있으면은
조금 좋지 않을까 하는 막연한 생각이 있어 왜냐면,조금 좋지 않을까 하는 막연한 생각이 있어 왜냐면
부모님도 딸이 있는 집안이라,부모님도 딸이 있는 집안이라
아들만 있는 집안은 조금,아들만 있는 집안은 조금
다르지 않을까 딸 가진 부모 마음을 아는 건 좀 다르지 않을까 싶어가지고,다르지 않을까 딸 가진 부모 마음을 아는 건 좀 다르지 않을까 싶어가지고
그래서 그런 것도,그래서 그런 것도
엄청 중요한 건 아니지만,엄청 중요한 건 아니지만
이왕이면 하는 생각은 있는 것 같애 너는 이상형이 어떻게 돼?,이왕이면 하는 생각은 있는 것 같애 너는 이상형이 어떻게 돼?
나는 너가 말한 거랑 좀 대부분 비슷한데,나는 너가 말한 거랑 좀 대부분 비슷한데
