사투리,표준어
저희는 이번에 음악에 관련된 주제로 한 번 얘기해보도록 하겠습니다.,저희는 이번에 음악에 관련된 주제로 한 번 얘기해보도록 하겠습니다.
음악을 자주 듣는 편인데 진짜 노래도 좋아하고 부르는 것도 좋아하고,음악을 자주 듣는 편인데 진짜 노래도 좋아하고 부르는 것도 좋아하고
어렸을 때부터 노래방을 진짜 가족끼리,어렸을 때부터 노래방을 진짜 가족끼리
갔을 정도로 되게 노래를 좋아했었거든요 근데,갔을 정도로 되게 노래를 좋아했었거든요 근데
어렸을 때는 진짜 노래 잘 부른다고,어렸을 때는 진짜 노래 잘 부른다고
물론 가족도 그렇고 뭐~ 친척도 그렇고 막 이제 명절에 놀러 가면,물론 가족도 그렇고 뭐~ 친척도 그렇고 막 이제 명절에 놀러 가면
노래 한 번 불러봐라 이 정도로 진짜 저는 노래 잘 불렀거든요?,노래 한 번 불러봐라 이 정도로 진짜 저는 노래 잘 불렀거든요?
특히나 처음 듣는 노래 옛날 노래도 그냥 한두 번 들으면 따라 부를 수 있고,특히나 처음 듣는 노래 옛날 노래도 그냥 한두 번 들으면 따라 부를 수 있고
막 현재 지금 막 트로트나 막 이런 데 나가면 막 신동 하듯이,막 현재 지금 막 트로트나 막 이런 데 나가면 막 신동 하듯이
진짜 이~ 거짓말 일도 안 보태고 거의 제가 그 정도 급이었어요.,진짜 이~ 거짓말 일도 안 보태고 거의 제가 그 정도 급이었어요.
뭐~ 여자 노래 불러도 뭐~ 변성기 전이니까,뭐~ 여자 노래 불러도 뭐~ 변성기 전이니까
그땐 음도 다 올라가고 막 그런 식으로 노래 불렀던 기억이 있는데,그땐 음도 다 올라가고 막 그런 식으로 노래 불렀던 기억이 있는데
어렸을 때는 진짜 노래방 가는 걸 진짜 즐기고 좋아했어가지고 막,어렸을 때는 진짜 노래방 가는 걸 진짜 즐기고 좋아했어가지고 막
이 노래 저 노래 막 금영인 그때는 인제 금영 태진 했을 때 금영 기기가 훨씬 많았으니까,이 노래 저 노래 막 금영인 그때는 인제 금영 태진 했을 때 금영 기기가 훨씬 많았으니까
번호도 싹 다 외우고 그래서 노래 엄청 많이 불렀던 걸로 기억해요.,번호도 싹 다 외우고 그래서 노래 엄청 많이 불렀던 걸로 기억해요.
그런데 노래를 막 계속 부르다가 변성기가 오면서,그런데 노래를 막 계속 부르다가 변성기가 오면서
딱 중학교 때 음이 안 올라간 걸 느끼고 벽을 느끼면서 약간,딱 중학교 때 음이 안 올라간 걸 느끼고 벽을 느끼면서 약간
되게 막 슬퍼가지고 그때 장르가 원래,되게 막 슬퍼가지고 그때 장르가 원래
장르 구별 없이 막 트로트도 부르고 막 댄스도 부르고,장르 구별 없이 막 트로트도 부르고 막 댄스도 부르고
뭐~ 여자 노래도 부르고 막 발라드도 부르고 다 했는데 음이 안 올라가니까 목소리가 잠기면서,뭐~ 여자 노래도 부르고 막 발라드도 부르고 다 했는데 음이 안 올라가니까 목소리가 잠기면서
그때 랩으로 전향했던 거 같애요 그때부터 랩 부르기 시작했고 형은 뭐~,그때 랩으로 전향했던 거 같애요 그때부터 랩 부르기 시작했고 형은 뭐~
원래 노래 좋아하고 그렇지 않아요?,원래 노래 좋아하고 그렇지 않아요?
난 반대다 반대 니랑 완전 반대,난 반대다 반대 너랑 완전 반대
내가 어릴 때는 뭐~ 한 초등학교 때는 노래하는 거 좋아했지 변성기 전에는,내가 어릴 때는 뭐~ 한 초등학교 때는 노래하는 거 좋아했지 변성기 전에는
근데 변성기인 줄도 몰랐어 내가 뭐~ 성교육 시간에 잤나 봐.,근데 변성기인 줄도 몰랐어 내가 뭐~ 성교육 시간에 잤나 봐.
변성기 그런 것도 몰랐어 근데 이제 노래가 안 되는 거야.,변성기 그런 것도 몰랐어 근데 이제 노래가 안 되는 거야.
내 그게 있었거든 만성 비염이라고 해야 되나?,내 그게 있었거든 만성 비염이라고 해야 되나?
그리고 만성 비염 원래 못 고쳐 못 고치는데 내가 고 이 때 한약을 잘못 먹었는데,그리고 만성 비염 원래 못 고쳐 못 고치는데 내가 고 이 때 한약을 잘못 먹었는데
비염이 다 나았어 한 방에 한 달 약을 먹고,비염이 다 나았어 한 방에 한 달 약을 먹고
그러고 나니까 이게 그거 알지 이게 코가 막혀있다가 코가 뚫리니까,그러고 나니까 이게 그거 알지 이게 코가 막혀있다가 코가 뚫리니까
세상의 모든 냄새가 다 맡아지는 거야 화장실도 못 가고 된장찌개 냄새도 못 맡고 막 그랬었거든.,세상의 모든 냄새가 다 맡아지는 거야 화장실도 못 가고 된장찌개 냄새도 못 맡고 막 그랬었거든.
근데 이게 쪼끔 이제 보통 사람처럼 안정화가 되겠지 익숙해지면서 내 코에,근데 이게 쪼끔 이제 보통 사람처럼 안정화가 되겠지 익숙해지면서 내 코에
내 그때 우리 집 푸세식이랑 섞여있었거든 푸세식도 있고,내 그때 우리 집 푸세식이랑 섞여있었거든 푸세식도 있고
뭐~ 화장실도 못 갔어 냄새 학교에서 화장실 갔어 그래서 뭐~ 어떡하지 이러다가,뭐~ 화장실도 못 갔어 냄새 학교에서 화장실 갔어 그래서 뭐~ 어떡하지 이러다가
정신을 차리고 나니까 우리 음악 시간이 있었는데,정신을 차리고 나니까 우리 음악 시간이 있었는데
우리 약간 음악 쌤이 쫌 깨어있었어.,우리 약간 음악 쌤이 조금 깨어있었어.
음악은 좋아하는 것이 음악이다 이래서 그~ 학교 시험이 아예 랜덤,음악은 좋아하는 것이 음악이다 이래서 그~ 학교 시험이 아예 랜덤
뭐~ 랩할 애들 랩하고 또 가요 할 애들 가요 하고,뭐~ 랩할 애들 랩하고 또 가요 할 애들 가요 하고
그리고 주제가 자유 주제 그래가지고 노래를 했는데,그리고 주제가 자유 주제 그래가지고 노래를 했는데
원래 내가 진짜 노래 못 해가지고 그런 거 있잖아.,원래 내가 진짜 노래 못 해가지고 그런 거 있잖아.
우리 한 맨날 네이버에 치는 거 남자 노래 쉬 남자 쉬운 노래 이런 거 해와서,우리 한 맨날 네이버에 치는 거 남자 노래 쉬 남자 쉬운 노래 이런 거 해와서
한 세 개가 있어 뭐~ 김동률 뭐~,한 세 개가 있어 뭐~ 김동률 뭐~
사랑한다 말할까 이런 거 있잖아 막 엄청 낮은 노래들 막 그런 노래들만 했었는데,사랑한다 말할까 이런 거 있잖아 막 엄청 낮은 노래들 막 그런 노래들만 했었는데
이젠 내가 그때는 코가 막혀있으니까,이젠 내가 그때는 코가 막혀있으니까
