사투리,표준어
너 요즘 스타트업 진짜 많이 본댔잖아 거기 남도산 남주혁이 그렇게 잘생겼다며,너 요즘 스타트업 진짜 많이 본댔잖아 거기 남도산 남주혁이 그렇게 잘생겼다며
우리 반 도 그 소리 엄청 많이 하더라,우리 반 도 그 소리 엄청 많이 하더라
애들 다 한지평 씨 좋아하는데 나랑 만 남도산파야,애들 다 한지평 씨 좋아하는데 나랑 만 남도산파야
나 아직 스타트업 안 봤으니까 너무 스포는 하지 말아 줘 수능 끝나고 볼 거니,나 아직 스타트업 안 봤으니까 너무 스포는 하지 말아 줘 수능 끝나고 볼 거니
줄거리 얘기해 줄까?,줄거리 얘기해 줄까?
나 그거 봤어 강한나랑 수지 출근 장면 이 분짜리인데 서로 교차되는 거 이 분할로 화면 있는 거,나 그거 봤어 강한나랑 수지 출근 장면 이 분짜리인데 서로 교차되는 거 이 분할로 화면 있는 거
누가 더 예쁘나 싸우는 그 장면?,누가 더 예쁘나 싸우는 그 장면?
그걸껄?,그걸껄?
완전 예뻐 완전,완전 예뻐 완전
진짜 둘 다 이뻐,진짜 둘 다 이뻐
아니 작가님이 박혜련 작가님이란 말이야 이분은 정말 천재 쏘 지니어스,아니 작가님이 박혜련 작가님이란 말이야 이분은 정말 천재 쏘 지니어스
이십일 세기 문학상 타셔야 돼 노벨상 타셔야 돼,이십일 세기 문학상 타셔야 돼 노벨상 타셔야 돼
원래도 박혜련 작가님이 서사를 잘 짠단 말이야?,원래도 박혜련 작가님이 서사를 잘 짠단 말이야?
이분의 작품에는 그게 있어 개연성이 있어,이분의 작품에는 그게 있어 개연성이 있어
에이가 비를 싫어하는데는 과거의 이런 사건이 있었고 이런 이유가 있었고,에이가 비를 싫어하는데는 과거의 이런 사건이 있었고 이런 이유가 있었고
비가 씨를 좋아하는데는 이런 이유가 있었고 이런 사건이 있었고,비가 씨를 좋아하는데는 이런 이유가 있었고 이런 사건이 있었고
