사투리,표준어
종교가 있으신가요?,종교가 있으신가요?
어~ 종교는,어~ 종교는
어릴 때 이제 집 앞에 교회가 있어 가지고,어릴 때 이제 집 앞에 교회가 있어 가지고
친구들하고,친구들하고
이제 교회를 갔던 기억이  있었는데,이제 교회를 갔던 기억이  있었는데
지금은 이제 막상  이사를 이사를 가게 되다 보니까,지금은 이제 막상  이사를 이사를 가게 되다 보니까
네 지금은 종교가 네 없는 거 같애요.,네 지금은 종교가 네 없는 거 같애요.
혹시 지금 종교 가지고 있으세요?,혹시 지금 종교 가지고 있으세요?
저는 이제 모태 신앙으로   엄마가 이제 기독교다 보니까 저는 기독교거든요.,저는 이제 모태 신앙으로   엄마가 이제 기독교다 보니까 저는 기독교거든요.
그서 어렸을 때,그래서 어렸을 때
저는 일월마다 교회를 가기 싫었는데 엄마한테 끌려갔던 기억이 있습니다.,저는 일월마다 교회를 가기 싫었는데 엄마한테 끌려갔던 기억이 있습니다.
그서 이제 최근에는 이제 독립을 하면서 따로 사는데,그래서 이제 최근에는 이제 독립을 하면서 따로 사는데
이제 주말에 교회를 안 가게 되어서 참 좋은 거 같습니다.,이제 주말에 교회를 안 가게 되어서 참 좋은 거 같습니다.
네 저도 네 저도,네 저도 네 저도
막상 친구랑 가다가,막상 친구랑 가다가
친구랑 같이 가다가 그때,친구랑 같이 가다가 그때
교회를 가면은 막 옛날에 어렸을 때 갔을 때는 막,교회를 가면은 막 옛날에 어렸을 때 갔을 때는 막
막 교회 자주 나오면은 막 문화 상 문화 상품권 같은 것도 주고 막 여러 가지를 많이 줘 가지고,막 교회 자주 나오면은 막 문화 상 문화 상품권 같은 것도 주고 막 여러 가지를 많이 줘 가지고
그때 친구들하고 갔던 기억이 있는데,그때 친구들하고 갔던 기억이 있는데
막상 저도 이제,막상 저도 이제
이제 시간이 그땐 어렸을 때고 이제 막상 시간이 지나다 보니까,이제 시간이 그땐 어렸을 때고 이제 막상 시간이 지나다 보니까
막상 교회를 그렇게 가진 않게 되더라고요 막상 특히,막상 교회를 그렇게 가진 않게 되더라고요 막상 특히
일요일에 막 쉬는 날인데 굳이 아침에 일찍 일어나 가지고 교회를,일요일에 막 쉬는 날인데 굳이 아침에 일찍 일어나 가지고 교회를
갈 필요가 있나 싶어 가지고 저도,갈 필요가 있나 싶어 가지고 저도
나이를 쪼금 먹게 되니까 안 가게 됐던 거 같애요.,나이를 쪼금 먹게 되니까 안 가게 됐던 거 같애요.
그~ 근데 뭐 그래도 저는,그~ 근데 뭐 그래도 저는
종교가 그렇게 크게,종교가 그렇게 크게
중요하다고 생각을 한 적이 없어 가지구,중요하다고 생각을 한 적이 없어 가지구
막 그래도 막 따른 데 티비 같은데 보면은 막,막 그래도 막 다른 데 티비 같은데 보면은 막
그래도 막 종교의 막 많이 미 사람들이 막 미쳐 가지고,그래도 막 종교의 막 많이 미 사람들이 막 미쳐 가지고
진짜 막 거기 막 돈도 많이 쓰고,진짜 막 거기 막 돈도 많이 쓰고
네 막 많이 안 좋은 사례들이 많이 있던 거  있던 거 같더라고요 그런 거에 대해 어떻게 생각하시나요?,네 막 많이 안 좋은 사례들이 많이 있던 거  있던 거 같더라고요 그런 거에 대해 어떻게 생각하시나요?
음~ 저도 기독교인 사람으로서,음~ 저도 기독교인 사람으로서
어~ 약간 기독교에서 쫌 더 이렇게 빠지게 되면 약간 이단 쪽으로 빠지게 되더라구요.,어~ 약간 기독교에서 조금 더 이렇게 빠지게 되면 약간 이단 쪽으로 빠지게 되더라구요.
그서 뭐 어~ 가령 뭐~ 신천지 같은 경우에 어~,그래서 뭐 어~ 가령 뭐~ 신천지 같은 경우에 어~
진짜 사람들 포교 활동을 하면서 그 사람의 인생을 다 거의 박살을 내더라구요.,진짜 사람들 포교 활동을 하면서 그 사람의 인생을 다 거의 박살을 내더라구요.
참 종교라는 게,참 종교라는 게
그 믿음이라는 게 사람을,그 믿음이라는 게 사람을
뭐 살리기도 하고 힘들게도 하는 거 같습니다.,뭐 살리기도 하고 힘들게도 하는 거 같습니다.
어~,어~
그러면 혹시 뭐~ 결혼을 하는데 있어서 상대방의 종교가 중요하다고 생각하시나요?,그러면 혹시 뭐~ 결혼을 하는데 있어서 상대방의 종교가 중요하다고 생각하시나요?
네 저는 종교에  대해서 그렇게,네 저는 종교에  대해서 그렇게
네 뭐  자유니까 그거는 누구를 믿든 그렇게 크게 생각을 하고 있진 않고요 그래도,네 뭐  자유니까 그거는 누구를 믿든 그렇게 크게 생각을 하고 있진 않고요 그래도
이제 뭐 그렇게 말씀 말씀하신 대로,이제 뭐 그렇게 말씀 말씀하신 대로
그렇게 많이 빠지지만 않으면은,그렇게 많이 빠지지만 않으면은
종교에 거기 종교에 대하여,종교에 거기 종교에 대하여
뭐 그렇게 딱히 그렇게 상관은 하고 있지 않아요 그래도 이제,뭐 그렇게 딱히 그렇게 상관은 하고 있지 않아요 그래도 이제
종교라는 게,종교라는 게
이제 막 많이 많이 힘들 때,이제 막 많이 많이 힘들 때
그~ 종교를 막 뭐 이제 믿으면서,그~ 종교를 막 뭐 이제 믿으면서
그래도 어느 정도 이제 버팀목이 될 수 있다고는 많이 들었거든요.,그래도 어느 정도 이제 버팀목이 될 수 있다고는 많이 들었거든요.
이제 그런 걸 이제,이제 그런 걸 이제
많이 힘들 때 이제 뭐~,많이 힘들 때 이제 뭐~
