사투리,표준어
저희는 이제부터 회사나 학교에 대해서 한번 이야기를 해볼 건데요.,저희는 이제부터 회사나 학교에 대해서 한번 이야기를 해볼 건데요.
먼저  씨의 학창 시절 이야기를 듣고 싶은데,먼저  씨의 학창 시절 이야기를 듣고 싶은데
학창 시절이라고 하면 먼저 초등학교 때부터 그때부터 이야기를 한번 듣고 싶네요.,학창 시절이라고 하면 먼저 초등학교 때부터 그때부터 이야기를 한번 듣고 싶네요.
씨는 초등학교 때 어떤 학생이었나요?,씨는 초등학교 때 어떤 학생이었나요?
초등학생 때는 솔직히 기억이 쫌 잘 안 나거든요 너무 오래돼서,초등학생 때는 솔직히 기억이 조금 잘 안 나거든요 너무 오래돼서
그래도 한번 기억을 쫌 더 거슬러 올라가 보자면,그래도 한번 기억을 조금 더 거슬러 올라가 보자면
공부랑은 좀 친하지 않았어요.,공부랑은 좀 친하지 않았어요.
어떻게 공부해야 되는지도 잘 몰랐고 공부 방법도 잘 몰랐고 공부를 왜 해야 하는지 이르케 힘든 거를 왜 해야 하는지,어떻게 공부해야 되는지도 잘 몰랐고 공부 방법도 잘 몰랐고 공부를 왜 해야 하는지 이렇게 힘든 거를 왜 해야 하는지
또 학교 시험을 왜 치는 건지 그러니까 한마디로 말하자며는 공부는 왜 하는 건가 이걸 잘 몰랐어요.,또 학교 시험을 왜 치는 건지 그러니까 한마디로 말하자며는 공부는 왜 하는 건가 이걸 잘 몰랐어요.
공부를 제외하자면 뭐 친구랑 잘 놀기도 했고,공부를 제외하자면 뭐 친구랑 잘 놀기도 했고
제가 초등학교 삼 학년부터 뭐 동네 친구들끼리 뭐 학교 친구들끼리 축구 좋아하면서 축구에 흥미를 뭐 가지기 시작했고,제가 초등학교 삼 학년부터 뭐 동네 친구들끼리 뭐 학교 친구들끼리 축구 좋아하면서 축구에 흥미를 뭐 가지기 시작했고
그리고 또 티비로 그때 당시 옛날에 뭐 티비 축구 중계를 많이 보면서 뭐 축구선수들 많이 알게 돼서 축구도 많이,그리고 또 티비로 그때 당시 옛날에 뭐 티비 축구 중계를 많이 보면서 뭐 축구선수들 많이 알게 돼서 축구도 많이
축구에 대한 많은 관심과 뭐 흥미 쫌 생기긴 했는데,축구에 대한 많은 관심과 뭐 흥미 조금 생기긴 했는데
