사투리,표준어
님은 날씨를 생각했을 때 제일 좋아하는 날씨가 어떤 날씨세요?,님은 날씨를 생각했을 때 제일 좋아하는 날씨가 어떤 날씨세요?
저는 그~ 가을 날씨를 제일 좋아하구요.,저는 그~ 가을 날씨를 제일 좋아하구요.
그~ 봄이랑 가을 날씨 그다음에 어~ 왜냐면 약간 선선하고,그~ 봄이랑 가을 날씨 그다음에 어~ 왜냐면 약간 선선하고
덥지도 않고 춥지도 않은 그런 날씨 아라서 밖에 나들이 가거나 어디,덥지도 않고 춥지도 않은 그런 날씨 아라서 밖에 나들이 가거나 어디
여행 가거나 특히 돌아다니기가 매우 좋아서 그런 선선한 날씨를 좋아하구요.,여행 가거나 특히 돌아다니기가 매우 좋아서 그런 선선한 날씨를 좋아하구요.
그다음으로는 이제 두 번째로 고르라면은,그다음으로는 이제 두 번째로 고르라면은
더운 거보단 추운 날씨가 쫌 더 좋아요 제가 더위에 되게 많이 약해서,더운 거보단 추운 날씨가 조금 더 좋아요 제가 더위에 되게 많이 약해서
날씨가 이제 더워지면 많이 힘들어하는 편이라서,날씨가 이제 더워지면 많이 힘들어하는 편이라서
차라리 어~ 더운 날씨 보다 추운 게 쫌 더 낫다고 생각해 하는 편이에요.,차라리 어~ 더운 날씨 보다 추운 게 조금 더 낫다고 생각해 하는 편이에요.
그  님은 혹시 좋아하는 날씨나 계절이 있으세요?,그  님은 혹시 좋아하는 날씨나 계절이 있으세요?
저는 비 오기 전 날씨나,저는 비 오기 전 날씨나
계절 같은 경우는 봄 가을을 제일 좋아하고 날씨  비 오기 전 날 되게,계절 같은 경우는 봄 가을을 제일 좋아하고 날씨  비 오기 전 날 되게
습한데 따뜻하고 바람은 쪼금 따뜻하게 부는,습한데 따뜻하고 바람은 쪼금 따뜻하게 부는
그런 날씨를 좋아하는 것 같고 우선 눈 오는 거를 제일 좋아하고 집 안에 있을 때는,그런 날씨를 좋아하는 것 같고 우선 눈 오는 거를 제일 좋아하고 집 안에 있을 때는
비 오는 걸 좋아해요.,비 오는 걸 좋아해요.
