사투리,표준어
지금 결혼한 지 일 년 됐는데 결혼 생활은 어때?,지금 결혼한 지 일 년 됐는데 결혼 생활은 어때?
결혼 생활 똑같다 연애할 때보다는 그래도 좀 괜찮은 거 같기도 하고,결혼 생활 똑같다 연애할 때보다는 그래도 좀 괜찮은 거 같기도 하고
근데 요새 오빠가 너무 바빠가지고,근데 요새 오빠가 너무 바빠가지고
나한테 시간을 못 써주는 게 그게 더 싫지.,나한테 시간을 못 써주는 게 그게 더 싫지.
니 여자친구 안 만드나?,너 여자친구 안 만드니?
난 이제 공부해야 되니까,난 이제 공부해야 되니까
내 장래를 위해서,내 장래를 위해서
음~ 그~ 하고 싶은 거하고 좀 내가 할 거 생기고,음~ 그~ 하고 싶은 거하고 좀 내가 할 거 생기고
그럴 때 만들려고.,그럴 때 만들려고.
그러면 형은 결혼할 때랑 연애할 때랑,그러면 형은 결혼할 때랑 연애할 때랑
잘해주는 거나 성격은 똑같애?,잘해주는 거나 성격은 똑같애?
연애할 때는,연애할 때는
그냥 막 말 잘 안 통하고 말 안 듣고 장난치고,그냥 막 말 잘 안 통하고 말 안 듣고 장난치고
이런 게 귀여웠는데 결혼하고 나니까 진짜 열 받는다.,이런 게 귀여웠는데 결혼하고 나니까 진짜 열 받는다.
엄청 나보다 나이가 많은데도,엄청 나보다 나이가 많은데도
나이가 더 어린 느낌,나이가 더 어린 느낌
되게 의지할 수 없고,되게 의지할 수 없고
그래도 오빠가 돈 벌어다 주니까 뭐~,그래도 오빠가 돈 벌어다 주니까 뭐~
그걸로,그걸로
오빠 잘해주지.,오빠 잘해주지.
내가 엄청 오빠랑 많이 싸우는 거 봤잖아.,내가 엄청 오빠랑 많이 싸우는 거 봤잖아.
그랬을 때 누가 항상 잘못해 보여?,그랬을 때 누가 항상 잘못해 보여?
솔직히 내가 봤을 때 둘 다 똑같애.,솔직히 내가 봤을 때 둘 다 똑같애.
누나도 너무,누나도 너무
이기적이고 누나 생각만 하고,이기적이고 누나 생각만 하고
내가 봤을 때 솔직히 형이 좀 불쌍해.,내가 봤을 때 솔직히 형이 좀 불쌍해.
형이랑 결혼한 거 후회는 안 해?,형이랑 결혼한 거 후회는 안 해?
