사투리,표준어
내가 제일 처음 하는 알바가,내가 제일 처음 하는 알바가
고 삼 겨울 완전 끝에 감자탕 집 갔다 아이가?,고 삼 겨울 완전 끝에 감자탕 집 갔지 않니?
진짜 지금 생각해 보면 진짜 이상했던 게,진짜 지금 생각해 보면 진짜 이상했던 게
자기 사업자 등록이 자기가 아니라,자기 사업자 등록이 자기가 아니라
뭐라 더라 자기 삼촌 약간 뭐 그렇게 돼 있어 가지고,뭐라 더라 자기 삼촌 약간 뭐 그렇게 돼 있어 가지고
근로계약서도 못 써 준다 약간 이렇게 했었어.,근로계약서도 못 써 준다 약간 이렇게 했었어.
근데 나는 친구 사촌 가족을 소개받은 거니까,근데 나는 친구 사촌 가족을 소개받은 거니까
어련히 설마 지네가 그 가족들 안 볼 사이도 아니고,어련히 설마 자기네가 그 가족들 안 볼 사이도 아니고
사촌 동생 친구한테 뭘 하겠나 싶어 가지고,사촌 동생 친구한테 뭘 하겠나 싶어 가지고
그냥 뭐~ 그러려니 했는데,그냥 뭐~ 그러려니 했는데
아니 그게 다 최저 시급을 안 주기 위한 계략이었죠?,아니 그게 다 최저 시급을 안 주기 위한 계략이었죠?
니 취 최저 다 안 못 받았어?,너 취 최저 다 안 못 받았어?
그래서 그 때 나오기 전에 내가 뭐라고 했냐면,그래서 그 때 나오기 전에 내가 뭐라고 했냐면
아니 그 사람이 수습이 일주일 하고,아니 그 사람이 수습이 일주일 하고
그 다음에 시급을 정하자 이렇게 했거든?,그 다음에 시급을 정하자 이렇게 했거든?
근데 나는 그래서 일주일이 지났는데,근데 나는 그래서 일주일이 지났는데
그 때 사장님한테 그럼 시급은 어떻게 되냐 그냥 이렇게 그냥 물어 봤는데,그 때 사장님한테 그럼 시급은 어떻게 되냐 그냥 이렇게 그냥 물어 봤는데
아니 갑자기 사장님이 겁나 씅이 난 거임.,아니 갑자기 사장님이 굉장히 성질이 난 거임.
아니 있어 보라면서 자기 엄마랑,아니 있어 보라면서 자기 엄마랑
얘기하러 들어가더니 나중에 나와 가지고,얘기하러 들어가더니 나중에 나와 가지고
아니 최저시급이랑 주휴수당을 싹 다 받고 관둘래 아니면,아니 최저시급이랑 주휴수당을 싹 다 받고 관둘래 아니면
최저시급 안 받고 계속 일할래 이러는 거라.,최저시급 안 받고 계속 일할래 이러는 거라.
내가 그 때 그 사람들 때문에 너무 스트레스 받아 가지고 그냥 바로,내가 그 때 그 사람들 때문에 너무 스트레스 받아 가지고 그냥 바로
그럼 다 받고 관둘래요 이러고 다 받고 관뒀었어.,그럼 다 받고 관둘래요 이러고 다 받고 관뒀었어.
진짜 좀 아니다.,진짜 좀 아니다.
어떻게 일에 있어서 그거를 그렇게 할 수가 있지?,어떻게 일에 있어서 그거를 그렇게 할 수가 있지?
만약에 야 자기 사업자면은 이제 같이 사업이 사업을 하는 사람이면 만약에 적자야 가게가,만약에 야 자기 사업자면은 이제 같이 사업이 사업을 하는 사람이면 만약에 적자야 가게가
그러면 어쩔 수 없이 최저보다 못 받을 수 있지.,그러면 어쩔 수 없이 최저보다 못 받을 수 있지.
근데 니는 근로자고 그 사람은 사장이고,근데 너는 근로자고 그 사람은 사장이고
니는 그걸 받을 권리가 있는데,너는 그걸 받을 권리가 있는데
그래서 이게 문제다.,그래서 이게 문제다.
그래서 가면은 이제 근로계약서 꼭 쓰고 그렇게 하라던데 친구들이?,그래서 가면은 이제 근로계약서 꼭 쓰고 그렇게 하라던데 친구들이?
아니 그래 그래 가지고 그냥 관뒀는데,아니 그래 그래 가지고 그냥 관뒀는데
그냥 뭐~ 그러려니 함 아니 결국은 다 받아 냈으니까,그냥 뭐~ 그러려니 함 아니 결국은 다 받아 냈으니까
나는 스무 살 유 월 면접은 오 월 봤구나.,나는 스무 살 유 월 면접은 오 월 봤구나.
판촉 면접 봤었는데 원래는,판촉 면접 봤었는데 원래는
판촉 면접이 빡세.,판촉 면접이 세.
