사투리,표준어
네 우리나라에 진짜 뭐~ 종교가 무시무시하게 많잖아요.,네 우리나라에 진짜 뭐~ 종교가 무시무시하게 많잖아요.
그래갖고 기독교도 있고 천주교도 있고 뭐~ 아까 전에 무교라고 하셨는데,그래갖고 기독교도 있고 천주교도 있고 뭐~ 아까 전에 무교라고 하셨는데
근데 이제 무교도 그~ 내재된 그 마음,근데 이제 무교도 그~ 내재된 그 마음
가슴속에 이런 데  자기가 믿는 하나님이라던지,가슴속에 이런 데  자기가 믿는 하나님이라던지
부처님 이런 게 이렇게 급할 때 찾는 이런 말들이,부처님 이런 게 이렇게 급할 때 찾는 이런 말들이
항상 보면 우리가 불교를 믿어도 하나님 하고 이렇게 많이 찾잖아요.,항상 보면 우리가 불교를 믿어도 하나님 하고 이렇게 많이 찾잖아요.
근데 저도 어릴 때는 할머니를 따라서 천주교 거기를 갔었어요 그래서 인제 얘기,근데 저도 어릴 때는 할머니를 따라서 천주교 거기를 갔었어요 그래서 인제 얘기
그 세례명도 아가다시아라고 받고 이랬는데 저는 이제 성인이 되고,그 세례명도 아가다시아라고 받고 이랬는데 저는 이제 성인이 되고
친구들하고 인제 사귀고 이렇게 사회에서 만나고 이러다 보니까,친구들하고 인제 사귀고 이렇게 사회에서 만나고 이러다 보니까
제가 다니는 회사에 그~ 그분은 인제 언니뻘 되는 분이 불교를 믿더라고요.,제가 다니는 회사에 그~ 그분은 인제 언니뻘 되는 분이 불교를 믿더라고요.
그래서 인제 아침에 경도 막 틀어주고,그래서 인제 아침에 경도 막 틀어주고
또 친구들도 불교를 또 많이 믿어요 주위에 그~ 사회에서 만난 친구들이,또 친구들도 불교를 또 많이 믿어요 주위에 그~ 사회에서 만난 친구들이
그래서 저도 인제 한번 그~ 절은 어떤 곳인가 하고 따라가 봤는데,그래서 저도 인제 한번 그~ 절은 어떤 곳인가 하고 따라가 봤는데
왠지 마음에 들고 그래서 그때부터 인제 절을 한 삼십 대,왠지 마음에 들고 그래서 그때부터 인제 절을 한 삼십 대
초반부터 믿기 시작했어요.,초반부터 믿기 시작했어요.
그래 지금도 한 번씩 이렇게 가는데 뭐~ 이렇게 깊이 심취된 그런 건 아니고,그래 지금도 한 번씩 이렇게 가는데 뭐~ 이렇게 깊이 심취된 그런 건 아니고
그냥 무슨 날 되면 부처님 오신 날이라던지,그냥 무슨 날 되면 부처님 오신 날이라던지
뭐~ 요번에도 그 저기 동짓날 이럴 때 갔는데 요번에 지금 코레,뭐~ 요번에도 그 저기 동짓날 이럴 때 갔는데 요번에 지금 코레
지금 코로나가 너무 유행하다 보니까 요번 동지에는 절에를 못 갔어요.,지금 코로나가 너무 유행하다 보니까 요번 동지에는 절에를 못 갔어요.
그래서 좀 마음이 조금 아쉬움이 많이 남았거든요.,그래서 좀 마음이 조금 아쉬움이 많이 남았거든요.
그~  님 같은 경우에는 무교라 하셨는데 혹시 동짓날 이럴 때는 뭐~,그~  님 같은 경우에는 무교라 하셨는데 혹시 동짓날 이럴 때는 뭐~
절 같은 데 구경가고 뭐~ 놀러 가고 했던 하신 적은 한 번도 없으십니까?,절 같은 데 구경가고 뭐~ 놀러 가고 했던 하신 적은 한 번도 없으십니까?
전 절이나 이런 종교 시설에는 잘 가보지 않았어요.,전 절이나 이런 종교 시설에는 잘 가보지 않았어요.
뭐~ 성당이라던지 교회라던지 이런 곳를,뭐~ 성당이라던지 교회라던지 이런 곳를
제가 어~ 그닥 가보고 싶어 하지 않거든요?,제가 어~ 그닥 가보고 싶어 하지 않거든요?
절 같은 곳은 이케 공원 같은 데나 이런 데 지나치다 보면은,절 같은 곳은 이렇게 공원 같은 데나 이런 데 지나치다 보면은
산이나 뭐~ 국립공원이나 이런 데 지나치다 보면은,산이나 뭐~ 국립공원이나 이런 데 지나치다 보면은
우연히 볼 수는 있는데 이렇게 들어가서,우연히 볼 수는 있는데 이렇게 들어가서
어~ 관심 있게 본다던지 그렇지는 않아요.,어~ 관심 있게 본다던지 그렇지는 않아요.
그~ 교회나 성당은 더 하구요.,그~ 교회나 성당은 더 하구요.
왜냐하면 제가 좀 종교 쪽으로는,왜냐하면 제가 좀 종교 쪽으로는
의식적으로 좀 피하는 경향이 있어요.,의식적으로 좀 피하는 경향이 있어요.
왜냐하면 종교 이전에 먼저 어~,왜냐하면 종교 이전에 먼저 어~
자기 수양이 더 중요하다고 생각을 하기 때문에,자기 수양이 더 중요하다고 생각을 하기 때문에
어렸을 때부터 저 혼자 그런 생각을 가져서 그런 게 아니라,어렸을 때부터 저 혼자 그런 생각을 가져서 그런 게 아니라
저희 부모님이 이제 어~ 저한테 그렇게 주입을 시켜주셨던 거 같애요.,저희 부모님이 이제 어~ 저한테 그렇게 주입을 시켜주셨던 거 같애요.
종교를 선택하기 이전에 자기 수양을 먼저 하고,종교를 선택하기 이전에 자기 수양을 먼저 하고
그리고 자기 그니까 종교를 선택할 수 있는 그런 거는,그리고 자기 그니까 종교를 선택할 수 있는 그런 거는
다른 사람에 의해서 결정되는 게 아니라,다른 사람에 의해서 결정되는 게 아니라
자기 스스로 결정을 할 수 있어야 된다라고 말씀을 하셨거든요.,자기 스스로 결정을 할 수 있어야 된다라고 말씀을 하셨거든요.
그래서 제가 종교를 어~ 좀,그래서 제가 종교를 어~ 좀
꺼림칙하게 생각한다는 그런 말씀을 좀 드리고 싶은데 그런 이유가,꺼림칙하게 생각한다는 그런 말씀을 좀 드리고 싶은데 그런 이유가
아직 제가 종교를 이케 선택할 만한 그런 게 못됐어요.,아직 제가 종교를 이렇게 선택할 만한 그런 게 못됐어요.
제가 나이는 있지만 아직 그 정도로 그릇도 못되고,제가 나이는 있지만 아직 그 정도로 그릇도 못되고
근데 주변에서 얘기하는 걸 들어보면,근데 주변에서 얘기하는 걸 들어보면
바꿔서 생각을 해라 먼저 종교를 선택해서,바꿔서 생각을 해라 먼저 종교를 선택해서
어~ 가서 마음의 문을 열면,어~ 가서 마음의 문을 열면
충분히 내가 원하는 자기 수양의 양만큼 수양이 될 수 있을 거다,충분히 내가 원하는 자기 수양의 양만큼 수양이 될 수 있을 거다
그렇게 얘기를 하기는 해요.,그렇게 얘기를 하기는 해요.
근데 저는 아직도 종교에 대해서는 어~ 조금 거리감을 느끼고 있어요.,근데 저는 아직도 종교에 대해서는 어~ 조금 거리감을 느끼고 있어요.
그러면  씨 같은 경우에는,그러면  씨 같은 경우에는
어~ 이 종교에 대해서 아주 깊이,어~ 이 종교에 대해서 아주 깊이
이케 믿는 상황인 거예요 아니면은 어~ 그냥 어~ 가볍게,이렇게 믿는 상황인 거예요 아니면은 어~ 그냥 어~ 가볍게
자신이 찾는 정도로만 그 정도로 믿는 거예요?,자신이 찾는 정도로만 그 정도로 믿는 거예요?
저 같은 경우에는 깊이 믿는 건 아니에요.,저 같은 경우에는 깊이 믿는 건 아니에요.
