사투리,표준어
너 이 주변에 맛집 알아?,너 이 주변에 맛집 알아?
강남구청 쪽에서는 딱히 뭘 먹은 적이 없어가지고 잘 모르겠는데,강남구청 쪽에서는 딱히 뭘 먹은 적이 없어가지고 잘 모르겠는데
끝나고 뭐 먹을까?,끝나고 뭐 먹을까?
뭐 먹고 싶은데?,뭐 먹고 싶은데?
장르,장르
피자 파스타 같은 게 땡겨 그래서 그 얘기 먹을 거라고 생각을 했었어서 그런지,피자 파스타 같은 게 당겨 그래서 그 얘기 먹을 거라고 생각을 했었어서 그런지
오빠는 뭐가 땡겨?,오빠는 뭐가 당겨?
피자 파스타 좋지.,피자 파스타 좋지.
근데 우리 동네 쪽에는 피자 파스타를 먹을 만한 곳이 잘 없어.,근데 우리 동네 쪽에는 피자 파스타를 먹을 만한 곳이 잘 없어.
나 화덕피자 먹기 싫어.,나 화덕피자 먹기 싫어.
그~ 우리가 갈라 했던 데는 그~ 전문점이니까 먹을라 했던 거고,그~ 우리가 가려 했던 데는 그~ 전문점이니까 먹을라 했던 거고
그렇지 않다면 화덕은 싫고 그냥 &company-name1&,그렇지 않다면 화덕은 싫고 그냥 &company-name1&
닭 안심살 피자 그거 먹자 그럼,닭 안심살 피자 그거 먹자 그럼
그것만?,그것만?
그거랑 오븐 스파게티 이런 거 안 파나?,그거랑 오븐 스파게티 이런 거 안 파나?
뭐 먹을까?,뭐 먹을까?
파스타 같은 거 파는데 없어 포장할 수 있는 곳 좀 괜찮은데,파스타 같은 거 파는데 없어 포장할 수 있는 곳 좀 괜찮은데
&company-name2&라고 사장님이 꽤 저명한 그~ 호텔 식당에서 셰프로 계셨던 분인데,&company-name2&라고 사장님이 꽤 저명한 그~ 호텔 식당에서 셰프로 계셨던 분인데
거기에서 장사를 하는 분이 계시거든.,거기에서 장사를 하는 분이 계시거든.
심지어 우리 동네에 되게 후미진 곳에,심지어 우리 동네에 되게 후미진 곳에
근데 이제 그때 내가 이랑 둘이서 그거 먹어봤는데,근데 이제 그때 내가 이랑 둘이서 그거 먹어봤는데
나는 알리오 올리오 시키고 이는 뭐~ 시켰는데 그거는 좀 괜찮았는데 알리오 올리오는 진짜 못 먹겠더라 너무 맛없어서,나는 알리오 올리오 시키고 이는 뭐~ 시켰는데 그거는 좀 괜찮았는데 알리오 올리오는 진짜 못 먹겠더라 너무 맛없어서
파스타 하나 이렇게 포장해서 먹으면 좋을 거 같지 않아?,파스타 하나 이렇게 포장해서 먹으면 좋을 거 같지 않아?
그러자 그러면 포장이 되는지 모르겠는데 전화해보면 되지 뭐,그러자 그러면 포장이 되는지 모르겠는데 전화해보면 되지 뭐
무슨 파스타?,무슨 파스타?
