사투리,표준어
요즘 다들 주식을 그렇게 한다고 하던데 저는 약간,요즘 다들 주식을 그렇게 한다고 하던데 저는 약간
쫄보여가지고 아직 시작은 못 했어요 항상 그냥 구경만 하고 있는데,쫄보여가지고 아직 시작은 못 했어요 항상 그냥 구경만 하고 있는데
혹시  님은 지금 주식하고 계신가요?,혹시  님은 지금 주식하고 계신가요?
아~ 저는 저도 근데 마찬가지로 쫄보라서 아직 주식은 들어갈까 말까 계속 고민만 하고 있었거든요 저도,아~ 저는 저도 근데 마찬가지로 쫄보라서 아직 주식은 들어갈까 말까 계속 고민만 하고 있었거든요 저도
저는 이제 부동산을 쫌 주로 재테크를 하는 편이라서,저는 이제 부동산을 조금 주로 재테크를 하는 편이라서
근데 요즘 이제 좀 돌아가는 거를 보니까 안 하면은 안 되겠더라고요.,근데 요즘 이제 좀 돌아가는 거를 보니까 안 하면은 안 되겠더라고요.
저축을 할 바에는 그냥 이제 주식을 들어가는 게 나을 거 같은데 오늘도 보면은,저축을 할 바에는 그냥 이제 주식을 들어가는 게 나을 거 같은데 오늘도 보면은
삼성전자가 드디어 팔만을 찍긴 했거든요?,삼성전자가 드디어 팔만을 찍긴 했거든요?
그래서 제가 한,그래서 제가 한
사만 원대부터 계속 보고는 있었는데 그때 못 들어간 게 너무 후회가 되기는 하면서도,사만 원대부터 계속 보고는 있었는데 그때 못 들어간 게 너무 후회가 되기는 하면서도
또 막상 들어갈려고 이제 보면은 뭐~ 한 일이백 뭐~ 한 오백 이 정도는 뭐~,또 막상 들어갈려고 이제 보면은 뭐~ 한 일이백 뭐~ 한 오백 이 정도는 뭐~
들어가 봤자 그냥 별로 내가 원하는 만큼 안 되고 그래서 늘,들어가 봤자 그냥 별로 내가 원하는 만큼 안 되고 그래서 늘
그렇다고 뭐~ 천만 원 이천만 원 뭐~ 많게는 뭐~ 억도 투자하는 사람들 있긴 한데,그렇다고 뭐~ 천만 원 이천만 원 뭐~ 많게는 뭐~ 억도 투자하는 사람들 있긴 한데
그만큼 또 투자할려니까 그 돈을 주식에 넣자 하니까 또 그건 아닌 거 같고,그만큼 또 투자할려니까 그 돈을 주식에 넣자 하니까 또 그건 아닌 거 같고
그래서 늘 고민만 하다가 저는 이제 부동산으로 간 쪽이거든요.,그래서 늘 고민만 하다가 저는 이제 부동산으로 간 쪽이거든요.
이제 한 오 년 전에 이제 제가 이제 결혼을 할 때,이제 한 오 년 전에 이제 제가 이제 결혼을 할 때
그때 이제 집을 저는 매매를 해서 들어갔었거든요.,그때 이제 집을 저는 매매를 해서 들어갔었거든요.
근데 그때 친구들이 다 말렸어요.,근데 그때 친구들이 다 말렸어요.
전세 들어가면 되고 매매로 지금,전세 들어가면 되고 매매로 지금
들어가면은 집값은 무조건 떨어지게 돼 있다면서,들어가면은 집값은 무조건 떨어지게 돼 있다면서
다 뜯어말렸었는데 그때 뜯어말린 친구들이 지금 땅을 치면서 후회하고 있거든요.,다 뜯어말렸었는데 그때 뜯어말린 친구들이 지금 땅을 치면서 후회하고 있거든요.
집값이 오른 것도 있지만 제가 봤을 때는 인제 전세로 들어갔더니 친구들 보니까,집값이 오른 것도 있지만 제가 봤을 때는 인제 전세로 들어갔더니 친구들 보니까
이제 뭐~ 이 년 주기로 이제 다시 구하던지 아니면 이제 집주인이 분명히 또,이제 뭐~ 이 년 주기로 이제 다시 구하던지 아니면 이제 집주인이 분명히 또
이제 그~ 뭐~ 전세 삼법 뭐~ 그런 거 때문에는 아니지만,이제 그~ 뭐~ 전세 삼법 뭐~ 그런 거 때문에는 아니지만
이제 경제가 이제 계속 이제 뒤로 지나가면 갈수록 이제 전세금을 올리기도 하고 그러면서,이제 경제가 이제 계속 이제 뒤로 지나가면 갈수록 이제 전세금을 올리기도 하고 그러면서
이사를 가든 안 가든 돈을 계속 내야 되더라고요.,이사를 가든 안 가든 돈을 계속 내야 되더라고요.
