사투리,표준어
네 저는 종교가 기독교입니다.,네 저는 종교가 기독교입니다.
흔히들 말하는 뭐~ 모태 신앙이라고 하는데,흔히들 말하는 뭐~ 모태 신앙이라고 하는데
어릴 때부터 제가 종교를 뭐~ 알고 선택한 건 아니지만 나중에 이제 어~ 청소년기,어릴 때부터 제가 종교를 뭐~ 알고 선택한 건 아니지만 나중에 이제 어~ 청소년기
이후에는 제가 이제 종교에 대해서 제가 선택해서,이후에는 제가 이제 종교에 대해서 제가 선택해서
또 그런 종교 생활을 신앙생활을 하기도 했고,또 그런 종교 생활을 신앙생활을 하기도 했고
또 지금도 그런 신앙을 갖고 살아가고 있는데 어~,또 지금도 그런 신앙을 갖고 살아가고 있는데 어~
님은 혹시 종교가 어떤 종교이신지 그리고 또,님은 혹시 종교가 어떤 종교이신지 그리고 또
어~ 종교라는 주제로 좀 대화를 어~ 하고 싶어 하셨는데,어~ 종교라는 주제로 좀 대화를 어~ 하고 싶어 하셨는데
또 다양한 이야기해주시면 좋을 껏 같습니다.,또 다양한 이야기해주시면 좋을 껏 같습니다.
네 네 저는 음~ 불교,네 네 저는 음~ 불교
입니다 저희 집안 자체가 첨부터,입니다 저희 집안 자체가 첨부터
이제 결혼하기 전부터 불교인데,이제 결혼하기 전부터 불교인데
어~ 특별히 제가 뭐~ 그렇다고 절에 열심히 다니는 건 아니지만 사월 초파일이나 어,어~ 특별히 제가 뭐~ 그렇다고 절에 열심히 다니는 건 아니지만 사월 초파일이나 어
떤 날 되고 하면은 사월 초파일에 등 정도는 달고,떤 날 되고 하면은 사월 초파일에 등 정도는 달고
뭐~ 저희 아이들이 학교에서 종교가 무엇이냐고 물었을 때,뭐~ 저희 아이들이 학교에서 종교가 무엇이냐고 물었을 때
불교라고 어~ 확실하게 대답할 수 있는 정도의 그런,불교라고 어~ 확실하게 대답할 수 있는 정도의 그런
것이고요.,것이고요.
네 그리고 또 뭐~ 어~ 뭐~,네 그리고 또 뭐~ 어~ 뭐~
저희들은 뭐~ 교회도 한 번씩 다녀볼려고 했는데,저희들은 뭐~ 교회도 한 번씩 다녀볼려고 했는데
어~ 왠지 교회하고는 쪼끔 안 맞는 거 같기도 하더라구요 그래서 쭉,어~ 왠지 교회하고는 쪼끔 안 맞는 거 같기도 하더라구요 그래서 쭉
이제 불교 쪽으로 해서 절에 열심히 다니고 있는데,이제 불교 쪽으로 해서 절에 열심히 다니고 있는데
뭐~ 그 정도로 뭐~ 그렇습니다.,뭐~ 그 정도로 뭐~ 그렇습니다.
그러면은 저는 어~ 불교인데,그러면은 저는 어~ 불교인데
어려서부터 쭉 그~ 교회를 다니셨다고 하니까,어려서부터 쭉 그~ 교회를 다니셨다고 하니까
가족 모든 분들이 일요일 되면은 교회에 다들 나가시고 하시나요?,가족 모든 분들이 일요일 되면은 교회에 다들 나가시고 하시나요?
네 예전에는 그렇지 않았는데 지금은 어떻게,네 예전에는 그렇지 않았는데 지금은 어떻게
여러 가지 계기로 각자 다 교회를 다니고 있고 뭐~,여러 가지 계기로 각자 다 교회를 다니고 있고 뭐~
관련 그런 직업을 갖고 있는 분도 집안에 있는 거 같아요 뭐~,관련 그런 직업을 갖고 있는 분도 집안에 있는 거 같아요 뭐~
음~ 그런 어릴 때부터 문화가 집안 문화가 이제 기독교이다 보니까 저는 이제,음~ 그런 어릴 때부터 문화가 집안 문화가 이제 기독교이다 보니까 저는 이제
뭐~ 제사를 지내본 경험이라던지 아니면 뭐~ 초파일에 그~ 절에 가본 경험은 잘 없었던 거 같아요.,뭐~ 제사를 지내본 경험이라던지 아니면 뭐~ 초파일에 그~ 절에 가본 경험은 잘 없었던 거 같아요.
어~ 그~ 저는 또  다섯 살 자녀를 또 키우고 있는데,어~ 그~ 저는 또  다섯 살 자녀를 또 키우고 있는데
아이한테도 자연스럽게 제가 어릴 때 듣고 자랐던 그런 이야기를 해주기도 하고,아이한테도 자연스럽게 제가 어릴 때 듣고 자랐던 그런 이야기를 해주기도 하고
힘들 때 기도해 주는 게 이제,힘들 때 기도해 주는 게 이제
자연스럽게 나오더라고요 그래서 어릴 때부터 그런 신앙생활을 하는 것이 쫌,자연스럽게 나오더라고요 그래서 어릴 때부터 그런 신앙생활을 하는 것이 조금
아~ 긍정적인 부분이 많구나라는 걸 전 쫌 깨닫고 있고,아~ 긍정적인 부분이 많구나라는 걸 전 조금 깨닫고 있고
근데 이제 매스컴에서는 교회에 대해서 워낙,근데 이제 매스컴에서는 교회에 대해서 워낙
안 좋은 이야기들을 많이 보고 실상은 또 아마 더할 거 같은데 저도,안 좋은 이야기들을 많이 보고 실상은 또 아마 더할 거 같은데 저도
평생 교회를 다니긴 했지만 뭐~ 교회에 그런,평생 교회를 다니긴 했지만 뭐~ 교회에 그런
사람이 모인 곳이기 땜에 늘 쫌 그런,사람이 모인 곳이기 때문에 늘 조금 그런
불편한 일들은 있는 거 같아서 쫌 안타까운 거 같애요.,불편한 일들은 있는 거 같아서 조금 안타까운 거 같애요.
어~ 불교라고 하셨는데 어~ 불교에서도 또,어~ 불교라고 하셨는데 어~ 불교에서도 또
스님 괜 어~ 유명한 그런 스님분들이 많은 거 같아요 뭐~ 책을 쓰신 뭐~,스님 괜 어~ 유명한 그런 스님분들이 많은 거 같아요 뭐~ 책을 쓰신 뭐~
혜민 스님도 있으시고 뭐~ 강의도 하시는데 혹시 그런 강의라던지,혜민 스님도 있으시고 뭐~ 강의도 하시는데 혹시 그런 강의라던지
어~ 읽으시는 그런 책들도 있나요?,어~ 읽으시는 그런 책들도 있나요?
아~ 저는 특별히 그런 책들에 대해서는,아~ 저는 특별히 그런 책들에 대해서는
아직이 뭐~ 찾아서 읽거나 하는 스타일은 아닌데 혜민 스님 책이 워낙에,아직이 뭐~ 찾아서 읽거나 하는 스타일은 아닌데 혜민 스님 책이 워낙에
뭐~ 종교를 떠나서 굉장히 사랑받았던 책이잖아요 그래서,뭐~ 종교를 떠나서 굉장히 사랑받았던 책이잖아요 그래서
어~ 제목은 갑자기 생각이 안 나는데 혜민 스님 책은,어~ 제목은 갑자기 생각이 안 나는데 혜민 스님 책은
제가 다 읽고 또 아이들한테도 특히 애 고 삼 때 그 책을,제가 다 읽고 또 아이들한테도 특히 애 고 삼 때 그 책을
