사투리,표준어
저~  씨가 혹시 꿈이 뭔가요?,저~  씨가 혹시 꿈이 뭔가요?
막상 꿈이라고 하니까 어렸을 때는,막상 꿈이라고 하니까 어렸을 때는
이렇게 이렇게 계획도 잡아보고,이렇게 이렇게 계획도 잡아보고
했었는데 지금 딱히 꿈이라고 하니까 생각나는 건 없는데,했었는데 지금 딱히 꿈이라고 하니까 생각나는 건 없는데
어쨌든 뭐~ 살아가는데 궁극적인 목표가 또 행복이다 보니까,어쨌든 뭐~ 살아가는데 궁극적인 목표가 또 행복이다 보니까
행복을 쫌 추구해야 되지 않나.,행복을 조금 추구해야 되지 않나.
그렇게 생각하고 있고 그~ 아직 미혼이기 땜에,그렇게 생각하고 있고 그~ 아직 미혼이기 땜에
결혼도 해야 될 거 같기도 하고 뭔가,결혼도 해야 될 거 같기도 하고 뭔가
자녀 문제도 있고 뭔가 직장 문제도 있고,자녀 문제도 있고 뭔가 직장 문제도 있고
그리고 인제 노후준비에 대한 걱정도 있고,그리고 인제 노후준비에 대한 걱정도 있고
이리 저리 인제 생각은 많은데 구체적인 계획이라든지 꿈을 확실히 지금 정립하지는 못한 상태예요.,이리 저리 인제 생각은 많은데 구체적인 계획이라든지 꿈을 확실히 지금 정립하지는 못한 상태예요.
씨 같은 경우에는 지금 혹시 꿈이라든지 계획하고 있다라는 건지 고런 게 있습니까?,씨 같은 경우에는 지금 혹시 꿈이라든지 계획하고 있다라는 건지 고런 게 있습니까?
네 뭐 저 같은 경우도 뭐~ 그렇게,네 뭐 저 같은 경우도 뭐~ 그렇게
뭐~ 구체화적으로 말씀드릴 수는 없지만은,뭐~ 구체화적으로 말씀드릴 수는 없지만은
근까 뭐~ 제가 하고 싶은 일을 하고,그러니까 뭐~ 제가 하고 싶은 일을 하고
그러고 이제 가족들이랑,그러고 이제 가족들이랑
이제 쫌 항상 웃는 일만 있게끔 그렇게 뭐~,이제 조금 항상 웃는 일만 있게끔 그렇게 뭐~
그리고 뭐~ 그렇게 행복한,그리고 뭐~ 그렇게 행복한
소소한 행복,소소한 행복
네 뭐~ 그런 그런 걸 사실 쪼끔 포 너무 추상적이고 포괄적인 꿈이긴 한데,네 뭐~ 그런 그런 걸 사실 쪼끔 포 너무 추상적이고 포괄적인 꿈이긴 한데
이제 그냥 그렇게 그냥 그냥 자기 일 열심히 하면서,이제 그냥 그렇게 그냥 그냥 자기 일 열심히 하면서
어~ 그런 게 그냥 어떻게 보면 제일 그냥 큰 목표,어~ 그런 게 그냥 어떻게 보면 제일 그냥 큰 목표
그런 꿈 큰 꿈인 거 같애요.,그런 꿈 큰 꿈인 거 같애요.
그~ 소소하지만 그~ 행복한 일상,그~ 소소하지만 그~ 행복한 일상
평범한 일상을 보내지만 쫌 행복하게,평범한 일상을 보내지만 조금 행복하게
그런 거를 인제 좀 그~ 바라신다 그거네요.,그런 거를 인제 좀 그~ 바라신다 그거네요.
네 그렇죠 뭐~,네 그렇죠 뭐~
사실 어렸을 때는 뭐~ 왜 계속 꿈이라는 게,사실 어렸을 때는 뭐~ 왜 계속 꿈이라는 게
뭐~ 어렸을 때는 뭐~ 어떤 직장이랑 관련해서 뭐가 되고 싶다 뭐~ 이런 게,뭐~ 어렸을 때는 뭐~ 어떤 직장이랑 관련해서 뭐가 되고 싶다 뭐~ 이런 게
꿈이잖아요.,꿈이잖아요.
어렸을 때는 어떤 게 꿈이었어요?,어렸을 때는 어떤 게 꿈이었어요?
저는 어렸을 때 이제,저는 어렸을 때 이제
그~ 피아노 치는 걸 좋아해가지고,그~ 피아노 치는 걸 좋아해가지고
그래서 이제 피아노 선생님 하고 싶었고 그렇게 해서 이제,그래서 이제 피아노 선생님 하고 싶었고 그렇게 해서 이제
그 꿈을 이루는 게 이제 제 목표였는데 이제 학창 시절에는,그 꿈을 이루는 게 이제 제 목표였는데 이제 학창 시절에는
근데 뭐~ 집안 사정상 그때 그~ 아무래도 예능 쪽 예체능 쪽에는,근데 뭐~ 집안 사정상 그때 그~ 아무래도 예능 쪽 예체능 쪽에는
어~ 학교도 중요하고 또 집에서 이렇게 지원도 많이 필요로 하다 보니까,어~ 학교도 중요하고 또 집에서 이렇게 지원도 많이 필요로 하다 보니까
이제 쪼끔 집에 문제가 생겨서 그렇게 할 수가 없는 상황에서,이제 쪼끔 집에 문제가 생겨서 그렇게 할 수가 없는 상황에서
뭔가 이제 그런 걸 제가 쪼끔 포기하고 다른 전망을 쫌 생각해야 되는,뭔가 이제 그런 걸 제가 쪼끔 포기하고 다른 전망을 조금 생각해야 되는
네 뭐~ 그런 시기가 왔었어요 그래가지고,네 뭐~ 그런 시기가 왔었어요 그래가지고
그때는 그~ 한 번도 그런 제 꿈이 이제,그때는 그~ 한 번도 그런 제 꿈이 이제
변경하고 뭐~ 그런 걸 생각해본 적이 없기 때문에,변경하고 뭐~ 그런 걸 생각해본 적이 없기 때문에
