사투리,표준어
제가 면허 아~ 열아홉 살이거든요 열아홉 살인데 어~ 생일 지나고 바로 면허 준비해서 어~,제가 면허 아~ 열아홉 살이거든요 열아홉 살인데 어~ 생일 지나고 바로 면허 준비해서 어~
시월 달에 따서 지금 두 달 됐어요 딴 지,시월 달에 따서 지금 두 달 됐어요 딴 지
그래서 일종 땄는데 어~ 어머님께선 어떤 거 다시 몇 살 때 따셨나요?,그래서 일종 땄는데 어~ 어머님께선 어떤 거 다시 몇 살 때 따셨나요?
딸 같네요 그러니까,딸 같네요 그러니까
따님께서 열아홉 살 지나서 따셨다고 하는데 저도,따님께서 열아홉 살 지나서 따셨다고 하는데 저도
이십 대 저는 대학교 들어가서,이십 대 저는 대학교 들어가서
그~ 방학 기간 되기 전에 땄으니까 저도 열아홉 살 만 열아홉 살에 면허증을 땄겠네요.,그~ 방학 기간 되기 전에 땄으니까 저도 열아홉 살 만 열아홉 살에 면허증을 땄겠네요.
저는 그때 이종 보통을 땄구요.,저는 그때 이종 보통을 땄구요.
지금 어느 정도 그린 면허로 갱신되는 거 아시죠.,지금 어느 정도 그린 면허로 갱신되는 거 아시죠.
지금도 그~ 제도가 있는지 모르겠는데,지금도 그~ 제도가 있는지 모르겠는데
그~ 제도 덕분에 그린 면허도 되고 일종으로도,그~ 제도 덕분에 그린 면허도 되고 일종으로도
일정기간 동안 범칙금이나 그런 법적인 제재가 없으면 일종으로 보통으로 다시 승격을 시켜주는 게 있어요.,일정기간 동안 범칙금이나 그런 법적인 제재가 없으면 일종으로 보통으로 다시 승격을 시켜주는 게 있어요.
그래서 지금 현재 갖고 있는 면허는 일종 보통입니다 그래서 저는,그래서 지금 현재 갖고 있는 면허는 일종 보통입니다 그래서 저는
어~ 다인승  자동차를 운전할 수가 있어요 우리가 보통 말하는,어~ 다인승  자동차를 운전할 수가 있어요 우리가 보통 말하는
다인승 스타렉스라던가,다인승 스타렉스라던가
포트도 이 점 오 톤 미만의 포트는 제가 운전을 할 수 있는 걸로 알고 있어요.,포트도 이 점 오 톤 미만의 포트는 제가 운전을 할 수 있는 걸로 알고 있어요.
기서 자동차 운전,그래서 자동차 운전
실질적으로 하고 다니니까 굉장히 편해요.,실질적으로 하고 다니니까 굉장히 편해요.
그래서 따님께서 혹시 운전을 지금 계속 연결해서 하고 계신지요?,그래서 따님께서 혹시 운전을 지금 계속 연결해서 하고 계신지요?
네 일단은 면허 따자마자,네 일단은 면허 따자마자
어~ 일단은 면허를 딸 때 일종으로 따서 이제,어~ 일단은 면허를 딸 때 일종으로 따서 이제
기어 바꾸는 거 수동 있잖아요 그래서 이제,기어 바꾸는 거 수동 있잖아요 그래서 이제
수동에서 이제 엄마 아빠 차는 뭐~ 보통,수동에서 이제 엄마 아빠 차는 뭐~ 보통
그~ 오토니까 이제 그거 연습한다고 이제,그~ 오토니까 이제 그거 연습한다고 이제
엄마 차로 하고 아빠 차로도 하고 있는데,엄마 차로 하고 아빠 차로도 하고 있는데
그거 보험을 알아보니까 엄마 차는 뭐~ 백오십만 원이라고 아빠 차는 이백오십만 원이라고 하더라구 일 년에,그거 보험을 알아보니까 엄마 차는 뭐~ 백오십만 원이라고 아빠 차는 이백오십만 원이라고 하더라구 일 년에
그래서 어~ 그~ 아빠가 절대 그런 돈은 지원 안 해주시거든요.,그래서 어~ 그~ 아빠가 절대 그런 돈은 지원 안 해주시거든요.
그래서 제가 알바한 돈으로 운전면허도 따고 그리고 또 면허 보험료도 내고 있는데 이제,그래서 제가 알바한 돈으로 운전면허도 따고 그리고 또 면허 보험료도 내고 있는데 이제
