사투리,표준어
자 이게 약간에,자 이게 약간에
앞에 스토리가 있어요 나비효과가 약간 있었어,앞에 스토리가 있어요 나비효과가 약간 있었어
자 내가 학원알바 했었잖아.,자 내가 학원알바 했었잖아.
가는 길에 어떤 골목이 있었거든,가는 길에 어떤 골목이 있었거든
근데 무슨 뭐~ 엄청 옆에서 뭐가 삐약 삐약거리는 거야 그래서 진짜 막,근데 무슨 뭐~ 엄청 옆에서 뭐가 삐약 삐약거리는 거야 그래서 진짜 막
삐약 삐약 삐약 삐약 막 이래 그래서 가봤더니,삐약 삐약 삐약 삐약 막 이래 그래서 가봤더니
쪼그만한 진짜 거의 막 손가락만한,조그마한 진짜 거의 막 손가락만한
고양이 새끼 고양이들이 세마린가,고양이 새끼 고양이들이 세마린가
그렇게 널브러져 있는 거야 근데 거기에 사람이 또 안 다니는 길목도 아니었거든,그렇게 널브러져 있는 거야 근데 거기에 사람이 또 안 다니는 길목도 아니었거든
거기 너무 이렇게 대놓고 세마리가 있는 거야.,거기 너무 이렇게 대놓고 세마리가 있는 거야.
나는 그거 보고 약간 좀 사실 못 지나치겠대?,나는 그거 보고 약간 좀 사실 못 지나치겠대?
그냥 못 가겠대 처음이었어요 약간 그런 느낌이,그냥 못 가겠대 처음이었어요 약간 그런 느낌이
약간 얘를 어떻게 해야 되나 어떻게 해야 되나 하다가,약간 얘를 어떻게 해야 되나 어떻게 해야 되나 하다가
일단 나는 학원에 가고 있었으니까 어 일단 학원은 가고,일단 나는 학원에 가고 있었으니까 어 일단 학원은 가고
친구한테 혹시 엄마 고양이가 오는지 봐달라고,친구한테 혹시 엄마 고양이가 오는지 봐달라고
그래서 근처 사는 친구가 또 자기가 같은,그래서 근처 사는 친구가 또 자기가 같은
뭐지 스터디하는 사람 중에,뭐지 스터디하는 사람 중에
고양이를 잘 아는 분이 있다면서 그 사람 같이 데려와 가주고 본 거야.,고양이를 잘 아는 분이 있다면서 그 사람 같이 데려와 가지고 본 거야.
오는지 엄마 고양이가 오는지 엄마 고양이가 내가 학원 끝나고 밤되서 와도,오는지 엄마 고양이가 오는지 엄마 고양이가 내가 학원 끝나고 밤되서 와도
한번을 안 왔대 음 그런데 이제,한번을 안 왔대 음 그런데 이제
너무 애들은 어리고 애들 탯줄도 안 짤려 있었거든 심지어,너무 애들은 어리고 애들 탯줄도 안 잘려 있었거든 심지어
밤에 되면 춥잖아.,밤에 되면 춥잖아.
그냥 이렇게 납두면 애들 죽을 거 같은 거야.,그냥 이렇게 납두면 애들 죽을 거 같은 거야.
세마리 중에 한마린 이미 죽었고,세마리 중에 한마린 이미 죽었고
나머지 두마리라도 살리자 싶어 가지 그 고양이 잘 아는 분이,나머지 두마리라도 살리자 싶어 가지 그 고양이 잘 아는 분이
막 이것 좀 고양이 좀 용품들 들고와 가지고,막 이것 좀 고양이 좀 용품들 들고와 가지고
어 내가 우리집에서 맡겠다 했어.,어 내가 우리집에서 맡겠다 했어.
그냥 그래서 집에서 이렇게 좀 완전 애기들이라서 분유 멕이고 그랬거든,그냥 그래서 집에서 이렇게 좀 완전 애기들이라서 분유 먹이고 그랬거든
하다가 했는데도 이제 애들이 너무 어릴 때 떨어졌다 보니까,하다가 했는데도 이제 애들이 너무 어릴 때 떨어졌다 보니까
얼마 못 살고 하늘나라로 갔어.,얼마 못 살고 하늘나라로 갔어.
이제 아까 그 고양이 좋아했던 사람있잖아.,이제 아까 그 고양이 좋아했던 사람있잖아.
고양이 잘 안다고 했던 그 스터디 같이 했다는 분 있잖아.,고양이 잘 안다고 했던 그 스터디 같이 했다는 분 있잖아.
그 분이 어느날 갑자기 내 친구를 통해서,그 분이 어느날 갑자기 내 친구를 통해서
자기 여자친구가 새끼 고양이 한마리를 구조를 했대.,자기 여자친구가 새끼 고양이 한마리를 구조를 했대.
근데 인보할 때가 너무 없다고 맡아줄 수 있겠냐는 거야.,근데 인보할 때가 너무 없다고 맡아줄 수 있겠냐는 거야.
처음에 안 한다 했거든,처음에 안 한다 했거든
그 전에 그 고양이들 떠난 것도 약간 좀 충격이 컸고 나는,그 전에 그 고양이들 떠난 것도 약간 좀 충격이 컸고 나는
새끼 고양인데도 진짜 그것도 컸고 원룸이고,새끼 고양인데도 진짜 그것도 컸고 원룸이고
처음에 진짜 안 받는다 했는데 그 분들이 진짜 맡길 데가 없고 자기들은,처음에 진짜 안 받는다 했는데 그 분들이 진짜 맡길 데가 없고 자기들은
진짜 잠깐만 맡을게요 하고 데려왔어.,진짜 잠깐만 맡을게요 하고 데려왔어.
애가 입양을 안 가네 점점 있다 보니까 한달이 지나고 정이 들고,애가 입양을 안 가네 점점 있다 보니까 한달이 지나고 정이 들고
그렇게 해서 우리집에 눌러붙게 되었습니다.,그렇게 해서 우리집에 눌러붙게 되었습니다.
그래도 나름 키우고 싶은 그런 게 있지 않았을까 아닌가?,그래도 나름 키우고 싶은 그런 게 있지 않았을까 아닌가?
아냐 처음에 진짜 키울 생각이 없었어.,아냐 처음에 진짜 키울 생각이 없었어.
아예?,아예?
어 아예 아니 나는 동물 자체를,어 아예 아니 나는 동물 자체를
혼자 살면서 그것도 원룸에서 키울 생각이 전혀 없었어 나는 무조건,혼자 살면서 그것도 원룸에서 키울 생각이 전혀 없었어 나는 무조건
가족이 누군가 생기면 왜냐면 혼자 책임지기 힘들잖아.,가족이 누군가 생기면 왜냐면 혼자 책임지기 힘들잖아.
내가 혼자 살 수 있는 게 한계가 있으니까 반려동물을 들일거다라고 했는데,내가 혼자 살 수 있는 게 한계가 있으니까 반려동물을 들일거다라고 했는데
너무 애교쟁이였죠.,너무 애교쟁이였죠.
전에 하던 거는 그냥 그 때 거기서 끝난 거야?,전에 하던 거는 그냥 그 때 거기서 끝난 거야?
어 일단은 거기서 더 발전이 없어.,어 일단은 거기서 더 발전이 없어.
아예 만들려고 그냥 아예 하나를,아예 만들려고 그냥 아예 하나를
무슨 말이야?,무슨 말이야?
그냥 한개만 그냥 니 걸로 만들려고?,그냥 한개만 그냥 너 걸로 만들려고?
아니 만들어 보고,아니 만들어 보고
와 이제 펀딩을 한번 넣어보고 싶어.,와 이제 펀딩을 한번 넣어보고 싶어.
그러면은 니가 진짜 해봐야 될 거 같은데?,그러면은 너가 진짜 해봐야 될 거 같은데?
나는 펀딩이니 근데 막,나는 펀딩이니 근데 막
내 자본이 완전 뭐~ 썩힐 그럴 리스크도 좀 덜 하고,내 자본이 완전 뭐~ 썩힐 그럴 리스크도 좀 덜 하고
잘 되면은 그걸로 계속 가고,잘 되면은 그걸로 계속 가고
약간 근데 내가 또 디자인에 대한 이런 게 하나도 없다 보니까,약간 근데 내가 또 디자인에 대한 이런 게 하나도 없다 보니까
그런 게 또 약간 좀 걸리는 거라.,그런 게 또 약간 좀 걸리는 거라.
참고해도.,참고해도.
괜찮을 걸 왜냐면 우리가 보통 그렇게 하니까,괜찮을 걸 왜냐면 우리가 보통 그렇게 하니까
근데 막 너희는 약간 미적감각이라는 게 있잖아.,근데 막 너희는 약간 미적감각이라는 게 있잖아.
많이 해야지 이제 그 안에서 하나 하나씩 수집해 가지고 만드는 거지.,많이 해야지 이제 그 안에서 하나 하나씩 수집해 가지고 만드는 거지.
근데 막 색감이라던가.,근데 막 색감이라던가.
뭘 좋아한다고 하지 예를 들어서 양모 종류에 어떤 양모가 있는지 그기서 어떤 컬러가 나올 수 있는 지 이런 거랑 그,뭘 좋아한다고 하지 예를 들어서 양모 종류에 어떤 양모가 있는지 거기서 어떤 컬러가 나올 수 있는 지 이런 거랑 그
양모를 어디에 적용해서 어떤 제품들이 있는지 그런 거,양모를 어디에 적용해서 어떤 제품들이 있는지 그런 거
고양이도 잘 알아야 되고 혼자 간다면,고양이도 잘 알아야 되고 혼자 간다면
좀 있으면 좋을 거 같은 느낌,좀 있으면 좋을 거 같은 느낌
외로우니까,외로우니까
일단 항상 고양이가 늘 붙어있는 그런 류는 아니니까,일단 항상 고양이가 늘 붙어있는 그런 류는 아니니까
아 근데 생각보다 이렇게 붙는 고양이들이 더 많아.,아 근데 생각보다 이렇게 붙는 고양이들이 더 많아.
고양이 놀아주려고 하면 안 오지 나 옛날에 수학과외 들었던 그 흰색 고양이 있잖아.,고양이 놀아주려고 하면 안 오지 나 옛날에 수학과외 들었던 그 흰색 고양이 있잖아.
그~ 안 친해서 그렇겠지?,그~ 안 친해서 그렇겠지?
속상하네?,속상하네?
너 근데 고양이 집에 들이면 아무데도 못 간다.,너 근데 고양이 집에 들이면 아무데도 못 간다.
또 막상 키우자니 그 키우고 싶은 마음에 비해서 걸리는 게 너무 많으니까,또 막상 키우자니 그 키우고 싶은 마음에 비해서 걸리는 게 너무 많으니까
또 이렇게 있으면은 진짜 약간,또 이렇게 있으면은 진짜 약간
있어야면 느낄 수 있는 그런 감정이 있긴 있어.,있어야면 느낄 수 있는 그런 감정이 있긴 있어.
그치 애도 낳으면 애를 키울 때만 얻을 수 있는 감정이 있다잖아.,그치 애도 낳으면 애를 키울 때만 얻을 수 있는 감정이 있다잖아.
머루한테만 쏟고 있습니다 인생을,머루한테만 쏟고 있습니다 인생을
누군가 하나를 책임진다는 그 삶 멋지지.,누군가 하나를 책임진다는 그 삶 멋지지.
약간 다른 반려동물은 생각 없어 햄스터라든가,약간 다른 반려동물은 생각 없어 햄스터라든가
난 식물이랑 별로 안 친해서,난 식물이랑 별로 안 친해서
씻겨주긴 하니?,씻겨주긴 하니?
나 머루 우리집에 오고나서 한번 밖에 안 씻겼는데?,나 머루 우리집에 오고나서 한번 밖에 안 씻겼는데?
야 그럼 뽀송하다고 하면 안 되지.,야 그럼 뽀송하다고 하면 안 되지.
근데 나 머루는 냄새 하나도 안 나든데 오히려 좋은 냄새 나던데?,근데 나 머루는 냄새 하나도 안 나든데 오히려 좋은 냄새 나던데?
그니까 확실히 맑은 날이랑 비오는 날이랑,그러니까 확실히 맑은 날이랑 비오는 날이랑
고유의 동물냄새가 좀 더 심하게 나긴 하더라.,고유의 동물냄새가 좀 더 심하게 나긴 하더라.
뭔가 일단 냄새가 사료냄샌가.,뭔가 일단 냄새가 사료냄샌가.
