사투리,표준어
언니 언니는 항상,언니 언니는 항상
제가 한 이삼 년 동안 지켜본 결과 몸매 관리나 건강 쪽에는,제가 한 이삼 년 동안 지켜본 결과 몸매 관리나 건강 쪽에는
어~ 진짜 어디 가서 강의를 해도 될 만큼 너무,어~ 진짜 어디 가서 강의를 해도 될 만큼 너무
완벽하고 자기 관리가 너무 철저해서 우리 모든 주변에,완벽하고 자기 관리가 너무 철저해서 우리 모든 주변에
동생들이나 언니들한테 사실 귀감이 되고 있잖아 그래서 내가 언니한테,동생들이나 언니들한테 사실 귀감이 되고 있잖아 그래서 내가 언니한테
지금 이 김장철에 김치가 너무 맛있어서 이~ 김치의 유혹을 뿌리치지 못하는,지금 이 김장철에 김치가 너무 맛있어서 이~ 김치의 유혹을 뿌리치지 못하는
우리 이~ 미식가들에게 어떤 거를 해 주면 좋을지 어떤 음식 어떻게 몸매 관리를 해야 될지,우리 이~ 미식가들에게 어떤 거를 해 주면 좋을지 어떤 음식 어떻게 몸매 관리를 해야 될지
음식을 참는 방법을 알려주면 좋겠어.,음식을 참는 방법을 알려주면 좋겠어.
아~ 지금부터 내가 내가  아는 만큼만 천천히 가르켜 줄,아~ 지금부터 내가 내가  아는 만큼만 천천히 가르켜 줄
잘 적어주던지 잘 기억해 줘 어~,잘 적어주던지 잘 기억해 줘 어~
사실은 나도 며칠 전에 김장을 엄마랑 같이했는데,사실은 나도 며칠 전에 김장을 엄마랑 같이했는데
그 김장이 너무 맛있어서 정말 내가 어~,그 김장이 너무 맛있어서 정말 내가 어~
이~ 참는 거 이렇게 잘 지키고 있고 먹고 싶은 거 잘 절제하고 하는데,이~ 참는 거 이렇게 잘 지키고 있고 먹고 싶은 거 잘 절제하고 하는데
이~ 유혹을 못 뿌리쳐갖고 지금 살이 이 키로나 졌어.,이~ 유혹을 못 뿌리쳐갖고 지금 살이 이 키로나 졌어.
그래서 오늘 체중을 내가 아침에 재 보고 쫌 전에 또 재 봤는데,그래서 오늘 체중을 내가 아침에 재 보고 조금 전에 또 재 봤는데
어~ 이게 뭐라고 해야 되나 오늘 아침도 쬐끔 먹었는데 집에,어~ 이게 뭐라고 해야 되나 오늘 아침도 쬐끔 먹었는데 집에
저기 뭐고 낮에 우리 딸래미 밥 챙겨주면서도,저기 뭐니 낮에 우리 딸래미 밥 챙겨주면서도
김치가 그거 김치를 세 종류를 했는데,김치가 그거 김치를 세 종류를 했는데
총각김치 그~ 초록 무 무 있잖아 그 김치랑 백김치랑,총각김치 그~ 초록 무 무 있잖아 그 김치랑 백김치랑
일반 저~ 매운 빨간 김치랑 이렇게 했는데 세 가지가 다 맛있어.,일반 저~ 매운 빨간 김치랑 이렇게 했는데 세 가지가 다 맛있어.
근데 백김치 같은 경우에는 너무 맛있어서 한자리에서 그냥,근데 백김치 같은 경우에는 너무 맛있어서 한자리에서 그냥
사 분의 일 조각을 다 먹을 정도로 너무 맛있는 거라.,사 분의 일 조각을 다 먹을 정도로 너무 맛있는 거라.
근데 이것도 먹으니까 살이 찌네 그래서 이제 매운 김치를 먹고 이러니까 좀 살이,근데 이것도 먹으니까 살이 찌네 그래서 이제 매운 김치를 먹고 이러니까 좀 살이
이 키로나 쪄서 내가 지금 다시 빼야 되는데 어~ 내가 인제,이 키로나 쪄서 내가 지금 다시 빼야 되는데 어~ 내가 인제
오늘 낮부터 내가 뭐를 했냐면 이제 마지막으로,오늘 낮부터 내가 뭐를 했냐면 이제 마지막으로
그 백김치를 먹으면서 내가 수저를 놓으면서 생각핸 게,그 백김치를 먹으면서 내가 수저를 놓으면서 생각한 게
아~ 저녁을 여섯 시 이후로 안 먹으면 안 먹을려면,아~ 저녁을 여섯 시 이후로 안 먹으면 안 먹을려면
내가 낮에 단백질을 충분히 섭취를 해야만이 저녁을 내가 참을 수 있다.,내가 낮에 단백질을 충분히 섭취를 해야만이 저녁을 내가 참을 수 있다.
이거를 내가 알고 있기 때문에 그~ 프로틴 단백질을,이거를 내가 알고 있기 때문에 그~ 프로틴 단백질을
그~ 가루 사 놔은 거는 꺼내가지고 그거를 내가 잠시 잊고 안 먹었어 며칠을,그~ 가루 사 놓은 거는 꺼내가지고 그거를 내가 잠시 잊고 안 먹었어 며칠을
그래서 그거를 다시 꺼내서 어~ 이게 프로틴 그~ 단백질도 시중에 파는 게,그래서 그거를 다시 꺼내서 어~ 이게 프로틴 그~ 단백질도 시중에 파는 게
단맛이 많이 나는 프로틴 단백질이 있고 단맛이 전혀 없는 것도 있어 근데,단맛이 많이 나는 프로틴 단백질이 있고 단맛이 전혀 없는 것도 있어 근데
다이어트를 니가 건강을 위해서는 단 당연히 단 거 단 거가 안 들어가 있는 게 좋은 거 같아서 나는,다이어트를 네가 건강을 위해서는 단 당연히 단 거 단 거가 안 들어가 있는 게 좋은 거 같아서 나는
처음에서 뭣도 모르고 샀다가 단 거를 그거는 우리 딸 줘버리고 지금 내가 안 단 거를 샀거든 그래서 인제,처음에서 뭣도 모르고 샀다가 단 거를 그거는 우리 딸 줘버리고 지금 내가 안 단 거를 샀거든 그래서 인제
안 단 거를 내가 지금 이제 먹을려고 낮에,안 단 거를 내가 지금 이제 먹을려고 낮에
