사투리,표준어
아~ 저는 특별하게 종교를 가지고 있지는 않은데,아~ 저는 특별하게 종교를 가지고 있지는 않은데
요새 코로나 때문에 확진자가 그~ 교회 쪽에서 쫌 많이 생겼잖아요.,요새 코로나 때문에 확진자가 그~ 교회 쪽에서 조금 많이 생겼잖아요.
그래가지고 이제 맘 카페 같은 데 들어가 보면,그래가지고 이제 맘 카페 같은 데 들어가 보면
그~ 종교 찬반론이라고까지는 하기 쫌 오바스럽기는 한데,그~ 종교 찬반론이라고까지는 하기 조금 오바스럽기는 한데
이제 교회를 싸잡아서 욕하는 사람들이 많이 생기기도 했고,이제 교회를 싸잡아서 욕하는 사람들이 많이 생기기도 했고
그리고 교회를 다니시는 분들이,그리고 교회를 다니시는 분들이
약간 어~ 전부 다 그런 건 아니다 우리 교회는 입구에서 방역도 철저히 하고,약간 어~ 전부 다 그런 건 아니다 우리 교회는 입구에서 방역도 철저히 하고
자리도 다 띄어서 앉고,자리도 다 띄어서 앉고
그리구 온라인 예배를 할 때도 있다 이러면서 이제,그리구 온라인 예배를 할 때도 있다 이러면서 이제
변명처럼 이렇게 대변을 해주시는 분들도 있고 그렇더라고요.,변명처럼 이렇게 대변을 해주시는 분들도 있고 그렇더라고요.
근데 저는  종교가 없는 사람으로서 그런 걸 보면,근데 저는  종교가 없는 사람으로서 그런 걸 보면
솔직히 그냥 진짜 솔직한 마음에,솔직히 그냥 진짜 솔직한 마음에
저런 종교가 아니 왜 종교 믿음 뭐~ 이런 거를 왜 집에서는 못하지?,저런 종교가 아니 왜 종교 믿음 뭐~ 이런 거를 왜 집에서는 못하지?
꼭 교회를 가야지만 하나님이 나를 뭐~ 봐주시나,꼭 교회를 가야지만 하나님이 나를 뭐~ 봐주시나
그냥 집에서 기도하는 것도 하나님 뭐~ 당신들이 얘기하는 그~ 하나님은,그냥 집에서 기도하는 것도 하나님 뭐~ 당신들이 얘기하는 그~ 하나님은
집에서도 다 들어주실 텐데 왜 굳이 꼭 교회를 가야 하고,집에서도 다 들어주실 텐데 왜 굳이 꼭 교회를 가야 하고
교회에서만 기도해야 되고,교회에서만 기도해야 되고
하지 말라는데 나라에서 쫌 하지 말라는데 그렇게 단체로 모여가지고 하지 말라면 쫌 안 하고 집에 좀 있지 왜,하지 말라는데 나라에서 조금 하지 말라는데 그렇게 단체로 모여가지고 하지 말라면 조금 안 하고 집에 좀 있지 왜
교회를 굳이 가서 이렇게 확진자를 늘려야 되나?,교회를 굳이 가서 이렇게 확진자를 늘려야 되나?
제가 포항에 살고 있는데 얼마 전에 확진자가 교회에서 생겼거든요.,제가 포항에 살고 있는데 얼마 전에 확진자가 교회에서 생겼거든요.
근데 그~ 증상이 있는 상태에서 주말에 종교활동을 갔는데,근데 그~ 증상이 있는 상태에서 주말에 종교활동을 갔는데
그~ 가족 중에 같이 그 확진자 가족 중에 어린아이들도 있었어요 유치부가 있었고,그~ 가족 중에 같이 그 확진자 가족 중에 어린아이들도 있었어요 유치부가 있었고
초등부도 있었는데 그~ 아이들도 같이 예배를 하러 가서,초등부도 있었는데 그~ 아이들도 같이 예배를 하러 가서
이게 맘 카페에서 쪼끔 더 과장되게 이렇게 욕을 많이 먹은,이게 맘 카페에서 쪼끔 더 과장되게 이렇게 욕을 많이 먹은
그런 케이스가 쫌 있었거든요.,그런 케이스가 조금 있었거든요.
그 아이들도 옮게 되고 사실상 맘 카페다 보니까,그 아이들도 옮게 되고 사실상 맘 카페다 보니까
자기 아이들 걱정이 많으신 엄마들이 많으니까,자기 아이들 걱정이 많으신 엄마들이 많으니까
아니 아이들까지 증상이 있으면 그냥 집에 있지 뭐 한다고 주말에 예배를 나가서,아니 아이들까지 증상이 있으면 그냥 집에 있지 뭐 한다고 주말에 예배를 나가서
그것도 자기 애들까지 다 데리고 와가지구,그것도 자기 애들까지 다 데리고 와가지구
