사투리,표준어
지금 저희가 하고 있는 이 녹음 아르바이트도,지금 저희가 하고 있는 이 녹음 아르바이트도
되게 저는 새로운 경험이거든요 이렇게 뭔가,되게 저는 새로운 경험이거든요 이렇게 뭔가
제 말투나 목소리가 어딘가 경제적으로 쓰인다는 거에 대해가지고,제 말투나 목소리가 어딘가 경제적으로 쓰인다는 거에 대해가지고
어 쪼금 되게 새롭게 다가오는데,어 쪼금 되게 새롭게 다가오는데
혹시 지금 저희가 하고 있는 이런 아르바이트처럼 쪼끔,혹시 지금 저희가 하고 있는 이런 아르바이트처럼 쪼끔
남달랐다거나 기억에 남는 아르바이트가 있으세요?,남달랐다거나 기억에 남는 아르바이트가 있으세요?
아 네,아 네
저도 이제 그 아이 세 명 키우면서,저도 이제 그 아이 세 명 키우면서
이제 이제 했던 거는 인제 이제 이제 고혈압이 있어서,이제 이제 했던 거는 인제 이제 이제 고혈압이 있어서
제가 인제 고혈압약을 먹어야 되니까 이제 운동을,제가 인제 고혈압약을 먹어야 되니까 이제 운동을
이제 우리 남편이 이제 여기 한강에 이제 저를 데리고 나가서,이제 우리 남편이 이제 여기 한강에 이제 저를 데리고 나가서
이제 십 키로 이렇게 마라톤도 시키고 내 딴엔 운동하는 걸 너무 싫어했거든요 그래서,이제 십 키로 이렇게 마라톤도 시키고 내 딴엔 운동하는 걸 너무 싫어했거든요 그래서
이제 억지로 끌고 나가서 운동을 시켜주고 어~ 그렇게,이제 억지로 끌고 나가서 운동을 시켜주고 어~ 그렇게
하다가 이제 나중에는 제가 하게 됐고,하다가 이제 나중에는 제가 하게 됐고
그렇게 인제 수영도 인제 또,그렇게 인제 수영도 인제 또
인제 한참 몇 년 하다가 보니까,인제 한참 몇 년 하다가 보니까
이제 그것도 너무 질리는 거예요 그래서 우리 아들이,이제 그것도 너무 질리는 거예요 그래서 우리 아들이
어~ 한 고등학교 이 학년 때쯤 제가 인제 막 인터넷을 막 뒤졌어요 뭐,어~ 한 고등학교 이 학년 때쯤 제가 인제 막 인터넷을 막 뒤졌어요 뭐
진짜 뭐 아르바이트 쫌 할 게 없나 싶어서,진짜 뭐 아르바이트 조금 할 게 없나 싶어서
그래서 어느 날 뒤지다 보니까,그래서 어느 날 뒤지다 보니까
그 화장품 아르바이트가 있더라고요 그래서 인제 우리 집에서도 인제,그 화장품 아르바이트가 있더라고요 그래서 인제 우리 집에서도 인제
어~ 걸어서 갈 수 있는 거리니까 차비도 안 드니까,어~ 걸어서 갈 수 있는 거리니까 차비도 안 드니까
아 이거 하면 좋 괜찮겠다 싶어서 이제,아 이거 하면 좋 괜찮겠다 싶어서 이제
이제 그러면서 인제 그 당시에 수영하면 이제 엄마들끼리 인제 막,이제 그러면서 인제 그 당시에 수영하면 이제 엄마들끼리 인제 막
이제 밥도 먹으러 다니고 막 그러니까,이제 밥도 먹으러 다니고 막 그러니까
제가 인제 우리 남편 벌어오는 돈으로 밥 먹고 이럴려니까 좀 마음속으로 너무 미안하기도 하고 이런 마음도 있었어요.,제가 인제 우리 남편 벌어오는 돈으로 밥 먹고 이럴려니까 좀 마음속으로 너무 미안하기도 하고 이런 마음도 있었어요.
그래서 인제 화장품 아르바이트 인제 가니까,그래서 인제 화장품 아르바이트 인제 가니까
이제 이 주에 한 번 오는 건데 한 번 가니까 이만 원을 주더라고요 그래서,이제 이 주에 한 번 오는 건데 한 번 가니까 이만 원을 주더라고요 그래서
너무 기쁘드라고요 인제,너무 기쁘드라고요 인제
내가 인제 벌어갖고 아 요거는 밥을 인제 엄마들하고 두 번은 먹을 수 있겠다.,내가 인제 벌어갖고 아 요거는 밥을 인제 엄마들하고 두 번은 먹을 수 있겠다.
이렇게 하니까 너무 인제 이제 기분이 좋아가지고,이렇게 하니까 너무 인제 이제 기분이 좋아가지고
다니 이제 이 주에 이 주에 한 번 다니면 그게 인제 세 번까지 인제 가고 이렇게 했어요.,다니 이제 이 주에 이 주에 한 번 다니면 그게 인제 세 번까지 인제 가고 이렇게 했어요.
그면 인제 육만 원을 벌어 벌어 버니까,그러면 인제 육만 원을 벌어 벌어 버니까
참 좋았는데 그렇게 다니다 보니까,참 좋았는데 그렇게 다니다 보니까
