사투리,표준어
당뇨 얘기하면 되겠다.,당뇨 얘기하면 되겠다.
그거 엄마가 당뇨 수치가 원래,그거 엄마가 당뇨 수치가 원래
평소 때는 이백 대였거든?,평소 때는 이백 대였거든?
이백?,이백?
응  이백 대였는데 그걸 저,응  이백 대였는데 그걸 저
그거 왜 공복에 공복에는 아 이백 평소에 이제 점심 때 먹고 나서 이제 이백 대였는데,그거 왜 공복에 공복에는 아 이백 평소에 이제 점심 때 먹고 나서 이제 이백 대였는데
그거 아침에 일어나서 공복에 이래 보통,그거 아침에 일어나서 공복에 이렇게 보통
백팔십 이백 그렇거든 공복에 어~,백팔십 이백 그렇거든 공복에 어~
이제 치수가 그래 그렇다고,이제 치수가 그래 그렇다고
어~ 이백 이백 안 쪽으로 나와야 돼 공복에 아침에 일어나갖고,어~ 이백 이백 안 쪽으로 나와야 돼 공복에 아침에 일어나갖고
당뇨가 수치 기본적인 사람들  몇이고?,당뇨가 수치 기본적인 사람들  몇이야?
기본적으로 공복에는 백,기본적으로 공복에는 백
공복에는 백 이하가 돼야 되고  식후,공복에는 백 이하가 돼야 되고  식후
어~ 두 시간 정도 되면은 보통 뭐~,어~ 두 시간 정도 되면은 보통 뭐~
백 오십 백 육십 그래 돼 돼 돼야 된다고 하더라고 어~ 그래서 이제,백 오십 백 육십 그래 돼 돼 돼야 된다고 하더라고 어~ 그래서 이제
거기에 맞춰야 되는데 엄마는 이제 적게 응~ 엄마는 적게 높다고 생각을 했는데,거기에 맞춰야 되는데 엄마는 이제 적게 응~ 엄마는 적게 높다고 생각을 했는데
많이 높았던기라 그거 어~ 많이 높았던 건데 계속,많이 높았던거야 그거 어~ 많이 높았던 건데 계속
몇 몇 십년을 유지를 했잖아 몇 십년을 했나 이십년 넘었나,몇 몇 십년을 유지를 했잖아 몇 십년을 했나 이십년 넘었나
그래 유지를 이제 이래 했는데 엄마가 이제,그래 유지를 이제 이렇게 했는데 엄마가 이제
어~ 나이가 들어서 그런지 자꾸 기운이 없고,어~ 나이가 들어서 그런지 자꾸 기운이 없고
어~ 이제 자꾸 이제 잠만 자꾸 자고 싶고,어~ 이제 자꾸 이제 잠만 자꾸 자고 싶고
의욕이 없어져갖고 어~ 집에서 한 번 잰다고,의욕이 없어져갖고 어~ 집에서 한 번 잰다고
딱 재보니까 당뇨 측정을 해보니까 공복에,딱 재보니까 당뇨 측정을 해보니까 공복에
사백 십일이 나온기라,사백 십일이 나온거야
사백 십일?,사백 십일?
어,어
아 이제 밥 먹기 전에 그래갖고 그거 보니까 자꾸 연관을 이제 시키다 보니까 이거,아 이제 밥 먹기 전에 그래갖고 그거 보니까 자꾸 연관을 이제 시키다 보니까 이거
그 뭐~ 당뇨가 이렇게 높아서 엄마 몸이 이렇게 자꾸 가라앉고,그 뭐~ 당뇨가 이렇게 높아서 엄마 몸이 이렇게 자꾸 가라앉고
이렇게 저기 잠만 오는가 싶어서 그 며칠 또,이렇게 저기 잠만 오는가 싶어서 그 며칠 또
엄마 나름대로 이제 또 운동도 해보고  해봤거든 근데 이제 그거 힘이 없어,엄마 나름대로 이제 또 운동도 해보고  해봤거든 근데 이제 그거 힘이 없어
그래가 도저히 이래 이래가 안되겠다 싶어갖고 이제,그래서 도저히 이렇게 이렇게 해서 안되겠다 싶어갖고 이제
저 의사 선생님을 찾았거든 그 어제 어제 아래 가갖고,저 의사 선생님을 찾았거든 그 어제 어제 아래 가갖고
의사 선생님이 또 이게 이게 병원을 바꿔갖고 가는데 거기는 어~ 설명을 잘 안 해줬어,의사 선생님이 또 이게 이게 병원을 바꿔갖고 가는데 거기는 어~ 설명을 잘 안 해줬어
그래서 병원을 바꿔가지고 이래 가보니까 처음 가봤더만은 그래 막,그래서 병원을 바꿔가지고 이렇게 가보니까 처음 가봤더만은 그래 막
뭐라 카는 거야 엄마를 에 으 자기가 지병에,뭐라 하는 거야 엄마를 에 으 자기가 지병에
있으면은 거기에 관심을 가져야 되는데 한 개도 관심이 없는 거 같다고 하는 기라,있으면은 거기에 관심을 가져야 되는데 한 개도 관심이 없는 거 같다고 하는 거야
그래갖고 그거 뭐,그래갖고 그거 뭐
그거 자꾸  지고 이러는데 뭐 뭐 좋아하냐 하길래 내가,그거 자꾸  지고 이러는데 뭐 뭐 좋아하냐 하길래 내가
과자 좋아하고 빵 좋아하고 그거 아이스크림도 잘 먹고 그래 얘기 했거든?,과자 좋아하고 빵 좋아하고 그거 아이스크림도 잘 먹고 그렇게 얘기 했거든?
그러니깐 이제 그렇게 말씀하시는 기라 의사 선생,그러니깐 이제 그렇게 말씀하시는 거야 의사 선생
그걸 먹으면 팍 올라가거든 당뇨가 원래,그걸 먹으면 팍 올라가거든 당뇨가 원래
그렇지,그렇지
그거 뭐라 하는 거야 그래서 저거가 그 아가씨가 와서 이제 그거 당뇨 측정을 해주는데,그거 뭐라 하는 거야 그래서 저거가 그 아가씨가 와서 이제 그거 당뇨 측정을 해주는데
당뇨 그때 어~ 갔을 때 아침에,당뇨 그때 어~ 갔을 때 아침에
