사투리,표준어
요즘 코로나 때문에 여행을 못 가잖아.,요즘 코로나 때문에 여행을 못 가잖아.
어~ 예전에 갔던 곳 중에서 혹시 좋았던 곳 있어?,어~ 예전에 갔던 곳 중에서 혹시 좋았던 곳 있어?
어~ 해외여행 중에서는 나는 유럽 여행이 가장 기억에 남아.,어~ 해외여행 중에서는 나는 유럽 여행이 가장 기억에 남아.
그중에서도 런던이 내 마음에 제일 들었던 도시고,그중에서도 런던이 내 마음에 제일 들었던 도시고
어~ 나는 자연보다는 도시 위주의 여행을 좋아하는데,어~ 나는 자연보다는 도시 위주의 여행을 좋아하는데
그래서 다양한 국가를 가 봤지만,그래서 다양한 국가를 가 봤지만
그래도 약간 도시적이면서도,그래도 약간 도시적이면서도
문화재도 있고 해서 런던 여행을 했던 게 가장 기억에 많이 남아.,문화재도 있고 해서 런던 여행을 했던 게 가장 기억에 많이 남아.
너는 어디가 제일 기억에 남는 여행이니?,너는 어디가 제일 기억에 남는 여행이니?
어~ 다양한 여행지를 갔었는데,어~ 다양한 여행지를 갔었는데
그중에 뉴질랜드가 가장 기억에 남아.,그중에 뉴질랜드가 가장 기억에 남아.
어~ 다시 한번 가 보고 싶기도 하고,어~ 다시 한번 가 보고 싶기도 하고
또 쫌 오래 머물렀어서 가장 기억에 남는데,또 조금 오래 머물렀어서 가장 기억에 남는데
일단 자연이 너무 좋았고,일단 자연이 너무 좋았고
어~ 그 나라의 음식들도 뭔가 신선한 느낌이 들었고,어~ 그 나라의 음식들도 뭔가 신선한 느낌이 들었고
또 왠지 지금 다시 가더라도,또 왠지 지금 다시 가더라도
그대로 있을 거 같아서 뉴질랜드에 다시 가 보고 싶어.,그대로 있을 거 같아서 뉴질랜드에 다시 가 보고 싶어.
혹시 런던에서 먹었던 음식 중에 제일 기억에 남는 거 있어?,혹시 런던에서 먹었던 음식 중에 제일 기억에 남는 거 있어?
어~ 음식은 아닌데,어~ 음식은 아닌데
그~ 어~ 유튜브에서 영상을 보고 힘들게 예약을 해가지고 찾아간,그~ 어~ 유튜브에서 영상을 보고 힘들게 예약을 해가지고 찾아간
음식점 펍 같은 곳이 있었는데,음식점 펍 같은 곳이 있었는데
거기가 선데이 로스트라고 이제 영국의 그런 음식이 맛있다고 해서 찾아간 음식점인데,거기가 선데이 로스트라고 이제 영국의 그런 음식이 맛있다고 해서 찾아간 음식점인데
정말 뛰어서 딱 힘들게 도착을 했는데,정말 뛰어서 딱 힘들게 도착을 했는데
선데이 로스트는 선데이에만 먹을 수 있다고 해서,선데이 로스트는 선데이에만 먹을 수 있다고 해서
그래서 선데이가 아니어서 못 먹었는데  그 대신 맥주를 한 잔 시켜서,그래서 선데이가 아니어서 못 먹었는데  그 대신 맥주를 한 잔 시켜서
다 이~ 영어니까 그래서 하나,다 이~ 영어니까 그래서 하나
어~ 뭔가 필스너 이런 이름이 있어서 주문을 했는데 그게 너무 맛있었어.,어~ 뭔가 필스너 이런 이름이 있어서 주문을 했는데 그게 너무 맛있었어.
영국은 전체적으로 음식이  맛있진 않더라고,영국은 전체적으로 음식이  맛있진 않더라고
너가 아까 신선한 음식을 많이 먹었다고 했는데 뉴질랜드에 가야,너가 아까 신선한 음식을 많이 먹었다고 했는데 뉴질랜드에 가야
가면 어떤 걸 먹기를 추천해?,가면 어떤 걸 먹기를 추천해?
어~ 난 뉴질랜드에 머물면서,어~ 난 뉴질랜드에 머물면서
음식점을 가기보다는 거의 집에서 주로 해 먹었었는데,음식점을 가기보다는 거의 집에서 주로 해 먹었었는데
일단 모든 재료들이 다 신선하니까 맛있던 거 같고,일단 모든 재료들이 다 신선하니까 맛있던 거 같고
그리고 어~ 특별한 것은 아니지만,그리고 어~ 특별한 것은 아니지만
이상하게 &company-name1&가 엄청 맛있더라고,이상하게 &company-name1&가 엄청 맛있더라고
가격도 우리나라보다 싼 거 같고,가격도 우리나라보다 싼 거 같고
뭐~ 치즈도 진짜 맛있고,뭐~ 치즈도 진짜 맛있고
그래서 다시 가면 여기도 있지만 &company-name1&를 다시 한번 먹어 보고 싶어.,그래서 다시 가면 여기도 있지만 &company-name1&를 다시 한번 먹어 보고 싶어.
뭔가 기억에 남는 맛이었다고 할까?,뭔가 기억에 남는 맛이었다고 할까?
어~ 너는 런던에 다시 가고 싶어?,어~ 너는 런던에 다시 가고 싶어?
어.,어.
꼭 갈 거야.,꼭 갈 거야.
근데 코로나가 좀 잠잠해져야 여행이 시작이 될 텐데,근데 코로나가 좀 잠잠해져야 여행이 시작이 될 텐데
그건 좀 아쉬운 거 같애.,그건 좀 아쉬운 거 같애.
음~ 내가 유럽 여행을 하면서,음~ 내가 유럽 여행을 하면서
중간에 한 번 다쳤거든.,중간에 한 번 다쳤거든.
패러글라이딩을 하다가 넘어졌어.,패러글라이딩을 하다가 넘어졌어.
그 이후로 나의 유럽  여행이 약간 쫌,그 이후로 나의 유럽  여행이 약간 조금
기분이 약간 우울해졌었는데 그래서 나는 다시 간다면,기분이 약간 우울해졌었는데 그래서 나는 다시 간다면
어~ 예산도 좀 적당하다면 스위스를 꼭 다시 가보고 싶고,어~ 예산도 좀 적당하다면 스위스를 꼭 다시 가보고 싶고
가족들이랑도 한번 가보고 싶은 나라야.,가족들이랑도 한번 가보고 싶은 나라야.
너는 혹시 뉴질랜드 말고 뭐~ 나랑 혹시 같이 간다면 어딜 가고 싶어?,너는 혹시 뉴질랜드 말고 뭐~ 나랑 혹시 같이 간다면 어딜 가고 싶어?
어~ 나는 스페인 한번 가보고 싶어.,어~ 나는 스페인 한번 가보고 싶어.
어~ 주위 사람들이 어~ 스페인이 진짜 기억에 남는 나라라고 하더라고,어~ 주위 사람들이 어~ 스페인이 진짜 기억에 남는 나라라고 하더라고
그리고 음식들도 의외로 다 맛있고,그리고 음식들도 의외로 다 맛있고
사람들도 친절하고,사람들도 친절하고
그리고 오렌지가 진짜 많아서 그~ 오렌지로 만든,그리고 오렌지가 진짜 많아서 그~ 오렌지로 만든
뭐~ 주스나 그리고 환타에도 오렌지가 진짜 과즙이 들어간다고 하더라고 그래서,뭐~ 주스나 그리고 환타에도 오렌지가 진짜 과즙이 들어간다고 하더라고 그래서
