사투리,표준어
오늘 내가 확진자 문자를 받았거든?,오늘 내가 확진자 문자를 받았거든?
우리 집 근처에서 우리 집 근처 해장국에서 밥을 먹고 갔더라고,우리 집 근처에서 우리 집 근처 해장국에서 밥을 먹고 갔더라고
그 사람이 거기 사는 것 같지는 않은데,그 사람이 거기 사는 것 같지는 않은데
그게 식당이라서 거 그 지역에 사는지는 모르겠는데,그게 식당이라서 거 그 지역에 사는지는 모르겠는데
우리 집이랑 너무 가까워서,우리 집이랑 너무 가까워서
짜증도 나고 이제부터 학교 가는 날 말고는,짜증도 나고 이제부터 학교 가는 날 말고는
집에서 안 나올라고,집에서 안 나올라고
집 주변에 나오면 엄청 거슬리긴 하겠지?,집 주변에 나오면 엄청 거슬리긴 하겠지?
아무래도 쫌,아무래도 조금
가깝기도 하고 자주 갈 수도 있는 데잖아.,가깝기도 하고 자주 갈 수도 있는 데잖아.
우리 지역에는 두 명 나왔거든.,우리 지역에는 두 명 나왔거든.
본오일동이랑 상포동 근데,본오일동이랑 상포동 근데
다행히 우리 지역이랑 많이 멀어 갖고 그나마 안심이 되는데,다행히 우리 지역이랑 많이 멀어 갖고 그나마 안심이 되는데
아직 쫌 힘들다.,아직 조금 힘들다.
근데 나도 평소에는,근데 나도 평소에는
이래 확진자 동선 문자로 받으면,이래 확진자 동선 문자로 받으면
별로 내가 사는 곳이랑 막 가까운 곳도 아니어서,별로 내가 사는 곳이랑 막 가까운 곳도 아니어서
쪼금 안일하게 생각은 했는데,쪼금 안일하게 생각은 했는데
오늘 갑자기 진짜 거의 우리 집 앞에서,오늘 갑자기 진짜 거의 우리 집 앞에서
나온 거라서 되게 놀랬어 되게 놀랬다.,나온 거라서 되게 놀랐어 되게 놀랐다.
어~ 확실히 그럴 만하지.,어~ 확실히 그럴 만하지.
나 또 우리 지역에서 몇 번 나온 적 있거든.,나 또 우리 지역에서 몇 번 나온 적 있거든.
근데 진짜 짜증도 나고 밖에 나가기 두렵드라.,근데 진짜 짜증도 나고 밖에 나가기 두렵드라.
어~ 그리고 우리 집,어~ 그리고 우리 집
우리 지역 근처에서 확진자 나왔을 때 일단,우리 지역 근처에서 확진자 나왔을 때 일단
뭐~ 학교 과제 땜에,뭐~ 학교 과제 땜에
프린트를 하러 나가야 되기도 했었고,프린트를 하러 나가야 되기도 했었고
학교도 가야 되긴 했는데 어~ 나가는데,학교도 가야 되긴 했는데 어~ 나가는데
뭔가 괜히 압박감을 받더라.,뭔가 괜히 압박감을 받더라.
우리 학교도 우리 학교 원래 비대면이었거든?,우리 학교도 우리 학교 원래 비대면이었거든?
중간고사 치기 전에는 비대면이었는데,중간고사 치기 전에는 비대면이었는데
중간고사 치고 나니까 대면을 하라는 거야.,중간고사 치고 나니까 대면을 하라는 거야.
그래서 내가 학교를 딱 한 주 나갔어.,그래서 내가 학교를 딱 한 주 나갔어.
근데 그 한 주 나갔더니 확진자가 생겨 가지고,근데 그 한 주 나갔더니 확진자가 생겨 가지고
한 주 나가고 바로 다시 비대면으로 전환 됐거든.,한 주 나가고 바로 다시 비대면으로 전환 됐거든.
근데 문제는 그 확진자가 기숙사에 사는 사람이어서,근데 문제는 그 확진자가 기숙사에 사는 사람이어서
우리 학교 기숙사 학생들 검사받고 강제로 검사 결과 나올 때까지,우리 학교 기숙사 학생들 검사받고 강제로 검사 결과 나올 때까지
기숙사에 갇혀 있었대 식당도 못 가고,기숙사에 갇혀 있었대 식당도 못 가고
어~ 근 쫌,어~ 근 조금
답답하면서도 힘들겠다.,답답하면서도 힘들겠다.
확진자가 기숙사에 산다고 하니,확진자가 기숙사에 산다고 하니
아니 쫌 오해받을 만하지.,아니 조금 오해받을 만하지.
같은 기숙사에서 나온 거야?,같은 기숙사에서 나온 거야?
내가 사는 기숙사는 나는 통학하고,내가 사는 기숙사는 나는 통학하고
그~ 에~ 우리 학교 다니는 학생 한 명이 확진자인데,그~ 에~ 우리 학교 다니는 학생 한 명이 확진자인데
확진된 것도 모르고 술집에서 이제 술을 먹은 거야.,확진된 것도 모르고 술집에서 이제 술을 먹은 거야.
술 마시고 다니고,술 마시고 다니고
암튼 그 사람이랑 동선 겹치는 사람들은 전부 다 검사를 받아야 되니까 기숙사 학생들은,암튼 그 사람이랑 동선 겹치는 사람들은 전부 다 검사를 받아야 되니까 기숙사 학생들은
전부 같은 엘레베이터 쓰고 뭐~ 그러잖아.,전부 같은 엘레베이터 쓰고 뭐~ 그러잖아.
검사를 다 받고 결과 나올 때까지 갇혀 있었던 거지.,검사를 다 받고 결과 나올 때까지 갇혀 있었던 거지.
그게 누군지는 모르고?,그게 누군지는 모르고?
누군지는 못 가르 추지.,누군지는 못 가르 추지.
근데 아마 그 학과 학생들은 알지 않을까?,근데 아마 그 학과 학생들은 알지 않을까?
그러겠지?,그러겠지?
너희 학교는 뭐~ 나온 애들 없나?,너희 학교는 뭐~ 나온 애들 없니?
소문 같은 거 돌잖아.,소문 같은 거 돌잖아.
우리 학교는 아직 나온 애들이 없긴 한데,우리 학교는 아직 나온 애들이 없긴 한데
어~ 열 체크를 많이 하잖아.,어~ 열 체크를 많이 하잖아.
그래서 열 체크 할 때마다 소문 아닌 소문을 쫌,그래서 열 체크 할 때마다 소문 아닌 소문을 조금
어~ 내가 만들긴 하지 왜냐면은,어~ 내가 만들긴 하지 왜냐면은
내가 앞머리가 쫌 가둬 있어 가지고,내가 앞머리가 조금 가둬 있어 가지고
열 체크를 하면 이마를 까야 되잖아.,열 체크를 하면 이마를 까야 되잖아.
그런데 열 체크를 하면은,그런데 열 체크를 하면은
이게 앞머리 땜에 열이 오고 가고를 못해 갖고,이게 앞머리 땜에 열이 오고 가고를 못해 갖고
삼십칠 점 오 도가 넘게 나올 때도 있었다.,삼십칠 점 오 도가 넘게 나올 때도 있었다.
앞머리가 많단 말이야?,앞머리가 많단 말이야?
가득 찼지.,가득 찼지.
그래서 내가 소문을,그래서 내가 소문을
어~ 소문 아닌 소문을 만들었지.,어~ 소문 아닌 소문을 만들었지.
애들이 막 코로나다 코로나 이러고 막 난린 아니드라고,애들이 막 코로나다 코로나 이러고 막 난린 아니드라고
아~ 암튼 지금 학교를 다니곤 있는데,아~ 암튼 지금 학교를 다니곤 있는데
시험을 시험도 이제 대면으로 친대서,시험을 시험도 이제 대면으로 친대서
그게 쫌 걱정이네.,그게 조금 걱정이네.
학교야 이제 수업 듣는다고 잠깐 가면 되지만,학교야 이제 수업 듣는다고 잠깐 가면 되지만
시험 주간이 이제 학생들이 다 학교에 확 몰릴 거 아니야.,시험 주간이 이제 학생들이 다 학교에 확 몰릴 거 아니야.
엘레베이터도 같이 타고 그래서,엘레베이터도 같이 타고 그래서
또 나도 확진되면 어떡하지 걱정이,또 나도 확진되면 어떡하지 걱정이
그런 면엔 걱정 많겠다.,그런 면엔 걱정 많겠다.
이러고 이케 걱정만 하고 피곤하나?,이러고 이렇게 걱정만 하고 피곤하나?
근데 걱정할 수밖에 없는 상황이잖아 내가,근데 걱정할 수밖에 없는 상황이잖아 내가
걸렸으면 어떡하지 하는 생각도 있고,걸렸으면 어떡하지 하는 생각도 있고
걸 내강 내가 조심해도 저 사람이 안 조심하면,걸 내강 내가 조심해도 저 사람이 안 조심하면
나는 걸리고 또 니도 학교에서 수업하다 보면 알겠지만,나는 걸리고 또 너도 학교에서 수업하다 보면 알겠지만
학생들이 마스크 다 끼고 안 있잖아 물마시거나 뭐~ 간식 먹을 때 또 벗는다 아이가 교수님도 그렇고,학생들이 마스크 다 끼고 안 있잖아 물마시거나 뭐~ 간식 먹을 때 또 벗지 않니 교수님도 그렇고
그런 거 보면 쫌 짜증 나다 잠깐 어디,그런 거 보면 조금 짜증 나다 잠깐 어디
창문에 얼굴 들이밀고 그러든지 왜 사람 다 있는데,창문에 얼굴 들이밀고 그러든지 왜 사람 다 있는데
마스크 내리고 그러는지 난 진짜 이해 안 간다.,마스크 내리고 그러는지 난 진짜 이해 안 간다.
난 무서워서 화장실도 잘 못 가는데,난 무서워서 화장실도 잘 못 가는데
그치 그치.,그치 그치.
코로나로 인해 갖고 진짜 영향력 짱 응~ 많은 것 같다.,코로나로 인해 갖고 진짜 영향력 짱 응~ 많은 것 같다.
무슨 평소에 하던 것도 다 못해 가지고,무슨 평소에 하던 것도 다 못해 가지고
지금 일상으로 바뀐 것 같애.,지금 일상으로 바뀐 것 같애.
닌 코로나 땜에 뭐 포기한 거 있나?,넌 코로나 땜에 뭐 포기한 거 있니?
코로나 땜에?,코로나 땜에?
일단,일단
우리 지역에서 도 도는 것 쫌 벗어나 나고 싶거든.,우리 지역에서 도 도는 것 조금 벗어나 나고 싶거든.
가끔씩은 쫌 벗어나 가지고,가끔씩은 조금 벗어나 가지고
놀러 가긴 했는데 코로나 땜에,놀러 가긴 했는데 코로나 땜에
지금 그것도 못하고 영화관 가는 것도 눈치 보이고,지금 그것도 못하고 영화관 가는 것도 눈치 보이고
아예 밖에 나가는 것 가 자체가 쫌,아예 밖에 나가는 것 가 자체가 조금
눈치가 보인다 까나,눈치가 보인다 까나
니는 학교 다니제?,너는 학교 다니지?
학교 수업 어떻게 해?,학교 수업 어떻게 해?
우리는 우리 학교에선 일단,우리는 우리 학교에선 일단
삼 분의 이 이상이 학교에 나오면 안 되거든?,삼 분의 이 이상이 학교에 나오면 안 되거든?
그래 가지고,그래 가지고
요새는 이 학년이 그냥 계속 주로 나오는데,요새는 이 학년이 그냥 계속 주로 나오는데
일 학기 때는,일 학기 때는
삼 학년이 쭉 나왔고,삼 학년이 쭉 나왔고
이 학년이랑 일 학년이랑 번갈아 가면서 나갔었지.,이 학년이랑 일 학년이랑 번갈아 가면서 나갔었지.
아~ 나는 고등학교는 다 다 나가야 되는 줄 알았는데 또,아~ 나는 고등학교는 다 다 나가야 되는 줄 알았는데 또
학 집에서 공부할 수 있게 해 주나 보네?,학 집에서 공부할 수 있게 해 주나 보네?
데 집에서 공부한다 해도,데 집에서 공부한다 해도
집중이 안 된다.,집중이 안 된다.
되게 집중을 해 봐야 그냥,되게 집중을 해 봐야 그냥
뭐~ 어디 도서관이나 카페 같은 데야 가서,뭐~ 어디 도서관이나 카페 같은 데야 가서
그런 데야 쫌 집중이 돼 집에서 하면은,그런 데야 조금 집중이 돼 집에서 하면은
밖에 소음 땜에 방해를 받아 갖고,밖에 소음 땜에 방해를 받아 갖고
집중하는 게 또 깨지고 그래서 공부하기가 힘들다.,집중하는 게 또 깨지고 그래서 공부하기가 힘들다.
그리고 집에서 하면,그리고 집에서 하면
수업 시간이랑 쉬는 시간이랑 경계가 없잖아.,수업 시간이랑 쉬는 시간이랑 경계가 없잖아.
또 강의 들을 때 되게,또 강의 들을 때 되게
원래 원래 이제 학교를 갔으면 세 시간 만에 강의 듣고 딱 하교하면 되는 건데,원래 원래 이제 학교를 갔으면 세 시간 만에 강의 듣고 딱 하교하면 되는 건데
그걸 아침부터 밤 저녁 밤 먹을 때까지 이제 붙잡고 있는 거야.,그걸 아침부터 밤 저녁 밤 먹을 때까지 이제 붙잡고 있는 거야.
그럼 쫌 안 힘드나?,그럼 조금 안 힘들어?
아침부터 저녁까지 그러면은,아침부터 저녁까지 그러면은
내 힘든데 고등학교는 어떤지 모르겠는데 일단은 내가 다니는 학교는 학과는,나 힘든데 고등학교는 어떤지 모르겠는데 일단은 내가 다니는 학교는 학과는
쫌 녹화 방송으로 녹화 강의로 하거든.,조금 녹화 방송으로 녹화 강의로 하거든.
교수님이랑 실시간으로 이렇게 보면서 수업을 하는 게 아니라,교수님이랑 실시간으로 이렇게 보면서 수업을 하는 게 아니라
교수님이 먼저 강의를 녹화해 놓고 올리면 내가 그걸 보는 거란 말이야.,교수님이 먼저 강의를 녹화해 놓고 올리면 내가 그걸 보는 거란 말이야.
만약에 실시간으로 수업을 들으면 저게 무슨 말인지 지 교수 짐이 짐 뭘 말하고 있는 건지를 모르겠어도,만약에 실시간으로 수업을 들으면 저게 무슨 말인지 지 교수 짐이 짐 뭘 말하고 있는 건지를 모르겠어도
일단은 들어야 되잖아.,일단은 들어야 되잖아.
계속 말을 하니까,계속 말을 하니까
들으면 무슨 말인지 모르면 이제 멈추고 다시 듣고,들으면 무슨 말인지 모르면 이제 멈추고 다시 듣고
멈추고 다시 듣고 듣다가 짜증 나니까 멈춰 가지고,멈추고 다시 듣고 듣다가 짜증 나니까 멈춰 가지고
잠깐 쉬다 오고 그러니까 이제 한 시간 만에 안 끝나고 막,잠깐 쉬다 오고 그러니까 이제 한 시간 만에 안 끝나고 막
강의 하나를 세 시간씩 네 시간씩 듣게 되는 거지.,강의 하나를 세 시간씩 네 시간씩 듣게 되는 거지.
그게 쫌,그게 조금
비대면의 장점이지 않을까?,비대면의 장점이지 않을까?
장점인 줄 알았거든?,장점인 줄 알았거든?
근데 내가 해 보니까  시간을,근데 내가 해 보니까  시간을
너무 활용을 못 하게 되더라 마음을 진짜 독하게 안 먹으면,너무 활용을 못 하게 되더라 마음을 진짜 독하게 안 먹으면
어~ 학교 다니는 때처럼,어~ 학교 다니는 때처럼
시계를 시간을 이래 쪼개서 잘 못쓰겠더라고,시계를 시간을 이래 쪼개서 잘 못쓰겠더라고
대학 생활 모르겠는데,대학 생활 모르겠는데
거기서도 라이브 강의를 해?,거기서도 라이브 강의를 해?
내 교수님마다 다르거든 그게,내 교수님마다 다르거든 그게
예를 들어서 나는,예를 들어서 나는
대면 수업을 죽어도 하겠다란 교수님도 있고,대면 수업을 죽어도 하겠다란 교수님도 있고
자기는 비대면 수업을 하겠지만 난 집에서 애를 키우니까,자기는 비대면 수업을 하겠지만 난 집에서 애를 키우니까
라이브로 하면은 무슨 돌발상황이 일어날지 모르니까 이제 녹화를 해서 강의로 올리겠다 하는 사람도 있고,라이브로 하면은 무슨 돌발상황이 일어날지 모르니까 이제 녹화를 해서 강의로 올리겠다 하는 사람도 있고
자기 집에서 라이브도 하는 사람도 있고 뭐~ 그렇지.,자기 집에서 라이브도 하는 사람도 있고 뭐~ 그렇지.
고등학교는 다 라이브야 그러면?,고등학교는 다 라이브야 그러면?
