사투리,표준어
겨울이고 날씨도 추워지고 있는데,겨울이고 날씨도 추워지고 있는데
몸은 괜찮니 나는 건강하지 못한 삶을 살고 있어,몸은 괜찮니 나는 건강하지 못한 삶을 살고 있어
나는 어~ 요즘 환절기라서,나는 어~ 요즘 환절기라서
내가 원래 알레르기 비염 환자란 말야 그래서 또 환절기에 가장,내가 원래 알레르기 비염 환자란 말야 그래서 또 환절기에 가장
심하잖아 비염이 그래서 요즘 비염에 시달리고 있어,심하잖아 비염이 그래서 요즘 비염에 시달리고 있어
마스크까지 끼고 다닌다고 매 순간 숨이 모자라는 기분이야,마스크까지 끼고 다닌다고 매 순간 숨이 모자라는 기분이야
너는 왜 건강하지 않는 삶을 살고있는  있다고 느끼니?,너는 왜 건강하지 않는 삶을 살고있는  있다고 느끼니?
어~ 최근에 병원도 되게 많이 다녀왔고,어~ 최근에 병원도 되게 많이 다녀왔고
알레르기 비염은 아닌데 나도 알러지가 있어서,알레르기 비염은 아닌데 나도 알러지가 있어서
좀 피부가 심하게 뒤집어지거나 하는 경우가 생겨서,좀 피부가 심하게 뒤집어지거나 하는 경우가 생겨서
병원에서 약도 받아먹고 새로운 검사도 하고 그랬기 때문에,병원에서 약도 받아먹고 새로운 검사도 하고 그랬기 때문에
좀 건강하지 않다고 느낀 거 같애 최근에는 환절기이기도 하고,좀 건강하지 않다고 느낀 거 같애 최근에는 환절기이기도 하고
특히 이제 겨울로 넘어가는 시기니까 건조해 가지고,특히 이제 겨울로 넘어가는 시기니까 건조해 가지고
원래 가지고 있던 질병 말고도 이것저것 몸이 안 좋아지는 기분이 들지 않니?,원래 가지고 있던 질병 말고도 이것저것 몸이 안 좋아지는 기분이 들지 않니?
나는 약간 이 시절에 제일,나는 약간 이 시절에 제일
그럼 환절기 시절에 제일 안 좋은 게 이제 엄청 빨리 건조해지는 거였는데,그럼 환절기 시절에 제일 안 좋은 게 이제 엄청 빨리 건조해지는 거였는데
요즘 건조해 가지고 또 뭐 핸드크림이나 뭐 요론,요즘 건조해 가지고 또 뭐 핸드크림이나 뭐 요런
완전 바셀린을 끼고 살게 될 수밖에  없게 된 거 같애,완전 바셀린을 끼고 살게 될 수밖에  없게 된 거 같애
또 심지어 목욕탕도 못 가니까 요즘 시국이 시국이라 갖고,또 심지어 목욕탕도 못 가니까 요즘 시국이 시국이라 갖고
그래서 더 심해지는 거 같애 약간 나는 건조함을 이겨내기 위해서,그래서 더 심해지는 거 같애 약간 나는 건조함을 이겨내기 위해서
굉장히 많은 어~ 애를 쓰는데 너는 그런 뭐 건조함에 대해서,굉장히 많은 어~ 애를 쓰는데 너는 그런 뭐 건조함에 대해서
불편했던 경험이나 건조함을 해결하기 위해서 애쓰는 방법 같은 거 팁 같은 거 있니?,불편했던 경험이나 건조함을 해결하기 위해서 애쓰는 방법 같은 거 팁 같은 거 있니?
아무래도 사람들이 건조해지기 시작하면 가습기를 꺼내잖아 그래서 최근에는 이제,아무래도 사람들이 건조해지기 시작하면 가습기를 꺼내잖아 그래서 최근에는 이제
생일 선물로 가습기인데 그럼,생일 선물로 가습기인데 그럼
제품을 알아봤었단 말이야 이게 내가 사지는 못했는데,제품을 알아봤었단 말이야 이게 내가 사지는 못했는데
그것도 되게 괜찮았다고 느꼈어 내가 가습기를 한 번도 써본 적이 없었거든,그것도 되게 괜찮았다고 느꼈어 내가 가습기를 한 번도 써본 적이 없었거든
그래서 가습기 없을 때는 수건을 물에 적셔서,그래서 가습기 없을 때는 수건을 물에 적셔서
이제 좀 짜 가지고 방에 걸어놓기도 하고 음~,이제 좀 짜 가지고 방에 걸어놓기도 하고 음~
그 외에는 뭐 물을 많이 마신다거나 그런 것밖에 없는 거 같애 너는 어떤 애를 쓰는데?,그 외에는 뭐 물을 많이 마신다거나 그런 것밖에 없는 거 같애 너는 어떤 애를 쓰는데?
나도 이제 가습기를 많이 심하면 가습기를 꺼내기도 하는데,나도 이제 가습기를 많이 심하면 가습기를 꺼내기도 하는데
근데 그냥 최근에는 니가 말한 것처럼 물을 떠 놓고 있거나,근데 그냥 최근에는 네가 말한 것처럼 물을 떠 놓고 있거나
아니면은 빨래 같은 거 있잖아 방에다가 널어놓으면 확실히 낫긴 하더라고,아니면은 빨래 같은 거 있잖아 방에다가 널어놓으면 확실히 낫긴 하더라고
근데 그게 건조함을 다 이기지는 못하는 거 같애 아무리 생각해도 역시 가습기가 최고라는 생각밖에,근데 그게 건조함을 다 이기지는 못하는 거 같애 아무리 생각해도 역시 가습기가 최고라는 생각밖에
가습기가 좋긴 한데 예전에 막 가습기 관련해서 많이,가습기가 좋긴 한데 예전에 막 가습기 관련해서 많이
뉴스가 나오고 이랬어서 처음에 가습기에 대한 신뢰가 정말,뉴스가 나오고 이랬어서 처음에 가습기에 대한 신뢰가 정말
없었던 건 사실이어가지고 최근에는 그래도,없었던 건 사실이어가지고 최근에는 그래도
가습기를 살까 생각을 하고 있긴 한데 아직까지는 버틸만한 것 같기도 하고,가습기를 살까 생각을 하고 있긴 한데 아직까지는 버틸만한 것 같기도 하고
근데 요즘 건조해지니까 어른들보다는 집에 애기들이,근데 요즘 건조해지니까 어른들보다는 집에 애기들이
좀 코피를 자주 흘린다거나 그런 게 있긴 해서,좀 코피를 자주 흘린다거나 그런 게 있긴 해서
뭐~ 가습기를 사야겠단 생각을 늘상 하고 있어,뭐~ 가습기를 사야겠단 생각을 늘상 하고 있어
아마 그냥 가습기는 괜찮을 거야 그~ 가습기 살균제가 문제가 됐던 경우라서 그게,아마 그냥 가습기는 괜찮을 거야 그~ 가습기 살균제가 문제가 됐던 경우라서 그게
근데 코피를 흘릴 정도라면 약간 진짜 필요하긴 할 것 같다,근데 코피를 흘릴 정도라면 약간 진짜 필요하긴 할 것 같다
좀 코피를 자주 흘리는 스타일이긴 한데 코안에 점막이 약한가 봐 근데,좀 코피를 자주 흘리는 스타일이긴 한데 코안에 점막이 약한가 봐 근데
큰 애가 코피를 한 번 흘리면 진짜,큰 애가 코피를 한 번 흘리면 진짜
잘 안 멎는 타입이어가지고 지난번에도,잘 안 멎는 타입이어가지고 지난번에도
코피 난다고 방에 오더니 한 이십 분 뒤에 멎었던 경험이 있어서,코피 난다고 방에 오더니 한 이십 분 뒤에 멎었던 경험이 있어서
좀 필요하다고 생각을 하고 있어,좀 필요하다고 생각을 하고 있어
이십 분이면 굉장히 길게 났었네,이십 분이면 굉장히 길게 났었네
약간 그런 게 필요하겠다.,약간 그런 게 필요하겠다.
그래서 요즘 뭐 애들이랑 같이 건강보조제 이런 것도 먹고 하는데,그래서 요즘 뭐 애들이랑 같이 건강보조제 이런 것도 먹고 하는데
너는 뭐~ 먹고 있는 보조제 이런 거 있어?,너는 뭐~ 먹고 있는 보조제 이런 거 있어?
아 지금은 딱히 보조제 없고 지금은 비염약 먹는다고,아 지금은 딱히 보조제 없고 지금은 비염약 먹는다고
그~ 뭐~ 같이 먹어도 되는지 안 되는지는 솔직히 잘 모르겠지만,그~ 뭐~ 같이 먹어도 되는지 안 되는지는 솔직히 잘 모르겠지만
뭔가 그냥 약 먹는데 보조제도 같이 먹기 좀 그래서 그냥 내가 안 먹고 있었거든,뭔가 그냥 약 먹는데 보조제도 같이 먹기 좀 그래서 그냥 내가 안 먹고 있었거든
근데 근데 평소에 가끔씩 눈 같은 거 많이 건조할 때는,근데 근데 평소에 가끔씩 눈 같은 거 많이 건조할 때는
루테인 챙겨 먹는 게 정도가 다인 것 같아,루테인 챙겨 먹는 게 정도가 다인 것 같아
루테인을 그~ 먹고 안 먹고가 확실히 다르더라고  그래갖고,루테인을 그~ 먹고 안 먹고가 확실히 다르더라고  그래갖고
뭐~ 너는 따로 챙겨 먹는 게 있니?,뭐~ 너는 따로 챙겨 먹는 게 있니?
나도 일단은 눈 건강이 별로 안 좋아서 아~ 왜 케 건강한 데가 없지,나도 일단은 눈 건강이 별로 안 좋아서 아~ 왜 이렇게 건강한 데가 없지
확실히 이제 건조해지니까 눈도 건조해져가지고 매일같이 막,확실히 이제 건조해지니까 눈도 건조해져가지고 매일같이 막
점안액 넣고 이런 것도 할 짓이 못 되더라고 그래서 건강 보조제를 챙겨먹고,점안액 넣고 이런 것도 할 짓이 못 되더라고 그래서 건강 보조제를 챙겨먹고
요즘 건강 보조제 약이 아니라 음식이에요 하는 그런 것들 되게 많이 나오잖아 그래서,요즘 건강 보조제 약이 아니라 음식이에요 하는 그런 것들 되게 많이 나오잖아 그래서
