사투리,표준어
저는 평소 살면서,저는 평소 살면서
어~ 지금 은퇴한 삼성 라이온즈 이승엽 선수가 말씀하신,어~ 지금 은퇴한 삼성 라이온즈 이승엽 선수가 말씀하신
뭐였더라 갑자기 생각이 안 나네 땀을 흘린 노력은 결코 배신하지 않는다 이런 좌우명이 있거든요.,뭐였더라 갑자기 생각이 안 나네 땀을 흘린 노력은 결코 배신하지 않는다 이런 좌우명이 있거든요.
이거 이 좌우명을 어릴 때부터 항상 가슴 속에 품고 지금까지 살아왔습니다.,이거 이 좌우명을 어릴 때부터 항상 가슴 속에 품고 지금까지 살아왔습니다.
해서 땀을 흘린 노력은 결코 배신하지 않는다 이 말은,해서 땀을 흘린 노력은 결코 배신하지 않는다 이 말은
말 그대로 미친 미친 듯이 노력하는 자에게는 그에 대한 보상이 따르고,말 그대로 미친 미친 듯이 노력하는 자에게는 그에 대한 보상이 따르고
절대 노력을 배반하지 않는다는 말인데요.,절대 노력을 배반하지 않는다는 말인데요.
고등학교 때도 이 생각을 하면서,고등학교 때도 이 생각을 하면서
어~ 힘들 때 이 생각을 하면서 계속 공부를 했었고,어~ 힘들 때 이 생각을 하면서 계속 공부를 했었고
그~ 이 좌우명을 생각하면서 제가 원했던 대학교에 지금 들어와서 재밌게 대학생활을 하고 있습니다.,그~ 이 좌우명을 생각하면서 제가 원했던 대학교에 지금 들어와서 재밌게 대학생활을 하고 있습니다.
그리고 이제 군대를 가서도 이제 제가 힘들 때마다 이~ 이 좌우명을 떠올리면서,그리고 이제 군대를 가서도 이제 제가 힘들 때마다 이~ 이 좌우명을 떠올리면서
내가 한 만큼 보상이 돌아오는 거니까,내가 한 만큼 보상이 돌아오는 거니까
그래서 남들보다 쫌 더 열심히 할려고 노력을 했었고요.,그래서 남들보다 조금 더 열심히 할려고 노력을 했었고요.
또 군대를 제대하고 대학교에 들어와서는 어~ 이제 이 학년 전공을 제대로 들으면서,또 군대를 제대하고 대학교에 들어와서는 어~ 이제 이 학년 전공을 제대로 들으면서
어~ 처음에  적응이 쫌 안 안 됐습니다 힘들고 간만에 공부를 하다 보니까,어~ 처음에  적응이 조금 안 안 됐습니다 힘들고 간만에 공부를 하다 보니까
그 때도 이 이승엽 선수의 좌우명을 떠올리니까 어~ 얘가  내가 열심히 힘들지만 참고 견뎌야,그 때도 이 이승엽 선수의 좌우명을 떠올리니까 어~ 얘가  내가 열심히 힘들지만 참고 견뎌야
나중에 그 보상이 오는 만큼 오는 거 같더라고요.,나중에 그 보상이 오는 만큼 오는 거 같더라고요.
그래서 그 때도 참고 열심히 해서 나중에 좋은 성적으로,그래서 그 때도 참고 열심히 해서 나중에 좋은 성적으로
어~ 장학금도 여러 번 받고 이렇게 할 수 있었습니다.,어~ 장학금도 여러 번 받고 이렇게 할 수 있었습니다.
어~ 이런 위기 위기를 넘기고 나니까,어~ 이런 위기 위기를 넘기고 나니까
어~ 당장 대학생들이 직면했던 과 아~ 직면했던 이제 숙원사업 취업이 있드라구요.,어~ 당장 대학생들이 직면했던 과 아~ 직면했던 이제 숙원사업 취업이 있드라구요.
그래서 저도 이제 스물 스무 살 중반 이십 대 중반이 되면서,그래서 저도 이제 스물 스무 살 중반 이십 대 중반이 되면서
어~ 취업에 대한 압박이 점점 생겼고 딱 사 학년이 되니까,어~ 취업에 대한 압박이 점점 생겼고 딱 사 학년이 되니까
아~ 취업 압박이 되게 많이  되더라고요.,아~ 취업 압박이 되게 많이  되더라고요.
삼 학년 될 때까지는 몰랐는데 딱 사 학년이 돼서,삼 학년 될 때까지는 몰랐는데 딱 사 학년이 돼서
어~ 아침에 눈을 뜨니까,어~ 아침에 눈을 뜨니까
아~ 은근히 나도 모르게 이 취업에 취업에 대한 압박이 스물스물 올라오는 게,아~ 은근히 나도 모르게 이 취업에 취업에 대한 압박이 스물스물 올라오는 게
뭐~ 내가 빨리 준비를 해야게 해야 해야 되겠다 이런 생각이 들어서,뭐~ 내가 빨리 준비를 해야게 해야 해야 되겠다 이런 생각이 들어서
그 때부터 준비를 본격적으로 했습니다.,그 때부터 준비를 본격적으로 했습니다.
취업 준비를 하면서 아~ 또 힘들었지만 그래도 또 이제 이승엽 선수의 땀을 흘린 노력은 결코 배신하지 않는다.,취업 준비를 하면서 아~ 또 힘들었지만 그래도 또 이제 이승엽 선수의 땀을 흘린 노력은 결코 배신하지 않는다.
어~ 이 말을 떠올리면서 열심히 견디 견뎌가지고,어~ 이 말을 떠올리면서 열심히 견디 견뎌가지고
어~ 단기간에 합격해서 지금 뭐~ 좋은 결과를 냈습니다.,어~ 단기간에 합격해서 지금 뭐~ 좋은 결과를 냈습니다.
어~ 이 외에 이 가치관 외에 저는,어~ 이 외에 이 가치관 외에 저는
아~ 이 좌우명 외에 저는 감명 받았던 게 그~,아~ 이 좌우명 외에 저는 감명 받았던 게 그~
갑자기 생각이 쫌 잘 안 나는데,갑자기 생각이 조금 잘 안 나는데
삼성 라이온즈의 양준혁 선수였나 네 지금 은퇴했습니다.,삼성 라이온즈의 양준혁 선수였나 네 지금 은퇴했습니다.
이 양준혁 선수가 본인이 말했던 좌우명 이런 문구는 없지만,이 양준혁 선수가 본인이 말했던 좌우명 이런 문구는 없지만
항상 꾸준하게 노력을 하면서 어~,항상 꾸준하게 노력을 하면서 어~
케이비오 리그 최초로  이차 단타를 치는 치는 등 되게 꾸준한 활약을 십 년 넘게 보여줬거든요.,케이비오 리그 최초로  이차 단타를 치는 치는 등 되게 꾸준한 활약을 십 년 넘게 보여줬거든요.
해서 이렇게 꾸준하게 롱런하는 하는 모습을 보고 아~ 나도 장차에 사회에 나가서,해서 이렇게 꾸준하게 롱런하는 하는 모습을 보고 아~ 나도 장차에 사회에 나가서
