사투리,표준어
자격증 하니깐,자격증 하니깐
제가 고등학교를 상업 고등학교를 나왔었거든요.,제가 고등학교를 상업 고등학교를 나왔었거든요.
그래 가지고 그때부터,그래 가지고 그때부터
음~ 취업과 관련해 가지고 필요한 자격증을,음~ 취업과 관련해 가지고 필요한 자격증을
몇 개 땄던 게 생각이 나는데,몇 개 땄던 게 생각이 나는데
저는 딱 중학교 삼 학년 때 상업 고등학교로 가야겠다는 마음을 먹고,저는 딱 중학교 삼 학년 때 상업 고등학교로 가야겠다는 마음을 먹고
그~ 학교에 맞춰서 다 준비를 이렇게 하고,그~ 학교에 맞춰서 다 준비를 이렇게 하고
합격을 다 해놓고 남들은 이제 다 인문계 고등학교 간다고,합격을 다 해놓고 남들은 이제 다 인문계 고등학교 간다고
그~ 시험을  준비할 때,그~ 시험을  준비할 때
저는 이미 합격한 상태에서 학교만 왔다 갔다 거리기 쫌 그런 거예요.,저는 이미 합격한 상태에서 학교만 왔다 갔다 거리기 조금 그런 거예요.
그래 가지고 미리 엄마가 저희 언니가 미리 다니고 있어 가지고 엄마가 이제,그래 가지고 미리 엄마가 저희 언니가 미리 다니고 있어 가지고 엄마가 이제
눈을 떠 가지고 미리 공부하면 좋겠구나 싶어 가지고,눈을 떠 가지고 미리 공부하면 좋겠구나 싶어 가지고
중 삼 때 저를 데리고  있는 학교에 학원에 데려갔어요.,중 삼 때 저를 데리고  있는 학교에 학원에 데려갔어요.
그래 가지구 학원이 딱 두 개 있었는데,그래 가지구 학원이 딱 두 개 있었는데
한 학원은 쪼끔 편하게 가르친다 이런 학원이었고,한 학원은 쪼끔 편하게 가르친다 이런 학원이었고
또 한 곳은 쫌 빡세게 가르친다 이렇게 나뉜 그런 학원이었는데,또 한 곳은 조금 빡세게 가르친다 이렇게 나뉜 그런 학원이었는데
저는 할 때 열심히 하자는 마음으로 편안한 학원보다는,저는 할 때 열심히 하자는 마음으로 편안한 학원보다는
빡센 학원을 선택해 가지고,빡센 학원을 선택해 가지고
거기서 일단은,거기서 일단은
젤 처음인  자격증이랑 컴퓨터 자격증을,젤 처음인  자격증이랑 컴퓨터 자격증을
취득을 할려고 수강 신청을 했어요.,취득을 할려고 수강 신청을 했어요.
그래 가지고 중 삼 때부터 학교를 마치면은 버스를 타고,그래 가지고 중 삼 때부터 학교를 마치면은 버스를 타고
그때 그~ 중학교에서 이 학교로 가기 위해서 한 열 명 정도 친구들이 있었는데 거기서 한,그때 그~ 중학교에서 이 학교로 가기 위해서 한 열 명 정도 친구들이 있었는데 거기서 한
세네 명 정도가 같이,세네 명 정도가 같이
저 같은 상황처럼 미리 공부를 한다고,저 같은 상황처럼 미리 공부를 한다고
다 같이 학원을 다닐라고 했던 사람들이었어요 그래 가지구,다 같이 학원을 다닐라고 했던 사람들이었어요 그래 가지구
세 명이 다 같이 쪼로로 학교 마치면 내려와 가지고 버스 타고,세 명이 다 같이 쪼로로 학교 마치면 내려와 가지고 버스 타고
가 가지구 수업 듣고 이런 친구들이었는데,가 가지구 수업 듣고 이런 친구들이었는데
어~ 첫 번째 자격증이 전산 회계 운용사라고,어~ 첫 번째 자격증이 전산 회계 운용사라고
필기를 먼저 합격을 해야지 실기를 응시할 수 있는 그런 자격증이에요.,필기를 먼저 합격을 해야지 실기를 응시할 수 있는 그런 자격증이에요.
막 다른 자격증은 한 번만 치면은 합격만 하면 바로 그~ 증이 나오는데,막 다른 자격증은 한 번만 치면은 합격만 하면 바로 그~ 증이 나오는데
이거는 시험을 두 번 쳐야지,이거는 시험을 두 번 쳐야지
자격증이 나온다고 해 가지고 처음에 쫌 겁을 먹었었는데,자격증이 나온다고 해 가지고 처음에 조금 겁을 먹었었는데
한 번은 쫌 널럴하게 시험을 봐 가지고 떨어졌어요.,한 번은 조금 널럴하게 시험을 봐 가지고 떨어졌어요.
그리고 두 번째 할 때는 쫌 그때는 마음을 다잡고 열심히 집중을 해 가지고,그리고 두 번째 할 때는 조금 그때는 마음을 다잡고 열심히 집중을 해 가지고
합격을 하게 됐는데 그 학원이,합격을 하게 됐는데 그 학원이
빡세게 가르친다고 했잖아요.,빡세게 가르친다고 했잖아요.
이제 처음에 가르칠 때는 이케 잘 설명을 해주시다가,이제 처음에 가르칠 때는 이렇게 잘 설명을 해주시다가
나중에 끝에 가면은,나중에 끝에 가면은
그~ 실전 모의고사 이런 게 쫌 모여있는 그런 종이가 있잖아요 맨 뒷장이,그~ 실전 모의고사 이런 게 조금 모여있는 그런 종이가 있잖아요 맨 뒷장이
그래서 거기서 만약에 열다섯 문제 이케 스무 문제 정해져 있다가,그래서 거기서 만약에 열다섯 문제 이렇게 스무 문제 정해져 있다가
그게 한 회에 문제에 틀린 수만큼,그게 한 회에 문제에 틀린 수만큼
자 자 크기 같은 걸로 손바닥 때리는 그런 학원이었어요.,자 자 크기 같은 걸로 손바닥 때리는 그런 학원이었어요.
틀린 수만큼 이렇게 손바닥을 맞고,틀린 수만큼 이렇게 손바닥을 맞고
그렇게 공부를 했었는데,그렇게 공부를 했었는데
제가 어느 날은 되게 많이 틀려 가지고 손바닥을 연달아 가지구 진짜 많이 맞는 날 있었는데,제가 어느 날은 되게 많이 틀려 가지고 손바닥을 연달아 가지구 진짜 많이 맞는 날 있었는데
진짜 아파 가지구 눈물이 막 맺히고,진짜 아파 가지구 눈물이 막 맺히고
그런 기억이 쫌 있는데 그 덕분에 쫌 합격을 할 수 있지 않았을까 라는 생각을 지금하고 있고,그런 기억이 조금 있는데 그 덕분에 조금 합격을 할 수 있지 않았을까 라는 생각을 지금하고 있고
그리고 두 번째 자격증인 컴퓨터 활용,그리고 두 번째 자격증인 컴퓨터 활용
그건 나중에 취업했을 때 진짜 도움 많이 된다고 해 가지고,그건 나중에 취업했을 때 진짜 도움 많이 된다고 해 가지고
저는 회계 자격증을 취득할려고 갔었는데,저는 회계 자격증을 취득할려고 갔었는데
학원 선생님이 컴퓨터까지 이렇게,학원 선생님이 컴퓨터까지 이렇게
길을 이렇게 틀어놓는 거예요 그래 가지고 또 저희 엄마는 또 홀깃해 가지고 그것까지,길을 이렇게 틀어놓는 거예요 그래 가지고 또 저희 엄마는 또 홀깃해 가지고 그것까지
해 가지고 같이 하루에 회계랑 컴퓨터랑 이렇게 같이 수업을 듣고,해 가지고 같이 하루에 회계랑 컴퓨터랑 이렇게 같이 수업을 듣고
컴퓨터 활용 능력도 취득을 하고,컴퓨터 활용 능력도 취득을 하고
이제 또 그거 두 개만 취득을 하고,이제 또 그거 두 개만 취득을 하고
필기까지만 합격을 하고 이제 고등학교 입학해 가지고,필기까지만 합격을 하고 이제 고등학교 입학해 가지고
그때 실기도 준비를 하고 다른 전산 회계도 준비를,그때 실기도 준비를 하고 다른 전산 회계도 준비를
해 가지고 취득을 하고 학교에서도 많이,해 가지고 취득을 하고 학교에서도 많이
상업 학교니까는 많이 해 열어주더라고요 학교에서,상업 학교니까는 많이 해 열어주더라고요 학교에서
수업 시간에 시험도 치고 아이티큐 이런 거 지티큐,수업 시간에 시험도 치고 아이티큐 이런 거 지티큐
이런 기본적인 거 학교에서 배우고,이런 기본적인 거 학교에서 배우고
시험도 열어주고 그래 가지고 그런 거는 좀 쉽게 딸 수 있었고,시험도 열어주고 그래 가지고 그런 거는 좀 쉽게 딸 수 있었고
제가 이제 또 이 학년 때 관광과로 이렇게,제가 이제 또 이 학년 때 관광과로 이렇게
과가 이렇게 네 개 과로 나뉘는데 제가 거기서 관광과를,과가 이렇게 네 개 과로 나뉘는데 제가 거기서 관광과를
지원했어 가지고 거기서 국내 여행사랑,지원했어 가지고 거기서 국내 여행사랑
조주 기능사를 취득을 했었어요.,조주 기능사를 취득을 했었어요.
네 그래 가지고 저는 지금도 회계과를 나오면서,네 그래 가지고 저는 지금도 회계과를 나오면서
남들은 다 인문계에서 이렇게 왔는데 저는 상업 고등학교에 와 가지구,남들은 다 인문계에서 이렇게 왔는데 저는 상업 고등학교에 와 가지구
몇 개 자격증을 갖고 있는 상황이잖아요.,몇 개 자격증을 갖고 있는 상황이잖아요.
그래 가지구 그런 게 쫌 뿌듯하고 보람되고 쫌 좋았던 거 같아요 혹시,그래 가지구 그런 게 조금 뿌듯하고 보람되고 조금 좋았던 거 같아요 혹시
자격증 취득한 그런 거 있을까요?,자격증 취득한 그런 거 있을까요?
어~ 저는 옛날 때부터 공부랑은 거리가 멀었던 사람이라 가지고,어~ 저는 옛날 때부터 공부랑은 거리가 멀었던 사람이라 가지고
자격증이 있긴 있는데 제가 중학교 때는,자격증이 있긴 있는데 제가 중학교 때는
운동을 했었어요 중학교 때 스쿼시라고,운동을 했었어요 중학교 때 스쿼시라고
벽보고 테니스 치는 거 그~ 여성분들 살 뺀다고 되게 많이 하는 거 있는데,벽보고 테니스 치는 거 그~ 여성분들 살 뺀다고 되게 많이 하는 거 있는데
거기서 운동을 하다가 그때,거기서 운동을 하다가 그때
아무래도 운동을 하다 보니까 쫌 사람들이 또 되게 험악  험악하고 그래요.,아무래도 운동을 하다 보니까 조금 사람들이 또 되게 험악  험악하고 그래요.
