사투리,표준어
저는 봄 여름 가을 겨울 중에서,저는 봄 여름 가을 겨울 중에서
가을이라는 계절이 제일 좋더라고요.,가을이라는 계절이 제일 좋더라고요.
왜냐면은 제가 구월 달에 태어나서,왜냐면은 제가 구월 달에 태어나서
구월이 가을이고 가을에 제가 태어났거든요.,구월이 가을이고 가을에 제가 태어났거든요.
근데 그것뿐만이 아니고,근데 그것뿐만이 아니고
최근에 구월 달에 제 생일날 여자친구가 저한테,최근에 구월 달에 제 생일날 여자친구가 저한테
수지의 겨울 아이라는 노래를 혼자 리메이크해서,수지의 겨울 아이라는 노래를 혼자 리메이크해서
가을에 태어나 이런 식으로 저한테 노래를 불러주더라고요.,가을에 태어나 이런 식으로 저한테 노래를 불러주더라고요.
그때 그게 너무 인상 깊어서,그때 그게 너무 인상 깊어서
지금으로서 저는 봄 여름 가을 겨울 사계절 중에서 가을이 제일 좋아요.,지금으로서 저는 봄 여름 가을 겨울 사계절 중에서 가을이 제일 좋아요.
혹시 선생님은,혹시 선생님은
봄 여름 가을 겨울 사계절 중에서 어떤 계절 제일 좋아하세요?,봄 여름 가을 겨울 사계절 중에서 어떤 계절 제일 좋아하세요?
그리고 왜 그 계절을 가장 좋아하는지 저한테 알려주시면 고맙겠어요.,그리고 왜 그 계절을 가장 좋아하는지 저한테 알려주시면 고맙겠어요.
어~ 저는 봄 여름 가을 겨울 중에,어~ 저는 봄 여름 가을 겨울 중에
제가 가을을 좋아하신다고 하셨는데 저는 가을보다는 저는 여름을 쪼금 더 좋아하는 것 같애요.,제가 가을을 좋아하신다고 하셨는데 저는 가을보다는 저는 여름을 쪼금 더 좋아하는 것 같애요.
저는 이제 저 같은 경우는 이제 여름에 태어났고 이제,저는 이제 저 같은 경우는 이제 여름에 태어났고 이제
추운 것보다 이제 더위를 쫌 더 잘 참는 것 같아가지고,추운 것보다 이제 더위를 조금 더 잘 참는 것 같아가지고
그리고 물놀이 하는 것도 좋아하고 어~,그리고 물놀이 하는 것도 좋아하고 어~
제가 그래도 근데 비가 여름에 자주 오긴 하는데 이제,제가 그래도 근데 비가 여름에 자주 오긴 하는데 이제
