사투리,표준어
어~ 이,어~ 이
어~ 야 왔나?,어~ 야 왔나?
어~ 야 니 그~ 뭐냐,어~ 야 너 그~ 뭐냐
뭐~ 리셀 그걸로 뭐~ 돈 쫌 번다매?,뭐~ 리셀 그걸로 뭐~ 돈 조금 번다며?
어~ 내 요즘에 그~ 신발 중에서,어~ 나 요즘에 그~ 신발 중에서
나이키랑 여러 해외 브랜드에서 나오는 신발들이 있단 말이야.,나이키랑 여러 해외 브랜드에서 나오는 신발들이 있단 말이야.
근데 그걸 요즘에는 그냥 파는 게 아니라 레프리라고,근데 그걸 요즘에는 그냥 파는 게 아니라 레프리라고
말 그대로 뭐~ 추첨을 통해서 모두가 할 수 있는 게 아니라 추첨을 통해서,말 그대로 뭐~ 추첨을 통해서 모두가 할 수 있는 게 아니라 추첨을 통해서
이제 당첨된 사람만 살 수 있게 하는 거야.,이제 당첨된 사람만 살 수 있게 하는 거야.
파는 입장인데 마음대로 사지를 못 한다고?,파는 입장인데 마음대로 사지를 못 한다고?
그렇지.,그렇지.
걔네들 이제 일부러 약간 희소성을 높이게 약간 가치를 높여가지고,걔네들 이제 일부러 약간 희소성을 높이게 약간 가치를 높여가지고
그런 식으로 사더라고.,그런 식으로 사더라고.
어~ 그래가지고 그래가지고 요즘 되게,어~ 그래가지고 그래가지고 요즘 되게
조던이랑 뉴발란스 뭐~ 나이키 이런 데서 나오는 신발들이,조던이랑 뉴발란스 뭐~ 나이키 이런 데서 나오는 신발들이
뭐~ 이제 레프리 되는데 거기서 내가 이제 몇 번 당첨이 돼가지고,뭐~ 이제 레프리 되는데 거기서 내가 이제 몇 번 당첨이 돼가지고
걔네를 이제 리셀이라고 뭐~ 그런 플랫폼을 통해가지고,걔네를 이제 리셀이라고 뭐~ 그런 플랫폼을 통해가지고
사람들한테 더 비싸게 파는 거야.,사람들한테 더 비싸게 파는 거야.
이게 사실 뭐~ 합법 합법적인 거 아닌데 그냥 뭐~ 이거 하니까,이게 사실 뭐~ 합법 합법적인 거 아닌데 그냥 뭐~ 이거 하니까
사람들도 좋아하고 그니까 사는 사람 좋아하고 파는 사람도 돈 더 버니까 좋고,사람들도 좋아하고 그러니까 사는 사람 좋아하고 파는 사람도 돈 더 버니까 좋고
그니까 뭐~ 개안터라고.,그러니까 뭐~ 괜찮더라고.
아~ 웃돈 주고 사는 사람들도 그걸 더 좋아하는 거야?,아~ 웃돈 주고 사는 사람들도 그걸 더 좋아하는 거야?
어~ 왜냐면 자기들은 이제 추첨에서 떨어졌기 때문에,어~ 왜냐면 자기들은 이제 추첨에서 떨어졌기 때문에
구하지 못하는 신발들을 이케 구하거나 아니면 추첨을 몰랐었다가,구하지 못하는 신발들을 이렇게 구하거나 아니면 추첨을 몰랐었다가
뭐~ 늦게 알아가지고 뭐~ 사지 못했던 제품들,뭐~ 늦게 알아가지고 뭐~ 사지 못했던 제품들
그런 거를 살 수 있으니까 걔들 뭐~ 좋아하지 뭐~,그런 거를 살 수 있으니까 걔들 뭐~ 좋아하지 뭐~
어떻게 보면 원리는 주식이랑 비슷하네?,어떻게 보면 원리는 주식이랑 비슷하네?
어~ 걔네도 이제 가격이 막 오르락내리락한단 말이야.,어~ 걔네도 이제 가격이 막 오르락내리락한단 말이야.
막 어떤 유튜버가 신었다 연예인이 신었다 이러면 오르고,막 어떤 유튜버가 신었다 연예인이 신었다 이러면 오르고
뭐~ 이 제품에 대한 안 좋은 그니까 뭐~ 패션 트렌드가 지난다든지,뭐~ 이 제품에 대한 안 좋은 그러니까 뭐~ 패션 트렌드가 지난다든지
안 좋은 얘기들이 들리면 떨어지고 똑같지 정말,안 좋은 얘기들이 들리면 떨어지고 똑같지 정말
흔히 좀 신발은 유행 같은 걸 타기도 하니까,흔히 좀 신발은 유행 같은 걸 타기도 하니까
