사투리,표준어
음악 평소에 듣는 거 좋아하세요?,음악 평소에 듣는 거 좋아하세요?
평소에 엄청 좋아합니다.,평소에 엄청 좋아합니다.
가요 같은 거,가요 같은 거
되게 좋아하고 그다음에 뭐 팝송이나 아니면 클래식 음악,되게 좋아하고 그다음에 뭐 팝송이나 아니면 클래식 음악
그런 종류 여러 분야에 대해서,그런 종류 여러 분야에 대해서
여러 장르에 대해서 음악을 좋아해 가지고 자주 듣고 있습니다.,여러 장르에 대해서 음악을 좋아해 가지고 자주 듣고 있습니다.
평소에 그러면 뭐 바깥에 외출을 하거나 이동 중에도 음악을 많이 듣는 편이세요?,평소에 그러면 뭐 바깥에 외출을 하거나 이동 중에도 음악을 많이 듣는 편이세요?
거의 차에서도 음악이,거의 차에서도 음악이
꺼질 틈도 없이 계속 운전 중에도 듣고,꺼질 틈도 없이 계속 운전 중에도 듣고
집에서도 컴퓨터 하면서도,집에서도 컴퓨터 하면서도
항상 음악은 켜져 있습니다.,항상 음악은 켜져 있습니다.
저도 가요도 좋아하고,저도 가요도 좋아하고
뭐 팝송이나 클래식 장르에 안 가리고 좋아하는 편이긴 한데요.,뭐 팝송이나 클래식 장르에 안 가리고 좋아하는 편이긴 한데요.
특히 좀 선호하시는 음악이 있나요?,특히 좀 선호하시는 음악이 있나요?
시기마다 조금 달랐는데 학창시절에는,시기마다 조금 달랐는데 학창시절에는
가요나 아니면은 피아노 음악 같은 클래식 음악을 좋아했는데,가요나 아니면은 피아노 음악 같은 클래식 음악을 좋아했는데
요즘에는 그런 알엔비 힙합같은,요즘에는 그런 알엔비 힙합같은
어~ 장르를 되게 즐겨 듣고 크로시,어~ 장르를 되게 즐겨 듣고 크로시
크러시라든지 아니면 자이언티 같은,크러시라든지 아니면 자이언티 같은
그런 가수들을 특히 좋아합니다.,그런 가수들을 특히 좋아합니다.
약간 뭔가 그루브가 있고 이런 쪽으로 좋아하시는 거 같은데,약간 뭔가 그루브가 있고 이런 쪽으로 좋아하시는 거 같은데
혹시,혹시
다른 외국 가수 중에 좋아하는 가수는 있으세요?,다른 외국 가수 중에 좋아하는 가수는 있으세요?
팝송 그 빌보드 차트 탑백이라는 그~,팝송 그 빌보드 차트 탑백이라는 그~
노래를 다운 받아 가지고 듣고는 있는데,노래를 다운 받아 가지고 듣고는 있는데
그 좋은 노래가,그 좋은 노래가
많다는 건 알고 있는데 그 정확하게 가수 이름은 제가 기억을 하지 못하겠네요 근데,많다는 건 알고 있는데 그 정확하게 가수 이름은 제가 기억을 하지 못하겠네요 근데
들어보면은,들어보면은
그~ 팝송 종류가 되게 알엔비나 힙합 쪽 장르가 많아서,그~ 팝송 종류가 되게 알엔비나 힙합 쪽 장르가 많아서
예 평소에 즐겨 듣고 있습니다.,예 평소에 즐겨 듣고 있습니다.
저 같은 경우는 음악을,저 같은 경우는 음악을
뭔가 학창시절에 사춘기나 이럴 때 약간 스트레스를 해소하기 위해서,뭔가 학창시절에 사춘기나 이럴 때 약간 스트레스를 해소하기 위해서
많이 들었었던 거 같은데 되게 직접적인 계기가 됐던 게,많이 들었었던 거 같은데 되게 직접적인 계기가 됐던 게
어머니 친구분이 레코드 가게를 하셨었거든요.,어머니 친구분이 레코드 가게를 하셨었거든요.
그런데 그 레코드 가게가 이제 폐업을 하면서,그런데 그 레코드 가게가 이제 폐업을 하면서
되게 상당수 많은 양의 뭔가 테잎이나 씨디라든지 이런,되게 상당수 많은 양의 뭔가 테잎이나 씨디라든지 이런
레코드가 많이 남아서 그걸 다 저한테 주셨어요 그래서,레코드가 많이 남아서 그걸 다 저한테 주셨어요 그래서
그때 처음 듣게 됐던 게 뭔가 머라이어 캐리라든지,그때 처음 듣게 됐던 게 뭔가 머라이어 캐리라든지
아니면 보이즈투 맨이라든지 샐린디온이라든지,아니면 보이즈투 맨이라든지 샐린디온이라든지
이런 구십년대 되게 팝 가수 음악을 아주 어렸을 때부터 많이 들었던 거 같애요.,이런 구십년대 되게 팝 가수 음악을 아주 어렸을 때부터 많이 들었던 거 같애요.
그 뒤로 약간 음악감상을 하는 취미가 생겼던 거 같애요.,그 뒤로 약간 음악감상을 하는 취미가 생겼던 거 같애요.
아 저도 좀 비슷한 경우입니다.,아 저도 좀 비슷한 경우입니다.
어릴 때부터,어릴 때부터
그런 카세트나 씨디 플레이어가 항상 집에 있어 가지고,그런 카세트나 씨디 플레이어가 항상 집에 있어 가지고
그 누나가 한명 있었는데 그~,그 누나가 한명 있었는데 그~
이제 씨디랑 테이프를,이제 씨디랑 테이프를
이제 새로운 가수 가수가 새로 앨범을 낼 때마다,이제 새로운 가수 가수가 새로 앨범을 낼 때마다
좋아하는 가수가 앨범을 낼 때마다 테이프를,좋아하는 가수가 앨범을 낼 때마다 테이프를
그 카세트 테이프를 사 가지고,그 카세트 테이프를 사 가지고
즐겨 들었던 기억이 있습니다.,즐겨 들었던 기억이 있습니다.
약간 이제 한국 가요 같은 경우도 팝송 예전처럼 팝송 못지 않게 인제 워낙,약간 이제 한국 가요 같은 경우도 팝송 예전처럼 팝송 못지 않게 인제 워낙
수준도 높아지고 뭐 최근에는 이제 비티에스가,수준도 높아지고 뭐 최근에는 이제 비티에스가
빌보드에서도 일위를 하고,빌보드에서도 일위를 하고
그게 이제 케이팝이라는 게 그냥 단순한,그게 이제 케이팝이라는 게 그냥 단순한
케이팝으로 머무는 게 아니고 하나의 장르가 돼서 굉장히,케이팝으로 머무는 게 아니고 하나의 장르가 돼서 굉장히
글로벌해진 느낌이 들기도 하구요,글로벌해진 느낌이 들기도 하구요
