사투리,표준어
어~ 저는,어~ 저는
반려견을 키우고 있는데,반려견을 키우고 있는데
작년에 엄마 가게 앞에서,작년에 엄마 가게 앞에서
가게 앞에서 키우던 분이 강아지가 집에 혼자 있다고,가게 앞에서 키우던 분이 강아지가 집에 혼자 있다고
자기보다는 저희가 키우는 게 낫다고 해서 작년부터 키우고 있어요.,자기보다는 저희가 키우는 게 낫다고 해서 작년부터 키우고 있어요.
이름은 보름이고,이름은 보름이고
말티즈고 몸무게는,말티즈고 몸무게는
이 점,이 점
육 키로여서 되게 작아요.,육 키로여서 되게 작아요.
사람도 좋아하고 해서,사람도 좋아하고 해서
사람한테 애교도 많고요.,사람한테 애교도 많고요.
그래서 되게 사랑스럽고 귀여워요.,그래서 되게 사랑스럽고 귀여워요.
동물 반려견을 키우기 시작하면서부터,동물 반려견을 키우기 시작하면서부터
여러 가지 정보를 찾아보면서,여러 가지 정보를 찾아보면서
알게 된 건데 반려동물,알게 된 건데 반려동물
반려견한테,반려견한테
오메가 쓰리랑,오메가 쓰리랑
유산균이 필수 영양제라고 하더라고요.,유산균이 필수 영양제라고 하더라고요.
그래서 지금 그거 두 개 먹이고 있고요.,그래서 지금 그거 두 개 먹이고 있고요.
그리고 음~ 실외 배변이라서 밖에서만,그리고 음~ 실외 배변이라서 밖에서만
똥오줌을 싸요.,똥오줌을 싸요.
그래서 매일 하루에 세 번에서 네 번씩 산책시켜주고 있고요.,그래서 매일 하루에 세 번에서 네 번씩 산책시켜주고 있고요.
혹시 키우는 동물 있으세요?,혹시 키우는 동물 있으세요?
아니요 저는 지금 키우고 있는 동물은 없고,아니요 저는 지금 키우고 있는 동물은 없고
어~ 어렸을 때부터 항상,어~ 어렸을 때부터 항상
고양이를 키우고 싶었는데 여건이 안 돼가지고,고양이를 키우고 싶었는데 여건이 안 돼가지고
아직 못 키우고 있거든요.,아직 못 키우고 있거든요.
그래서 그 대신 그냥,그래서 그 대신 그냥
유튜브 같은 거 보면서,유튜브 같은 거 보면서
욕구를 채우거나 아니면,욕구를 채우거나 아니면
뭐~  길고양이들 한번씩 밥 챙겨주는 식으로,뭐~  길고양이들 한번씩 밥 챙겨주는 식으로
약간 대리 키움이라고 할까요?,약간 대리 키움이라고 할까요?
그런 식으로 하고 있어요.,그런 식으로 하고 있어요.
그리고 어릴 어릴 때는 키워봤다고 하는데,그리고 어릴 어릴 때는 키워봤다고 하는데
저는 기억은 잘 없고,저는 기억은 잘 없고
그~ 백구 백구였는데 제가 그 개를,그~ 백구 백구였는데 제가 그 개를
타고 다녔다고 하더라고요 한 두 살,타고 다녔다고 하더라고요 한 두 살
세 살 쯤이었는데,세 살 쯤이었는데
기억하고 싶은데 기억이 안 나네요.,기억하고 싶은데 기억이 안 나네요.
혹시 뭐~,혹시 뭐~
유튜브 같은 거 보면서,유튜브 같은 거 보면서
뭐~ 구독하고 있는 동물이라거나 이런 거 있으세요?,뭐~ 구독하고 있는 동물이라거나 이런 거 있으세요?
소녀의 행성이랑,소녀의 행성이랑
쌀이라는 유튜브를 구독하고 있는데,쌀이라는 유튜브를 구독하고 있는데
소녀의 행성은 리트리버랑,소녀의 행성은 리트리버랑
포메라니언인가 그케 나오는 거고요.,포메라니언인가 그렇게 나오는 거고요.
포메라니언인데 먹방,포메라니언인데 먹방
포메라니언이 먹방 찍는 거예요.,포메라니언이 먹방 찍는 거예요.
주인이 음식 같은 거 만들어 주거나 특이한 음식 뭐~ 사서 주면,주인이 음식 같은 거 만들어 주거나 특이한 음식 뭐~ 사서 주면
강아지가 그걸,강아지가 그걸
맛있게 먹는 걸,맛있게 먹는 걸
방송하는 거거든요?,방송하는 거거든요?
되게 귀엽고 재밌더라고요.,되게 귀엽고 재밌더라고요.
저도 한번 그런 식으로 만들어서 주고 싶긴 한데,저도 한번 그런 식으로 만들어서 주고 싶긴 한데
번거롭기도 하고,번거롭기도 하고
해서 아직 만들어서 준 적은 없어요.,해서 아직 만들어서 준 적은 없어요.
걍 간단한 거 뭐~,그냥 간단한 거 뭐~
말려서 주는 거는 이케 만들어서 준 적 있는데,말려서 주는 거는 이렇게 만들어서 준 적 있는데
딴 거는 없었어요.,딴 거는 없었어요.
음~ 저도 뭐~ 유튜브,음~ 저도 뭐~ 유튜브
그런 것도 한번 해보고 싶은데,그런 것도 한번 해보고 싶은데
그것도 편집하고 해야 되니까 여간 힘든 게 아닌 거 아니더라고요 그래서,그것도 편집하고 해야 되니까 여간 힘든 게 아닌 거 아니더라고요 그래서
유튜브는 못 하고 있어요.,유튜브는 못 하고 있어요.
구독하고 있는 유튜버 있어요?,구독하고 있는 유튜버 있어요?
구독하고 있는 거 대부분 한 반 정도가 동물이라고 할 수 있는데요.,구독하고 있는 거 대부분 한 반 정도가 동물이라고 할 수 있는데요.
그중에 뭐~ 고양이가 많고,그중에 뭐~ 고양이가 많고
그중에서 뭐~ 수리 노을 이런 거랑,그중에서 뭐~ 수리 노을 이런 거랑
그냥 뭐~ 관찰 남 이런 거랑 하하하도 좀 유명하긴 한데,그냥 뭐~ 관찰 남 이런 거랑 하하하도 좀 유명하긴 한데
뭐~ 호두 마루 이런 강아지들도 있고,뭐~ 호두 마루 이런 강아지들도 있고
그런 거 보면은,그런 거 보면은
너무 귀엽더라고요.,너무 귀엽더라고요.
동물 간식 만들어주는 거 얘기하셨는데,동물 간식 만들어주는 거 얘기하셨는데
저 아는 사람 중에 예전에,저 아는 사람 중에 예전에
푸들 키우는 사람이 있었었는데,푸들 키우는 사람이 있었었는데
그때 막 간식 같은 거 막 고구마도 막 말려서 해주고,그때 막 간식 같은 거 막 고구마도 막 말려서 해주고
뭐~ 이것저것 강아지가 먹을 수 있는 것들,뭐~ 이것저것 강아지가 먹을 수 있는 것들
해가지고,해가지고
뭐~ 되게 많이 만들어주더라고요 근데 그게 뭐~ 정성도 되게 들어가고 시간도 많이 들어가는데,뭐~ 되게 많이 만들어주더라고요 근데 그게 뭐~ 정성도 되게 들어가고 시간도 많이 들어가는데
그렇게 하는 게,그렇게 하는 게
되게 대단해 보이더라고요.,되게 대단해 보이더라고요.
저는 약간,저는 약간
음~ 저 하나 건사하기도 좀 힘들어가지고,음~ 저 하나 건사하기도 좀 힘들어가지고
약간 동물 키우는 사람들 되게 부지런하다고 생각하는 편이고,약간 동물 키우는 사람들 되게 부지런하다고 생각하는 편이고
그리고 저가 약간 동물에 대한 추억이 생각 나는 동물이,그리고 제가 약간 동물에 대한 추억이 생각 나는 동물이
두 마리 정도 있는데,두 마리 정도 있는데
하나는,하나는
중학생 땐가,중학생 땐가
초등학생 때,초등학생 때
길고양이 이를,길고양이 이를
검은색 길고양이였거든요.,검은색 길고양이였거든요.
근데 그 길고양이를 동네 애들이 그냥,근데 그 길고양이를 동네 애들이 그냥
