사투리,표준어
저는 제주도를 좋아합니다.,저는 제주도를 좋아합니다.
어~ 외국 그~ 외할머니댁이 제주도라서,어~ 외국 그~ 외할머니댁이 제주도라서
어릴 때부터 자주 갔었고,어릴 때부터 자주 갔었고
어~ 제주도에 대해서,어~ 제주도에 대해서
되게 친근하게 생각을 하고 있구요.,되게 친근하게 생각을 하고 있구요.
올해에도 여러 번 갔었어요.,올해에도 여러 번 갔었어요.
제주도는 갈 때마다,제주도는 갈 때마다
되게 색다른 곳인 거 같고요.,되게 색다른 곳인 거 같고요.
갈 때마다 느낌이 다르고,갈 때마다 느낌이 다르고
갈 때마다 새로운 곳들이 되게 많았던 거 같애요.,갈 때마다 새로운 곳들이 되게 많았던 거 같애요.
그리고,그리고
이번 가을에도 제주도에 친구들과 여행을 갈 계획이구요.,이번 가을에도 제주도에 친구들과 여행을 갈 계획이구요.
아직은 어디를 어디에 갈지 정하지는 않았는데,아직은 어디를 어디에 갈지 정하지는 않았는데
친구랑 같이,친구랑 같이
어디에 가면 좋을지 가을이니까 어느 쪽에 가면 좋을지 그~,어디에 가면 좋을지 가을이니까 어느 쪽에 가면 좋을지 그~
고민 중에 있어요.,고민 중에 있어요.
어~ 다른 발언자님께서는 제주도에 대해서 어떻게 생각하시나요?,어~ 다른 발언자님께서는 제주도에 대해서 어떻게 생각하시나요?
어~ 저도 제주도에 대해서 쪼끔,어~ 저도 제주도에 대해서 쪼끔
어~ 애정이 좀 남다른 편이에요 아까 말씀하셨던 거 들어보니까,어~ 애정이 좀 남다른 편이에요 아까 말씀하셨던 거 들어보니까
어~ 외할머니 댁이 제주도라고 하셨는데 저는 제주도에서 대학을 나왔거든요 그래서,어~ 외할머니 댁이 제주도라고 하셨는데 저는 제주도에서 대학을 나왔거든요 그래서
제 이십 대가 거의 제주도에서 생활했어가지고,제 이십 대가 거의 제주도에서 생활했어가지고
저는 부산에서 이십 년을 살았지마는,저는 부산에서 이십 년을 살았지마는
또 아무래도 학생 때,또 아무래도 학생 때
살고 태어난 곳도 그것도 나름이지마는 스무 살 이후로 제가 자유롭게 다닐 수 있을 때,살고 태어난 곳도 그것도 나름이지마는 스무 살 이후로 제가 자유롭게 다닐 수 있을 때
제주도에서 생활을 하다 보니까,제주도에서 생활을 하다 보니까
뭐~ 제이의 고향이랄 정도로 상당히 좀 친근감이 느껴지는 곳이어가지고,뭐~ 제이의 고향이랄 정도로 상당히 좀 친근감이 느껴지는 곳이어가지고
