사투리,표준어
언니 언니야 강아지 키운다고 안 캤나?,언니 언니야 강아지 키운다고 안 했나?
아~ 나는 지금 강아지 키우는데 일곱 살이거든.,아~ 나는 지금 강아지 키우는데 일곱 살이거든.
음~ 요크셔테리어인데,음~ 요크셔테리어인데
내가 원래 요크셔테리어를  초등학교 때 키웠는데 교통사고로 죽었어.,내가 원래 요크셔테리어를  초등학교 때 키웠는데 교통사고로 죽었어.
그래 가지고 그때 그 애를 못 잊어서 요크셔테리어를 샀다가,그래 가지고 그때 그 애를 못 잊어서 요크셔테리어를 샀다가
키우게 됐어 그래서 지금 일곱 살인데 이~ 나한테 칠 개월에 입양 와 가지고 키우는데 뭐~,키우게 됐어 그래서 지금 일곱 살인데 이~ 나한테 칠 개월에 입양 와 가지고 키우는데 뭐~
잘 예뻐 요새는 다 포메라니안이랑 뭐~,잘 예뻐 요새는 다 포메라니안이랑 뭐~
나이가 꽤 있는데  많이 아프거나 그런 건 없나.,나이가 꽤 있는데  많이 아프거나 그런 건 없니.
걔가 지금 스케일링에 처음에 데려왔는데 이상하게 칠 개월인데 입 그~ 강아지도 유치가 있거든.,걔가 지금 스케일링에 처음에 데려왔는데 이상하게 칠 개월인데 입 그~ 강아지도 유치가 있거든.
이빨이 두 줄인 거라.,이빨이 두 줄인 거라.
빼줘야 되나.,빼줘야 되니.
어~ 근데 원래 빼줘야 되는데 그 이빨이,어~ 근데 원래 빼줘야 되는데 그 이빨이
유치랑 이빨 사이에 꺼멓게 그~,유치랑 이빨 사이에 꺼멓게 그~
이~ 이~  치석이 많이 꼈더라고 근데 그거를 나중에 내가 어쨌든,이~ 이~  치석이 많이 꼈더라고 근데 그거를 나중에 내가 어쨌든
나중에 중성화를 할 때 그 사람이 이~ 이빨을 유치를 같이 해 가지고 뽑아 줬어 근데 스케일링을 안 해준 거라.,나중에 중성화를 할 때 그 사람이 이~ 이빨을 유치를 같이 해 가지고 뽑아 줬어 근데 스케일링을 안 해준 거라.
그 상태로 계속 있다 보니까 그리고 나도 얘한테 양치질을 자주 못 시켜 주고 하다가 이빨이 너무 노화가 됐어.,그 상태로 계속 있다 보니까 그리고 나도 얘한테 양치질을 자주 못 시켜 주고 하다가 이빨이 너무 노화가 됐어.
건강 검진하러 가니까,건강 검진하러 가니까
다른 건 다 괜찮은데 요번에 언니랑 가 가지고 병원에 가서 스케일링했는데 돈이 제법 많이 나왔어 한 육십만 원?,다른 건 다 괜찮은데 요번에 언니랑 가 가지고 병원에 가서 스케일링했는데 돈이 제법 많이 나왔어 한 육십만 원?
어~ 꽤 많이 진짜 꽤 많이 나왔네 보험 이런 것도 안 되니까 그냥 쌩돈 나가는 거지 그지.,어~ 꽤 많이 진짜 꽤 많이 나왔네 보험 이런 것도 안 되니까 그냥 쌩돈 나가는 거지 그지.
의료 민영화를 우리나라에서 느끼고 싶으면 동물 병원에 가면 된다.,의료 민영화를 우리나라에서 느끼고 싶으면 동물 병원에 가면 된다.
그 애가 이 키로 거든.,그 애가 이 키로 거든.
근데 강아지는 키로수에 따라서 병원비가 달라져 근데,근데 강아지는 키로수에 따라서 병원비가 달라져 근데
대형견 키우는 사람은 진짜 많이 나올,대형견 키우는 사람은 진짜 많이 나올
소형견은 쓸개 골 탈구라고 뒷다리에 무릎 안 좋은 애들 있거든 근데 우리 쓸개 골 탈구 뒷다리 안 좋다는 거라.,소형견은 쓸개 골 탈구라고 뒷다리에 무릎 안 좋은 애들 있거든 근데 우리 쓸개 골 탈구 뒷다리 안 좋다는 거라.
그래 가지고 한 이삼 년전에,그래 가지고 한 이삼 년전에
그때 가니까 한 쪽 삼 기 한 쪽 사 기라 해 가지고 두 짝 다 수술 시키는데 한 백만 원?,그때 가니까 한 쪽 삼 기 한 쪽 사 기라 해 가지고 두 짝 다 수술 시키는데 한 백만 원?
근데 수술 그~ 그~ 꼭 해야 되는 수술이었나 보네?,근데 수술 그~ 그~ 꼭 해야 되는 수술이었나 보네?
그게 나중에 안 하면은 그게 더 안  쓸개골 탈구라는 게 그~ 무릎에 있는 홈 안에 그게,그게 나중에 안 하면은 그게 더 안  쓸개골 탈구라는 게 그~ 무릎에 있는 홈 안에 그게
이~ 뭐가 홈 그게 막 안 들어 간다대 홈에 딸깍하고 빠 자꾸 탈구가 된다는 게 나간다는 거라.,이~ 뭐가 홈 그게 막 안 들어 간다대 홈에 딸깍하고 빠 자꾸 탈구가 된다는 게 나간다는 거라.
진짜 심한 말기 애들은 다리를 질질 끌고 다닌다는 거라.,진짜 심한 말기 애들은 다리를 질질 끌고 다닌다는 거라.
근데 내가 봤을 때 그 수술이 한 쪽 다리는 쫌 잘못된 거 같기도 하고,근데 내가 봤을 때 그 수술이 한 쪽 다리는 조금 잘못된 거 같기도 하고
왜냐하면 저번에 그~ 애를 맡겨 놓고 이제 수술 다 했다고 보러 갔는데 하루 만에 애가 한 쪽 다리 뒷다리 깁스를 풀어 놓은 거라.,왜냐하면 저번에 그~ 애를 맡겨 놓고 이제 수술 다 했다고 보러 갔는데 하루 만에 애가 한 쪽 다리 뒷다리 깁스를 풀어 놓은 거라.
다시 깁스를 해주던가 조치를 취해야 되잖아 근데 안 하데.,다시 깁스를 해주던가 조치를 취해야 되잖아 근데 안 하데.
근데 나도 쫌 소심해 가지고 잘  말 못했어.,근데 나도 조금 소심해 가지고 잘  말 못했어.
약간 살찍 힘을 못 주데,약간 살찍 힘을 못 주데
개 다리가 세 다리잖아 아~ 네 다리잖아.,개 다리가 세 다리잖아 아~ 네 다리잖아.
그면 그~ 살짝 힘을 안 주고 다른 쪽 다리에 힘을 주고 서는 거라.,그러면 그~ 살짝 힘을 안 주고 다른 쪽 다리에 힘을 주고 서는 거라.
가서 물어봤어 이~ 다했는데 이게 쫌 이상하다.,가서 물어봤어 이~ 다했는데 이게 조금 이상하다.
만져 보더니만 어디 병원에서 하셨어요 해서 내가,만져 보더니만 어디 병원에서 하셨어요 해서 내가
아~ 거기서 했는데요 하니까 괜찮을 거예요 이러는 거라.,아~ 거기서 했는데요 하니까 괜찮을 거예요 이러는 거라.
또 다른 검사하다 물어보니까 아~ 이제 다시 수술할 수 없으니까 괜찮을 거예요 이러는 거야 내가 그래서,또 다른 검사하다 물어보니까 아~ 이제 다시 수술할 수 없으니까 괜찮을 거예요 이러는 거야 내가 그래서
문드러지는데,문드러지는데
음~ 수컷인데 애가 중성화했는데 살이 막 엄청 찌더라고,음~ 수컷인데 애가 중성화했는데 살이 막 엄청 찌더라고
그게 처음에 데려오면 이제 한 육칠,그게 처음에 데려오면 이제 한 육칠
칠 개월 육 개월 이상 되면은 하는 게 발정하기 전에 하면 좋다대 근데 우리 개는 발정 안 했어 나한테 발정 안 했거든?,칠 개월 육 개월 이상 되면은 하는 게 발정하기 전에 하면 좋다대 근데 우리 개는 발정 안 했어 나한테 발정 안 했거든?
근데 우리 언니한테 가끔 발정을 했다는 거라.,근데 우리 언니한테 가끔 발정을 했다는 거라.
근데 그게 우리 개는 왜 시켰냐면은,근데 그게 우리 개는 왜 시켰냐면은
잠복 고환이라고 두 두 쪽이잖아 한 쪽이 다리 사이에 있는 거라.,잠복 고환이라고 두 두 쪽이잖아 한 쪽이 다리 사이에 있는 거라.
근데 원래 그게 튀어나와 있는 이유가 낫게 할려고,근데 원래 그게 튀어나와 있는 이유가 낫게 할려고
안 좋대 뭐~ 종양으로 발전 가능성 있다고 인터넷에 나와 있는 거야 그래서 깜짝 놀래서 이제 발정 안 해서 안 시킬까 고민하고 있었는데 그냥 바로 시켰지.,안 좋대 뭐~ 종양으로 발전 가능성 있다고 인터넷에 나와 있는 거야 그래서 깜짝 놀래서 이제 발정 안 해서 안 시킬까 고민하고 있었는데 그냥 바로 시켰지.
아~  그~ 쫌 잔인하지 난 그거 생각하면 쫌 잔인한 거 같애.,아~  그~ 조금 잔인하지 난 그거 생각하면 조금 잔인한 거 같애.
하긴 그거 없애는 거니까 어~ 후손 남기고 싶은,하긴 그거 없애는 거니까 어~ 후손 남기고 싶은
고거 그거 하는 게  개도 오래 산다 카대.,고거 그거 하는 게  개도 오래 산다 하대.
개 입장에서는 좋다 카던데 강아지 입장에서도,개 입장에서는 좋다 하던데 강아지 입장에서도
그리고 암컷은 그~ 자궁에 나중에 나이 들면은 뭐 생기고 하니까,그리고 암컷은 그~ 자궁에 나중에 나이 들면은 뭐 생기고 하니까
