사투리,표준어
저는,저는
딱히 좋아하는 가수를 딱 정해놓지 않는데,딱히 좋아하는 가수를 딱 정해놓지 않는데
한국에서 굳이 꼽자면 제가 예전부터 박효신을 너무 좋아해가지고,한국에서 굳이 꼽자면 제가 예전부터 박효신을 너무 좋아해가지고
뭔가 박효신이 하는 장르를 좋아한다기보다는,뭔가 박효신이 하는 장르를 좋아한다기보다는
박효신의 그~ 음색과,박효신의 그~ 음색과
그~ 노래하는 창법과 그~ 분위기,그~ 노래하는 창법과 그~ 분위기
그~ 나이가 많음에도 한,그~ 나이가 많음에도 한
이십 대 후반으로,이십 대 후반으로
보이는 듯한 그런 목소리 그런 게 저는 너무 좋아가지고 사실 쫌,보이는 듯한 그런 목소리 그런 게 저는 너무 좋아가지고 사실 조금
그리고 성형을 하시긴 하셨지만 잘생겨져가지고 참 저는  개인적으로 좋드라고요 그래서,그리고 성형을 하시긴 하셨지만 잘생겨져가지고 참 저는  개인적으로 좋드라고요 그래서
박효신 노래를 진짜 예전에 참 많이 들었던 거 같아요.,박효신 노래를 진짜 예전에 참 많이 들었던 거 같아요.
님은 어떤 노래나 가수 딱히 좋아하는,님은 어떤 노래나 가수 딱히 좋아하는
특별히 좋아하는 가수가 있다면은 얘기를 좀 해주세요.,특별히 좋아하는 가수가 있다면은 얘기를 좀 해주세요.
어~ 저는 아이유를 좋아하고요.,어~ 저는 아이유를 좋아하고요.
음~ 아이유가,음~ 아이유가
일단 음색도 음색이고 노래에 대한 표현이,일단 음색도 음색이고 노래에 대한 표현이
엄청 남들이랑 다른 시선으로 표현하는 거 같아서,엄청 남들이랑 다른 시선으로 표현하는 거 같아서
아이유만의 색깔이 뚜렷해요 그래서,아이유만의 색깔이 뚜렷해요 그래서
그런 점에서 아이유 매력을 많이 느끼는 거 같아요.,그런 점에서 아이유 매력을 많이 느끼는 거 같아요.
음~ 일단 히트곡들도 히트곡인데 인기 없는 그런 쪼끔,음~ 일단 히트곡들도 히트곡인데 인기 없는 그런 쪼끔
덜 뜬 노래들도 하나하나 다 사연이,덜 뜬 노래들도 하나하나 다 사연이
음~ 너무 의미가 있고 그런 곡들이 엄청 많아서,음~ 너무 의미가 있고 그런 곡들이 엄청 많아서
응~ 그~ 어~ 저는 소원이 그래서 아이유 콘서트 가보는 게 너무 소원이에요.,응~ 그~ 어~ 저는 소원이 그래서 아이유 콘서트 가보는 게 너무 소원이에요.
근데 콘서트 자리 잡는 게 힘들다고 해서 그거는 힘들 거 같긴 한데,근데 콘서트 자리 잡는 게 힘들다고 해서 그거는 힘들 거 같긴 한데
음~ 그리고 아이유 말고는,음~ 그리고 아이유 말고는
또 걸그룹을 걸그룹 동영상 보는 걸 좋아해요.,또 걸그룹을 걸그룹 동영상 보는 걸 좋아해요.
트와이스나 뭐~ 아이즈원,트와이스나 뭐~ 아이즈원
뭐~ 레드 지금은 쫌 문제 있지만 레드 벨벳도 쫌 좋아했었고,뭐~ 레드 지금은 조금 문제 있지만 레드 벨벳도 조금 좋아했었고
어~ 그런 밝은 이미지인,어~ 그런 밝은 이미지인
그런 귀엽고 밝은 이미지인 걸그룹들 되게 좋아해요.,그런 귀엽고 밝은 이미지인 걸그룹들 되게 좋아해요.
그~ 요즘에는 또 오마이걸 또 입덕해가지고,그~ 요즘에는 또 오마이걸 또 입덕해가지고
그런 쫌 밝은 걸그룹들 보고 있으면,그런 조금 밝은 걸그룹들 보고 있으면
에너지가 음~ 전해져가지고,에너지가 음~ 전해져가지고
어~ 실력 없는 친구들도 있고 그런데 사실 요즘 아이돌은,어~ 실력 없는 친구들도 있고 그런데 사실 요즘 아이돌은
실력보다는 그런 이미지가 쫌 더 중요시 여겨지니까 음~,실력보다는 그런 이미지가 조금 더 중요시 여겨지니까 음~
실력 있으면 좋지만 그래도 없으면 없는 대로 노력하는 모습도 쫌 보기는 좋더라고요.,실력 있으면 좋지만 그래도 없으면 없는 대로 노력하는 모습도 조금 보기는 좋더라고요.
그렇게 해서 걍 밝은 노래 댄스 노래 이런 거,그렇게 해서 그냥 밝은 노래 댄스 노래 이런 거
보는 걸 좋아해요.,보는 걸 좋아해요.
그래도 그~ 작품성으로 따지자면은 노래는 아이유 노래들이 진짜 퀄리티랑,그래도 그~ 작품성으로 따지자면은 노래는 아이유 노래들이 진짜 퀄리티랑
그런 가사 전달력이 아이유가,그런 가사 전달력이 아이유가
대단한 거 같애서 아이유 노래를,대단한 거 같애서 아이유 노래를
거의 제 플레이 리스트에 거의 다 담아놔요.,거의 제 플레이 리스트에 거의 다 담아놔요.
그러면  님은 따른 뭐~ 힙합이나,그러면  님은 다른 뭐~ 힙합이나
뭐~ 그런 따른 따지는 장르는 없으세요?,뭐~ 그런 다른 따지는 장르는 없으세요?
저는 딱히 따지는 장르는 없이 다 좋으면 듣거든요?,저는 딱히 따지는 장르는 없이 다 좋으면 듣거든요?
근데 그중에서 쫌 힙합 알앤비를 많이 듣는 편이긴 해요 근데 저도 아이유,근데 그중에서 조금 힙합 알앤비를 많이 듣는 편이긴 해요 근데 저도 아이유
이런 분들 노래를 들어 보면은,이런 분들 노래를 들어 보면은
아이유는 진짜 누누이 친구들이랑 얘기하는 거지만 와 진짜 얘는 천재가 아닐까,아이유는 진짜 누누이 친구들이랑 얘기하는 거지만 와 진짜 얘는 천재가 아닐까
