사투리,표준어
요즘에는 제가 새로운 전자 기기 새로 샀던 게,요즘에는 제가 새로운 전자 기기 새로 샀던 게
그~ 에어팟 새로 샀는데,그~ 에어팟 새로 샀는데
에어팟 처음에는 그냥 뭐~,에어팟 처음에는 그냥 뭐~
선 있는 거랑 없는 거랑 무슨 차이가 있나 이렇게 생각했는데 선 없는 게 진짜 좋더라고,선 있는 거랑 없는 거랑 무슨 차이가 있나 이렇게 생각했는데 선 없는 게 진짜 좋더라고
맞네 나도 진짜 그거 공감을 하는 게,맞네 나도 진짜 그거 공감을 하는 게
나는 원래 에어팟이 있었다가 우리 집 강아지가 물어뜯어가지고 지금,나는 원래 에어팟이 있었다가 우리 집 강아지가 물어뜯어가지고 지금
에어팟 자체가 없는데 원래 있다가,에어팟 자체가 없는데 원래 있다가
짐 아직도 줄 이어폰 쓰고 있는데,지금 아직도 줄 이어폰 쓰고 있는데
근데 그 에어팟 쓰다가 안 쓰면은 더 불편하잖아.,근데 그 에어팟 쓰다가 안 쓰면은 더 불편하잖아.
그~ 줄 이어폰 쓰면은 밖에 나가서 사용하는 게 너무,그~ 줄 이어폰 쓰면은 밖에 나가서 사용하는 게 너무
버스 타거나 지하철 타거나 이러면은,버스 타거나 지하철 타거나 이러면은
밖에 나가서 쓸 때 걸리적거리고 이런 거 때문에 나는,밖에 나가서 쓸 때 걸리적거리고 이런 거 때문에 나는
에어팟 쓰기 전에도 불편해가주고 에어팟으로 바꾼 거였거든.,에어팟 쓰기 전에도 불편해가지고 에어팟으로 바꾼 거였거든.
그까 내가 맨 처음에 그러다가,그러니까 내가 맨 처음에 그러다가
있다가 진짜 없으니까 너무 불편한 거야 그리고,있다가 진짜 없으니까 너무 불편한 거야 그리고
지금은 또 마스크도 쓰니까 이게 줄이 다 꼬여가지고,지금은 또 마스크도 쓰니까 이게 줄이 다 꼬여가지고
그 마스크 땜에 불편한 게 진짜 많은 거 같고,그 마스크 땜에 불편한 게 진짜 많은 거 같고
그리고 그~ 뭐지?,그리고 그~ 뭐지?
그~ 에어팟 프로 사니까는 그거,그~ 에어팟 프로 사니까는 그거
주변에 조용해지는 그거 뭐라 그러지.,주변에 조용해지는 그거 뭐라 그러지.
그 기능 때문에 더 엄청 그 기능에 의존한다고 해야 되나?,그 기능 때문에 더 엄청 그 기능에 의존한다고 해야 되나?
그런 게 너무 많아져가주고 인제는,그런 게 너무 많아져가지고 인제는
진짜 그거 아니면은 음악 듣지를 못 하겠더라고 이게 음악이,진짜 그거 아니면은 음악 듣지를 못 하겠더라고 이게 음악이
주변 소리 때문에 안 들리고 신경이 자꾸 거슬린다고 해야 되나 그런 게 있 생겼더라고,주변 소리 때문에 안 들리고 신경이 자꾸 거슬린다고 해야 되나 그런 게 있 생겼더라고
그~ 노이즈 캔슬링 하는 거,그~ 노이즈 캔슬링 하는 거
그거 그~ 내 친구들도 그~ 있는 애들 보니까 진짜 그거 한,그거 그~ 내 친구들도 그~ 있는 애들 보니까 진짜 그거 한
그~ 방에서 그거 끼고 있으면 불 키고 있으면,그~ 방에서 그거 끼고 있으면 불 키고 있으면
짜 음악이랑 나밖에 없는 거 같다고,짜 음악이랑 나밖에 없는 거 같다고
맞아.,맞아.
맞다 맞다.,맞다 맞다.
그~ 방에 혼자 누워 있을 때,그~ 방에 혼자 누워 있을 때
굳이 음악 안 틀고 노이즈 캔슬링만 하고 있어도,굳이 음악 안 틀고 노이즈 캔슬링만 하고 있어도
약간 뭐라 해야 되지 이 방 안에 내 혼자 진짜 덩그러니 있는 느낌?,약간 뭐라 해야 되지 이 방 안에 나 혼자 진짜 덩그러니 있는 느낌?
