사투리,표준어
나는 먹거리 이렇게 하면 음식이,나는 먹거리 이렇게 하면 음식이
난 김치 들어간 음식 되게 좋아하거든.,난 김치 들어간 음식 되게 좋아하거든.
그까 뭐~ 김치찌개나 뭐~ 김 고등어도 왜 김치,그러니까 뭐~ 김치찌개나 뭐~ 김 고등어도 왜 김치
묵은지 들어가가지고 김치찜처럼 하는 거 있다 아이가 쫌,묵은지 들어가가지고 김치찜처럼 하는 거 있지 않니 조금
그런 걸 쫌 많이 쫌 좋아하는 편인데 니는 그래도 그~,그런 걸 조금 많이 조금 좋아하는 편인데 너는 그래도 그~
바다가 고향이잖아 그~ 니는 뭐 좋아하노?,바다가 고향이잖아 그~ 너는 뭐 좋아하니?
니도 쫌 생선 종류 쫌 좋아하재?,너도 조금 생선 종류 조금 좋아하지?
어 나 생선 좋아한다 생선 좋아하고,어 나 생선 좋아한다 생선 좋아하고
어~ 해산물 이런 거 바다에서 나는 거 뭐~ 미역 파래,어~ 해산물 이런 거 바다에서 나는 거 뭐~ 미역 파래
이런 것도 좋아하고 바다에서 나는 거 다 좋아한다 러고 주로 쫌 뭐~,이런 것도 좋아하고 바다에서 나는 거 다 좋아한다 러고 주로 조금 뭐~
바다에서 나는 거 가지고 음식을 집에서도 쫌 잘 해먹는 편이다.,바다에서 나는 거 가지고 음식을 집에서도 조금 잘 해먹는 편이다.
나는 그~ 그니까 삼겹살하고 김치 같이 꾸어가지고 먹는 거,나는 그~ 그러니까 삼겹살하고 김치 같이 구어가지고 먹는 거
그~ 이런 거 되게  좋아하다 보니까 그~ 나는 소고기도 별로 안 좋아하고,그~ 이런 거 되게  좋아하다 보니까 그~ 나는 소고기도 별로 안 좋아하고
그~ 삼겹살도 왜 김치 속에 들어있는 고기는 별로 안 먹거든?,그~ 삼겹살도 왜 김치 속에 들어있는 고기는 별로 안 먹거든?
그리고 왜 꿉는 거 있다 아이가 삼겹살 딱 그냥 꿉는 거 그런 거는,그리고 왜 굽는 거 있지 않니 삼겹살 딱 그냥 굽는 거 그런 거는
왜 저녁에 먹고 뒷날 아침에 먹어도 안 질리는 거 있다 아이가 그~ 쫌 여자들은 보통 그렇게 안 먹는다는데 난 쫌 특이하게,왜 저녁에 먹고 뒷날 아침에 먹어도 안 질리는 거 있지 않니 그~ 조금 여자들은 보통 그렇게 안 먹는다는데 난 조금 특이하게
삼겹살은 먹어도 먹어도 안 질리는 거 같드라고 니는 삼겹살 별로 안 좋아하나?,삼겹살은 먹어도 먹어도 안 질리는 거 같더라고 너는 삼겹살 별로 안 좋아하나?
난 삼겹살보다 소고기를 좋아하고 또 소고기보다는 닭고기를,난 삼겹살보다 소고기를 좋아하고 또 소고기보다는 닭고기를
제일 좋아한다 육고기 중에 닭고기 제일 좋아하고 그다음에 소고기 좋아하고 그다음에,제일 좋아한다 육고기 중에 닭고기 제일 좋아하고 그다음에 소고기 좋아하고 그다음에
나는 굳이 나도 막 그렇게 뭐~ 하자 하면은 삼겹살 제일 좋아하고,나는 굳이 나도 막 그렇게 뭐~ 하자 하면은 삼겹살 제일 좋아하고
그리고 또 삼겹살 좋아하고,그리고 또 삼겹살 좋아하고
그래도 삼겹살이 좋고  하이튼 나는 소고기를 먹으면 뭔가 왜,그래도 삼겹살이 좋고  하여튼 나는 소고기를 먹으면 뭔가 왜
질리는 거 있다 아이가 왜 쪼끔 먹으면 딱 질려가지고,질리는 거 있지 않니 왜 쪼끔 먹으면 딱 질려가지고
남들은 꽃등심 먹으면 맛있다는데 나는 이놈의 입맛이 뭐 그리 촌스러운지 아이면 뭐~ 와 이 모양으로 생겨묵었는지 모르겠는데,남들은 꽃등심 먹으면 맛있다는데 나는 이놈의 입맛이 뭐 그리 촌스러운지 아니면 뭐~ 왜 이 모양으로 생겨먹었는지 모르겠는데
삼겹살이 최고 좋더라고 그게 그~ 나는 삼겹살 체질인가 봐.,삼겹살이 최고 좋더라고 그게 그~ 나는 삼겹살 체질인가 봐.
삼겹살집을 하나 차리든지 마,삼겹살집을 하나 차리든지 그냥
삼겹살 주인들이 얼마나 좋아하고 돼지들이 얼마나 나를 싫어하겠노.,삼겹살 주인들이 얼마나 좋아하고 돼지들이 얼마나 나를 싫어하겠니.
니는 삼겹살이 그리 좋나 나는 삼겹살,너는 삼겹살이 그리 좋니 나는 삼겹살
