사투리,표준어
저는 인스타그램을 사용 중인데요.,저는 인스타그램을 사용 중인데요.
혹시  님은 어떤 에스엔에스를 이용하세요?,혹시  님은 어떤 에스엔에스를 이용하세요?
아~ 저는 에스엔에스를 세 가지를 사용하고 있어요 트위터 페이스북,아~ 저는 에스엔에스를 세 가지를 사용하고 있어요 트위터 페이스북
인스타그램 이렇게 사용하고 있어요.,인스타그램 이렇게 사용하고 있어요.
그~  씨는 어떤 쪽으로 인스타그램을 사용하시나요?,그~  씨는 어떤 쪽으로 인스타그램을 사용하시나요?
저는 그냥 소소하게 아이들,저는 그냥 소소하게 아이들
키우는 거 사진 같은 거 기록 형태로 그냥 사용을 하고 있거든요.,키우는 거 사진 같은 거 기록 형태로 그냥 사용을 하고 있거든요.
그~  씨는 어떤 경우로 사용을 하세요?,그~  씨는 어떤 경우로 사용을 하세요?
저는 눈팅용으로 사용하고 있습니다  그~,저는 눈팅용으로 사용하고 있습니다  그~
요즘 워낙에 많은 주제가 인스타그램으로 인스타그램이나 트위터 이런 걸로 많이 올라오잖아요?,요즘 워낙에 많은 주제가 인스타그램으로 인스타그램이나 트위터 이런 걸로 많이 올라오잖아요?
그래 가지고 보다 보면은 재밌어 가지고 그냥 눈팅용으로 시간 떼우기용으로 사용하고 있어요.,그래 가지고 보다 보면은 재밌어 가지고 그냥 눈팅용으로 시간 떼우기용으로 사용하고 있어요.
그럼 애기들 사진 같은 것도 올리시는 건가요?,그럼 애기들 사진 같은 것도 올리시는 건가요?
네 주로 아이들 사진만 많이 올리는 편이고,네 주로 아이들 사진만 많이 올리는 편이고
뭐~ 저의 관련된 거는 별로 없더라고요.,뭐~ 저의 관련된 거는 별로 없더라고요.
그래서 아이들 뭐~ 소소하게 외출한 거,그래서 아이들 뭐~ 소소하게 외출한 거
생활한 거 뭐~ 아이들 용품산 거,생활한 거 뭐~ 아이들 용품산 거
요런 정도만 올리고 있고 그런 식으로만 그냥 나중에 사진첩이 없기 때문에,요런 정도만 올리고 있고 그런 식으로만 그냥 나중에 사진첩이 없기 때문에
이걸 사진첩으로 한번 사용을 해보자 싶어서 그렇게 이용을 하게 되었어요.,이걸 사진첩으로 한번 사용을 해보자 싶어서 그렇게 이용을 하게 되었어요.
어~ 그러면 눈팅만 하시면은 사진 같은 거는 안 올리시는 거예요?,어~ 그러면 눈팅만 하시면은 사진 같은 거는 안 올리시는 거예요?
진짜 가끔씩 올려요.,진짜 가끔씩 올려요.
그~ 저는 고양이를 키워 가지고 고양이 사진 가끔씩 올리고 무슨,그~ 저는 고양이를 키워 가지고 고양이 사진 가끔씩 올리고 무슨
검은 고양이의 날 무슨 고양이의 날 이럴 때만 가끔씩 올리고 나머지는 그냥,검은 고양이의 날 무슨 고양이의 날 이럴 때만 가끔씩 올리고 나머지는 그냥
진짜 보기만 하고 있어요.,진짜 보기만 하고 있어요.
그러면 애기 용품 같은 거는 많이 사실 텐데 금 제일 많이 올리는,그러면 애기 용품 같은 거는 많이 사실 텐데 금 제일 많이 올리는
사진들이 애기 용품 사진인 건가요?,사진들이 애기 용품 사진인 건가요?
그렇지는 않구요 어~ 아기,그렇지는 않구요 어~ 아기
애들 근데 보통 애들 사진만 올려요 애들 뭐~,애들 근데 보통 애들 사진만 올려요 애들 뭐~
나란히 세워놓고 사진 찍은 거 용품은 근데 그렇게 비중이 높지는 않은 거 같고,나란히 세워놓고 사진 찍은 거 용품은 근데 그렇게 비중이 높지는 않은 거 같고
인플루언서나 뭐~ 이런 건 아니기 때문에 뭐~ 이렇게 후기 같은 거를 남기거나 그러지는 않고 그냥,인플루언서나 뭐~ 이런 건 아니기 때문에 뭐~ 이렇게 후기 같은 거를 남기거나 그러지는 않고 그냥
샀다 하고 기록하는 정도 그렇게 해서 올리는 거고 용품은 그렇게 많이 올리지는 않아요.,샀다 하고 기록하는 정도 그렇게 해서 올리는 거고 용품은 그렇게 많이 올리지는 않아요.
그냥 아이들이랑 유치원이나 갔다 와서,그냥 아이들이랑 유치원이나 갔다 와서
놀이터 가면 뭐~ 그네 타고 있는 거 찍거나,놀이터 가면 뭐~ 그네 타고 있는 거 찍거나
아니면 주말에 아빠랑 뭐~ 놀러 갔을 때,아니면 주말에 아빠랑 뭐~ 놀러 갔을 때
그때 뭐~ 이런 거 기록하는 정도 그렇게만 이용을 하고 있어요.,그때 뭐~ 이런 거 기록하는 정도 그렇게만 이용을 하고 있어요.
아~ 정말로 그~ 애기들 사진 올리시는 용이었구나.,아~ 정말로 그~ 애기들 사진 올리시는 용이었구나.
저는 생각할 때  저는 고양이 용품사면은,저는 생각할 때  저는 고양이 용품사면은
고양이랑 고양이 용품이랑 같이 해 가지고 올리거든요.,고양이랑 고양이 용품이랑 같이 해 가지고 올리거든요.
그래 가지고 그런 걸 생각했었어요.,그래 가지고 그런 걸 생각했었어요.
아~ 그러면 애기들이 가장,아~ 그러면 애기들이 가장
행복할 때 웃고 있는 사진을 올리시는 거예요 아니면은 어떨 때 사진을 그냥,행복할 때 웃고 있는 사진을 올리시는 거예요 아니면은 어떨 때 사진을 그냥
아까 얘기하셨을 때 애기가 그네 탈 때 사진 올려주신다 하셨는데 그~ 그네도 그냥,아까 얘기하셨을 때 애기가 그네 탈 때 사진 올려주신다 하셨는데 그~ 그네도 그냥
울면서 그네 탈 때 있고 아니면은 그냥 웃으면서 탈 때도 있잖아요 어떤 거 찍으시는 거예요?,울면서 그네 탈 때 있고 아니면은 그냥 웃으면서 탈 때도 있잖아요 어떤 거 찍으시는 거예요?
저는 약간 설정 샷 같이 찍고 있어요.,저는 약간 설정 샷 같이 찍고 있어요.
이게 그냥 쫌 자연스러운 거를 찍고는 싶은데 그러기에는 애가 둘이다 보니까,이게 그냥 조금 자연스러운 거를 찍고는 싶은데 그러기에는 애가 둘이다 보니까
사진을 찍을 수 있는 시간이 그렇게 잘 안 되더라고요.,사진을 찍을 수 있는 시간이 그렇게 잘 안 되더라고요.
애들이 가만히 있지를 않아서 이렇게 포커스라던지 이런 부분이 다  안 맞아서,애들이 가만히 있지를 않아서 이렇게 포커스라던지 이런 부분이 다  안 맞아서
어~ 일단은 그냥 세워놓고 이렇게 약간 설정을 해줘요.,어~ 일단은 그냥 세워놓고 이렇게 약간 설정을 해줘요.
음~ 너네 둘이 뭐~ 뒤에서 밀어줘라던지,음~ 너네 둘이 뭐~ 뒤에서 밀어줘라던지
아니면은 어~ 여기 나무 앞에 한번 서볼래 라던지,아니면은 어~ 여기 나무 앞에 한번 서볼래 라던지
그래서 약간 이렇게 뭐~ 만세를 해 봐.,그래서 약간 이렇게 뭐~ 만세를 해 봐.
팔을 쫌 뻗어 봐 이렇게 해서 일단 아~ 이게 어딜 봐도,팔을 조금 뻗어 봐 이렇게 해서 일단 아~ 이게 어딜 봐도
너네를 찍기 위한 사진이구나하는 식으로 약간 설정샷을 찍을 때가 쪼끔 많고,너네를 찍기 위한 사진이구나하는 식으로 약간 설정샷을 찍을 때가 쪼끔 많고
어~ 나이를 한 살 한 살 먹어 가니까 주변에 이제 배경을 쪼끔 더,어~ 나이를 한 살 한 살 먹어 가니까 주변에 이제 배경을 쪼끔 더
중요하게 생각해서 이제 배경하고 애들하고 같이 이렇게 끼워 넣는 그런 사진들이 많은 거 같아요.,중요하게 생각해서 이제 배경하고 애들하고 같이 이렇게 끼워 넣는 그런 사진들이 많은 거 같아요.
음~ 고양이 키우시는 거 같은데 그러면 고양이는 몇 마리 키우시는 거예요?,음~ 고양이 키우시는 거 같은데 그러면 고양이는 몇 마리 키우시는 거예요?
아 저는 한 마리 기르고 있어 가지고 걔만 찍고 있어요.,아 저는 한 마리 기르고 있어 가지고 걔만 찍고 있어요.
그러면 지금 그~,그러면 지금 그~
눈팅 많이 하신다고 하셨잖아요.,눈팅 많이 하신다고 하셨잖아요.
세 가지 에스엔에스 하신다고 하셨는데 세 가지를 다 눈팅만 하시는 거예요?,세 가지 에스엔에스 하신다고 하셨는데 세 가지를 다 눈팅만 하시는 거예요?
네 그게 고양이 용품들이,네 그게 고양이 용품들이
수제 간식 이런 것들을 그런 곳에서 많이 팔고 있더라고요.,수제 간식 이런 것들을 그런 곳에서 많이 팔고 있더라고요.
그래 가지고 그~ 고양이들한테 사료,그래 가지고 그~ 고양이들한테 사료
뭐~ 사료 먹었던 후기라던가 이런 걸 찾을 거면은 그~,뭐~ 사료 먹었던 후기라던가 이런 걸 찾을 거면은 그~
파는 곳 채널에서 리뷰를 보는 것보다는 그~ 에스엔에스를 활용해 가지고,파는 곳 채널에서 리뷰를 보는 것보다는 그~ 에스엔에스를 활용해 가지고
그~ 에스엔에스 활용해 가지고 후기를 보는 게 쫌 더 더 다양하고,그~ 에스엔에스 활용해 가지고 후기를 보는 게 조금 더 더 다양하고
그~ 정확한 사실을 알 수 있는 그런 느낌을 받아 가지고 그쪽으로 눈팅을 하면서 뭐~,그~ 정확한 사실을 알 수 있는 그런 느낌을 받아 가지고 그쪽으로 눈팅을 하면서 뭐~
추후에 여기 걸 사볼까 다음엔 저기 걸 사볼까하는 그런 리스트도 쫌 짜보고 그럴 수 있더라고요.,추후에 여기 걸 사볼까 다음엔 저기 걸 사볼까하는 그런 리스트도 조금 짜보고 그럴 수 있더라고요.
그래서 인제 눈팅용 인제 뭐~ 자료 수집용이기도 하죠.,그래서 인제 눈팅용 인제 뭐~ 자료 수집용이기도 하죠.
그래서 그렇게 사용하고 있어요.,그래서 그렇게 사용하고 있어요.
요새는 에스엔에스에서 이제 광고도 많고 쪼금,요새는 에스엔에스에서 이제 광고도 많고 쪼금
그~ 상업적으로 이용되는 부분들이 많잖아요.,그~ 상업적으로 이용되는 부분들이 많잖아요.
인스타에 보면 일부러 이렇게 자기 계정을 개설을 해서,인스타에 보면 일부러 이렇게 자기 계정을 개설을 해서
거기에서 이제 상업적으로 광고를 하면서 판매도 하고,거기에서 이제 상업적으로 광고를 하면서 판매도 하고
그런 게 엄청 많더라고요 저도 보니까 이제 제가 뭐~ 어떻게 이렇게,그런 게 엄청 많더라고요 저도 보니까 이제 제가 뭐~ 어떻게 이렇게
키워드 하나 눌렀던 거가 연관 검색어처럼,키워드 하나 눌렀던 거가 연관 검색어처럼
이렇게 연달아서 이렇게 광고가 비슷한 게 올라오거나,이렇게 연달아서 이렇게 광고가 비슷한 게 올라오거나
이런 게 많던데 혹시 그게,이런 게 많던데 혹시 그게
너무 신기하더라고요 저도 응 그래서,너무 신기하더라고요 저도 응 그래서
광고를 그런 식으로 많이 이렇게 접하게 되는데 쪼끔 어~ 써보시고,광고를 그런 식으로 많이 이렇게 접하게 되는데 쪼끔 어~ 써보시고
아~ 내가 속았구나 광고에 또 놀아났구나 뭐~ 이런,아~ 내가 속았구나 광고에 또 놀아났구나 뭐~ 이런
거를 느껴보신 적이 있으신지 궁금해요.,거를 느껴보신 적이 있으신지 궁금해요.
이게 저는,이게 저는
제 걸 사용하는 게 아니라 고양이 걸 사용 사다 보니까,제 걸 사용하는 게 아니라 고양이 걸 사용 사다 보니까
그~ 고양이가 안 먹으면은 아~ 이거는 이제 제가 속았구나 이럴 텐데,그~ 고양이가 안 먹으면은 아~ 이거는 이제 제가 속았구나 이럴 텐데
저희 고양이가 다 잘 먹거든요.,저희 고양이가 다 잘 먹거든요.
다 잘 먹어 가지고 아~ 이게 실패인가 저게 실,다 잘 먹어 가지고 아~ 이게 실패인가 저게 실
저게 실패했나 이런 걸 알 수가 없어 가지고 그냥 인제,저게 실패했나 이런 걸 알 수가 없어 가지고 그냥 인제
