사투리,표준어
네  님은 가장 좋아하는 연예인이 누구십니까?,네  님은 가장 좋아하는 연예인이 누구십니까?
저는 초등학생 때부터 빅뱅을 정말 좋아했고,저는 초등학생 때부터 빅뱅을 정말 좋아했고
그중에서 지드래곤을 정말 좋아했는데요.,그중에서 지드래곤을 정말 좋아했는데요.
요즘은 지드래곤이 활동을 안 하고 계시기 때문에,요즘은 지드래곤이 활동을 안 하고 계시기 때문에
아스트로에 문빈을 가장 좋아합니다.,아스트로에 문빈을 가장 좋아합니다.
님은 누구 좋아하세요?,님은 누구 좋아하세요?
저는 좋아하는 연예인이 분야별로 이렇게 쫌 여러 명씩 있는데,저는 좋아하는 연예인이 분야별로 이렇게 조금 여러 명씩 있는데
연기자 중에서는 김선호 님을 되게 좋아하고요 근데 좋아한 지는 얼마 안 됐어요.,연기자 중에서는 김선호 님을 되게 좋아하고요 근데 좋아한 지는 얼마 안 됐어요.
그리고 가수는 지금 생각해보니까 가수는 그냥 그냥 노래가 좋으면 다 좋아하는 거 같애요.,그리고 가수는 지금 생각해보니까 가수는 그냥 그냥 노래가 좋으면 다 좋아하는 거 같애요.
그러시군요.,그러시군요.
저는 배우는 이수혁이랑 정은채를 좋아하구요.,저는 배우는 이수혁이랑 정은채를 좋아하구요.
안소희도 좋아합니다.,안소희도 좋아합니다.
되게 모델 같고,되게 모델 같고
비율이 좋은 그런 사람을 좋아하시는 거 같애요.,비율이 좋은 그런 사람을 좋아하시는 거 같애요.
맞아요 저는 항상 비율이 좋은 사람과,맞아요 저는 항상 비율이 좋은 사람과
또 제 눈에 얼굴에 모든 이목구비가 다 예쁜 사람을 좋아하는 거 같아요.,또 제 눈에 얼굴에 모든 이목구비가 다 예쁜 사람을 좋아하는 거 같아요.
님은 연예인 좋아할 때 뭔가 기준이 있으신가요?,님은 연예인 좋아할 때 뭔가 기준이 있으신가요?
딱 봤을 때 따뜻한 느낌이 들고,딱 봤을 때 따뜻한 느낌이 들고
까 훈훈하다 이런 느낌이 드는 사람을 좋아하구요.,까 훈훈하다 이런 느낌이 드는 사람을 좋아하구요.
그리고 여자분들은 그렇게 이목꾸비가 크신 분들보다 되게,그리고 여자분들은 그렇게 이목구비가 크신 분들보다 되게
수수한데 약간 분위기 있어 보이는 그런 사람을 좋아하는 거 같애요.,수수한데 약간 분위기 있어 보이는 그런 사람을 좋아하는 거 같애요.
여자 연예인은 누구 좋아하세요?,여자 연예인은 누구 좋아하세요?
김고은 님도 좋아하고 갑자기 생각이 잘 안 나네요?,김고은 님도 좋아하고 갑자기 생각이 잘 안 나네요?
별로 관심이 없나 봐요.,별로 관심이 없나 봐요.
그럴 수 있죠 저는 연예인 되게 좋아하는데,그럴 수 있죠 저는 연예인 되게 좋아하는데
김태리도 좋고 김고은도 좋고 쫌 스타일이 좋은 사람을,김태리도 좋고 김고은도 좋고 조금 스타일이 좋은 사람을
좋아하게 되더라구요.,좋아하게 되더라구요.
