사투리,표준어
네 이번에는 재테크에서 얘기 한번 해볼 건데요.,네 이번에는 재테크에서 얘기 한번 해볼 건데요.
저는 재테크는 뭐~ 살면서 한 번도 안 해보다가 최근에 시작을 하게 됐는데,저는 재테크는 뭐~ 살면서 한 번도 안 해보다가 최근에 시작을 하게 됐는데
에 최근에 코로나 사태 때문에 달러 환율이 좀 많이 낮아졌어요.,에 최근에 코로나 사태 때문에 달러 환율이 좀 많이 낮아졌어요.
보통 천이백 원대를 계속 넘게 유지하다가,보통 천이백 원대를 계속 넘게 유지하다가
최근에 천팔십사 원까지 내려갔거든요.,최근에 천팔십사 원까지 내려갔거든요.
이거는 어마어마한 어마무시하게 내려간 수치라서,이거는 어마어마한 어마무시하게 내려간 수치라서
그서 저는 이제 최근에 가지고 있던 돈을 싹 다 환전해가지고,그래서 저는 이제 최근에 가지고 있던 돈을 싹 다 환전해가지고
그~ 신한은행에 외화 계좌를 하나 만들어서 환전한 다음 거기에 넣어놨어요 근데 이렇게만 하면,그~ 신한은행에 외화 계좌를 하나 만들어서 환전한 다음 거기에 넣어놨어요 근데 이렇게만 하면
그냥 달러 환차익으로밖에 수익을 못 내니까,그냥 달러 환차익으로밖에 수익을 못 내니까
이제 어서 달러로 바꿀 겸 바꿔  놨으니까 이걸로 이제 해외 주식을 사보자 해가지고,이제 어서 달러로 바꿀 겸 바꿔  놨으니까 이걸로 이제 해외 주식을 사보자 해가지고
지금 알아보고 있는데 짐 넣진 않았고,지금 알아보고 있는데 짐 넣진 않았고
그래서 제가 짐 보고 있는 해외 주식은 일단 뭐~,그래서 제가 짐 보고 있는 해외 주식은 일단 뭐~
많은 사람들이 얘기하기론 주식 살 때는 자기 손에 있는 거부터 사라 하더라구요 그래서 저는,많은 사람들이 얘기하기론 주식 살 때는 자기 손에 있는 거부터 사라 하더라구요 그래서 저는
일단 제가 들고 있는 휴대폰 이거부터 안드로이드 구글 구글 이런 거 생각하고 있고,일단 제가 들고 있는 휴대폰 이거부터 안드로이드 구글 구글 이런 거 생각하고 있고
뭐~ 구글 애플 이런 거는 거의 안 망하니까.,뭐~ 구글 애플 이런 거는 거의 안 망하니까.
그런 거랑 &company-name1& 이런 거 쫌 보고 있거든요.,그런 거랑 &company-name1& 이런 거 조금 보고 있거든요.
지금 그리고 달러가 천 이제 이제 천백 원 다 왔을 거예요 다 오고 이거를,지금 그리고 달러가 천 이제 이제 천백 원 다 왔을 거예요 다 오고 이거를
빨리 빼낸다는 생각하지 말고,빨리 빼낸다는 생각하지 말고
한 천 어차피 주식은  환율은 계속 오를 거니까 한 천이백 후반대까지 쫌 보로우를 탔다가,한 천 어차피 주식은  환율은 계속 오를 거니까 한 천이백 후반대까지 조금 보로우를 탔다가
그때 주식이랑 해외 주식 싹 다 정리하고,그때 주식이랑 해외 주식 싹 다 정리하고
환율을 이제 원화로 환전하면서 한 그렇게 보면,환율을 이제 원화로 환전하면서 한 그렇게 보면
이래 짐작했을 때,이래 짐작했을 때
한 수익률이 한 이십 프로가 나올 거 같애가지고 물론 많은 돈을 갖고 있진 않지만,한 수익률이 한 이십 프로가 나올 거 같애가지고 물론 많은 돈을 갖고 있진 않지만
이런 식으로 한번 친구 주변에서 친구들도 투자하는 애들이 많기 때문에 걔들한테 정보를 얻어가면서,이런 식으로 한번 친구 주변에서 친구들도 투자하는 애들이 많기 때문에 걔들한테 정보를 얻어가면서
처음에 아~ 최근에 이제 시작을 했는데,처음에 아~ 최근에 이제 시작을 했는데
