사투리,표준어
음~ 저는 책을 쫌,음~ 저는 책을 조금
자주 많이 읽으려고 노력하는 편인데,자주 많이 읽으려고 노력하는 편인데
최근에는 한국 문학을 많이 읽다가 외국 문학을 조금 읽고 있거든요 시집이랑,최근에는 한국 문학을 많이 읽다가 외국 문학을 조금 읽고 있거든요 시집이랑
근데 외국 문학 중에서는,근데 외국 문학 중에서는
음~ 윌리엄 트레버나 아니면 볼프강 보르헤르트 뭐~ 이런 사람들,음~ 윌리엄 트레버나 아니면 볼프강 보르헤르트 뭐~ 이런 사람들
좋아하고 최근에 자주 읽는 것 중에서는 좀,좋아하고 최근에 자주 읽는 것 중에서는 좀
독일 문학 같은 거를 많이 읽고 있어요 혹시,독일 문학 같은 거를 많이 읽고 있어요 혹시
요즘 독서량이 워낙 낮으니깐 책을 좋아하시는진 모르겠는데,요즘 독서량이 워낙 낮으니깐 책을 좋아하시는진 모르겠는데
한국 문학에도  줄 만한 작가가 많고,한국 문학에도  줄 만한 작가가 많고
혹시 좋아하는 작가 있으신가요?,혹시 좋아하는 작가 있으신가요?
어~ 저도 어릴 때는 책,어~ 저도 어릴 때는 책
많이 읽는 주변 애들보다는 많이 읽는 편이었는데,많이 읽는 주변 애들보다는 많이 읽는 편이었는데
저도 엄마가 워낙 책을 좋아하고 집에 책도 많고,저도 엄마가 워낙 책을 좋아하고 집에 책도 많고
이제 엄마가 가진 책장만 한 벽면에 거의 까득 차가지고,이제 엄마가 가진 책장만 한 벽면에 거의 까득 차가지고
엄마가 어릴 때부터 책 많이 읽으라고,엄마가 어릴 때부터 책 많이 읽으라고
그렇게 많이 얘기를 해서 많이 읽는 편이었는데 이제 크니까,그렇게 많이 얘기를 해서 많이 읽는 편이었는데 이제 크니까
그~ 고등하  나온 이후로는 사실 잘 안 보게 되더라고요.,그~ 고등하  나온 이후로는 사실 잘 안 보게 되더라고요.
그리고 원래도 그냥 엄청 긴 두꺼운,그리고 원래도 그냥 엄청 긴 두꺼운
소설책 읽기보다는 저도 약간 시집을 좋아해서,소설책 읽기보다는 저도 약간 시집을 좋아해서
쫌 시를 좋아했는데 근데 외국 문학은,조금 시를 좋아했는데 근데 외국 문학은
전 약간 이제 제가 그~,전 약간 이제 제가 그~
영어를 쓰거나 외국어를 쓰는 사람이 아니라서 그런지,영어를 쓰거나 외국어를 쓰는 사람이 아니라서 그런지
아무리 번역본을 익어도 쫌 한계가 있더라고요 약간,아무리 번역본을 익어도 조금 한계가 있더라고요 약간
어쩔 수 없이 이제 한국인 감성의 한계라고 해야 되나?,어쩔 수 없이 이제 한국인 감성의 한계라고 해야 되나?
그래서 저는 될 수 있으면 작품들 거의 다 한국 위주로,그래서 저는 될 수 있으면 작품들 거의 다 한국 위주로
찾아보는 거 같애요.,찾아보는 거 같애요.
원래는 시집을 쫌 보면은,원래는 시집을 조금 보면은
책을 보면 이제 시집을 쫌 자주 봤었고,책을 보면 이제 시집을 조금 자주 봤었고
저도  작년부터 다시 이제 아~ 책을 좀,저도  작년부터 다시 이제 아~ 책을 좀
읽고 싶어서 근데 제가 막 잘,읽고 싶어서 근데 제가 막 잘
우리나라 문학 판을 좀 잘 알고 이러진,우리나라 문학 판을 좀 잘 알고 이러진
않은데 항상 그 베스트셀러들 보면 예전에 그~,않은데 항상 그 베스트셀러들 보면 예전에 그~
고등학교 삼 학년 때인가 아무튼 몇 년 전에 그~ 한,고등학교 삼 학년 때인가 아무튼 몇 년 전에 그~ 한
아~ 신입에 한강이 작가 이름이 한강이 맞으신가 그~ 소년이 온다 그~,아~ 신입에 한강이 작가 이름이 한강이 맞으신가 그~ 소년이 온다 그~
책 쓰신 분 거 몇 개 읽었던 거 같고,책 쓰신 분 거 몇 개 읽었던 거 같고
그리고 그냥 작가나 이런 걸,그리고 그냥 작가나 이런 걸
작가 어떤 작가의 특정 작가의 작품을 찾아보기보단 그냥 그~ 매 해마다 이제,작가 어떤 작가의 특정 작가의 작품을 찾아보기보단 그냥 그~ 매 해마다 이제
등단하시는 작가님들 중에 그냥 젊은 작가 수상집 이런 거 있잖아요.,등단하시는 작가님들 중에 그냥 젊은 작가 수상집 이런 거 있잖아요.
그런 걸로 그냥 보는 거 같애요 그런 것도 이제,그런 걸로 그냥 보는 거 같애요 그런 것도 이제
그런 건 책이 별로 안 두껍기도 하고 되게 젊은 새로 등단된 작가니까,그런 건 책이 별로 안 두껍기도 하고 되게 젊은 새로 등단된 작가니까
쫌 새로운 그게 있지 않을까 싶기도 하고 그래서 그런 거를,조금 새로운 그게 있지 않을까 싶기도 하고 그래서 그런 거를
많이 읽는 거 같애요.,많이 읽는 거 같애요.
근데 저도 요즘 책을 안 읽은 지 오래돼서,근데 저도 요즘 책을 안 읽은 지 오래돼서
코로나라 시간은 많은데 지금 대학생인데 학년이 올라가니까,코로나라 시간은 많은데 지금 대학생인데 학년이 올라가니까
분명 집에만 있는데도 시간이 더 없어지더라고요.,분명 집에만 있는데도 시간이 더 없어지더라고요.
그래서 가끔 서점에 이제 책 살 일 있어서 찾아가면은 쫌,그래서 가끔 서점에 이제 책 살 일 있어서 찾아가면은 조금
서서 시집 같은 거 펼쳐서 쫌 읽고 하는데,서서 시집 같은 거 펼쳐서 조금 읽고 하는데
아~ 그리고 제가 시를 좋아한 이유가 또 좀 소설 같은 경우에는,아~ 그리고 제가 시를 좋아한 이유가 또 좀 소설 같은 경우에는
약간 기승전결이 있어야 된다고 해야 되나?,약간 기승전결이 있어야 된다고 해야 되나?
약간 그~ 탄탄한 스토리가 있어야,약간 그~ 탄탄한 스토리가 있어야
빌 있는데 그~ 시 같은 경우는,빌 있는데 그~ 시 같은 경우는
지하철 그 스크린 도어에도 막 붙어 있고 이런 거 보면 시민분들이 써서,지하철 그 스크린 도어에도 막 붙어 있고 이런 거 보면 시민분들이 써서
뽑힌 작품들도 많잖아요.,뽑힌 작품들도 많잖아요.
그래서 시가 진입 장벽이라고 해야 되나?,그래서 시가 진입 장벽이라고 해야 되나?
말이 좀 이상한데 신입 진입 장벽이라고 해야 되나 그~ 누구나 다 이렇게 쉽게,말이 좀 이상한데 신입 진입 장벽이라고 해야 되나 그~ 누구나 다 이렇게 쉽게
생각할 수도 이렇게 좀 다가갈 수 있는 그냥,생각할 수도 이렇게 좀 다가갈 수 있는 그냥
말하는 문장만으로도 이제 작품이 되는 그런 거라고 생각해서,말하는 문장만으로도 이제 작품이 되는 그런 거라고 생각해서
우선 영화도 그렇고 아까 이제 말한 영화도 그렇고,우선 영화도 그렇고 아까 이제 말한 영화도 그렇고
이제 시도 그렇고 여운이 남는 걸 되게 좋아 약간 그~ 열린,이제 시도 그렇고 여운이 남는 걸 되게 좋아 약간 그~ 열린
그런 제 여러 많은 생각을 할 수 있는 여운이 남는 게 좋아서,그런 제 여러 많은 생각을 할 수 있는 여운이 남는 게 좋아서
물론 소설도 이 결말에 따라 여운이 남는 것도 많긴 한데,물론 소설도 이 결말에 따라 여운이 남는 것도 많긴 한데
그~ 줄줄줄 해설된 글보다 약간 한 줄로,그~ 줄줄줄 해설된 글보다 약간 한 줄로
좀 큰 감동을 주는 그런 게 좋아서 저는 시를 더 좋아하는 거 같애요.,좀 큰 감동을 주는 그런 게 좋아서 저는 시를 더 좋아하는 거 같애요.
아까 말씀하신 거 들어 보니까 되게,아까 말씀하신 거 들어 보니까 되게
뭐~ 외국 문학에도 관심 있고 이러신 거 같은데 그럼 외국,뭐~ 외국 문학에도 관심 있고 이러신 거 같은데 그럼 외국
시나 뭐~ 이런 거 쫌 추천 아니면 쫌 감명 깊게 읽으신 작품이나,시나 뭐~ 이런 거 조금 추천 아니면 조금 감명 깊게 읽으신 작품이나
뭐~ 그런 거 생각 안 나시더라도 그냥,뭐~ 그런 거 생각 안 나시더라도 그냥
외국 문학에 대해 쫌 말씀해 주실 만한 거 있으세요?,외국 문학에 대해 조금 말씀해 주실 만한 거 있으세요?
어~ 외국 소설을 자주 이~ 쫌,어~ 외국 소설을 자주 이~ 조금
재밌게 읽는데 외국 시는 아무래도 번역이 되다 보니깐 쫌 더 이해가,재밌게 읽는데 외국 시는 아무래도 번역이 되다 보니깐 조금 더 이해가
어렵잖아요 아무래도 단어 사용이나 이런 게 시적 시적 허용으로,어렵잖아요 아무래도 단어 사용이나 이런 게 시적 시적 허용으로
쓰이는 게 있는데 그게 번역이 되다 보면 꼬이고 이러다 보니까,쓰이는 게 있는데 그게 번역이 되다 보면 꼬이고 이러다 보니까
파블로 네루다 같은 시는 읽기는 하는데,파블로 네루다 같은 시는 읽기는 하는데
번역본이 이해가 안 되는 부분이 많아서,번역본이 이해가 안 되는 부분이 많아서
파블로 네루다 시를 쫌 원서로 읽고 싶은 그런 욕심이 있고,파블로 네루다 시를 조금 원서로 읽고 싶은 그런 욕심이 있고
소설 중에는 윌리엄 포크너 소설이나 아니면,소설 중에는 윌리엄 포크너 소설이나 아니면
엘프리데 옐리네크라는 여자 작가가 소설이 있는데,엘프리데 옐리네크라는 여자 작가가 소설이 있는데
이 사람 소설 중에 이 피아노 치는 여자는 아마 넷플릭스에 영화도 있는 걸로 아는데 왓차였나,이 사람 소설 중에 이 피아노 치는 여자는 아마 넷플릭스에 영화도 있는 걸로 아는데 왓차였나
영화로도 만들어졌거든요 되게 재밌게 읽어서,영화로도 만들어졌거든요 되게 재밌게 읽어서
그리고 유디페르만이라는 작가가 있는데 이 작가 책도 되게 좋아요.,그리고 유디페르만이라는 작가가 있는데 이 작가 책도 되게 좋아요.
그~ 아까 전에 그~ 한강 작가님 말씀하셨는데,그~ 아까 전에 그~ 한강 작가님 말씀하셨는데
한강 작가님 소년이 온다 책도 말씀하셨듯이 듯이 저도 되게 재밌게 읽었었고,한강 작가님 소년이 온다 책도 말씀하셨듯이 듯이 저도 되게 재밌게 읽었었고
채식주의자나 흰 뭐~ 이런 소설도 되게,채식주의자나 흰 뭐~ 이런 소설도 되게
좋아했어요 근데 이 작가 소설은 읽다 보면 문장이 쫌,좋아했어요 근데 이 작가 소설은 읽다 보면 문장이 조금
버거울 때가 있어서 너무 아름다운 단어를 많이 쓴다 그래야 되나,버거울 때가 있어서 너무 아름다운 단어를 많이 쓴다 그래야 되나
쫌 읽다 보면 다른 작가를 찾게 되는 거 같더라고요.,조금 읽다 보면 다른 작가를 찾게 되는 거 같더라고요.
그래도 좋아하는 시인을 말씀 드리면 임승유 시인 좋아하구 또 하재은 시인,그래도 좋아하는 시인을 말씀 드리면 임승유 시인 좋아하구 또 하재은 시인
좋아하고 황인찬 시인도 좋아해요.,좋아하고 황인찬 시인도 좋아해요.
황인찬 시인 얼마 전에 현대시 문학상을 받았더라구요.,황인찬 시인 얼마 전에 현대시 문학상을 받았더라구요.
한번 받겠다 싶었는데 받아서 너무 팬심에 좋았고,한번 받겠다 싶었는데 받아서 너무 팬심에 좋았고
아~ 아까 젊은 작가 상 이야기도 하셨는데,아~ 아까 젊은 작가 상 이야기도 하셨는데
젊은 작가 상 제가 올해 거는 강화길 작가가 받았나 그랬을 거예요.,젊은 작가 상 제가 올해 거는 강화길 작가가 받았나 그랬을 거예요.
그~ 강화길 작가 은복이라는 소설도 되게,그~ 강화길 작가 은복이라는 소설도 되게
단편 소설인데 되게 좋고 저는 강화길 강화길 작가의,단편 소설인데 되게 좋고 저는 강화길 강화길 작가의
서늘한 그런 감성이 항상 전반에 깔려 있어서 소설에 그건 되게 좋아해요.,서늘한 그런 감성이 항상 전반에 깔려 있어서 소설에 그건 되게 좋아해요.
근데 이 작가도 좀 좋을 때 있고 싫을 때 있는데 대부분 좋은 쪽이고,근데 이 작가도 좀 좋을 때 있고 싫을 때 있는데 대부분 좋은 쪽이고
저도 소설을 이렇게 막 찾아 읽기 전에는 소설이 무조건 기승전결에,저도 소설을 이렇게 막 찾아 읽기 전에는 소설이 무조건 기승전결에
스토리가 탄탄한 것만 생각을 하고 있었는데,스토리가 탄탄한 것만 생각을 하고 있었는데
뭐~ 김애란 작가나 유명한 사람 누가 있죠 뭐~ 정용준 작가 이런 사람 소설 보면 기승전결이,뭐~ 김애란 작가나 유명한 사람 누가 있죠 뭐~ 정용준 작가 이런 사람 소설 보면 기승전결이
뚜렷하고 이야기 위주로 소설이 흘러가잖아요.,뚜렷하고 이야기 위주로 소설이 흘러가잖아요.
근데 읽다 보니까 되게 시 같은 소설도 많더라고요 그냥,근데 읽다 보니까 되게 시 같은 소설도 많더라고요 그냥
문장으로 휘발돼버리는 소설?,문장으로 휘발돼버리는 소설?
네 그런 소설 같은 시도 있고 시 같은 소설이 있어서 요즘은 그런 소설 찾아 읽는 거에,네 그런 소설 같은 시도 있고 시 같은 소설이 있어서 요즘은 그런 소설 찾아 읽는 거에
재미를 붙인 거 같애요.,재미를 붙인 거 같애요.
외국 작가 중에는 누가 있을까요?,외국 작가 중에는 누가 있을까요?
우리나라에 한예솔 작가랑 윤민선 작가랑,우리나라에 한예솔 작가랑 윤민선 작가랑
정진웅 작가 뭐~ 이런 사람들이 약간,정진웅 작가 뭐~ 이런 사람들이 약간
이야기가 흘러가는 소설보다는 약간 그냥 문장 자체로,이야기가 흘러가는 소설보다는 약간 그냥 문장 자체로
소설가지고 실험을 하는 작가들이어서,소설가지고 실험을 하는 작가들이어서
올해 노벨 문학상을 누가 받았는지 모르겠는데,올해 노벨 문학상을 누가 받았는지 모르겠는데
받은 노벨 문학상 작가 중에는 가즈오 이시구로,받은 노벨 문학상 작가 중에는 가즈오 이시구로
소설이 되게 좋아요.,소설이 되게 좋아요.
이 작가가 일본 일본인인데 국적이 독일인가?,이 작가가 일본 일본인인데 국적이 독일인가?
아무튼 약간 이중 국적을 가지고 약간 뭐라 그래야 되지?,아무튼 약간 이중 국적을 가지고 약간 뭐라 그래야 되지?
국적은 분명히 있지만 이방인으로 받아들여져서 살아가는 사람들 소설도 되게 좋아해요 약간,국적은 분명히 있지만 이방인으로 받아들여져서 살아가는 사람들 소설도 되게 좋아해요 약간
가즈오 이시구로가 약간 그런 건 거 같고,가즈오 이시구로가 약간 그런 건 거 같고
그런 작가인 거 같고 또 그런 작가 중에 오르한 파묵이라고 있는데 그 사람 소설도 되게 재밌어요.,그런 작가인 거 같고 또 그런 작가 중에 오르한 파묵이라고 있는데 그 사람 소설도 되게 재밌어요.
음~ 재밌고 저는 수필 같은 거는 수필이나 에세이 같은 거는 잘,음~ 재밌고 저는 수필 같은 거는 수필이나 에세이 같은 거는 잘
안 읽는 편인데 남의 인생이 그렇게 재밌지 않아서,안 읽는 편인데 남의 인생이 그렇게 재밌지 않아서
음~ 그래서 잘 안 읽는 편인데 요즘 베스트셀러 보면,음~ 그래서 잘 안 읽는 편인데 요즘 베스트셀러 보면
약간 인스턴트 책이잖아요 뭐~ 힐링 책이라던지 뭐~ 그런 책도 읽으시나요?,약간 인스턴트 책이잖아요 뭐~ 힐링 책이라던지 뭐~ 그런 책도 읽으시나요?
