사투리,표준어
혹시 외모에 컴플렉스가 있으신가요?,혹시 외모에 컴플렉스가 있으신가요?
굳이 말하자면,굳이 말하자면
약간,약간
생각보다 작은 눈이 그래도 쪼금은 콤플렉스라고 생각합니다.,생각보다 작은 눈이 그래도 쪼금은 콤플렉스라고 생각합니다.
그 콤플렉스,그 콤플렉스
콤플렉스,콤플렉스
혹시 외모라던가 아니면 몸의 체형이라던가 콤플렉스 가지고 계신 게 있으신가요?,혹시 외모라던가 아니면 몸의 체형이라던가 콤플렉스 가지고 계신 게 있으신가요?
저는 컴플렉스가,저는 컴플렉스가
제가 예전에 얼굴 눈가 주위로 눈 크기  멍처럼,제가 예전에 얼굴 눈가 주위로 눈 크기  멍처럼
반점 있었거든요 옛날에는 몽고 반점인 줄 알았는데,반점 있었거든요 옛날에는 몽고 반점인 줄 알았는데
이게 나중에 크고 보니까 밀크 반점이라고,이게 나중에 크고 보니까 밀크 반점이라고
추정을 하는데 제대로 어떤 것인지 알 수가 없어가지고,추정을 하는데 제대로 어떤 것인지 알 수가 없어가지고
추정을 한 게,추정을 한 게
이제 밀크 반점이거나 아니면 이게 양성 종양일 확률이 있다고 하더라고요.,이제 밀크 반점이거나 아니면 이게 양성 종양일 확률이 있다고 하더라고요.
근데 이게 초등학교 때는 기술이 그렇게 발달한 것도 아니고,근데 이게 초등학교 때는 기술이 그렇게 발달한 것도 아니고
어릴 때는 쫌 마취 크림을 바르고 레이저를 깊게 하려니까 그게 너무,어릴 때는 조금 마취 크림을 바르고 레이저를 깊게 하려니까 그게 너무
힘든 거예요.,힘든 거예요.
그래서 고등학교 때 스무 번 정도 레이저 치료를 해서 뺐는데,그래서 고등학교 때 스무 번 정도 레이저 치료를 해서 뺐는데
이게 나중에 재발할 수 있다곤 했는데 한 십 년 지나니까,이게 나중에 재발할 수 있다곤 했는데 한 십 년 지나니까
얼굴에 기미나 주근깨처럼,얼굴에 기미나 주근깨처럼
반점이 그 자리에 쪼끔씩 올라오는 느낌이 들더라고요.,반점이 그 자리에 쪼끔씩 올라오는 느낌이 들더라고요.
그 실제로도 쪼끔 사람들이 그 부분이 깨끗했는데,그 실제로도 쪼끔 사람들이 그 부분이 깨끗했는데
얼룩덜룩하게 올라온 것 같다고 해서,얼룩덜룩하게 올라온 것 같다고 해서
이 부분이,이 부분이
쫌 컴플렉스예요.,조금 컴플렉스예요.
왜냐면 어릴 적에 이 부분 가지고 놀림을 너무 많이 받았기 때문에,왜냐면 어릴 적에 이 부분 가지고 놀림을 너무 많이 받았기 때문에
제가 힘들었던 기억이 있어서 이 부분이 컴플렉스고,제가 힘들었던 기억이 있어서 이 부분이 컴플렉스고
두 번째는 제가,두 번째는 제가
치아가 고르지가 않아요 교정을 했는데도 불구하고,치아가 고르지가 않아요 교정을 했는데도 불구하고
치아 뿌리가 짧아가지구,치아 뿌리가 짧아가지구
이제 제대로 다 모으지 못하고 쪼끔씩 벌어져 있는 부분이 있거든요.,이제 제대로 다 모으지 못하고 쪼끔씩 벌어져 있는 부분이 있거든요.
앞니는 다 모으고 공간이 있는,앞니는 다 모으고 공간이 있는
공간이 부족한 부분에 인플란트를 하기도 했지만,공간이 부족한 부분에 인플란트를 하기도 했지만
그 치아 안쪽에다가,그 치아 안쪽에다가
이제 공간이 있으니까 뭐~ 끼이기도 하고,이제 공간이 있으니까 뭐~ 끼이기도 하고
윗니랑 아랫 네가  완전 딱 붙지 않았던 상태에서,윗니랑 아랫 네가  완전 딱 붙지 않았던 상태에서
이제 모으고 나서 이제 쪼끔,이제 모으고 나서 이제 쪼끔
면발을 끌을 수는 정도까진 모았는데,면발을 끌을 수는 정도까진 모았는데
그래도 시간이 지나니까,그래도 시간이 지나니까
윗니랑 아랫니 그사이에  부분이 쪼끔 벌려 벌어져가지고,윗니랑 아랫니 그사이에  부분이 쪼끔 벌려 벌어져가지고
딱 붙지가 않더라고요.,딱 붙지가 않더라고요.
그리구 치아가,그리고 치아가
어렸을 적에 양치를 제대로 안 해서 그런지,어렸을 적에 양치를 제대로 안 해서 그런지
커서 관리를 한다고 열심히 하는데 누렇게 변색된 부분이 있더라고요.,커서 관리를 한다고 열심히 하는데 누렇게 변색된 부분이 있더라고요.
제가 초콜릿이나 카레 같은 색깔 있는 것들도 되게 좋아하기 때문에 그런 것 때문에,제가 초콜릿이나 카레 같은 색깔 있는 것들도 되게 좋아하기 때문에 그런 것 때문에
쫌 그런 것 착색이 된 거 같기도 한데,조금 그런 것 착색이 된 거 같기도 한데
이거랑 인플란트를 했던 부분 색깔이 점점 차이가 나는 거예요.,이거랑 인플란트를 했던 부분 색깔이 점점 차이가 나는 거예요.
인플란트를 한 치아 색은 이제 인플란트를 할 당시의 색대로 해서,인플란트를 한 치아 색은 이제 인플란트를 할 당시의 색대로 해서
그대로 유지가 되고 있는데 따른 치아가 점점 이제 커피나 이런 것들에 의해서 착색이 되다 보니까,그대로 유지가 되고 있는데 다른 치아가 점점 이제 커피나 이런 것들에 의해서 착색이 되다 보니까
쪼끔 더 누런 느낌이 들어서 이제 웃을 때 쫌 부자연스럽게 되고,쪼끔 더 누런 느낌이 들어서 이제 웃을 때 조금 부자연스럽게 되고
웃을 때도 신경이 많이 쓰이더라구요.,웃을 때도 신경이 많이 쓰이더라구요.
그래서 이 부분이 컴플렉스기도 하고,그래서 이 부분이 컴플렉스기도 하고
제가 체형 적으로,제가 체형 적으로
이 콤플렉스가 되는 거는 제가 다리가 쪼끔 엑스자예요 엑스자기도 하고,이 콤플렉스가 되는 거는 제가 다리가 쪼끔 엑스자예요 엑스자기도 하고
발목 쪽이 쫌 휘어져가지구,발목 쪽이 조금 휘어져가지구
걸을 때 쫌 뛰뚱뒤뚱 거리기도 하고,걸을 때 조금 뛰뚱뒤뚱 거리기도 하고
쫌 모양새가 쫌 웃기다고 하더라고요.,조금 모양새가 조금 웃기다고 하더라고요.
근데 이제 엑스자가 되다 보니까 이제 허벅지 부분도 자꾸 이제 쓸리는 거 같고,근데 이제 엑스자가 되다 보니까 이제 허벅지 부분도 자꾸 이제 쓸리는 거 같고
사람들이 볼 때 그 부분 먼저 제일 엉성하다고 지적하니까,사람들이 볼 때 그 부분 먼저 제일 엉성하다고 지적하니까
그분이 전한텐 쫌 콤플렉스가 되는 거 같아요.,그분이 전한텐 조금 콤플렉스가 되는 거 같아요.
혹시 컴플렉스를 극복하기 위한 방법이 있나요?,혹시 컴플렉스를 극복하기 위한 방법이 있나요?
저는,저는
그 체형 적으로는,그 체형 적으로는
허리가 쫌 긴 편이어서,허리가 조금 긴 편이어서
약간 걸어 다닐 때 허리를 쫌 숙이고 어렸을 때부터,약간 걸어 다닐 때 허리를 조금 숙이고 어렸을 때부터
휘었는데,휘었는데
아무래도,아무래도
이제 땅바닥을 쫌 보고 다니는 습관이 있어서,이제 땅바닥을 조금 보고 다니는 습관이 있어서
이제 그게 오래되다 보니까,이제 그게 오래되다 보니까
한날 허리가 너무 아파서 병원 갔었는데 병원에서,한날 허리가 너무 아파서 병원 갔었는데 병원에서
디스크 판정을 받아서,디스크 판정을 받아서
그 이후에는,그 이후에는
이제 굽은 허리가 쫌,이제 굽은 허리가 조금
컴플렉스로 변하다 보니까,컴플렉스로 변하다 보니까
그까 평소에도 앉아있을 때나 약간 서서 걸어 다닐,그까 평소에도 앉아있을 때나 약간 서서 걸어 다닐
주시하고,주시하고
밥 먹을 때도 허리를 쫌,밥 먹을 때도 허리를 조금
펴고 먹는 습관을 쫌 들이면서,펴고 먹는 습관을 조금 들이면서
그 부분에 대해서 약 컴플렉스를 쫌 고쳐가는,그 부분에 대해서 약 컴플렉스를 조금 고쳐가는
방법으로,방법으로
네 약간 바꿨습니다.,네 약간 바꿨습니다.
어~ 아까 체형 적으로 다리가 약간 엑스자로 약간,어~ 아까 체형 적으로 다리가 약간 엑스자로 약간
바뀌셨다고 했는데,바뀌셨다고 했는데
그런 부분에서,그런 부분에서
약간 고칠려고 노력하신 부분 있으신가요?,약간 고칠려고 노력하신 부분 있으신가요?
엑스자 같 다리 같은 경우에,엑스자 같 다리 같은 경우에
이게 정말 제 콤플렉스라서 저도 여기저기 다녀봤는데,이게 정말 제 콤플렉스라서 저도 여기저기 다녀봤는데
다니면서 할 수 있는 방법이 운동이랑 교정 치료밖에 없더라구요.,다니면서 할 수 있는 방법이 운동이랑 교정 치료밖에 없더라구요.
그런데 교정 치료로 하려니까 금액도 너무 비싸기도 하고,그런데 교정 치료로 하려니까 금액도 너무 비싸기도 하고
제대로 된 곳이 없는 거 같아서,제대로 된 곳이 없는 거 같아서
그냥 아예 도수 치료 쪽으로 가서 체형 적으로 틀어진 부분을 먼저 맞춰서,그냥 아예 도수 치료 쪽으로 가서 체형 적으로 틀어진 부분을 먼저 맞춰서
이제 교정을 하는 게 맞다고 하더라구요.,이제 교정을 하는 게 맞다고 하더라구요.
그래서 지금 목부터 척추 골반까지,그래서 지금 목부터 척추 골반까지
쪼끔씩 교정을 할려고,쪼끔씩 교정을 할려고
이제 도수 치료를 받으면서 틀어진 부분을 바로 잡고 있구요.,이제 도수 치료를 받으면서 틀어진 부분을 바로 잡고 있구요.
그리고 걸음걸이를 다닐 때도 제가,그리고 걸음걸이를 다닐 때도 제가
일부러 쫌 곧게 펴려고 노력을 하구요.,일부러 조금 곧게 펴려고 노력을 하구요.
엑스자 다리를 하면서 발이 쪼끔 안짱다리가 돼더라구요 그래서 걸음걸이를,엑스자 다리를 하면서 발이 쪼끔 안짱다리가 돼더라구요 그래서 걸음걸이를
제대로 하기 위해서 쫌 많이 노력을 했고,제대로 하기 위해서 조금 많이 노력을 했고
그리구 필라테스를 쫌 다니기 시작했어요 지금 코로나라서,그리구 필라테스를 조금 다니기 시작했어요 지금 코로나라서
필라테스가 이제 열리진 않은데,필라테스가 이제 열리진 않은데
필라테스를 다니면 이제 몸이 교정이 되는,필라테스를 다니면 이제 몸이 교정이 되는
효과가 있다고 해서 다니고 있는 있고요.,효과가 있다고 해서 다니고 있는 있고요.
나중에도 그거를 가지구 교정을 할 생각이 있고,나중에도 그거를 가지구 교정을 할 생각이 있고
그거 말고는 엑스자 다리로 제가 할 수 있는 부분이 없어서,그거 말고는 엑스자 다리로 제가 할 수 있는 부분이 없어서
이제 콤플렉스를 극복하기 위해서는,이제 콤플렉스를 극복하기 위해서는
어~ 장시간을 들여서,어~ 장시간을 들여서
교정이랑 운동밖에는 답이 없더라고요.,교정이랑 운동밖에는 답이 없더라고요.
그래서 이런 것들을 하고 있구,그래서 이런 것들을 하고 있구
이제 체형을 떠나서 제 콤플렉스를,이제 체형을 떠나서 제 콤플렉스를
쪼끔 극복하기 위해서는 쫌 제,쪼끔 극복하기 위해서는 조금 제
자신이 스트레스가 안 받을려고 노력을 해야 되더라구요.,자신이 스트레스가 안 받을려고 노력을 해야 되더라구요.
