사투리,표준어
이는 취미가 어떻게 돼?,이는 취미가 어떻게 돼?
저는 운동하는 거 좋아하고,저는 운동하는 거 좋아하고
게임도 많이 하고,게임도 많이 하고
덕질 많이 하고,덕질 많이 하고
코인 노래방 가는 거 좋아해요.,코인 노래방 가는 거 좋아해요.
동은 테니스랑 풋살도 동기들이랑 많이 하고,동은 테니스랑 풋살도 동기들이랑 많이 하고
또 어렸을 때 탁구 자주 쳐 가지고,또 어렸을 때 탁구 자주 쳐 가지고
저기 또 후문에 탁구장 생겼거든요.,저기 또 후문에 탁구장 생겼거든요.
그래서 운동하는 거 좋아해.,그래서 운동하는 거 좋아해.
테니스는 언제부터 했어?,테니스는 언제부터 했어?
테니스 대학교 들어오고,테니스 대학교 들어오고
대학교 들어오고 나서,대학교 들어오고 나서
동아리 테니스 동아리 들어 가 가지고,동아리 테니스 동아리 들어 가 가지고
테니스 대학교  대학교 들어와서부터 시작했어요.,테니스 대학교  대학교 들어와서부터 시작했어요.
테니스 동아리 들어갔잖아.,테니스 동아리 들어갔잖아.
테니스 좀 실력이 느는 거 같더나?,테니스 좀 실력이 느는 거 같아?
이게 처음부터 시작하는 거니까,이게 처음부터 시작하는 거니까
야간 제로 베이스에서 시작한 느낌 있잖아요.,야간 제로 베이스에서 시작한 느낌 있잖아요.
그래서 처음 시작 했을 때보단 당연히 늘었고,그래서 처음 시작 했을 때보단 당연히 늘었고
근데 약간 테니스 이거 자체가 쪼끔,근데 약간 테니스 이거 자체가 쪼끔
뭐라 해야 되냐 실력 향상이,뭐라 해야 되냐 실력 향상이
좀 계단식으로 되는 거 같애 가지고,좀 계단식으로 되는 거 같애 가지고
늘긴 늘었죠 근데 느는데 잘 안 늘어 가지고 걱정이에요.,늘긴 늘었죠 근데 느는데 잘 안 늘어 가지고 걱정이에요.
아~ 테니스를 좀 더 잘 하고 싶은 마음이 있나?,아~ 테니스를 좀 더 잘 하고 싶은 마음이 있어?
테니스에 매력은 어떤 거야?,테니스에 매력은 어떤 거야?
딴 제가 또 성향상 그렇게 막 몸이 좋은 편도 아니고 그러니까,딴 제가 또 성향상 그렇게 막 몸이 좋은 편도 아니고 그러니까
남들이랑 부딪치고 농구나 축구처럼 막,남들이랑 부딪치고 농구나 축구처럼 막
피지컬이 필요하고 이런 운동보다는,피지컬이 필요하고 이런 운동보다는
좀 개인전을 선호하거든요 그런데 테니스가 일단 좀 개인전으로 게임을 진행하고,좀 개인전을 선호하거든요 그런데 테니스가 일단 좀 개인전으로 게임을 진행하고
