사투리,표준어
네  씨는,네  씨는
혹시 뭐~ 최근에 즐겨하시는 게임이 있나요?,혹시 뭐~ 최근에 즐겨하시는 게임이 있나요?
저는,저는
요즘 롤하고,요즘 롤하고
메이플스토리하고 있어요.,메이플스토리하고 있어요.
씨는 요즘 하시는 게임이 있나요?,씨는 요즘 하시는 게임이 있나요?
어~ 저는 롤은 그렇게 즐겨하지 않고,어~ 저는 롤은 그렇게 즐겨하지 않고
저는 요즘에 음~,저는 요즘에 음~
피파 온라인 제일 즐겨하고요.,피파 온라인 제일 즐겨하고요.
메이플은,메이플은
엄청 어릴 때 했던 거 같아요.,엄청 어릴 때 했던 거 같아요.
옛날에 쫌,옛날에 조금
어릴 때 초등학교 중학교 때 그때 쫌 많이 했었고,어릴 때 초등학교 중학교 때 그때 조금 많이 했었고
혹시 뭐~,혹시 뭐~
아~ 배틀그라운드도 피시방 가면 한 번씩하고,아~ 배틀그라운드도 피시방 가면 한 번씩하고
근데 지금 제일 많이 하는 건 피파 온라인인 거 같애요.,근데 지금 제일 많이 하는 건 피파 온라인인 거 같애요.
혹시 피파는 안 하시나요?,혹시 피파는 안 하시나요?
저도 피파,저도 피파
저 학생 때,저 학생 때
쫌 하고 한 안 한 지,조금 하고 한 안 한 지
반년 반년 정도 돼 가는데,반년 반년 정도 돼 가는데
제가 피파 많이 했을 때는 새벽까지,제가 피파 많이 했을 때는 새벽까지
피파하고 막 그랬었거든요.,피파하고 막 그랬었거든요.
친구들이랑 피시방 가서도 많이 하고,친구들이랑 피시방 가서도 많이 하고
그때,그때
한 계정을 제가 많이 돌려가지구 세 개 네 개 그 정도,한 계정을 제가 많이 돌려가지구 세 개 네 개 그 정도
까지 갖고 있었어요.,까지 갖고 있었어요.
혹시  씨는 피파에서 막,혹시  씨는 피파에서 막
쫌 자기가 잘한다.,조금 자기가 잘한다.
이런 자부심 같은 거 티어가 어디 정도 되세요?,이런 자부심 같은 거 티어가 어디 정도 되세요?
어~ 저는 지금,어~ 저는 지금
그 월드 클래스 한,그 월드 클래스 한
그 월드 클래스가 등급이거든요 지금 피파 포를 하시는지 모르겠는데,그 월드 클래스가 등급이거든요 지금 피파 포를 하시는지 모르겠는데
네 그렇게 높은 건 아니고,네 그렇게 높은 건 아니고
한 챌린지랑 그 위에 뭐~ 슈퍼 챔피언스인가?,한 챌린지랑 그 위에 뭐~ 슈퍼 챔피언스인가?
어쨌든 그 위에,어쨌든 그 위에
위에서 세 번째 그 정도예요 그렇게 막,위에서 세 번째 그 정도예요 그렇게 막
그렇게 뭐~ 완전 못하는 것도 아니고 그렇게,그렇게 뭐~ 완전 못하는 것도 아니고 그렇게
뭐~ 프로처럼 잘하는 것도 아니고 그냥,뭐~ 프로처럼 잘하는 것도 아니고 그냥
딱 월드 클래스 그 정도예요.,딱 월드 클래스 그 정도예요.
저도 피파를 많이 해가지고 저 피파 아이디가,저도 피파를 많이 해가지고 저 피파 아이디가
제가 피파 아이디가 지금 한 네 개인가 다섯 개 있거든요?,제가 피파 아이디가 지금 한 네 개인가 다섯 개 있거든요?
그래가지구 저도 맨날 그걸로 아이템 바꾸고 막,그래가지구 저도 맨날 그걸로 아이템 바꾸고 막
그,그
접속 시간을 채우면,접속 시간을 채우면
그 아이템 주는 게 있어가지구,그 아이템 주는 게 있어가지구
그래서 맨날 하 게임은 하지도 않고 컴퓨터만,그래서 맨날 하 게임은 하지도 않고 컴퓨터만
컴퓨터 집에 있는 거 두 개로 계속 아이디 여러 개 돌리면서 계속 접속 시간,컴퓨터 집에 있는 거 두 개로 계속 아이디 여러 개 돌리면서 계속 접속 시간
컴퓨터만 켜놓고 그걸로 아이템 받고,컴퓨터만 켜놓고 그걸로 아이템 받고
약간 그런 식으로 피파가,약간 그런 식으로 피파가
그거 막,그거 막
그 이벤트 참여해서 돈 모아서 막 선수 사고,그 이벤트 참여해서 돈 모아서 막 선수 사고
게임 하고 그런 게 재밌어가지구 계속하는 거 같애요.,게임 하고 그런 게 재밌어가지구 계속하는 거 같애요.
그럼 혹시  씨는 뭐~ 어떤 부분에서 재밌어서,그럼 혹시  씨는 뭐~ 어떤 부분에서 재밌어서
메이플스토리를 하시는 거예요?,메이플스토리를 하시는 거예요?
저는 메이플은 약간,저는 메이플은 약간
자기 캐릭터가,자기 캐릭터가
쎄지는 거를 실시간으로 이제 볼 수 있잖아요.,세지는 거를 실시간으로 이제 볼 수 있잖아요.
그리고 메이플이,그리고 메이플이
돈을 번 거를 즉시 현금화할 수 있으니까 그것도 쫌 괜찮은 장점인 거 같애요.,돈을 번 거를 즉시 현금화할 수 있으니까 그것도 조금 괜찮은 장점인 거 같애요.
그리구,그리고
약간 제가 귀여운 게임 같은 걸 좋아하는데 메이플이 쫌 귀엽기도 하고,약간 제가 귀여운 게임 같은 걸 좋아하는데 메이플이 조금 귀엽기도 하고
그  씨는,그  씨는
배틀그라운드랑 피파 말고 다른 게임은 해보신 적 있으세요?,배틀그라운드랑 피파 말고 다른 게임은 해보신 적 있으세요?
네 다른 해본 게임은 많아요 어~ 뭐~ 옛날에 서든어택도 했었고,네 다른 해본 게임은 많아요 어~ 뭐~ 옛날에 서든어택도 했었고
저도 메이플도 했었고,저도 메이플도 했었고
지금 뭐~ 종종,지금 뭐~ 종종
피파 질리면 카트라이더  그다음 뭐~,피파 질리면 카트라이더  그다음 뭐~
크레이지 아케이드 한 번씩 할 때도 있고,크레이지 아케이드 한 번씩 할 때도 있고
저 여러 가지 많이 하는데 근데 거의 안 하고,저 여러 가지 많이 하는데 근데 거의 안 하고
대부분을,대부분을
피파를 하긴 해요.,피파를 하긴 해요.
그리구 요즘은 피파를 제일 자주 하고,그리고 요즘은 피파를 제일 자주 하고
피파가 제일 재밌는 거 같애요 원래 축구를 좋아해가지구 그래서 피파 온라인을 많이 하구,피파가 제일 재밌는 거 같애요 원래 축구를 좋아해가지구 그래서 피파 온라인을 많이 하구
아~ 그리구 아까 메이플스토리 현금화,아~ 그리고 아까 메이플스토리 현금화
돼서 하 그거 좋다고 하셨는데,돼서 하 그거 좋다고 하셨는데
제 친구 중에도 메이플스토리로 쫌 돈을 버는 친구가 있거든요?,제 친구 중에도 메이플스토리로 조금 돈을 버는 친구가 있거든요?
아~ 한 달에 막 백만 원 이상 뭐~ 이백만 원 이런 식으로,아~ 한 달에 막 백만 원 이상 뭐~ 이백만 원 이런 식으로
그 돈을 벌더라고요 메이플스토리로,그 돈을 벌더라고요 메이플스토리로
아이디를 여러 개 해가지구,아이디를 여러 개 해가지구
혹시 뭐~  씨도 그런 거 하시는 건가요?,혹시 뭐~  씨도 그런 거 하시는 건가요?
아~ 저는 그까지는 아니고,아~ 저는 거기까지는 아니고
한 한 달에,한 한 달에
자그만하게 한 일이만 원 정도 벌 수 있긴 한데,자그만하게 한 일이만 원 정도 벌 수 있긴 한데
백만 원 인 이,백만 원 인 이
막 전문적으로 버는,막 전문적으로 버는
그 정도까진 아니에요 아직까지,그 정도까진 아니에요 아직까지
많이 그렇게 하질 않아서,많이 그렇게 하질 않아서
저는 그리고 피파도,저는 그리고 피파도
지 게임을 쫌,지 게임을 조금
깊게 하지 않고 얕게 얕게 많이 하는 식인데,깊게 하지 않고 얕게 얕게 많이 하는 식인데
피파가 제가 피파 투 했었거든요.,피파가 제가 피파 투 했었거든요.
해가지구,해가지구
그때 팀 가치 십삼억 찍고,그때 팀 가치 십삼억 찍고
킵 프로 이부하다가 접었었어요.,킵 프로 이부하다가 접었었어요.
그때 친구랑 같이,그때 친구랑 같이
막 월클 가자 해 했는데 친구는,막 월클 가자 해 했는데 친구는
피파 프로 일,피파 프로 일
찍고 이제  저도 월클 못 찍고 접었거든요.,찍고 이제  저도 월클 못 찍고 접었거든요.
혹시 피파,혹시 피파
지금,지금
막 팀 가치랑,막 팀 가치랑
아니면은 이런 거가 어느 정도 되세요?,아니면은 이런 거가 어느 정도 되세요?
음~ 저는 지금 제 제 부당 가치가 한,음~ 저는 지금 제 제 부당 가치가 한
삼십삼억 인가?,삼십삼억 인가?
한 삼십삼억 정도 되고,한 삼십삼억 정도 되고
그리고,그리고
저는 일단 저는 원래 게임에 현질을 안 하거든요?,저는 일단 저는 원래 게임에 현질을 안 하거든요?
그래서 현질 한 개도 안 하고,그래서 현질 한 개도 안 하고
계속 그거 이벤트만 참여해가지고 그 버닝만  버닝이라서 저 이벤트를,계속 그거 이벤트만 참여해가지고 그 버닝만  버닝이라서 저 이벤트를
그래서 그 버닝만 참여해가지구,그래서 그 버닝만 참여해가지구
삼십삼억까지 키웠구,삼십삼억까지 키웠구
근데 저도 나름대로 현질 안 하고 삼십삼억까지 만들어서,근데 저도 나름대로 현질 안 하고 삼십삼억까지 만들어서
나름대로 많이 키운 편인 줄 알았는데,나름대로 많이 키운 편인 줄 알았는데
유튜브 하니까 엄청 많더라고,유튜브 하니까 엄청 많더라고
현질 한 개도 안 했는데 지금 백억인 사람도 있고 막 요새는 그렇드라구요.,현질 한 개도 안 했는데 지금 백억인 사람도 있고 막 요새는 그렇드라구요.
옛날에는 진짜,옛날에는 진짜
진짜 아무리 버닝 해도 십억 찍기도 더 어려웠는데,진짜 아무리 버닝 해도 십억 찍기도 더 어려웠는데
요새는 거의 이게 또 이제 피파 뭐도 점점 막,요새는 거의 이게 또 이제 피파 뭐도 점점 막
망해가는 분위기인지 끝나가는 분위기인지 돈도 계속 막 뿌리고 그래가지고 요새는 뭐~,망해가는 분위기인지 끝나가는 분위기인지 돈도 계속 막 뿌리고 그래가지고 요새는 뭐~
아이디 처음 만들어도 십억은 그냥 찍더라고요 옛날엔 엄청 힘들었는데,아이디 처음 만들어도 십억은 그냥 찍더라고요 옛날엔 엄청 힘들었는데
어~ 요새는 그렇게 하는 거 같고 그래서 제 제 처음에는 저는 아이디가 워낙 많아가지구,어~ 요새는 그렇게 하는 거 같고 그래서 제 제 처음에는 저는 아이디가 워낙 많아가지구
아이디가 네 네 네 개인가 다섯 개인가 되니까,아이디가 네 네 네 개인가 다섯 개인가 되니까
근데 제 그나마 제일 본 캐가,근데 제 그나마 제일 본 캐가
아~ 삼십삼억 정도 되고,아~ 삼십삼억 정도 되고
제 팀이 첼시팀이거든요.,제 팀이 첼시팀이거든요.
그 팀 케이가,그 팀 케이가
혹시  씨가 그 접으시 셨을 때,혹시  씨가 그 접으시 셨을 때
아~ 그~  씨가  접으셨을 때는,아~ 그~  씨가  접으셨을 때는
그 피파 팀 캐미가 있을 때인가요?,그 피파 팀 캐미가 있을 때인가요?
제가 접었을 때 티 피파 팀 캐미 막 나오고,제가 접었을 때 티 피파 팀 캐미 막 나오고
그 새로운 시즌,그 새로운 시즌
토티 이십 나왔을 때 그때 딱 접었었요 그때도,토티 이십 나왔을 때 그때 딱 접었었요 그때도
저도 첼시 했는데,저도 첼시 했는데
그때 토트 이십,그때 토트 이십
덕배 사고 덕배가 그때 삼억인가 사억 했었거든요.,덕배 사고 덕배가 그때 삼억인가 사억 했었거든요.
그거 예 현질해서 그거 한 개 사고,그거 예 현질해서 그거 한 개 사고
그다음에 굴리트 그때  굴리트도 한,그다음에 굴리트 그때  굴리트도 한
오육억 그 정도해가지고 그것도,오육억 그 정도해가지고 그것도
한 개 사고,한 개 사고
그래서 나름 그때는 많이 했었는데,그래서 나름 그때는 많이 했었는데
현질도 쫌 하고,현질도 조금 하고
제가 현질했다가 제일 기억에 남는 게,제가 현질했다가 제일 기억에 남는 게
오만 원인가 육만 원을 그,오만 원인가 육만 원을 그
추석 패키지 같은 거 있잖아요 그거를,추석 패키지 같은 거 있잖아요 그거를
했었거든요.,했었거든요.
이벤트 때,이벤트 때
근데 아니 한 좋은 게 한 개도 안 떠서,근데 아니 한 좋은 게 한 개도 안 떠서
얼마를 이 삼천만 원 정도를,얼마를 이 삼천만 원 정도를
오만 원을 질러가지고 본 거예요 첫 제일 처음에,오만 원을 질러가지고 본 거예요 첫 제일 처음에
그래서,그래서
그 이후로 현질 쫌,그 이후로 현질 조금
안 하고 있었거든요.,안 하고 있었거든요.
그러다가,그러다가
토트 이십 나오고 덕배를,토트 이십 나오고 덕배를
개인적으로 쫌 좋아하는데,개인적으로 조금 좋아하는데
덕배가,덕배가
나와서 그때 현질 쫌 하고,나와서 그때 현질 조금 하고
첼시로 맞췄죠 팀 캐미를,첼시로 맞췄죠 팀 캐미를
음~ 혹시 지금,음~ 혹시 지금
첼시,첼시
팀 캐미 맞췄을 때,팀 캐미 맞췄을 때
선수들은 무슨 무슨 선수들,선수들은 무슨 무슨 선수들
가지고 계세요?,가지고 계세요?
네 저도,네 저도
아까  씨 말한 것처럼 저도 덕배 있고요.,아까  씨 말한 것처럼 저도 덕배 있고요.
저 덕배도 있고 저는 지금,저 덕배도 있고 저는 지금
드록바도 있고,드록바도 있고
뭐~  살라도 있고,뭐~  살라도 있고
그니까 뭔가 살짝,그러니까 뭔가 살짝
그니까 감성 첼시 팀 캐미라기보다는,그러니까 감성 첼시 팀 캐미라기보다는
뭐~ 솔직히 살라나 덕배나 다 첼시,뭐~ 솔직히 살라나 덕배나 다 첼시
첼시 때 유망주 때 첼시에 있어가지고 첼시에서 활약을 딱히 못 했잖아요.,첼시 때 유망주 때 첼시에 있어가지고 첼시에서 활약을 딱히 못 했잖아요.
그래가지구 보통,그래가지구 보통
그런 쫌 첼시 감성 팀 캐미 감성을 중요시하는 사람들은,그런 조금 첼시 감성 팀 캐미 감성을 중요시하는 사람들은
원래 그런 걸 안 쓰는데 저는 감성보다는 그냥 성능 위주로 하는 사람이라가지고,원래 그런 걸 안 쓰는데 저는 감성보다는 그냥 성능 위주로 하는 사람이라가지고
그래서 저는 살라도 있구 덕배도 있고,그래서 저는 살라도 있구 덕배도 있고
뭐~ 드록바 있고,뭐~ 드록바 있고
뭐~  깡테 있고,뭐~  깡테 있고
그리고 뭐~ 뭐~  있고,그리고 뭐~ 뭐~  있고
이번에 칠웰 벤 칠웰이라고 또 풀백 한 명 첼시 영입해서,이번에 칠웰 벤 칠웰이라고 또 풀백 한 명 첼시 영입해서
또 걔 벤 칠웰도 넣고,또 걔 벤 칠웰도 넣고
그다음에 뭐~ 리스 제임스도 있구,그다음에 뭐~ 리스 제임스도 있구
