사투리,표준어
어~ 이제 대학 들어가신다고 방금 제가 들었었었는데,어~ 이제 대학 들어가신다고 방금 제가 들었었었는데
어~ 학교를 넣게 된 계기와 혹은 과를 넣게 된 계기를 말씀해 주셔도 되구요.,어~ 학교를 넣게 된 계기와 혹은 과를 넣게 된 계기를 말씀해 주셔도 되구요.
어~ 여기까지 갈 때 어떤 뭐~ 노력을 하셨는지 어떤 계기,어~ 여기까지 갈 때 어떤 뭐~ 노력을 하셨는지 어떤 계기
어떤 일들이 있었는지 한번 말씀해 주세요.,어떤 일들이 있었는지 한번 말씀해 주세요.
원래의 꿈은 애기들을 좋아해 가지고 유아 교육이나,원래의 꿈은 애기들을 좋아해 가지고 유아 교육이나
보육 그런 쪽으로 가고 싶었는데,보육 그런 쪽으로 가고 싶었는데
아무래도 저출산 이런 거가 고령화 이런 시대에다 보니까,아무래도 저출산 이런 거가 고령화 이런 시대에다 보니까
사실 미래 있는 공대 쪽을 넣자 해 가지고,사실 미래 있는 공대 쪽을 넣자 해 가지고
원래부터 수학이랑 과학을 쫌 많이 좋아해 가지고,원래부터 수학이랑 과학을 조금 많이 좋아해 가지고
열심히 해서 그쪽으로 지원하게 된 거 같애요.,열심히 해서 그쪽으로 지원하게 된 거 같애요.
그러면 과학 이제 관심 많으셨다 했는데 수능에서는 그럼,그러면 과학 이제 관심 많으셨다 했는데 수능에서는 그럼
어떤 과학 탐구로 두 과목 치시 치셨나요?,어떤 과학 탐구로 두 과목 치시 치셨나요?
아~ 치 인까 너 원서 넣으셨나요?,아~ 치 인까 너 원서 넣으셨나요?
아~ 하지만 과학을 좋아하지만 못하기 때문에,아~ 하지만 과학을 좋아하지만 못하기 때문에
생명 과학과 지구 과학을 넣었어요 그러고,생명 과학과 지구 과학을 넣었어요 그러고
네 그렇게 공부했던 거 같애요.,네 그렇게 공부했던 거 같애요.
그러면 지금 얘기 잠깐 들어 보면 제가 추측컨대,그러면 지금 얘기 잠깐 들어 보면 제가 추측컨대
어~ 정시로 가실 생각이 아니라 수시로 가실 생각 같은데,어~ 정시로 가실 생각이 아니라 수시로 가실 생각 같은데
그러면 짐 발표가 난 건가요 아니면 어떤 어떻게 진행되고 있는 건가요?,그러면 짐 발표가 난 건가요 아니면 어떤 어떻게 진행되고 있는 건가요?
어~ 한 개 대학만 발표 나고 아직 나머지는 면접도 있고,어~ 한 개 대학만 발표 나고 아직 나머지는 면접도 있고
아직 발표가 남아 있습니다.,아직 발표가 남아 있습니다.
음~ 그러면 일단 전자 공학과 아까 다 넣으셨다고 말씀드렸는데,음~ 그러면 일단 전자 공학과 아까 다 넣으셨다고 말씀드렸는데
