사투리,표준어
저는 혈액형이 에이형이에요.,저는 혈액형이 에이형이에요.
그 사람들이 생각하기에 에이형은 많이 소심하고,그 사람들이 생각하기에 에이형은 많이 소심하고
좀 숫기도 없고 친해지기 힘들고 그렇다고 생각하는데,좀 숫기도 없고 친해지기 힘들고 그렇다고 생각하는데
저는 혈액형만 봤을 때는 에이형은 아닌 거 같기도 하고 에이형이 맞는 거 같기도 하고 좀,저는 혈액형만 봤을 때는 에이형은 아닌 거 같기도 하고 에이형이 맞는 거 같기도 하고 좀
이중성이 있는 거 같애요.,이중성이 있는 거 같애요.
사람들이 흔히 아는 에이형이랑은 쪼끔 다른 느낌이라서,사람들이 흔히 아는 에이형이랑은 쪼끔 다른 느낌이라서
저는 에이형 같은 오형입니다.,저는 에이형 같은 오형입니다.
님은 혈액형이 어떻게 되세요?,님은 혈액형이 어떻게 되세요?
저도 에이형이에요 역시 에이형이 많네요.,저도 에이형이에요 역시 에이형이 많네요.
제 주위에도 거의 대부분 보면 혈액형이 에이형인 애들이 많더라고요.,제 주위에도 거의 대부분 보면 혈액형이 에이형인 애들이 많더라고요.
그리고 하긴 근데 진짜로 에이형이라고 하는 사람들도 있는데 거의 에이형같이 안 보이는 사람들이 진짜 많기는 많은 거 같더라고요.,그리고 하긴 근데 진짜로 에이형이라고 하는 사람들도 있는데 거의 에이형같이 안 보이는 사람들이 진짜 많기는 많은 거 같더라고요.
저도,저도
쫌 나름 쓸데없는 부분을 되게 소심한 편이거든요 근데,조금 나름 쓸데없는 부분을 되게 소심한 편이거든요 근데
저는 나름대로 아 나는 에이형인 거 같다 진짜 에이형이지 이러고 있는데 따른 사람이 저를 봤을 때,저는 나름대로 아 나는 에이형인 거 같다 진짜 에이형이지 이러고 있는데 다른 사람이 저를 봤을 때
어 너는 에이형 아니고 비형이야 이렇게 하는 사람들도 있긴 있더라고요.,어 너는 에이형 아니고 비형이야 이렇게 하는 사람들도 있긴 있더라고요.
님은 혈액형에 관한 그런 셩격들을 믿으시나요?,님은 혈액형에 관한 그런 셩격들을 믿으시나요?
