사투리,표준어
어 내가 근데 잘 안 쓰는 거라서 써서 그럴 걸 사기는 네 장을 샀는데,어 내가 근데 잘 안 쓰는 거라서 써서 그럴 걸 사기는 네 장을 샀는데
나 지금 롬앤 거 쥬시 아 쥬시가 아니라 그거 뭐~,나 지금 롬앤 거 쥬시 아 쥬시가 아니라 그거 뭐~
글로시 뭐시기 약간 그런 거 였거든?,글로시 뭐시기 약간 그런 거 였거든?
가면 요즘 겨울이라서 그런지,가면 요즘 겨울이라서 그런지
약간 좀 촉촉한 게 약간 바르고 싶더라고,약간 좀 촉촉한 게 약간 바르고 싶더라고
롬앤에서 한 번 더 살까 약간 생각 중이야,롬앤에서 한 번 더 살까 약간 생각 중이야
나도 롬앤 거 쓰는데,나도 롬앤 거 쓰는데
대신에 나는 벨벳 제형이라서 좀,대신에 나는 벨벳 제형이라서 좀
광나기 보다는,광나기 보다는
입술에 촥 붙는 느낌?,입술에 촥 붙는 느낌?
근데 내가 입술에 침을 많이 발라서 그런 건진 잘 모르겠는데,근데 내가 입술에 침을 많이 발라서 그런 건진 잘 모르겠는데
잘 지워지더라고,잘 지워지더라고
그게 이유겠지?,그게 이유겠지?
그게 이윤 거 같은데 근데 약간,그게 이윤 거 같은데 근데 약간
그런데 입술에 침 바르는 거면,그런데 입술에 침 바르는 거면
토니모리 쇼킹 그 틴트도 다 지워지는 거 아니야 그정도면?,토니모리 쇼킹 그 틴트도 다 지워지는 거 아니야 그정도면?
아니 근데 나도 지금,아니 근데 나도 지금
학창 시절 때 부터 틴트를 많이 써 왔잖아 적어도,학창 시절 때 부터 틴트를 많이 써 왔잖아 적어도
적어도 뭐~ 스무 종류는 써 봤을텐데,적어도 뭐~ 스무 종류는 써 봤을텐데
롬앤 게 제일 잘 지워지는 거 같애,롬앤 게 제일 잘 지워지는 거 같애
틴트  에서는?,틴트  에서는?
근데,근데
롬앤이 진짜 약간 요즘 뜬다는 느낌이 든게,롬앤이 진짜 약간 요즘 뜬다는 느낌이 든게
이게 색감이 조졌고 제형도 좀 다양하긴 하거든?,이게 색감이 조졌고 제형도 좀 다양하긴 하거든?
내가 이번에 롬앤 틴트를 사면서,내가 이번에 롬앤 틴트를 사면서
롬앤 쉐도우를 샀었단 말이야 사호 짜리를,롬앤 쉐도우를 샀었단 말이야 사호 짜리를
근데 펄이 진짜 장난 아니게 나왔어,근데 펄이 진짜 장난 아니게 나왔어
그게 니가 진짜,그게 너가 진짜
좋아하는 그런 펄 제형 있잖아 쉐도우가,좋아하는 그런 펄 제형 있잖아 쉐도우가
펄이 완전,펄이 완전
화려하게 자글자글 한 거 있다 아이가,화려하게 자글자글 한 거 있지 않니
약간 그런 걸로 진짜 잘 뽑은 거야 색도 약간,약간 그런 걸로 진짜 잘 뽑은 거야 색도 약간
롬앤은 좀 더 약간 쿨톤 계열이다 아이가 좀 따뜻한 척 해도,롬앤은 좀 더 약간 쿨톤 계열이지 않니 좀 따뜻한 척 해도
결국은  쿨톤이 쓸 수 있는 웜톤 이라여서,결국은  쿨톤이 쓸 수 있는 웜톤 이라여서
롬앤이 진짜 요즘 색조로 진짜 뜨는 거 같애.,롬앤이 진짜 요즘 색조로 진짜 뜨는 거 같애.
내가 근데 요 화장법이 바뀐 게,내가 근데 요 화장법이 바뀐 게
딱 스무살 때는 나 엄청 반짝반짝하고 그런 거 좋아했잖아,딱 스무살 때는 나 엄청 반짝반짝하고 그런 거 좋아했잖아
위에 눈두덩이에도 펄 바르고 애교살에도 펄 바르고 그랬는데,위에 눈두덩이에도 펄 바르고 애교살에도 펄 바르고 그랬는데
화장법이 바뀐 게,화장법이 바뀐 게
진하면 진할수록 별로래,진하면 진할수록 별로래
나는 이제 진한 게 좋고 인상 눈 나는 눈이 여기있다 막,나는 이제 진한 게 좋고 인상 눈 나는 눈이 여기있다 막
입술이 여기 있다 막 이런 게 좋은데,입술이 여기 있다 막 이런 게 좋은데
뭔가 연하게  연하게 연하게 연하 메이크업을 할 수록,뭔가 연하게  연하게 연하게 연하 메이크업을 할 수록
인상이 좋아보인다는 거를 많이 들었어,인상이 좋아보인다는 거를 많이 들었어
그래서 진짜 자기 얼굴에 맞는,그래서 진짜 자기 얼굴에 맞는
그 이미지에 맞는 메이크업을 하는 게 오히려 더 좋다,그 이미지에 맞는 메이크업을 하는 게 오히려 더 좋다
라는 결론이 낫지 나는,라는 결론이 낫지 나는
아니 근데 그 유튜버 중에,아니 근데 그 유튜버 중에
그 있잖아 약간 얼굴형 이런 거,그 있잖아 약간 얼굴형 이런 거
뭐라하지 일반화 해가지고 이런 얼굴형에는 이렇게 하는 게 좋다 하는 그,뭐라하지 일반화 해가지고 이런 얼굴형에는 이렇게 하는 게 좋다 하는 그
유튜버있잖아 이름 뭐더라?,유튜버있잖아 이름 뭐더라?
그 사람 말을 듣는 약간 그 사람은 전문가니까,그 사람 말을 듣는 약간 그 사람은 전문가니까
맞기는 맞겠지 이제 그 얼굴형에 맞는 거를 근데 또 그거랑 약간 또 별개로,맞기는 맞겠지 이제 그 얼굴형에 맞는 거를 근데 또 그거랑 약간 또 별개로
그 얼굴형이라도 다른 조건에 따라서 또 약간 바뀐다 아이가,그 얼굴형이라도 다른 조건에 따라서 또 약간 바뀌지 않니
그래서 진짜 자기한테 맞는게 있는 거 같음,그래서 진짜 자기한테 맞는게 있는 거 같음
