사투리,표준어
이상형이 어떻게 됩니까?,이상형이 어떻게 됩니까?
저는요 일단 그래서 그래서 나는 난 나보다 오빠를 좋아해.,저는요 일단 그래서 그래서 나는 난 나보다 오빠를 좋아해.
연상?,연상?
잘된 적이 없다.,잘된 적이 없다.
연상이라고 해서 그런 건 아니지 않나?,연상이라고 해서 그런 건 아니지 않니?
그런데 통상적으로 그렇다더라 고런거지.,그런데 통상적으로 그렇다더라 그런거지.
그러고 외적으로는,그리고 외적으로는
난 근데 왜  많이 보는 편은 아니거든?,난 근데 왜  많이 보는 편은 아니거든?
내가 나만 그렇게 생각하는 건 아닌 거 같애.,내가 나만 그렇게 생각하는 건 아닌 거 같애.
내 주변 사람들 얘기 하는거지.,내 주변 사람들 얘기 하는거지.
눈 낮다고?,눈 낮다고?
그~ 저번에,그~ 저번에
기억난다.,기억난다.
그나마 내가 처음이자 마지막으로 만난 연하였다.,그나마 내가 처음이자 마지막으로 만난 연하였다.
내보다 한 살 어렸다.,나보다 한 살 어렸다.
나 왜 오빠를 알고 있었지?,나 왜 오빠를 알고 있었지?
액면가가 그랬나?,액면가가 그랬나?
이상형이 어떻게 되세요?,이상형이 어떻게 되세요?
나는 쫌 약간 귀여운 타입?,나는 조금 약간 귀여운 타입?
눈이 좀 크고,눈이 좀 크고
그냥 뭔가 봤을 때 약간 개상을 좋아하는 거 같애 강아지상.,그냥 뭔가 봤을 때 약간 개상을 좋아하는 거 같애 강아지상.
박보영.,박보영.
약간 그런 타입?,약간 그런 타입?
뭔데  백프로,뭔데  백프로
본인타입이 아닌가 보네요.,본인타입이 아닌가 보네요.
박보영은 그냥 뭐~ 박보영은 괜찮지.,박보영은 그냥 뭐~ 박보영은 괜찮지.
근데 뭐~ 그런것보다도 그냥 사실 이상형은 이상일 뿐이고 그냥 약간,근데 뭐~ 그런것보다도 그냥 사실 이상형은 이상일 뿐이고 그냥 약간
뭐라 그럴까 어디에서 아~ 그냥 막 말 이런것 좀 잘 통하고,뭐라 그럴까 어디에서 아~ 그냥 막 말 이런것 좀 잘 통하고
취미라든지,취미라든지
있는 게 좋은 거 같애 왜냐면 그래야지 뭐~ 같이 할 수도 있고 그러니까,있는 게 좋은 거 같애 왜냐면 그래야지 뭐~ 같이 할 수도 있고 그러니까
내가 활동적인 거 좋아하면은 자기가 안해봇 안해보더라도 활동적인 걸 좋아하거나 아니면 집순이 이런 사람들은 아예 안 맞으니까,내가 활동적인 거 좋아하면은 자기가 안해봇 안해보더라도 활동적인 걸 좋아하거나 아니면 집순이 이런 사람들은 아예 안 맞으니까
스트레스 푸는게 뭐~ 밖에서 만나서 사람을 만나고 뭐~ 내가 뭐~ 다른 거 배우거나 활동적으로 해야지 풀리는 건데,스트레스 푸는게 뭐~ 밖에서 만나서 사람을 만나고 뭐~ 내가 뭐~ 다른 거 배우거나 활동적으로 해야지 풀리는 건데
그냥 안나가고 집에 있는것만으로도 나는 쉬는 거다 이렇게,그냥 안나가고 집에 있는것만으로도 나는 쉬는 거다 이렇게
구는 경기가 있다 카면 당연히 가서 가자하고 싶은데,구는 경기가 있다 하면 당연히 가서 가자하고 싶은데
아예 관심이 없거나 그런건 사람 많이 모이는 걸 싫어하거나 그러면은,아예 관심이 없거나 그런건 사람 많이 모이는 걸 싫어하거나 그러면은
아예 안 가게 되잖아.,아예 안 가게 되잖아.
그런것도 잘 맞는 것도 중요하다고 생각,그런것도 잘 맞는 것도 중요하다고 생각
그냥 뭔가 그냥 몰라 일단 내가 다 그냥 강한 인상 좋아하는 거 같다 진짜,그냥 뭔가 그냥 몰라 일단 내가 다 그냥 강한 인상 좋아하는 거 같다 진짜
나는 나는 내적으로는 기리보이 좋아해 난.,나는 나는 내적으로는 기리보이 좋아해 난.
경연 프로그램 안 좋아해서,경연 프로그램 안 좋아해서
쇼미더머니 기분 너무 좋아.,쇼미더머니 기분 너무 좋아.
똑같은 사람인 것 같지?,똑같은 사람인 것 같지?
유부남입니다.,유부남입니다.
뭐~ 매드 그럼 난 차라리 그냥 매드 클라운 같은 타입이 뭔가 쫌 괜찮아 긍까  선하게 생겼다 아이가.,뭐~ 매드 그럼 난 차라리 그냥 매드 클라운 같은 타입이 뭔가 조금 괜찮아 그러니까  선하게 생겼지 않니.
선하게 생겼는데 그~  아이가.,선하게 생겼는데 그~  아니야.
그~ 뭐~ 직업이니까.,그~ 뭐~ 직업이니까.
래퍼 좋아하는구나.,래퍼 좋아하는구나.
아니 래퍼를 좋아한다기 보다는,아니 래퍼를 좋아한다기 보다는
난 좀 약간꾸러기상 좋아해.,난 좀 약간꾸러기상 좋아해.
근데 기리보이가 우얘 생긴지 모르겠다,근데 기리보이가 어떻게 생긴지 모르겠다
거의 뭐~ 꾸러기상 뭔지 알겠다 약간 양아치상인,거의 뭐~ 꾸러기상 뭔지 알겠다 약간 양아치상인
아이지 그~ 어~ 정준영인데 근데 솔직히 정준영은 양아치상보다 그냥 잘생겼지.,아니지 그~ 어~ 정준영인데 근데 솔직히 정준영은 양아치상보다 그냥 잘생겼지.
나는 솔직히 정준영은 그양,나는 솔직히 정준영은 그냥
범죄자이긴 하지만,범죄자이긴 하지만
그 여자친구 폭행한 김현중 맞나?,그 여자친구 폭행한 김현중 맞나?
여자친구 폭행한 옛날에 더블에스 오공일,여자친구 폭행한 옛날에 더블에스 오공일
내가 알기론 구울로 왔는데?,내가 알기론 구울로 왔는데?
여자친구 폭행한 건 사실아냐?,여자친구 폭행한 건 사실아냐?
그럼 김현중,그럼 김현중
그럼 정혜인 이런 거는.,그럼 정혜인 이런 거는.
강아지상이긴 한데,강아지상이긴 한데
난 그런 스타일 별로 안좋아함.,난 그런 스타일 별로 안좋아함.
영화 시동 봤나?,영화 시동 봤어?
아~ 시동 봤지 마동석 바로 그거,아~ 시동 봤지 마동석 바로 그거
아니아니 최근에 영화 나온 거 있잖아,아니아니 최근에 영화 나온 거 있잖아
그~ 시동에 나온 여자 있잖아 권투 하는 애.,그~ 시동에 나온 여자 있잖아 권투 하는 애.
개성있게 생겼다 아이가.,개성있게 생기지 않니.
쁜데 이뻐.,쁜데 이뻐.
이쁘지 연예인이니까 예쁘겠지.,이쁘지 연예인이니까 예쁘겠지.
그 눈웃음,그 눈웃음
근데 진짜 근데 이상형이 이상형  만난 애들은 진짜 정반대 그냥,근데 진짜 근데 이상형이 이상형  만난 애들은 진짜 정반대 그냥
막 그런 그런거 같고.,막 그런 그런거 같고.
그것도  내가 술을 별로 안 좋아하니까.,그것도  내가 술을 별로 안 좋아하니까.
항상 술 좋아하는 애들은 일주일에 무조건 두세 번씩 술을 먹어.,항상 술 좋아하는 애들은 일주일에 무조건 두세 번씩 술을 먹어.
근데 뭐~ 술 좋아하는 사람 치고 자기 절제한 사람 절대 없거든 무조건 달리면 달리거나 그래서,근데 뭐~ 술 좋아하는 사람 치고 자기 절제한 사람 절대 없거든 무조건 달리면 달리거나 그래서
항상 내 나는 별로 안 먹는데 먹는 거 갖고 뭐라 안 카는데 얘는 먹기만 하면 그냥 무조건 꽐라가 돼서 집에 가니까 걱정이 되잖아.,항상 나 나는 별로 안 먹는데 먹는 거 갖고 뭐라 안 하는데 얘는 먹기만 하면 그냥 무조건 꽐라가 돼서 집에 가니까 걱정이 되잖아.
집이 바로 코앞이라서 맨날 집이 코앞이라 그래도 맨날 그렇게 가는것도 아닌데,집이 바로 코앞이라서 맨날 집이 코앞이라 그래도 맨날 그렇게 가는것도 아닌데
근데 맨날 그렇게,근데 맨날 그렇게
해도 못 알아듣고 이카니까,해도 못 알아듣고 이러니까
딴 거는 진짜 너무 다 잘 맞았어 막,딴 거는 진짜 너무 다 잘 맞았어 막
내가 막 긴 생머리 좋아하고,내가 막 긴 생머리 좋아하고
눈도 크고 약간,눈도 크고 약간
뭐라 캐야되노 그냥,뭐라 해야되니 그냥
놀러다니는 거 좋아하고 그~ 막 고스톱 치고 막 이런 거 막  게임 같은 거 많이 했어.,놀러다니는 거 좋아하고 그~ 막 고스톱 치고 막 이런 거 막  게임 같은 거 많이 했어.
고스톱 막 내기 해 가지고 이기면은 소원 들어주기 막 이캐 가지고,고스톱 막 내기 해 가지고 이기면은 소원 들어주기 막 이렇게해 가지고
그때 옛날에 봉사 그~ 하다가 만났던 애는 이제 그카다가 만나서 내 그~ 봉사팀이 달랐단 말이야?,그때 옛날에 봉사 그~ 하다가 만났던 애는 이제 그렇게하다가 만나서 내 그~ 봉사팀이 달랐단 말이야?
나는 팀장 하고 있었고 다른 팀의 걔가 팀장이었는데 하다가,나는 팀장 하고 있었고 다른 팀의 걔가 팀장이었는데 하다가
그거 팀장끼리 해외에서 이제 만났는데 동갑이었거든?,그거 팀장끼리 해외에서 이제 만났는데 동갑이었거든?
나도 동갑 처음 만났는데,나도 동갑 처음 만났는데
그~ 내가 장난식으로,그~ 내가 장난식으로
화투치다가 이겨가지고,화투치다가 이겨가지고
그럼 나중에 내 봉사할 때 그때 점심시간 겹친단 말이야 그래서 내가,그럼 나중에 나 봉사할 때 그때 점심시간 겹친단 말이야 그래서 내가
근데 진짜 정성스럽게 막 다 싸온거야.,근데 진짜 정성스럽게 막 다 싸온거야.
근데 이제 그런 술 이런 것도 좀 맞아야 되는것 같애 술 좋아하고 잘 먹는 사람은 상대방도 잘 먹고 좋아하기를 바라잖아.,근데 이제 그런 술 이런 것도 좀 맞아야 되는것 같애 술 좋아하고 잘 먹는 사람은 상대방도 잘 먹고 좋아하기를 바라잖아.
나는 내가 아예 못먹는건 아닌데,나는 내가 아예 못먹는건 아닌데
일반 사람들에서 못 먹는 편이긴 한데 내가 맞춰줄 수 있거든.,일반 사람들에서 못 먹는 편이긴 한데 내가 맞춰줄 수 있거든.
그거 얘기 하고 이빨 터는거 좋아하니까,그거 얘기 하고 이빨 터는거 좋아하니까
맥이거나 이러면 난 진짜 너무 싫단 말야.,먹이거나 이러면 난 진짜 너무 싫단 말야.
그것 때문에,그것 때문에
그랬지 그러니까  그게 그거야 그러니까 그게 취미랑 이런것도 연관된게 뭐냐면은,그랬지 그러니까  그게 그거야 그러니까 그게 취미랑 이런것도 연관된게 뭐냐면은
술 좋아하거나 진짜 막 안 맨 자주 먹는 사람들 보면은,술 좋아하거나 진짜 막 안 맨 자주 먹는 사람들 보면은
시간 되거나 남으면 그~ 또 술 먹으러 가는 거고,시간 되거나 남으면 그~ 또 술 먹으러 가는 거고
나는 그걸  술 먹으면은 뭐~ 기분 좋고 한데,나는 그걸  술 먹으면은 뭐~ 기분 좋고 한데
한 잔만 먹어도 그렇거든?,한 잔만 먹어도 그렇거든?
근데 그게 어,근데 그게 어
한계 효용을 넘어서면은 오히려 더 안 좋아지잖아 기분이.,한계 효용을 넘어서면은 오히려 더 안 좋아지잖아 기분이.
너무 배터지게 먹으면 오히려 기분이 안 좋잖아.,너무 배터지게 먹으면 오히려 기분이 안 좋잖아.
내가 이때까지  술좋아하는 사람 치고는 그렇게 젤제  무식하게 끝까지 달려 그리고 막,내가 이때까지  술좋아하는 사람 치고는 그렇게 젤제  무식하게 끝까지 달려 그리고 막
막 새벽 한두 시까지 놀면은 다음날에 지장도 있을 거고 뭐~,막 새벽 한두 시까지 놀면은 다음날에 지장도 있을 거고 뭐~
다음날 수업째고 뭐~ 하루 이틀 하는거면 뭐~ 이해는 하겠는데,다음날 수업째고 뭐~ 하루 이틀 하는거면 뭐~ 이해는 하겠는데
그것도 한두 번이야지 일주일에 뭐~ 그카면은 뭐~ 그냥,그것도 한두 번이야지 일주일에 뭐~ 그렇게하면은 뭐~ 그냥
뭐~ 특히 직장을 다니면은 생활 리듬이 깨지게 되면 힘들다 솔직히 하 참 나도 지금 그~ 맨날 조근 이런거 하다가 그땐 했는데 지금은 내 진짜 일곱시에도 못일어나 절대로,뭐~ 특히 직장을 다니면은 생활 리듬이 깨지게 되면 힘들다 솔직히 하 참 나도 지금 그~ 맨날 조근 이런거 하다가 그땐 했는데 지금은 나 진짜 일곱시에도 못일어나 절대로
그게 이게 생활 리듬이 깨지면 내 몸도 안 좋고 한데,그게 이게 생활 리듬이 깨지면 내 몸도 안 좋고 한데
그런 것도 맞아야 되니까.,그런 것도 맞아야 되니까.
그것도 좀 중요한거같다 솔직히 연애할 때 솔직히 상관없어 그런데,그것도 좀 중요한거같다 솔직히 연애할 때 솔직히 상관없어 그런데
만약에 진짜 결혼할 상대면은 그걸로 진짜,만약에 진짜 결혼할 상대면은 그걸로 진짜
사고가 술자리에서는 내가 안 친다고 그렇게 생긴 게 아니잖아.,사고가 술자리에서는 내가 안 친다고 그렇게 생긴 게 아니잖아.
지나가다 할지 막 어떻게,지나가다 할지 막 어떻게
생길지 아는데 모르잖아.,생길지 아는데 모르잖아.
그것도 그렇고,그것도 그렇고
아~ 그것도 있었다 내가 담배피는 사람 진짜 싫어하거든?,아~ 그것도 있었다 내가 담배피는 사람 진짜 싫어하거든?
내가 안펴서 그런거도 있긴 한데,내가 안펴서 그런거도 있긴 한데
그것 땜에 한번 해에지기도 했어 그니까,그것 땜에 한번 해에지기도 했어 그러니까
평상시에도 막 얘기는 한단 말야 뭐~,평상시에도 막 얘기는 한단 말야 뭐~
구라를 쳤어 야 속였지.,구라를 쳤어 야 속였지.
근데 원래 보통 담배 안피는 사람이 다른 사람들 전부 다 밖에서 담배피고 냄새 확 나잖아,근데 원래 보통 담배 안피는 사람이 다른 사람들 전부 다 밖에서 담배피고 냄새 확 나잖아
몰래 피고 오면 지나가면 담배 냄새,몰래 피고 오면 지나가면 담배 냄새
왜냐면 남아있어 손톱이라던지 머리나 옷에 남아있잖아.,왜냐면 남아있어 손톱이라던지 머리나 옷에 남아있잖아.
근데 안피는 사람은 그걸 좀 귀신같이 잘 맡거든?,근데 안피는 사람은 그걸 좀 귀신같이 잘 맡거든?
뭐~ 어떻게 내 여자들은 뭐~,뭐~ 어떻게 내 여자들은 뭐~
요새는 방법이 있나봐 난 모르겠는데 뭐~ 향수를 뿌리든지 아니면 뭐~ 뭐~ 탈취제 이런거 해가지고 하면은 약간 향기,요새는 방법이 있나봐 난 모르겠는데 뭐~ 향수를 뿌리든지 아니면 뭐~ 뭐~ 탈취제 이런거 해가지고 하면은 약간 향기
가 이제 담배냄새 잡아먹게 해 가지고,가 이제 담배냄새 잡아먹게 해 가지고
그런게 있는데 어떡하다가 이제 내한테 걸린거지 그거를,그런게 있는데 어떡하다가 이제 나한테 걸린거지 그거를
그래서 아니 그럴꺼면은 솔직하게 말하고 피지.,그래서 아니 그럴꺼면은 솔직하게 말하고 피지.
그게 그거 땜에 싸웠다 근데 그카고 나서 이제 한번 하고 나니까 이제부턴,그게 그거 땜에 싸웠다 근데 그렇게하고 나서 이제 한번 하고 나니까 이제부턴
이제 내 앞에서 그냥 핀대 근데 그게 너무 웃긴 게 뭔지 알아?,이제 내 앞에서 그냥 핀대 근데 그게 너무 웃긴 게 뭔지 알아?
식후땡 하면 담배핀다 카잖아?,식후땡 하면 담배핀다 하잖아?
근데 밥을 먹었어 같이,근데 밥을 먹었어 같이
걔는 밥먹고 밖에 나가서 담배를 피잖아?,걔는 밥먹고 밖에 나가서 담배를 피잖아?
난 그때 동안 서있어 기다리는거야 담배냄새 맡으면서 난 그게 너무 싫었어.,난 그때 동안 서있어 기다리는거야 담배냄새 맡으면서 난 그게 너무 싫었어.
그리고 어디 뭐~ 멀리 딴 데 가서 흡연장소에서 피고 온다 캐도 담배 냄새 그게 너무 싫은 거야.,그리고 어디 뭐~ 멀리 딴 데 가서 흡연장소에서 피고 온다 해도 담배 냄새 그게 너무 싫은 거야.
뭐~ 하루 이틀만에 끊는것도 아니고,뭐~ 하루 이틀만에 끊는것도 아니고
술 먹거나 하면은 담배 더피고 싶다 카드라고 애들이 담배,술 먹거나 하면은 담배 더피고 싶다 하더라고 애들이 담배
더 피대 보통 만약에,더 피더라 보통 만약에
한갑 핀다 카면 담배  한갑 반 이래 핀다 카데 술 먹으면,한갑 핀다 하면 담배  한갑 반 이렇게 핀다 하더라 술 먹으면
그런 거도 있고,그런 거도 있고
그게 좀 그랬지,그게 좀 그랬지
그런 것도 있었고 그냥 술담,그런 것도 있었고 그냥 술담
그냥 그게 컸던거 같 나머지는 다 괜찮은데,그냥 그게 컸던거 같 나머지는 다 괜찮은데
솔직히 담배는 그렇다치자 차라리 수 나는 니는 술이나 담배 하나를 함 뭐가 나은 거 같애?,솔직히 담배는 그렇다치자 차라리 수 나는 니는 술이나 담배 하나를 함 뭐가 나은 거 같애?
난 차라리 담배 피라 칼 것 같다.,난 차라리 담배 피라 할 것 같다.
왜냐면은 정신은 멀쩡하잖아,왜냐면은 정신은 멀쩡하잖아
나 낮 모임만큼  그런데 그런것 그런것도 이해 못하는 애들 많더라 그러니까,나 낮 모임만큼  그런데 그런것 그런것도 이해 못하는 애들 많더라 그러니까
약간 뭐라해야되지,약간 뭐라해야되지
예를들면 내가 직장이 아무래도 여직원들이 많잖아.,예를들면 내가 직장이 아무래도 여직원들이 많잖아.
아이,아이
뭐~ 우리 쪽만 아니고 다른 쪽에도 뭐~ 학교라든지 특별히 여직원의 비중이 많은 그런 직업들이 있을거 아이가.,뭐~ 우리 쪽만 아니고 다른 쪽에도 뭐~ 학교라든지 특별히 여직원의 비중이 많은 그런 직업들이 있을거 아니야.
뭐~ 그런 거는 그런거 아예 이해를 못해주는 사람들 그것 땜에 싸운것도 많고,뭐~ 그런 거는 그런거 아예 이해를 못해주는 사람들 그것 땜에 싸운것도 많고
기본으로 해야되는 거 같애 너무 그렇게만 아니더라도,기본으로 해야되는 거 같애 너무 그렇게만 아니더라도
갑자기 뭐~ 카톡 보내는데 이초면 보내는데,갑자기 뭐~ 카톡 보내는데 이초면 보내는데
간다 그렇게는 보내주는게 맞는거 같다.,간다 그렇게는 보내주는게 맞는거 같다.
진짜 연락 안되려면 할 수 있는 방법은 솔직히 너무 많다 아니가 친구 빌려서 전화해도 되고,진짜 연락 안되려면 할 수 있는 방법은 솔직히 너무 많지 않니 친구 빌려서 전화해도 되고
아무 연락도 없이 그러면은 좀 그렇지.,아무 연락도 없이 그러면은 좀 그렇지.
그러니까 그~ 연락 문제로도 많이 싸운 것 같긴 하더라 보면,그러니까 그~ 연락 문제로도 많이 싸운 것 같긴 하더라 보면
기본적으로 해줘야됨 그케,기본적으로 해줘야됨 그렇게
그냥 그것보다 그냥 나는 이제 그냥 제일 중요한게 신뢰인 것 같다.,그냥 그것보다 그냥 나는 이제 그냥 제일 중요한게 신뢰인 것 같다.
그거 한번 무너지면 절대 복구 못 하거든 절대로,그거 한번 무너지면 절대 복구 못 하거든 절대로
이제 뭐~ 하나에 뭘 하게 되면 의심을 하게 되지 사람이란,이제 뭐~ 하나에 뭘 하게 되면 의심을 하게 되지 사람이란
나 집에 왔다 캤는데 뭐~ 밖에 친구랑 술먹고 온  거짓말 같은거 친거 걸리면은,나 집에 왔다 했는데 뭐~ 밖에 친구랑 술먹고 온  거짓말 같은거 친거 걸리면은
좀 의심이 가는게 사람이잖이 솔직히,좀 의심이 가는게 사람이잖이 솔직히
또 놀고 있네 이렇게 생각하는게 당연하다 아이가.,또 놀고 있네 이렇게 생각하는게 당연하지 않니.
그렇게 되면서 이제 실제로는 아닌데 이제 의심 같은 거 하게 되고 그렇게 되니까,그렇게 되면서 이제 실제로는 아닌데 이제 의심 같은 거 하게 되고 그렇게 되니까
연상을 만나본 적이 없어서 내 연상을 만나보고 싶다.,연상을 만나본 적이 없어서 나 연상을 만나보고 싶다.
다 동생인 연하 아니면 동갑,다 동생인 연하 아니면 동갑
동갑  다 연하 만났어가지고,동갑  다 연하 만났어가지고
위로 몇 살까지 가능한데?,위로 몇 살까지 가능한데?
지금은 한 네살?,지금은 한 네살?
우리도 근데 나이보다도 그냥,우리도 근데 나이보다도 그냥
그냥 대화 이런게 좀 잘 통하면 좋겠  밑으로도 너무 어리면은,그냥 대화 이런게 좀 잘 통하면 좋겠  밑으로도 너무 어리면은
대화 주제가 다르고 생각하는 것도 다르잖아,대화 주제가 다르고 생각하는 것도 다르잖아
말이 안 통한다 아이가 그이까 그게 그것도 있는것 같고,말이 안 통하지 않니 그이까 그게 그것도 있는것 같고
아래로는 그럼 몇살까지?,아래로는 그럼 몇살까지?
왜 열 살이 왜 성인인데,왜 열 살이 왜 성인인데
갓 조 고등학교 졸업한 애를 만날 수 있을 것 같다.,갓 조 고등학교 졸업한 애를 만날 수 있을 것 같다.
내 동생 또래거나 아니면 내 동생보다 나이 많았으면 좋겠다 구 사 위로,내 동생 또래거나 아니면 내 동생보다 나이 많았으면 좋겠다 구 사 위로
사 삼 이 일 구 공 까지는 괜찮을 것 같다.,사 삼 이 일 구 공 까지는 괜찮을 것 같다.
근데 이게 또 약간 그런거도 있다 아이가 막,근데 이게 또 약간 그런거도 있지 않니 막
결혼하는데 만약에 내 동생이,결혼하는데 만약에 내 동생이
그이까 내가 결혼할 사람이 내 동생보다 나이가 어리면은 근데 내 동생 어찌됐건,그러니까 내가 결혼할 사람이 내 동생보다 나이가 어리면은 근데 내 동생 어찌됐건
그거 오빠 그거니까는,그거 오빠 그거니까는
새언니 그래 새언니라 캐야 되잖아.,새언니 그래 새언니라 해야 되잖아.
물론 나이 그런거 보는 건 아니긴 한데,물론 나이 그런거 보는 건 아니긴 한데
그런 경우도 있다 아이가 만약에,그런 경우도 있지 않니 만약에
남자 형제가 두명 인데 첫째,남자 형제가 두명 인데 첫째
그~ 와이프가 나이가 어리고 둘째 와이프가 나이 더 많으면은,그~ 와이프가 나이가 어리고 둘째 와이프가 나이 더 많으면은
듣는 사람도 불편,듣는 사람도 불편
그런 그런 것도 좀,그런 그런 것도 좀
뭐~ 신경 안 써 난 그래서 몰라 이건 그냥 내 생각이긴 한데,뭐~ 신경 안 써 난 그래서 몰라 이건 그냥 내 생각이긴 한데
딸 만 있는 집에 장가 가고 싶긴 하다,딸 만 있는 집에 장가 가고 싶긴 하다
오빠있으면 부담스럽나?,오빠있으면 부담스럽나?
부담은 아니긴 한데,부담은 아니긴 한데
그냥 뭔가,그냥 뭔가
그냥 그거 그게 더 나을 것 같다 왜냐면은,그냥 그거 그게 더 나을 것 같다 왜냐면은
그러면 만약에 딸만 있으면은 이제 사이,그러면 만약에 딸만 있으면은 이제 사이
그것도 안 좋은 가 사위끼리 막  이카지 않겠나?,그것도 안 좋은 가 사위끼리 막  이렇게하지 않겠나?
한 명 한 명인데가 낫나 아~ 근데 또 뭔가 오빠 있음 좀 부담스럽울거 같기도 하다.,한 명 한 명인데가 낫나 아~ 근데 또 뭔가 오빠 있음 좀 부담스럽울거 같기도 하다.
좀 불편할 것 같기도 하고,좀 불편할 것 같기도 하고
한 이 나은거 같다.,한 이 나은거 같다.
자기 가정 신경쓰느라 삼 상관없을 수도 있다.,자기 가정 신경쓰느라 삼 상관없을 수도 있다.
아들이면 보통,아들이면 보통
내 집도 못사게 생겼다 지금,내 집도 못사게 생겼다 지금
미친 복덩이다 진짜,미친 복덩이다 진짜
집 안사야 되겠다 그냥,집 안사야 되겠다 그냥
평생 벌어도,평생 벌어도
근데 그럴 거면 어차피 다 대출끼고 살잖아 사는데,근데 그럴 거면 어차피 다 대출끼고 살잖아 사는데
답이 없다 진짜,답이 없다 진짜
한 주에 한 번씩 꼭 같이,한 주에 한 번씩 꼭 같이
그러면은,그러면은
싸우면 또 그 자리에서 바로 풀어주는 편이야,싸우면 또 그 자리에서 바로 풀어주는 편이야
좀 시간이 필요해?,좀 시간이 필요해?
나는 하루 하루 정도 하루 아님 절대 하루 안 넘기거나 아니면 그 자리에서 말고 화 쫌 이따가,나는 하루 하루 정도 하루 아님 절대 하루 안 넘기거나 아니면 그 자리에서 말고 화 조금 이따가
