사투리,표준어
니 생일이잖아 며칠 있으면,니 생일이잖아 며칠 있으면
그기에 니가 선물 받고 싶은 거 있나?,거기에 니가 선물 받고 싶은 거 있어?
선물이란 건 받고 싶은 거 많지.,선물이란 건 받고 싶은 거 많지.
뭔데?,뭔데?
핸드폰이라던가 신발 어,핸드폰이라던가 신발 어
받고 싶은 거야 여러 가지 있지만 이왕이면 돈으로 줬으면 좋지 나는,받고 싶은 거야 여러 가지 있지만 이왕이면 돈으로 줬으면 좋지 나는
그래도 돈으로 달라기 좀 그러니까 신발 정도면 딱 적당할 거 같은데,그래도 돈으로 달라기 좀 그러니까 신발 정도면 딱 적당할 거 같은데
엄마는 어떤 종류의 선물을 주면 좋을 거 같애?,엄마는 어떤 종류의 선물을 주면 좋을 거 같애?
그면 저번에 신발 그거 우리 둘이 같이 보러 갔던 거 &company-name1& 그거 그 신발 까만 거,그러면 저번에 신발 그거 우리 둘이 같이 보러 갔던 거 &company-name1& 그거 그 신발 까만 거
그거 사고 싶나?,그거 사고 싶어?
아니면 뭐 다른 게 생각해난 신발 있나?,아니면 뭐 다른 게 생각해놓은 신발 있어?
아니면 돈으로 달라고 돈은 니네 얼마 정도를 줬으면 예상하는데?,아니면 돈으로 달라고 돈은 니네 얼마 정도를 줬으면 예상하는데?
돈으로 줬으면 한 오만 원에서 십만 원 정도,돈으로 줬으면 한 오만 원에서 십만 원 정도
사이로 적당하게 주면 좋지만 그래도 선물이니까,사이로 적당하게 주면 좋지만 그래도 선물이니까
다 같이 그냥 밥 한 끼 먹으면 딱 좋을 거 같다 생각하는데,다 같이 그냥 밥 한 끼 먹으면 딱 좋을 거 같다 생각하는데
다 같이 밥 먹으러 가면 또 누나랑 또 얘기도 하고 아빠랑도 보고,다 같이 밥 먹으러 가면 또 누나랑 또 얘기도 하고 아빠랑도 보고
서로 서로 얘기하고 밥도 먹으면 좋으니까,서로 서로 얘기하고 밥도 먹으면 좋으니까
그래서 좋을 거 같은데 이제 그건 그거고 선물을 더 받고 싶으니까,그래서 좋을 거 같은데 이제 그건 그거고 선물을 더 받고 싶으니까
여러 종류의,여러 종류의
신발도 있고 보고 싶은 것도 있고 사고 싶은  것도 있고 하니까,신발도 있고 보고 싶은 것도 있고 사고 싶은  것도 있고 하니까
밥을 먹을지 선물을 받을지 고민되네,밥을 먹을지 선물을 받을지 고민되네
신발이 아니어도 다른 옷 같은 것도 보고 싶기도 하고,신발이 아니어도 다른 옷 같은 것도 보고 싶기도 하고
엄마는 누나 생일 때 뭐 줬는데?,엄마는 누나 생일 때 뭐 줬는데?
누나 생일 때는 누나가 옷 사달라 해가지고 돈으로 줬지.,누나 생일 때는 누나가 옷 사달라 해가지고 돈으로 줬지.
그러니까 누나 친구  있재?,그러니까 누나 친구  있지?
하고 둘이 인터넷으로 해외 직구 있재?,하고 둘이 인터넷으로 해외 직구 있지?
그거 해가지고 니트 티하고 가디건 그거 두 개 샀대.,그거 해가지고 니트 티하고 가디건 그거 두 개 샀더라.
그랬는데 누나 친구  있재?,그랬는데 누나 친구  있지?
그  누나가 또 누나한테 또 선물해 줬다는 거야.,그  누나가 또 누나한테 또 선물해 줬다는 거야.
그 브랜드 잘 모르겠는데 그냥 색깔,그 브랜드 잘 모르겠는데 그냥 색깔
아이보리색인지 미색인지 뭐 비슷한 거 그 티 한 개 사줬는데,아이보리색인지 미색인지 뭐 비슷한 거 그 티 한 개 사줬는데
내가 보니까 좋아 보이시도 안 하던데 받고 좋아가 죽데 그거 입고 있다 아이가 나 보고,내가 보니까 좋아 보이지도 안 하던데 받고 좋아서 죽데 그거 입고 있지 않냐 나 보고
