사투리,표준어
매운 거 좋아하죠?,매운 거 좋아하죠?
떡볶이는 어떤 집 좋아하세요?,떡볶이는 어떤 집 좋아하세요?
저는 엽기 떡볶이 좋아해요.,저는 엽기 떡볶이 좋아해요.
엽기떡볶이요 왜요?,엽기떡볶이요 왜요?
일단 많이 맵고 매워서 좋아합니다.,일단 많이 맵고 매워서 좋아합니다.
엽기떡볶이 무슨 맛으로 먹어요?,엽기떡볶이 무슨 맛으로 먹어요?
매운 맛으로 먹어요.,매운 맛으로 먹어요.
오리지널 위에 이런 거요?,오리지널 위에 이런 거요?
네 제일 매운 맛이요.,네 제일 매운 맛이요.
그거 먹을 때 위에 따른 건 추가 안 해요?,그거 먹을 때 위에 다른 건 추가 안 해요?
한번씩 치즈를 올려 먹기도 하는데 보통은 그냥 먹어요.,한번씩 치즈를 올려 먹기도 하는데 보통은 그냥 먹어요.
중국 당면 이런 건 안 넣어 먹어요?,중국 당면 이런 건 안 넣어 먹어요?
중국 당면도 자주 넣어 먹죠.,중국 당면도 자주 넣어 먹죠.
근데 그것까지 추가하면 너무 비싸지 않아요?,근데 그것까지 추가하면 너무 비싸지 않아요?
비싸다기보다 맛있는 게 더 큰 것 같아요.,비싸다기보다 맛있는 게 더 큰 것 같아요.
맛있어서 먹는 거예요 한번도 안 드셔 보셨군요.,맛있어서 먹는 거예요 한번도 안 드셔 보셨군요.
아니요 먹어 봤어요.,아니요 먹어 봤어요.
저는요 개인적으로 어제 엽기 떡볶이를 먹었거든요.,저는요 개인적으로 어제 엽기 떡볶이를 먹었거든요.
엽기떡볶이는 안 땡기는데 지금 약간 신전 떡볶이 매운 맛이 조금 끌리고,엽기떡볶이는 안 땡기는데 지금 약간 신전 떡볶이 매운 맛이 조금 끌리고
응급실 떡볶이도 쪼끔 먹고 싶고 근데 응급실 떡볶이는,응급실 떡볶이도 쪼끔 먹고 싶고 근데 응급실 떡볶이는
치즈가 맛있거든요 근데 이제 뭐 좋아하세요 먹는 거는?,치즈가 맛있거든요 근데 이제 뭐 좋아하세요 먹는 거는?
저는 요새 짜장면이 땡겨요.,저는 요새 짜장면이 땡겨요.
아~ 짜장면이요?,아~ 짜장면이요?
네.,네.
왜요 그거 먹으니까 속이 부대끼지 않나?,왜요 그거 먹으니까 속이 부대끼지 않니?
네 먹고 나면 후회하는 음식이죠.,네 먹고 나면 후회하는 음식이죠.
나는 짜장면은 짜장면보다는 짬뽕이 좋은데 짜장면이 좋아요 짬뽕이 좋아요?,나는 짜장면은 짜장면보다는 짬뽕이 좋은데 짜장면이 좋아요 짬뽕이 좋아요?
저도 당연히 짬뽕이 더 좋은데,저도 당연히 짬뽕이 더 좋은데
왜 따라하세요?,왜 따라하세요?
짜장면은 중국집 대표 음식이니까요.,짜장면은 중국집 대표 음식이니까요.
나는 개인적으로 간짜장에다가 탕수육 이렇게,나는 개인적으로 간짜장에다가 탕수육 이렇게
말아가지고 먹는 거 좋아하는데 와 진짜 먹고 싶다.,말아가지고 먹는 거 좋아하는데 와 진짜 먹고 싶다.
간짜장에다 탕수육 말아먹는 거요 생각만 해도,간짜장에다 탕수육 말아먹는 거요 생각만 해도
군침이 도네요.,군침이 도네요.
근데 짜장면 먹고 싶지는 않구 난 나는 지금 약간,근데 짜장면 먹고 싶지는 않구 난 나는 지금 약간
비비큐에 비비윙스 먹고 싶다.,비비큐에 비비윙스 먹고 싶다.
비비큐 비비윙스 말고 또 먹고 싶은 거 있어요?,비비큐 비비윙스 말고 또 먹고 싶은 거 있어요?
비비큐 비빕윙스 말고는 딱히 없는데 지금 비비윙스 먹고 싶고,비비큐 비빕윙스 말고는 딱히 없는데 지금 비비윙스 먹고 싶고
그거 먹고 싶고 지금은 딱히 생각나는 건 없는데,그거 먹고 싶고 지금은 딱히 생각나는 건 없는데
초밥도 먹고 싶다.,초밥도 먹고 싶다.
어떤 초밥 좋아하세요?,어떤 초밥 좋아하세요?
연어 초밥이랑 광어 초밥 그다음에 요즘,연어 초밥이랑 광어 초밥 그다음에 요즘
자취해서 요리를 한다고 들었는데 무슨 요리해요?,자취해서 요리를 한다고 들었는데 무슨 요리해요?
제가 최근에 만든 음식은 장조림 요리를 해봤습니다.,제가 최근에 만든 음식은 장조림 요리를 해봤습니다.
장조림 어떻게 만드는 거야 편하게 말해 봐.,장조림 어떻게 만드는 거야 편하게 말해 봐.
일단 고기는 등심 물에 한번 데쳐 기름이 나오거든.,일단 고기는 등심 물에 한번 데쳐 기름이 나오거든.
겉에를 건져내고 뜨는 걸 건져내고 이제 간장하고 물엿 넣고,겉에를 건져내고 뜨는 걸 건져내고 이제 간장하고 물엿 넣고
냄새를 잡아주고 싶다 이러면 생강,냄새를 잡아주고 싶다 이러면 생강
이런 거 넣고 졸여주면 됩니다.,이런 거 넣고 졸여주면 됩니다.
별 거 아이네.,별 거 아니네.
별 거 아이다.,별 거 아니다.
못 한다고 욕하냐?,못 한다고 욕하냐?
욕한 적 없는데,욕한 적 없는데
맛없다매 니가 한 것보다,맛없다며 너가 한 것보다
내가 요리를 쫌 잘 하나 보지.,내가 요리를 조금 잘 하나 보지.
그러면 다음에 맛있는 거 해줘.,그러면 다음에 맛있는 거 해줘.
다음에 다음에 장조림 해줄게.,다음에 다음에 장조림 해줄게.
난 장조림 말고 따른 거 해줘.,난 장조림 말고 다른 거 해줘.
어떤 거?,어떤 거?
약간 나 김치볶음밥 먹고 싶어 나는 김치가 좋아 그래서,약간 나 김치볶음밥 먹고 싶어 나는 김치가 좋아 그래서
크레이지 아케이드도 그렇고 다 닉네임이 김치중독자다 아이가.,크레이지 아케이드도 그렇고 다 닉네임이 김치중독자이지 않니.
김치볶음밥은 김치가 시중에 파는 김치로 되나?,김치볶음밥은 김치가 시중에 파는 김치로 돼?
약간 쉬어야 하는 거 아이가?,약간 쉬어야 하는 거 아니야?
그러니까 시중에 파는 건데 쉬지 않잖아.,그러니까 시중에 파는 건데 쉬지 않잖아.
나 요새 그것도 먹고 싶어 빵도 먹고 싶어.,나 요새 그것도 먹고 싶어 빵도 먹고 싶어.
어떤 빵?,어떤 빵?
약간 뭔가 되게 안에 초코 크림이나 이런 게 엄청 가득 들어가 있는 거.,약간 뭔가 되게 안에 초코 크림이나 이런 게 엄청 가득 들어가 있는 거.
초코크림 뭐~ 알 거 같다.,초코크림 뭐~ 알 거 같다.
그~ 뚱그런 소라빵 같은 거 말하는 건가?,그~ 둥그런 소라빵 같은 거 말하는 건가?
맞아 초코 소라빵.,맞아 초코 소라빵.
파는 데 있어?,파는 데 있어?
다 팔지 집 앞에 뚜레주르에도 팔고,다 팔지 집 앞에 뚜레주르에도 팔고
파리바게트에도 팔고 다 판다.,파리바게트에도 팔고 다 판다.
한 번 사먹으러 가볼까 그럼 나도 먹고 싶네.,한 번 사먹으러 가볼까 그럼 나도 먹고 싶네.
니네 집 앞에도 팔걸.,너희 집 앞에도 팔걸.
