사투리,표준어
저는 성격이 되게,저는 성격이 되게
다른 사람들이 보기에는 쪼끔 남성스럽다 할 정도로,다른 사람들이 보기에는 쪼끔 남성스럽다 할 정도로
뭔가 뛰어노는 걸 좋아하고 가만히 앉아 있질 못하고 그렇게,뭔가 뛰어노는 걸 좋아하고 가만히 앉아 있질 못하고 그렇게
성격이 돼 있는데 그래서 그런지 학교에서 보면은,성격이 돼 있는데 그래서 그런지 학교에서 보면은
다른 여자친구들은 대부분 체육 시간을 쪼끔 안 좋아하는 경향도 있고,다른 여자친구들은 대부분 체육 시간을 쪼끔 안 좋아하는 경향도 있고
체육 시간이 돼도 뒤에서 그냥 앉아 있거나 아니면은 저기 구석에 가 가지고,체육 시간이 돼도 뒤에서 그냥 앉아 있거나 아니면은 저기 구석에 가 가지고
피구나 요런 거를 하고 있는데 저는 남자애들하고 같이 축구를 하거나 아님 배드민턴을 하거나,피구나 요런 거를 하고 있는데 저는 남자애들하고 같이 축구를 하거나 아님 배드민턴을 하거나
쫌 그렇게 많이 놀았던 거 같거든요.,조금 그렇게 많이 놀았던 거 같거든요.
혹시 학교생활 안에서 체육 시간에 뭘 하고 지내셨나요?,혹시 학교생활 안에서 체육 시간에 뭘 하고 지내셨나요?
뭐~ 요즘 체육 시간에 축구도 하고 하는데,뭐~ 요즘 체육 시간에 축구도 하고 하는데
요즘 쫌 학교에 헬스장이 문을 열어가지고 헬스를 하는데,요즘 조금 학교에 헬스장이 문을 열어가지고 헬스를 하는데
살도 안 붙고 하는데 그래도 어느 정도 효과는 있는 거 같애요.,살도 안 붙고 하는데 그래도 어느 정도 효과는 있는 거 같애요.
근데 또 체육 시간에 또 철봉도 있고,근데 또 체육 시간에 또 철봉도 있고
아니면 족구도 하고 야구도 하는데 제가 제일 좋아하는 거는 야구인 거 같애요.,아니면 족구도 하고 야구도 하는데 제가 제일 좋아하는 거는 야구인 거 같애요.
어~ 가장 제일 좋아하는 운동이 무언가요?,어~ 가장 제일 좋아하는 운동이 무언가요?
학교 안에서 하는 거고 제가 수행 평가로 했던 것 중에서 제일 좋아하는 거라고 하면은,학교 안에서 하는 거고 제가 수행 평가로 했던 것 중에서 제일 좋아하는 거라고 하면은
어~ 제자리멀리뛰기를 제일 좋아하는 거 같애요.,어~ 제자리멀리뛰기를 제일 좋아하는 거 같애요.
저는 제자리멀리뛰기가 다른 여자애들보다 기록이 잘 나오기도 하고,저는 제자리멀리뛰기가 다른 여자애들보다 기록이 잘 나오기도 하고
제가 노력한 만큼 쪼끔 쪼끔씩 느는 느는 게 눈으로 잘 보이는 거 같아서 제일 좋아하는 거 같애요.,제가 노력한 만큼 쪼끔 쪼끔씩 느는 느는 게 눈으로 잘 보이는 거 같아서 제일 좋아하는 거 같애요.
그리고 철봉이나 그런 것도 대부분 좋아하는 편이고,그리고 철봉이나 그런 것도 대부분 좋아하는 편이고
저희 학교도 약간 헬스장처럼 그런 기구를 사용할 수 있는 곳이 있기는 한데,저희 학교도 약간 헬스장처럼 그런 기구를 사용할 수 있는 곳이 있기는 한데
그게 일반 학생들에게는 열리지 않아서 아직 거기에 들어가 본 적은 없는데,그게 일반 학생들에게는 열리지 않아서 아직 거기에 들어가 본 적은 없는데
만약 기회가 된다면 거기에 들어가서 한번 운동을 해 보고 싶다고 생각을 하기도 해요 그리고,만약 기회가 된다면 거기에 들어가서 한번 운동을 해 보고 싶다고 생각을 하기도 해요 그리고
예전에는 운동장을 쓸 수 있어서 다른 남자애들하고 축구를 하는 게 제일 재밌었다고 생각을 했었는데,예전에는 운동장을 쓸 수 있어서 다른 남자애들하고 축구를 하는 게 제일 재밌었다고 생각을 했었는데
요즘은 시국도 시국이고 남자애들도 이제,요즘은 시국도 시국이고 남자애들도 이제
축구를 하는 것도 운동장보다는 강당 같은 큰 곳에서 함 실내에서 하다 보니까는,축구를 하는 것도 운동장보다는 강당 같은 큰 곳에서 함 실내에서 하다 보니까는
예전보다는 쫌 재밌는 게 떨어지는 거 같애요 그리고,예전보다는 조금 재밌는 게 떨어지는 거 같애요 그리고
좋아한다고 말씀하셨던 야구도 실내에서 하기에는 쪼끔,좋아한다고 말씀하셨던 야구도 실내에서 하기에는 쪼끔
위험한 스포츠니까는 잘 하지 않게 되는 거 같고 대부분 요즘은 실내에서 할 수 있는 배드민턴이나,위험한 스포츠니까는 잘 하지 않게 되는 거 같고 대부분 요즘은 실내에서 할 수 있는 배드민턴이나
아니면 족구 같은 거를 더 많이 하게 되는 거 같애요 그리고,아니면 족구 같은 거를 더 많이 하게 되는 거 같애요 그리고
제가 학교에서 하는 거 말고도 원래 배우고 있었던 운동이 합기도여서,제가 학교에서 하는 거 말고도 원래 배우고 있었던 운동이 합기도여서
합기도를 되게 오래 하고 좋아하기도 했었거든요 그리 그게 합기도가,합기도를 되게 오래 하고 좋아하기도 했었거든요 그리 그게 합기도가
흰 띠부터 시작해서 천천히 올라와서 검은 띠 그리고 검은 띠 안에서도 이렇게 단이 나눌 정도로,흰 띠부터 시작해서 천천히 올라와서 검은 띠 그리고 검은 띠 안에서도 이렇게 단이 나눌 정도로
되게 쫌 오래 하는 스포츠인데 저는 그거를 한,되게 조금 오래 하는 스포츠인데 저는 그거를 한
사 년이 넘게 한 오륙 년을 해서 지금은 쫌 높은 띠까지 올라갔거든요.,사 년이 넘게 한 오륙 년을 해서 지금은 조금 높은 띠까지 올라갔거든요.
그래서 그걸 가지고,그래서 그걸 가지고
제가 나중에 대학을 들어가거나 제가 제 꿈을 찾아갈 때도 쪼끔 더 도움이 될 거 같아서 좋은 거 같아요.,제가 나중에 대학을 들어가거나 제가 제 꿈을 찾아갈 때도 쪼끔 더 도움이 될 거 같아서 좋은 거 같아요.
혹시 이렇게 하고 계시는 스포츠가 있으신가요?,혹시 이렇게 하고 계시는 스포츠가 있으신가요?
어~ 어릴 때는 살짝 쇼트 트랙이나 아니면 수영 같은 것도 했는데 요즘에는,어~ 어릴 때는 살짝 쇼트 트랙이나 아니면 수영 같은 것도 했는데 요즘에는
쫌 힘을 기를려고 하다 보니깐 킥복싱이나 주짓수 같은 걸 자주 하고 있는 거 같애요.,조금 힘을 기를려고 하다 보니깐 킥복싱이나 주짓수 같은 걸 자주 하고 있는 거 같애요.
그리고 제 꿈이 살짝 군인 쪽으로 가는 거다 보니깐,그리고 제 꿈이 살짝 군인 쪽으로 가는 거다 보니깐
그~ 힘을 쫌 잘 기를 필요가 있어서,그~ 힘을 조금 잘 기를 필요가 있어서
그런 운동을 선택한 거 같고 그리고 또,그런 운동을 선택한 거 같고 그리고 또
학교에서도 그걸 헬스를 하는 이유가 제 꿈에 관한,학교에서도 그걸 헬스를 하는 이유가 제 꿈에 관한
그런 걸 이~ 성취하기 위해서 하는 거기 때문에 그걸 선택을 한 걸 같아요.,그런 걸 이~ 성취하기 위해서 하는 거기 때문에 그걸 선택을 한 걸 같아요.
아니면 또 배워 보고 싶은 운동이나,아니면 또 배워 보고 싶은 운동이나
하고 싶은 운동이 따로 있으신가요?,하고 싶은 운동이 따로 있으신가요?
