사투리,표준어
네 저는 해군을 나왔구요.,네 저는 해군을 나왔구요.
그리고 복무는 진해하고 부산에서 했었습니다.,그리고 복무는 진해하고 부산에서 했었습니다.
어~  님은  어디 군을 나오시고 어디서 근무하셨나요?,어~  님은  어디 군을 나오시고 어디서 근무하셨나요?
어~ 저는 일단 육군 나왔고요.,어~ 저는 일단 육군 나왔고요.
저~ 자대는 집이랑 쫌 많이 먼 강원도 고성에서 근무했고요.,저~ 자대는 집이랑 조금 많이 먼 강원도 고성에서 근무했고요.
집에서 한 일단 여덟 시간 정도 걸리는데요.,집에서 한 일단 여덟 시간 정도 걸리는데요.
한 번씩 휴가를 나올 때 좀 길게 안 쓰면,한 번씩 휴가를 나올 때 좀 길게 안 쓰면
쪼금 왔다 갔다 가는 날짜가 쫌 손해 보는 경우가 쫌 많아서,쪼금 왔다 갔다 가는 날짜가 조금 손해 보는 경우가 조금 많아서
항상 나오는 휴가 일수는 한 구 일 정도?,항상 나오는 휴가 일수는 한 구 일 정도?
한번 나오면 그런 식으로 일단 제가 나왔는데,한번 나오면 그런 식으로 일단 제가 나왔는데
그래 항상 저는 한 한 삼 개월에 한 번씩은 일단,그래 항상 저는 한 한 삼 개월에 한 번씩은 일단
한 두 달 반 아님 삼 개월에 한 번씩 일단 나온 거 같고요.,한 두 달 반 아님 삼 개월에 한 번씩 일단 나온 거 같고요.
음~ 아~ 뭐~ 저희 부대는 포병이어서,음~ 아~ 뭐~ 저희 부대는 포병이어서
쫌 포를 제가 만진 적 포수 포수여서,조금 포를 제가 만진 적 포수 포수여서
쫌 포 한 한 사십 키로 정도짜리,조금 포 한 한 사십 키로 정도짜리
포를 또 많이 들고 넣는 그~ 뭐~ 작업 같은 것도 많이 하고요.,포를 또 많이 들고 넣는 그~ 뭐~ 작업 같은 것도 많이 하고요.
저희는 포병이다 보니까 쫌 진지 공사나 뭐~ 유격이나 뭐~,저희는 포병이다 보니까 조금 진지 공사나 뭐~ 유격이나 뭐~
혹한기 뭐~ 예를 들면 뭐~ 별의별 훈련 대부분 다 했는데,혹한기 뭐~ 예를 들면 뭐~ 별의별 훈련 대부분 다 했는데
쫌 군대 자체 쫌 일단 저희를 쉬는 꼴을 잘 못 보더라고요.,조금 군대 자체 조금 일단 저희를 쉬는 꼴을 잘 못 보더라고요.
예 항상 제가 좀 쉴려고 하면 맨날 뭐든 시키고,예 항상 제가 좀 쉴려고 하면 맨날 뭐든 시키고
저희가 앉아있는 꼴을 잘 못 봐서요.,저희가 앉아있는 꼴을 잘 못 봐서요.
저희 부대는 일단 쪼금 한 쪼금 주말에도 쫌 몇 번 많이 일을 한 일을 한 적도 많고요.,저희 부대는 일단 쪼금 한 쪼금 주말에도 조금 몇 번 많이 일을 한 일을 한 적도 많고요.
일단 제가 처음 소임으로 처음에 자배를 처음에 갔을 때,일단 제가 처음 소임으로 처음에 자배를 처음에 갔을 때
이~ 처음 보는 사람들이 진짜 많고,이~ 처음 보는 사람들이 진짜 많고
제가 이제 경상도 사람이다 보니까,제가 이제 경상도 사람이다 보니까
경상도 사람들 쫌 강원도에 원래 많겠지 이런 생각으로 제가 갔는데,경상도 사람들 조금 강원도에 원래 많겠지 이런 생각으로 제가 갔는데
은근히 자대에 가니까 서울 사람들이 진짜 많더라고요.,은근히 자대에 가니까 서울 사람들이 진짜 많더라고요.
그래서 그~ 제가 맨 밑에 지역에서만 있다 보니까,그래서 그~ 제가 맨 밑에 지역에서만 있다 보니까
특히 서울 사람들이랑 뭐~ 연관이 잘 없는데,특히 서울 사람들이랑 뭐~ 연관이 잘 없는데
쫌 서울 사람들이랑 얘기해보다 보니까 이제,조금 서울 사람들이랑 얘기해보다 보니까 이제
표준어를 쓰시는 분들이 많고 저는 일단,표준어를 쓰시는 분들이 많고 저는 일단
응~ 사투리를 쫌 많이 쓰는데,응~ 사투리를 조금 많이 쓰는데
일단 그런 차이부터 쫌 성격 차이도 쫌 많이 느꼈고,일단 그런 차이부터 조금 성격 차이도 조금 많이 느꼈고
저는 일단 쫌 전라도랑 쪼금 잘 안 맞더라고요.,저는 일단 조금 전라도랑 쪼금 잘 안 맞더라고요.
저는 일단 쫌 성격상 쫌 뭔가 경상도는 쫌 뭐라 해야 되지?,저는 일단 조금 성격상 조금 뭔가 경상도는 조금 뭐라 해야 되지?
말을 하면 쫌,말을 하면 조금
왔다 갔다 하는 식 이렇게 오고 가면서 이제 얘기도 쫌 잘 되고 이런 스타일이고,왔다 갔다 하는 식 이렇게 오고 가면서 이제 얘기도 조금 잘 되고 이런 스타일이고
쫌 맥락이 안 끊기게 이런 식으로 쫌 얘기를 하는 스타일인데,조금 맥락이 안 끊기게 이런 식으로 조금 얘기를 하는 스타일인데
이런 좀 전라도인들이랑 혹시 얘기하다 보면,이런 좀 전라도인들이랑 혹시 얘기하다 보면
이~ 저의 말을 이렇게 툭 툭 끊는 이렇게 말 어투로,이~ 저의 말을 이렇게 툭 툭 끊는 이렇게 말 어투로
얘기를 하니까 뭔가 이제 쫌 얘기를 하기 싫더라고요.,얘기를 하니까 뭔가 이제 조금 얘기를 하기 싫더라고요.
그게 쫌 제가 후임 때는,그게 조금 제가 후임 때는
특히 선임 그런 사람도 많이 봤는데 아~ 그때는 쫌,특히 선임 그런 사람도 많이 봤는데 아~ 그때는 조금
그 선임이 제가 싫어서 그런가 이 생각도 했는데,그 선임이 제가 싫어서 그런가 이 생각도 했는데
그게 아니더라고 이게 또 제가 또 선임이 됐을 때,그게 아니더라고 이게 또 제가 또 선임이 됐을 때
후임 애들이랑 이제 근무를 서거나 이래 같이 이제 야간 근무를 서면 이제 얘기도 하고,후임 애들이랑 이제 근무를 서거나 이래 같이 이제 야간 근무를 서면 이제 얘기도 하고
별의별 얘기 다 하는데 꼭 이제 뭐~ 경상도 애들이랑 같이 근무를 서면,별의별 얘기 다 하는데 꼭 이제 뭐~ 경상도 애들이랑 같이 근무를 서면
제가 시간 가는 줄도 모르고,제가 시간 가는 줄도 모르고
벌써 이렇게 시간이 끝났냐 이런 식으로 제가 얘기한 적 진짜 많은데,벌써 이렇게 시간이 끝났냐 이런 식으로 제가 얘기한 적 진짜 많은데
꼭 이제 전라도 애들이랑 쫌 그런 지방 쪽 위에 쪽 사는 애들이랑 얘기를 하면,꼭 이제 전라도 애들이랑 조금 그런 지방 쪽 위에 쪽 사는 애들이랑 얘기를 하면
야 진짜 한 두 시간 근무가 진짜 거짓말이지만 이십 시간 근무인 거처럼,야 진짜 한 두 시간 근무가 진짜 거짓말이지만 이십 시간 근무인 거처럼
