사투리,표준어
가족 할까요.,가족 할까요.
네 좋아요.,네 좋아요.
자 그럼 이제 가족에 대해서 이야기 해 봅시다.,자 그럼 이제 가족에 대해서 이야기 해 봅시다.
가족 구성원이 어떻게 되세요?,가족 구성원이 어떻게 되세요?
저는,저는
제가,제가
첫째고요.,첫째고요.
맏이 딸이고,맏이 딸이고
이제 밑에,이제 밑에
여동생 한 명 남동생 한 명 있어요.,여동생 한 명 남동생 한 명 있어요.
이렇게 차례대로요.,이렇게 차례대로요.
그래서 동생,그래서 동생
바로 밑의 동생은 한 살 차이 나고,바로 밑의 동생은 한 살 차이 나고
이제 막내 동생은 저랑 네 살 차이 나거든요.,이제 막내 동생은 저랑 네 살 차이 나거든요.
아마 아들 낳으려고 그렇게 낳은 것 같아요.,아마 아들 낳으려고 그렇게 낳은 것 같아요.
저는 저도 첫째고 저는 네 살 차이 나는 여동생 한 명 있어요.,저는 저도 첫째고 저는 네 살 차이 나는 여동생 한 명 있어요.
케이 장녀네요.,케이 장녀네요.
네?,네?
케이 장녀 몰라요?,케이 장녀 몰라요?
케이 장녀 케이 장녀?,케이 장녀 케이 장녀?
케이 장녀 건들지 마라.,케이 장녀 건들지 마라.
조용 할 뿐이지 건들면은 엄청 무섭다고.,조용 할 뿐이지 건들면은 엄청 무섭다고.
그 응팔 보면은 근데 저는 그렇진 않은데 응팔 보면은 그 덕선이 언니가 엄청 무섭잖아요.,그 응팔 보면은 근데 저는 그렇진 않은데 응팔 보면은 그 덕선이 언니가 엄청 무섭잖아요.
네 근데 저는 그 정도까지는,네 근데 저는 그 정도까지는
그래서 저는 맏이라서 좀 뭐라 해야 되지,그래서 저는 맏이라서 좀 뭐라 해야 되지
보통의 맏이들이 막 다 그랬던 거 같긴 한데,보통의 맏이들이 막 다 그랬던 거 같긴 한데
좀 뭐 이러잖아요 엄마 아빠 없으면 니가 엄마 아빠다,좀 뭐 이러잖아요 엄마 아빠 없으면 너가 엄마 아빠다
